animal_ID,treatment_odor,sex,species,dead,length_mm,time_move_p,total_dist_m,avg_speed_BL,max_speed_BL,mean_speed_first_BL,diff_speed_first_last_BL,sharp_turns_p,spirals,continuous,max_still_sec
190808-05-bottom,05_percent_food,m,Culex quinquefasciatus,no,5.1,20.24471635150167,0.8105906666097508,0.6952004902257793,4.8921030304904285,0.38998132432960025,-0.3026623037131042,1.3348164627363739,3,31,83.0
190808-06-top,05_percent_food,m,Culex quinquefasciatus,no,5.0,34.20467185761958,0.5999061201400215,0.307758344290522,1.0473280181453049,0.35631061917352563,-0.32709553038919875,0.05561735261401557,2,102,417.5
190808-07-top,05_percent_food,m,Culex quinquefasciatus,no,4.5,43.286908077994426,2.892160918199586,1.5622763102973902,8.532597777322442,1.4610340400470958,-0.8954609213576614,6.406685236768802,6,128,54.0
190808-07-bottom,05_percent_food,f,Culex quinquefasciatus,no,5.1,59.81100611450806,2.9993369743084566,1.0413955554156522,8.057279149503854,0.4948375285513106,0.13015717864661958,5.780989438576987,17,135,27.5
190808-08-top,05_percent_food,f,Culex quinquefasciatus,no,5.8,39.633129516398,1.8633089534111795,0.8115389968392867,5.880303504415681,0.40928785485227814,0.09703173324407766,5.558643690939411,7,110,30.0
190808-08-bottom,05_percent_food,f,Culex quinquefasciatus,no,5.7,15.739710789766407,0.49923317902091124,0.3743664148534866,3.719125122842768,0.13856531668810418,-0.0055426297538100355,0.6674082313681869,0,61,165.0
190809-01-top,05_percent_food,f,Culex quinquefasciatus,no,5.4,40.21134593993326,1.344404575877062,0.607864822152672,4.329102483479999,0.2827219753554158,0.12316164608537017,1.7797552836484982,9,92,47.5
190809-02-top,05_percent_food,f,Culex quinquefasciatus,no,5.0,43.882091212458285,3.585655350724726,1.7283902962450202,5.653197124302777,1.1807980187626856,-0.7598050240097338,8.509454949944383,0,149,16.5
190809-02-bottom,05_percent_food,f,Culex quinquefasciatus,no,6.1,39.43270300333704,1.0464711938555529,0.420151494879164,1.925150525628792,0.15783701422882046,0.14469902191074874,0.11123470522803114,11,99,128.5
190809-03-top,05_percent_food,f,Culex quinquefasciatus,no,4.1,24.137931034482758,1.4288667051954902,1.4018074186586726,5.502990098906033,0.25983522435498135,0.308665520108457,3.6707452725250276,0,72,95.0
190809-03-bottom,05_percent_food,m,Culex quinquefasciatus,no,5.1,41.63424124513619,3.4436197364268457,1.7180036517683623,5.697740618756736,0.8322521062588799,-0.567153183000435,7.392996108949417,4,132,26.5
190820-01-top,100ul_quinine,f,Culex quinquefasciatus,no,4.5,23.303670745272527,0.7527932281394462,0.6516587946055891,5.08936851399182,0.000633850743625155,0.16366996955174132,0.778642936596218,4,58,230.5
190820-02-top,100ul_quinine,f,Culex quinquefasciatus,no,4.9,38.87652947719688,2.371291883507625,1.2904228736563679,5.243971139025853,0.04040079358681388,0.6138868836036558,3.8932146829810903,3,107,56.0
190820-02-bottom,100ul_quinine,m,Culex quinquefasciatus,no,4.9,43.937708565072306,1.274192345960128,0.5808729469917038,5.805062273523352,0.43432732224162446,-0.24178700106086348,1.0011123470522802,12,102,46.5
190820-03-bottom,100ul_quinine,f,Culex quinquefasciatus,no,4.8,42.4916573971079,1.1169502858745988,0.5312766562177094,3.923438339346802,0.7093033728957443,-0.5427873343942626,1.3348164627363739,3,111,130.0
190820-04-bottom,100ul_quinine,f,Culex quinquefasciatus,no,4.5,45.32814238042269,3.477505699423812,1.7936488920385378,5.186647334176652,0.3731885211329248,0.3691383820589491,8.342602892102335,0,144,12.5
190820-05-top,05_percent_food,f,Culex quinquefasciatus,no,4.1,37.54171301446051,2.191347784364984,1.4705721321498941,5.8106839009724975,1.4485168251607705,-1.287190711273554,5.061179087875417,9,106,70.0
190820-05-bottom,05_percent_food,m,Culex quinquefasciatus,no,3.9,33.982202447163516,0.9071814412671317,0.6325579243276989,5.5304553025937135,0.2292818326269412,0.2963006597348993,0.9454949944382648,8,79,105.5
190820-06-top,05_percent_food,f,Culex quinquefasciatus,no,5.1,41.657397107897665,2.6624950287452536,1.3085407337518709,6.5542039286256735,0.3938258247306609,-0.20226401044670897,5.061179087875417,4,122,38.5
