filename
190626-01-E-top
190626-02-A-top
190626-02-E-top
190626-03-A-top
190626-03-E-top
190626-04-A-top
190626-06-E-top
190627-01-E-bottom
190627-02-A-top
190627-02-E-top
190627-03-E-top
190628-01-A-bottom
190628-02-A-top
190628-02-E-bottom
190628-03-E-top
190628-04-A-top
190628-04-E-bottom
190701-01-A-bottom
190701-04-A-top
190701-04-E-top
190701-05-E-bottom
190701-05-E-top
190701-06-E-bottom
190701-06-E-top
190701-07-E-bottom
190701-08-A-bottom
190701-08-E-bottom
190702-01-A-top
190702-01-E-top
190702-02-E-top
190702-03-E-top
190702-04-E-top
190702-05-A-top
190702-05-E-bottom
190702-07-A-top
190702-07-E-top
190702-08-A-top
190702-08-E-bottom
190702-08-E-top
190701-04-A-bottom
190712-02-A-top
190703-01-A-top
190703-02-E-bottom
190703-03-E-bottom
190708-01-E-bottom
190708-02-E-bottom
190708-02-E-top
190708-03-A-top
190708-03-E-bottom
190708-03-E-top
190708-05-E-top
190708-06-E-top
190708-07-A-top
190708-08-A-top
190708-08-E-bottom
190708-08-E-top
190708-09-A-top
190708-09-E-bottom
190709-01-A-top
190709-01-E-top
190709-03-A-top
190709-04-E-bottom
190709-04-E-top
190709-05-E-bottom
190709-06-A-top
190709-06-E-top
190709-07-A-top
190709-07-E-bottom
190709-07-E-top
190711-01-E-bottom
190711-03-E-top
190711-04-A-top
190711-04-E-bottom
190711-04-E-top
190711-05-A-top
190711-06-E-top
190711-07-A-top
190712-01-A-top
190712-01-E-bottom
190712-01-E-top
190712-02-E-bottom
190712-03-E-top
190712-04-A-bottom
190712-04-A-top
190712-04-E-bottom
190712-04-E-top
190712-06-A-bottom
190712-06-E-bottom
190712-06-E-top
190712-07-A-top
190712-07-E-top
190712-08-E-bottom
190712-08-E-top
190715-01-A-top
190715-01-E-bottom
190715-01-E-top
190715-02-A-top
190715-02-E-bottom
190715-02-E-top
190715-03-A-top
190715-03-E-top
190715-04-A-bottom
190715-04-A-top
190715-04-E-bottom
190715-04-E-top
190715-05-A-bottom
190715-05-A-top
190715-05-E-bottom
190715-05-E-top
190715-06-A-bottom
190715-06-A-top
190715-06-E-top
190715-07-A-bottom
190715-07-A-top
190715-07-E-bottom
190715-08-A-bottom
190715-08-A-top
190715-08-E-bottom
190715-08-E-top
190715-09-A-bottom
190715-09-A-top
190715-09-E-bottom
190715-09-E-top
190715-10-A-top
190715-10-E-top
190716-01-A-bottom
190716-01-E-bottom
190716-02-E-bottom
190716-02-E-top
190716-03-E-bottom
190716-03-E-top
190716-04-A-bottom
190716-04-A-top
190716-04-E-bottom
190716-04-E-top
190716-05-E-bottom
190716-05-E-top
190716-06-A-top
190716-06-E-bottom
190716-06-E-top
190717-01-A-top
190717-01-E-top
190717-02-A-bottom
190717-02-A-top
190717-02-E-bottom
190717-02-E-top
190717-04-A-bottom
190717-04-A-top
190717-04-E-bottom
190717-04-E-top
190717-05-E-top
190718-01-A-bottom
190718-01-E-bottom
190718-02-A-top
190718-02-E-bottom
190718-02-E-top
190718-03-A-top
190718-03-E-top
190718-04-E-bottom
190718-05-A-top
190718-05-E-bottom
190718-05-E-top
190718-08-A-top
190718-08-E-bottom
190718-08-E-top
190722-01-A-bottom
190722-01-A-top
190722-01-E-top
190722-02-E-top
190722-03-E-top
190722-04-E-bottom
190722-04-E-top
190722-05-E-top
190722-06-E-top
190722-07-E-top
190723-02-A-top
190723-03-E-bottom
190723-05-E-bottom
190723-06-A-top
190723-06-E-bottom
190724-01-A-bottom
190724-01-E-bottom
190724-01-E-top
190724-02-A-top
190724-02-E-bottom
190724-02-E-top
190724-03-A-top
190724-03-E-bottom
190724-05-E-bottom
190724-06-E-bottom
190724-06-E-top
190724-07-E-bottom
190724-07-E-top
190724-08-A-bottom
190724-08-E-bottom
190724-08-E-top
190725-01-A-top
190725-01-E-top
190725-02-A-top
190725-02-E-bottom
190725-02-E-top
190725-03-A-bottom
190725-03-E-bottom
190725-04-A-top
190725-04-E-bottom
190725-05-E-top
190725-06-E-bottom
190725-06-E-top
190725-07-A-top
190725-07-E-bottom
190725-07-E-top
190725-08-E-bottom
190725-08-E-top
190725-09-A-bottom
190725-09-E-top
190725-10-A-top
190725-10-E-bottom
190725-10-E-top
190727-01-E-bottom
190727-02-E-bottom
190727-03-E-bottom
190727-03-E-top
190727-04-E-bottom
190727-04-E-top
190727-05-E-bottom
190727-06-E-bottom
190727-06-E-top
190728-02-E-bottom
190728-02-E-top
190728-03-E-bottom
190728-03-E-top
190728-04-A-bottom
190728-04-E-top
190725-03-E-top
190729-01-A-bottom
190729-01-A-top
190729-01-E-bottom
190729-01-E-bottom
190729-02-A-bottom
190729-02-E-bottom
190729-02-E-bottom
190729-03-E-bottom
190729-03-E-top
190729-04-A-bottom
190729-04-A-top
190729-04-E-bottom
190729-04-E-top
190729-05-E-top
190729-06-E-bottom
190729-07-E-bottom
190729-10-A-top
190729-10-E-bottom
190730-01-E-top
190729-01-E-top
190729-03-A-top
190729-04-E-bottom
190729-10-A-top
190805-01-A-top
190805-01-E-bottom
190805-02-E-top
190805-04-A-bottom
190805-05-E-top
190805-06-A-bottom
190805-06-E-bottom
190805-07-E-bottom
190805-07-E-top
190805-08-E-bottom
190805-10-A-bottom
190805-10-E-bottom
190805-10-E-top
190806-01-A-bottom
190806-01-E-bottom
190806-01-E-top
190806-02-E-bottom
190806-03-E-bottom
190806-04-E-bottom
190806-04-E-top
190806-06-E-bottom
190806-06-E-top
190806-07-A-bottom
190806-07-E-top
190806-08-E-bottom
190806-08-E-top
190807-02-A-bottom
190807-03-A-bottom
190807-03-E-bottom
190807-04-A-top
190808-01-E-bottom
190808-01-E-top
190808-02-A-bottom
190808-02-E-bottom
190808-03-E-bottom
190808-05-E-top
190808-06-E-top
190808-07-E-top
190808-08-A-bottom
190808-08-E-bottom
190809-01-A-bottom
190809-01-E-bottom
190809-01-E-top
190809-02-E-top
190809-03-E-bottom
190820-01-A-top
190820-01-E-top
190820-02-A-top
190820-02-E-top
190820-03-E-bottom
190820-03-E-top
190820-04-A-top
190820-05-E-top
