frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,456.0,99.0,20,455.166666667,99.5,554,227,False
3,,439.0,92.0,20,439.602484472,92.2795031056,554,227,False
4,,447.0,73.0,20,446.775665908,73.3853567126,554,227,False
5,,440.0,61.0,20,440.169153152,61.0301600616,554,227,False
6,,445.0,53.0,20,444.860279769,52.9341454755,554,227,False
7,,449.0,46.0,20,448.956059369,45.9539153935,554,227,False
8,,438.0,35.0,20,438.251578733,35.0531437448,554,227,False
9,,435.0,29.0,20,434.963898297,28.93399007,554,227,False
10,,431.0,32.0,20,430.998165795,31.8107630744,554,227,False
11,,430.0,32.0,20,429.946363515,31.9750989111,554,227,False
12,,429.0,33.0,20,428.977474796,32.975066302,554,227,False
13,,418.0,26.0,20,418.16984652,26.1326483893,554,227,False
14,,407.0,21.0,20,407.071834191,21.0205600606,554,227,False
15,,404.0,24.0,20,403.884491278,23.8635903726,554,227,False
16,,407.0,23.0,20,406.843121223,23.0136087387,554,227,False
17,,408.0,22.0,20,407.971754332,22.0081564799,554,227,False
18,,406.0,21.0,20,406.044427831,21.0031876443,554,227,False
19,,404.0,22.0,20,404.019188831,21.9655224921,554,227,False
20,,404.0,22.0,20,403.97160517,22.0032792514,554,227,False
21,,405.0,21.0,20,404.969879388,21.0198304359,554,227,False
22,,405.0,21.0,20,405.005674949,20.9904452776,554,227,False
23,,405.0,21.0,20,405.002923957,20.9956278641,554,227,False
24,,411.0,21.0,20,410.894110544,20.9983316301,554,227,False
25,,415.0,25.0,20,414.991086528,24.9280310054,554,227,False
26,,416.0,27.0,20,416.051648919,27.0054343818,554,227,False
27,,417.0,27.0,20,417.021880992,27.039241858,554,227,False
28,,417.0,29.0,20,417.026117599,28.9807343805,554,227,False
29,,417.0,29.0,20,417.010594013,29.0268701747,554,227,False
30,,417.0,29.0,20,417.003989687,29.0116444288,554,227,False
31,,417.0,29.0,20,417.001488986,29.0044180372,554,227,False
32,,418.0,28.0,20,417.982718734,28.0194867296,554,227,False
33,,418.0,29.0,20,418.01054178,28.9724440855,554,227,False
34,,436.0,22.0,20,435.683687899,22.1307538463,554,227,False
35,,449.0,27.0,20,448.955962095,26.8414467665,554,227,False
36,,464.0,37.0,20,463.95144815,36.8418033919,554,227,False
37,,483.0,33.0,20,482.909020692,33.1860037783,554,227,False
38,,507.0,35.0,20,506.873421142,34.97403137,554,227,False
39,,532.0,35.0,20,531.930551084,35.021433393,554,227,False
40,,534.0,38.0,20,534.383285076,37.9559684535,554,227,False
41,,524.0,47.0,20,524.376473014,46.8740813749,554,227,False
42,,520.0,64.0,20,520.044479054,63.80513709,554,227,False
43,,508.0,80.0,20,508.1546823,79.9381286755,554,227,False
44,,514.0,98.0,20,513.743207562,97.9417817339,554,227,False
45,,506.0,113.0,20,506.138950316,113.030127659,554,227,False
46,,512.0,134.0,20,511.813310042,133.906691237,554,227,False
47,,508.0,166.0,20,508.097368637,165.764020123,554,227,False
48,,503.0,187.0,20,503.06211656,187.098617731,554,227,False
49,,511.0,207.0,20,510.792515431,207.063521043,554,227,False
50,,513.0,203.0,20,513.01864816,203.453027957,554,227,False
51,,515.0,202.0,20,515.011543627,202.135888198,554,227,False
52,,518.0,202.0,20,517.986685966,202.031233875,554,227,False
53,,504.0,201.0,20,504.297412184,201.028548626,554,227,False
54,,501.0,204.0,20,500.92912064,203.9401043,554,227,False
55,1.0,495.666666667,204.333333333,20,495.61941376,204.293402866,554,227,False
56,1.0,490.333333333,204.666666667,20,490.30970688,204.646701433,554,227,False
57,,485.0,205.0,20,485.0,205.0,554,227,False
58,,482.0,204.0,20,482.5,204.166666667,554,227,False
59,,481.0,204.0,20,481.055900621,204.00621118,554,227,False
60,,481.0,204.0,20,480.995181368,203.999464596,554,227,False
61,,481.0,205.0,20,480.996922744,204.98128064,554,227,False
62,,481.0,205.0,20,480.998790934,205.010041626,554,227,False
63,,481.0,205.0,20,480.999546366,205.004557755,554,227,False
64,,480.0,205.0,20,480.017668568,205.001737765,554,227,False
65,,481.0,205.0,20,480.971765923,205.00064956,554,227,False
66,,480.0,205.0,20,480.023483147,205.00024219,554,227,False
67,,460.0,209.0,20,460.349270209,208.928744946,554,227,False
68,,446.0,205.0,20,446.039455901,205.112718537,554,227,False
69,,425.0,198.0,20,425.135218581,198.102185995,554,227,False
70,,409.0,203.0,20,408.96698355,202.826929992,554,227,False
71,,409.0,201.0,20,408.698321213,201.050243542,554,227,False
72,,376.0,199.0,20,376.462310526,199.024217882,554,227,False
73,,350.0,196.0,20,350.074960685,196.027125492,554,227,False
74,,326.0,202.0,20,325.98760767,201.850449273,554,227,False
75,,306.0,197.0,20,305.922105819,197.132819171,554,227,False
76,,280.0,195.0,20,280.07447901,195.005018269,554,227,False
77,,256.0,188.0,20,255.99704036,188.088923167,554,227,False
78,,223.0,175.0,20,223.157953779,175.144326913,554,227,False
79,,194.0,163.0,20,193.995138168,163.041277242,554,227,False
80,,177.0,164.0,20,176.781102011,163.782913466,554,227,False
81,,160.0,159.0,20,159.908024696,159.014981554,554,227,False
82,,125.0,169.0,20,125.28627614,168.742627911,554,227,False
83,,106.0,185.0,20,105.836658539,184.784471728,554,227,False
84,,74.0,206.0,20,74.1580695554,205.824764117,554,227,False
85,,65.0,203.0,20,64.659157258,203.358217064,554,227,False
86,,46.0,208.0,20,46.0321955169,208.011090449,554,227,False
87,,19.0,201.0,20,19.162310486,201.212310969,554,227,False
88,,23.0,202.0,20,22.5147625856,201.946403282,554,227,False
89,,23.0,190.0,20,22.8643737792,190.205544216,554,227,False
90,,20.0,174.0,20,20.0051234582,174.158747098,554,227,False
91,,27.0,165.0,20,26.8262105727,164.938243888,554,227,False
92,,28.0,164.0,20,28.0338358877,163.828505119,554,227,False
93,,27.0,163.0,20,27.0530027942,162.928975827,554,227,False
94,,27.0,162.0,20,27.0038515724,161.973188172,554,227,False
95,,25.0,162.0,20,25.0363471375,161.972154221,554,227,False
96,,23.0,162.0,20,23.0152178333,161.988767113,554,227,False
97,,22.0,161.0,20,21.9879155437,161.013608774,554,227,False
98,,20.0,161.0,20,20.0124825323,160.988087474,554,227,False
99,,20.0,160.0,20,19.9697926711,160.012583541,554,227,False
100,,20.0,160.0,20,19.9870730482,159.987668413,554,227,False
101,,20.0,161.0,20,19.9951020941,160.976752928,554,227,False
102,,20.0,161.0,20,19.998170655,161.008279247,554,227,False
103,,20.0,161.0,20,19.9993179922,161.003896649,554,227,False
