frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,445.0,8.0,63,445.0,8.0,545,211,False
3,,440.0,9.0,63,440.833333333,8.83333333333,545,211,False
4,,438.0,9.0,63,438.105590062,8.99378881988,545,211,False
5,,438.0,7.0,63,437.990898139,7.04363539018,545,211,False
6,,437.0,7.0,63,437.012564847,6.9819226578,545,211,False
7,,437.0,7.0,63,436.987540242,6.99160870718,545,211,False
8,,437.0,7.0,63,436.994534978,6.99679310772,545,211,False
9,,437.0,7.0,63,436.997923794,6.99880093798,545,211,False
10,,437.0,6.0,63,436.999224284,6.01738943941,545,211,False
11,,437.0,7.0,63,436.999710789,6.9716621614,545,211,False
12,,437.0,7.0,63,436.999892202,7.00560811026,545,211,False
13,,437.0,7.0,63,436.999959822,7.00286404835,545,211,False
14,,437.0,7.0,63,436.999985025,7.00110450595,545,211,False
15,,437.0,7.0,63,436.999994419,7.00041343844,545,211,False
16,,437.0,7.0,63,436.99999792,7.00015417965,545,211,False
17,,437.0,7.0,63,436.999999225,7.00005746918,545,211,False
18,,437.0,7.0,63,436.999999711,7.00002141984,545,211,False
19,,438.0,7.0,63,437.982163565,7.00000798351,545,211,False
20,,437.0,6.0,63,437.028171183,6.01783930318,545,211,False
21,,437.0,7.0,63,436.994329775,6.97182988582,545,211,False
22,,438.0,6.0,63,437.979276473,6.0235069505,545,211,False
23,,437.0,7.0,63,437.027058089,6.97471612448,545,211,False
24,,437.0,7.0,63,436.993913136,7.00678339952,545,211,False
25,,438.0,6.0,63,437.9791211,6.02114019634,545,211,False
26,,437.0,7.0,63,437.027000175,6.97309729534,545,211,False
27,,437.0,7.0,63,436.99389155,7.00614478205,545,211,False
28,,437.0,7.0,63,436.996949383,7.00306415909,545,211,False
29,,438.0,7.0,63,437.980989625,7.00117909436,545,211,False
30,,437.0,7.0,63,437.027731866,7.00044123888,545,211,False
31,,437.0,7.0,63,436.99416595,7.00016454131,545,211,False
32,,437.0,7.0,63,436.997051737,7.00006133113,545,211,False
33,,437.0,7.0,63,436.998864106,7.00002285925,545,211,False
34,,437.0,7.0,63,436.999574863,7.00000852,545,211,False
35,,437.0,7.0,63,436.99984146,7.00000317554,545,211,False
36,,437.0,7.0,63,436.999940906,7.00000118357,545,211,False
37,,437.0,7.0,63,436.999977974,7.00000044113,545,211,False
38,,437.0,7.0,63,436.999991791,7.00000016442,545,211,False
39,,436.0,7.0,63,436.017833268,7.00000006128,545,211,False
40,,437.0,7.0,63,436.971827636,7.00000002284,545,211,False
41,,437.0,7.0,63,437.005669784,7.00000000851,545,211,False
42,,437.0,7.0,63,437.002887035,7.00000000317,545,211,False
43,,436.0,7.0,63,436.018949401,7.00000000118,545,211,False
44,,437.0,7.0,63,436.972245408,7.00000000044,545,211,False
45,,437.0,7.0,63,437.005825579,7.00000000016,545,211,False
46,,437.0,7.0,63,437.002945106,7.00000000006,545,211,False
47,,436.0,7.0,63,436.018971045,7.00000000002,545,211,False
48,,437.0,6.0,63,436.972253476,6.01783632761,545,211,False
49,,436.0,7.0,63,436.023664914,6.97182877678,545,211,False
50,,437.0,7.0,63,436.974775004,7.00567020954,545,211,False
51,,437.0,7.0,63,437.006805345,7.00288719363,545,211,False
52,,437.0,7.0,63,437.003312048,7.00111313255,545,211,False
53,,437.0,7.0,63,437.001271567,7.00041665371,545,211,False
54,,436.0,7.0,63,436.018312036,7.00015537803,545,211,False
55,,436.0,7.0,63,435.989842493,7.00005791583,545,211,False
56,,436.0,7.0,63,435.995401434,7.00002158631,545,211,False
57,,435.0,8.0,63,435.016083479,7.98217171796,545,211,False
58,,436.0,7.0,63,435.971173602,7.02817422193,545,211,False
59,,436.0,7.0,63,436.005425927,6.99433090812,545,211,False
60,,436.0,7.0,63,436.002796141,6.99711322294,545,211,False
61,,435.0,8.0,63,435.018915523,7.98105069511,545,211,False
62,,436.0,7.0,63,435.972232782,7.02775462739,545,211,False
63,,435.0,7.0,63,435.023657201,6.994174434,545,211,False
64,,435.0,7.0,63,434.992608457,6.99705489857,545,211,False
65,,435.0,7.0,63,434.996469378,6.99886528413,545,211,False
66,,435.0,7.0,63,434.998646963,6.99957530185,545,211,False
67,,434.0,7.0,63,434.017330253,6.99984162368,545,211,False
68,,435.0,7.0,63,434.97164007,6.99994096666,545,211,False
69,,435.0,7.0,63,435.005599872,6.99997799717,545,211,False
70,,434.0,7.0,63,434.020697305,6.9999917992,545,211,False
71,,435.0,7.0,63,434.972932138,6.99999694344,545,211,False
72,,434.0,7.0,63,434.023919549,6.99999886077,545,211,False
73,,434.0,7.0,63,433.992706319,6.99999957539,545,211,False
74,,435.0,7.0,63,434.978669529,6.99999984174,545,211,False
75,,435.0,7.0,63,435.008995455,6.99999994101,545,211,False
76,,434.0,7.0,63,434.022000007,6.99999997802,545,211,False
77,,435.0,7.0,63,434.973419451,6.99999999181,545,211,False
78,,434.0,7.0,63,434.024101263,6.99999999695,545,211,False
79,,434.0,7.0,63,433.99277405,6.99999999886,545,211,False
80,,434.0,7.0,63,433.996531101,6.99999999958,545,211,False
81,,434.0,7.0,63,433.998669968,6.99999999984,545,211,False
82,,434.0,7.0,63,433.9995025,6.99999999994,545,211,False
83,,435.0,7.0,63,434.981978162,6.99999999998,545,211,False
84,,435.0,7.0,63,435.010265749,6.99999999999,545,211,False
85,,434.0,7.0,63,434.022475241,7.0,545,211,False
86,,435.0,7.0,63,434.973596664,7.0,545,211,False
87,,434.0,7.0,63,434.024167317,7.0,545,211,False
88,,435.0,7.0,63,434.974962342,7.0,545,211,False
89,,434.0,7.0,63,434.024711501,7.0,545,211,False
90,,435.0,7.0,63,434.975166851,7.0,545,211,False
91,,435.0,7.0,63,435.006951477,7.0,545,211,False
92,,435.0,7.0,63,435.003366518,7.0,545,211,False
93,,435.0,7.0,63,435.001291869,7.0,545,211,False
94,,434.0,7.0,63,434.018319603,7.0,545,211,False
95,,434.0,7.0,63,433.989845314,7.0,545,211,False
96,,434.0,7.0,63,433.995402485,7.0,545,211,False
97,,434.0,7.0,63,433.998247543,7.0,545,211,False
98,,434.0,7.0,63,433.999344971,7.0,545,211,False
99,,434.0,7.0,63,433.999755772,7.0,545,211,False
100,,434.0,7.0,63,433.999908968,7.0,545,211,False
101,,434.0,7.0,63,433.999966071,7.0,545,211,False
102,,434.0,7.0,63,433.999987354,7.0,545,211,False
103,,434.0,7.0,63,433.999995287,7.0,545,211,False
104,,435.0,7.0,63,434.982161916,7.0,545,211,False
105,,435.0,7.0,63,435.010334241,7.0,545,211,False
106,,434.0,7.0,63,434.02250077,7.0,545,211,False
107,,434.0,7.0,63,433.991442506,7.0,545,211,False
108,,435.0,7.0,63,434.978163312,7.0,545,211,False
109,,434.0,7.0,63,434.026641424,7.0,545,211,False
110,,434.0,7.0,63,433.993757754,7.0,545,211,False
111,,435.0,7.0,63,434.979063183,7.0,545,211,False
112,,434.0,7.0,63,434.026978588,7.0,545,211,False
113,,435.0,7.0,63,434.976047177,7.0,545,211,False
114,,435.0,7.0,63,435.00728128,7.0,545,211,False
115,,435.0,8.0,63,435.003489521,7.9821636724,545,211,False
116,,434.0,7.0,63,434.019174046,7.02817122322,545,211,False
117,,434.0,7.0,63,433.990165469,6.99432979046,545,211,False
118,,434.0,7.0,63,433.995521892,6.99711280637,545,211,False
119,,435.0,6.0,63,434.980455725,6.01672319504,545,211,False
120,,435.0,7.0,63,435.009696456,6.97141212307,545,211,False
121,,435.0,7.0,63,435.004426641,7.00551483151,545,211,False
122,,434.0,7.0,63,434.019525093,7.0028292778,545,211,False
123,,434.0,7.0,63,433.990296394,7.00109154624,545,211,False
124,,435.0,7.0,63,434.977734367,7.00040860815,545,211,False
125,,434.0,7.0,63,434.026481465,7.00015237933,545,211,False
126,,435.0,6.0,63,434.975861803,6.01789312577,545,211,False
127,,434.0,7.0,63,434.025048511,6.97184994652,545,211,False
128,,434.0,7.0,63,433.993128872,7.00567809984,545,211,False
129,,434.0,6.0,63,433.996663433,6.02072646207,545,211,False
130,,434.0,7.0,63,433.998719294,6.97294300543,545,211,False
131,,434.0,7.0,63,433.999520885,7.00608727178,545,211,False
132,,433.0,8.0,63,433.017657669,7.98520639633,545,211,False
133,,431.0,6.0,63,431.025271167,6.04717865596,545,211,False
134,,430.0,6.0,63,429.99247703,5.98443315601,545,211,False
135,,431.0,6.0,63,430.960712661,5.99261155176,545,211,False
136,,429.0,12.0,63,429.037120072,11.8901523269,545,211,False
137,,429.0,11.0,63,428.980639691,11.0787873928,545,211,False
138,,433.0,15.0,63,432.91985023,14.9459132888,545,211,False
139,,432.0,24.0,63,432.055818332,23.8866658128,545,211,False
140,,430.0,30.0,63,430.042741445,30.0068086832,545,211,False
141,,429.0,30.0,63,428.999143866,30.1119029621,545,211,False
142,,428.0,31.0,63,427.998877585,31.0291053074,545,211,False
143,,427.0,30.0,63,426.999543216,30.045917549,545,211,False
144,,428.0,21.0,63,427.964155255,21.1614830523,545,211,False
145,,426.0,21.0,63,426.03844189,20.906569048,545,211,False
146,,426.0,19.0,63,425.981134206,18.9934980949,545,211,False
147,,426.0,17.0,63,425.991379943,16.998931956,545,211,False
148,,425.0,16.0,63,425.014547483,15.9818304548,545,211,False
149,,425.0,14.0,63,424.988435664,14.0102138041,545,211,False
150,,425.0,12.0,63,424.994876908,12.004619702,545,211,False
151,,423.0,11.0,63,423.0337243,10.9839244057,545,211,False
152,,422.0,9.0,63,421.996438493,9.01099300946,545,211,False
153,,421.0,7.0,63,420.997900618,7.00491006429,545,211,False
154,,430.0,12.0,63,430.0,12.0,545,211,False
155,,430.0,12.0,63,430.0,12.0,545,211,False
156,,430.0,12.0,63,430.0,12.0,545,211,False
157,,429.0,12.0,63,429.012219959,12.0,545,211,False
158,,430.0,12.0,63,429.97612294,12.0,545,211,False
159,,430.0,12.0,63,430.007630471,12.0,545,211,False
160,,429.0,10.0,63,429.02145466,10.0356429157,545,211,False
161,,416.0,14.0,63,416.222897713,13.9079845332,545,211,False
162,,419.0,14.0,63,418.807984647,14.0320095521,545,211,False
163,,422.0,11.0,63,421.915268386,11.0686123414,545,211,False
164,,423.0,10.0,63,423.003461882,9.99261274366,545,211,False
165,,423.0,10.0,63,423.020803593,9.97783301948,545,211,False
166,,424.0,10.0,63,423.990851301,9.990808985,545,211,False
167,,424.0,10.0,63,424.013617596,9.99652990839,545,211,False
168,,425.0,10.0,63,424.98805401,9.99870451603,545,211,False
169,,425.0,10.0,63,425.012569309,9.99951705144,545,211,False
170,,425.0,9.0,63,425.005499352,9.01765632039,545,211,False
171,,424.0,10.0,63,424.019925002,9.9717616851,545,211,False
172,,425.0,10.0,63,424.972609123,10.0056452034,545,211,False
173,,425.0,9.0,63,425.005961146,9.02071420107,545,211,False
174,,423.0,11.0,63,423.03866829,10.955102108,545,211,False
175,,422.0,12.0,63,421.998320087,11.9985841365,545,211,False
176,,420.0,11.0,63,420.016440105,11.0358779984,545,211,False
177,,423.0,15.0,63,422.917762548,14.925932841,545,211,False
178,,421.0,20.0,63,421.054301766,19.9503732837,545,211,False
179,,421.0,18.0,63,420.988631876,18.1053038499,545,211,False
180,,430.0,20.0,63,429.833723411,19.9738275334,545,211,False
181,,430.0,10.0,63,430.090798697,10.2011503317,545,211,False
182,,435.0,19.0,63,434.951971373,18.7461744779,545,211,False
183,,430.0,10.0,63,430.15654434,10.2107146045,545,211,False
184,,439.0,12.0,63,438.816985989,11.8969480435,545,211,False
185,,436.0,12.0,63,436.134273473,11.9885736748,545,211,False
186,,434.0,10.0,63,434.041899423,10.0327051491,545,211,False
187,,434.0,7.0,63,433.979554057,7.03179494993,545,211,False
188,,433.0,6.0,63,433.008490037,5.97711602082,545,211,False
189,,433.0,7.0,63,432.986099011,6.95413591469,545,211,False
190,,434.0,7.0,63,433.976165897,6.99895541565,545,211,False
191,,434.0,7.0,63,434.008060351,7.00037872556,545,211,False
192,,433.0,7.0,63,433.021651386,7.00017791232,545,211,False
193,,434.0,7.0,63,433.97328951,7.00006806959,545,211,False
194,,433.0,7.0,63,433.024052832,7.00002545475,545,211,False
195,,433.0,7.0,63,432.992755999,7.00000949141,545,211,False
196,,434.0,7.0,63,433.978688046,7.00000353779,545,211,False
197,,434.0,7.0,63,434.009002356,7.0000013186,545,211,False
198,,434.0,7.0,63,434.004166252,7.00000049146,545,211,False
199,,434.0,7.0,63,434.001591633,7.00000018318,545,211,False
200,,434.0,7.0,63,434.000595083,7.00000006827,545,211,False
201,,433.0,8.0,63,433.018058213,7.98216369785,545,211,False
202,,434.0,7.0,63,433.971911481,7.02817123271,545,211,False
203,,434.0,7.0,63,434.005701035,6.99432979399,545,211,False
204,,433.0,8.0,63,433.02073501,7.97927648009,545,211,False
205,,434.0,8.0,63,433.972946191,8.00922176356,545,211,False
206,,434.0,7.0,63,434.006088459,7.02208436016,545,211,False
207,,434.0,7.0,63,434.003043167,6.99128721886,545,211,False
208,,434.0,8.0,63,434.00117127,7.97810543041,545,211,False
209,,434.0,7.0,63,434.000438323,7.02661985066,545,211,False
210,,434.0,7.0,63,434.000163454,6.99374971317,545,211,False
211,,434.0,7.0,63,434.000060926,6.9968965138,545,211,False
212,,434.0,8.0,63,434.000022708,7.98096992004,545,211,False
213,,434.0,8.0,63,434.000008464,8.00988819348,545,211,False
214,,434.0,8.0,63,434.000003155,8.00449810853,545,211,False
215,,434.0,7.0,63,434.000001176,7.01955172998,545,211,False
216,,434.0,7.0,63,434.000000438,6.99030632216,545,211,False
217,,432.0,7.0,63,432.035672819,6.99557439468,545,211,False
218,,431.0,8.0,63,430.997166597,7.98047529328,545,211,False
219,,431.0,7.0,63,430.980335755,7.02754007743,545,211,False
220,,428.0,6.0,63,428.04528932,6.01193079128,545,211,False
221,,428.0,6.0,63,427.965889104,5.98669019658,545,211,False
222,,428.0,8.0,63,427.984846171,7.95851683355,545,211,False
223,,432.0,13.0,63,431.92288985,12.9292818221,545,211,False
224,,432.0,12.0,63,432.03918535,12.0780158984,545,211,False
225,,432.0,12.0,63,432.017855561,12.016236205,545,211,False
226,,433.0,11.0,63,432.988974271,11.0232732782,545,211,False
227,,434.0,9.0,63,433.995044427,9.02733478595,545,211,False
228,,432.0,9.0,63,432.051621474,8.97540843768,545,211,False
229,,430.0,7.0,63,430.021798855,7.02484261905,545,211,False
230,,429.0,6.0,63,428.990410889,5.99305036655,545,211,False
231,,429.0,6.0,63,428.977741964,5.97879776098,545,211,False
232,,429.0,6.0,63,428.990809963,5.99120692115,545,211,False
233,,429.0,7.0,63,428.996531944,6.97884373353,545,211,False
234,,429.0,6.0,63,428.998705355,6.02693179134,545,211,False
235,,430.0,6.0,63,429.98168104,5.99386773757,545,211,False
236,,430.0,7.0,63,430.010155007,6.9791042599,545,211,False
237,,431.0,6.0,63,430.986761311,6.02699390183,545,211,False
238,,416.0,20.0,63,416.279632312,19.7441806262,545,211,False
239,,425.0,20.0,63,424.689769349,20.1416370502,545,211,False
240,,431.0,16.0,63,430.918047531,16.1354765437,545,211,False
241,,430.0,12.0,63,430.095920884,12.0544511435,545,211,False
242,,422.0,9.0,63,422.166657512,9.00264780923,545,211,False
243,,429.0,12.0,63,429.0,12.0,545,211,False
244,,422.0,19.0,63,423.166666667,17.8333333333,545,211,False
245,,429.0,10.0,63,428.782608696,10.2919254658,545,211,False
246,,421.0,16.0,63,421.191139071,15.8455360728,545,211,False
247,,422.0,13.0,63,421.919912627,13.0943199904,545,211,False
248,,431.0,19.0,63,430.819567443,18.8812630458,545,211,False
249,,431.0,17.0,63,431.086158034,17.0911487505,545,211,False
250,,434.0,14.0,63,433.985941211,14.0582908335,545,211,False
251,,456.0,24.0,63,456.0,24.0,545,211,False
252,,455.0,19.0,63,455.166666667,19.8333333333,545,211,False
253,,452.0,28.0,63,452.118012422,27.6956521739,545,211,False
254,,445.0,30.0,63,445.140677286,29.9831347878,545,211,False
255,,431.0,34.0,63,431.186320354,33.9616634402,545,211,False
256,1.0,435.0,31.2857142857,63,435.159703161,31.2528543773,545,211,False
257,1.0,439.0,28.5714285714,63,439.133085967,28.5440453144,545,211,False
258,1.0,443.0,25.8571428571,63,443.106468774,25.8352362515,545,211,False
259,1.0,447.0,23.1428571429,63,447.07985158,23.1264271886,545,211,False
260,1.0,451.0,20.4285714286,63,451.053234387,20.4176181258,545,211,False
261,1.0,455.0,17.7142857143,63,455.026617193,17.7088090629,545,211,False
262,,459.0,15.0,63,459.0,15.0,545,211,False
263,,469.0,22.0,63,467.333333333,20.8333333333,545,211,False
264,,483.0,37.0,63,482.416149068,36.397515528,545,211,False
265,,493.0,46.0,63,492.834828002,45.8579842056,545,211,False
266,,476.0,54.0,63,476.436653047,53.9690331119,545,211,False
267,,476.0,58.0,63,475.882264763,58.0611561689,545,211,False
268,,480.0,70.0,63,479.87129835,69.8835011705,545,211,False
269,,478.0,67.0,63,478.054997958,67.2174792554,545,211,False
270,,472.0,85.0,63,472.096772276,84.7189763239,545,211,False
271,,475.0,96.0,63,474.879191404,96.002785171,545,211,False
272,,466.0,92.0,63,466.161501391,92.2737287648,545,211,False
273,,457.0,88.0,63,457.070077491,88.1150725478,545,211,False
274,,455.0,85.0,63,454.901737635,85.0256774674,545,211,False
275,,453.0,83.0,63,452.95742383,82.9909103842,545,211,False
276,,451.0,81.0,63,450.983846362,80.9957191847,545,211,False
277,,449.0,79.0,63,448.99396566,78.998361741,545,211,False
278,,449.0,79.0,63,448.962077601,78.9637146955,545,211,False
279,,448.0,78.0,63,448.001994919,78.002605022,545,211,False
280,,447.0,77.0,63,447.0015154,77.0017427918,545,211,False
281,,447.0,76.0,63,446.982765423,76.0006865027,545,211,False
282,,446.0,76.0,63,446.010560945,75.9824213101,545,211,False
283,,446.0,75.0,63,445.986912695,75.0104310057,545,211,False
284,,445.0,74.0,63,445.012143826,74.0047005118,545,211,False
285,,445.0,73.0,63,444.987504436,73.0017908455,545,211,False
286,,445.0,72.0,63,444.994528134,72.0006693368,545,211,False
287,,444.0,71.0,63,444.015757898,71.0002495611,545,211,False
288,,460.0,61.0,63,459.703507335,61.1606199679,545,211,False
289,,481.0,50.0,63,480.785841251,50.0853838854,545,211,False
290,,489.0,47.0,63,489.147091762,46.8903544463,545,211,False
291,,475.0,40.0,63,475.458081458,40.0237086977,545,211,False
292,,485.0,32.0,63,484.761960077,32.0297631788,545,211,False
293,,491.0,50.0,63,490.963062267,49.5483501193,545,211,False
294,,499.0,66.0,63,498.953038184,65.8451912047,545,211,False
295,,513.0,62.0,63,512.873890117,62.2996743255,545,211,False
296,,511.0,45.0,63,511.23318078,45.3606676392,545,211,False
297,,518.0,44.0,63,517.93979133,43.8609598132,545,211,False
298,,523.0,32.0,63,523.00619158,32.1312904262,545,211,False
299,,514.0,15.0,63,514.253386483,15.1468784754,545,211,False
300,,515.0,11.0,63,514.928093151,10.8275587458,545,211,False
301,,517.0,9.0,63,516.947402294,8.88918387969,545,211,False
302,,518.0,8.0,63,517.996997842,7.93863340769,545,211,False
303,1.0,518.0,7.5,63,517.998498921,7.46931670385,545,211,False
304,,518.0,7.0,63,518.0,7.0,545,211,False
305,,518.0,7.0,63,518.0,7.0,545,211,False
306,,518.0,6.0,63,518.0,6.03726708075,545,211,False
307,,518.0,6.0,63,518.0,5.99678757864,545,211,False
308,1.0,518.0,6.0,63,518.0,5.99839378932,545,211,False
309,,518.0,6.0,63,518.0,6.0,545,211,False
310,,519.0,7.0,63,518.833333333,6.83333333333,545,211,False
311,,519.0,7.0,63,518.99378882,6.99378881988,545,211,False
312,,519.0,7.0,63,519.000535404,7.00053540356,545,211,False
313,,518.0,6.0,63,518.01871936,6.01871935966,545,211,False
314,,519.0,6.0,63,518.972046384,5.98995837421,545,211,False
315,,520.0,7.0,63,519.987908167,6.97759539764,545,211,False
316,,520.0,6.0,63,520.013250877,6.02643184537,545,211,False
317,,520.0,6.0,63,520.005788615,5.99367956522,545,211,False
318,,521.0,7.0,63,520.984361818,6.97903400766,545,211,False
319,,521.0,7.0,63,521.011156127,7.00913138811,545,211,False
320,,521.0,7.0,63,521.004970865,7.00421434817,545,211,False
321,,522.0,7.0,63,521.984055287,7.00160955979,545,211,False
322,,521.0,7.0,63,521.028878118,7.00060176476,545,211,False
323,,521.0,6.0,63,520.99459335,6.01806070343,545,211,False
324,,522.0,7.0,63,521.979374716,6.97191240934,545,211,False
325,,522.0,8.0,63,522.009258378,7.98786505329,545,211,False
326,,523.0,11.0,63,522.986425352,10.9597247245,545,211,False
327,,526.0,14.0,63,525.958453114,13.9832778529,545,211,False
328,1.0,524.666666667,19.6666666667,63,524.638968742,19.6555185686,545,211,False
