frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
1,224,38,,224,38,554,213,TRUE
2,223,83,,223,83,554,213,TRUE
3,249,107,,249,107,554,213,TRUE
4,301,162,,301,162,554,213,TRUE
5,308,177,,308,177,554,213,TRUE
6,333,201,,333,201,554,213,TRUE
7,360,157,,360,157,554,213,TRUE
8,393,108,,393,108,554,213,TRUE
9,441,72,,441,72,554,213,TRUE
10,522,34,,522,34,554,213,TRUE
11,528,25,,528,25,554,213,TRUE
12,526,21,,526,21,554,213,TRUE
13,524,22,,524,22,554,213,TRUE
14,533,17,,533,17,554,213,TRUE
15,535,40,,535,40,554,213,TRUE
16,535,40,,535,40,554,213,TRUE
17,513,71,,513,71,554,213,TRUE
18,470,97,,470,97,554,213,TRUE
19,402,127,,402,127,554,213,TRUE
20,336,139,,336,139,554,213,TRUE
21,297,142,,297,142,554,213,TRUE
22,225,127,,225,127,554,213,TRUE
23,157,62,,157,62,554,213,TRUE
24,137,39,,137,39,554,213,TRUE
25,113,9,,113,9,554,213,TRUE
26,33,8,,33,8,554,213,TRUE
27,33,8,,33,8,554,213,TRUE
28,37,17,,37,17,554,213,TRUE
29,37,17,,37,17,554,213,TRUE
30,39,12,,39,12,554,213,TRUE
31,45,13,,45,13,554,213,TRUE
32,47,12,,47,12,554,213,TRUE
33,48,12,,48,12,554,213,TRUE
34,49,13,,49,13,554,213,TRUE
35,49,13,,49,13,554,213,TRUE
36,49,13,,49,13,554,213,TRUE
37,49,13,,49,13,554,213,TRUE
38,49,13,,49,13,554,213,TRUE
39,49,13,,49,13,554,213,TRUE
40,49,13,,49,13,554,213,TRUE
41,49,13,,49,13,554,213,TRUE
42,75,6,,75,6,554,213,TRUE
43,139,21,,139,21,554,213,TRUE
44,149,30,,149,30,554,213,TRUE
45,152,36,,152,36,554,213,TRUE
46,215,100,,215,100,554,213,TRUE
47,254,163,,254,163,554,213,TRUE
48,267,179,,267,179,554,213,TRUE
49,269,182,,269,182,554,213,TRUE
50,190,137,,190,137,554,213,TRUE
51,113,107,,113,107,554,213,TRUE
52,55,88,,55,88,554,213,TRUE
53,19,62,,19,62,554,213,TRUE
54,22,58,,22,58,554,213,TRUE
55,22,58,,22,58,554,213,TRUE
56,22,58,,22,58,554,213,TRUE
57,22,58,,22,58,554,213,TRUE
58,22,58,,22,58,554,213,TRUE
59,22,58,,22,58,554,213,TRUE
60,22,58,,22,58,554,213,TRUE
61,43,94,,43,94,554,213,TRUE
62,31,174,,31,174,554,213,TRUE
63,60,170,,60,170,554,213,TRUE
64,75,137,,75,137,554,213,TRUE
65,128,97,13,119.166666667,104.166666667,554,213,False
66,225,46,13,225,46,554,213,False
67,244,42,13,240.833333333,42.6666666667,554,213,False
68,252,42,13,251.583850932,42.0248447205,554,213,False
69,256,44,13,255.949672065,43.9547583991,554,213,False
70,278,32,13,277.65544325,32.2375808979,554,213,False
71,370,15,13,368.602020239,15.1903805098,554,213,False
72,383,29,13,383.82803693,28.5225848254,554,213,False
73,386,37,13,386.551567789,36.9028410754,554,213,False
74,388,43,13,388.235040805,43.0033262367,554,213,False
75,388,47,13,388.124685993,47.03880459,554,213,False
76,388,50,13,388.048246978,50.0340970674,554,213,False
77,350,68,13,350.695847782,67.7461031649,554,213,False
78,321,61,13,321.131265503,61.3385185241,554,213,False
79,284,34,13,284.185485641,34.5036260207,554,213,False
80,237,7,13,237.254031757,7.205772285,554,213,False
81,232,16,13,231.354404104,15.4354511062,554,213,False
82,230,22,13,229.67044148,21.8124061897,554,213,False
83,229,23,13,228.855076164,23.0203547075,554,213,False
84,228,23,13,227.944927433,23.0297429003,554,213,False
85,228,22,13,227.961586688,22.0299822588,554,213,False
86,227,21,13,227.002663117,21.0120791474,554,213,False
87,228,21,13,227.966132525,20.9867090312,554,213,False
88,299,30,13,297.73716591,29.8336678155,554,213,False
89,304,40,13,304.646691016,39.9124463361,554,213,False
90,305,46,13,305.365848752,46.0374895836,554,213,False
91,305,49,13,305.160166902,49.0708376289,554,213,False
92,305,51,13,305.060836065,51.0469598632,554,213,False
93,304,53,13,304.040565388,53.0184864467,554,213,False
94,304,54,13,303.998139183,54.0247735889,554,213,False
95,304,56,13,303.998493858,55.992252981,554,213,False
96,261,84,13,261.766361838,83.5325554455,554,213,False
97,239,95,13,238.947773113,95.1067623901,554,213,False
98,230,97,13,229.732493576,97.2137655469,554,213,False
99,215,91,13,214.99544421,91.2306898399,554,213,False
100,130,79,13,131.251398233,79.2002264985,554,213,False
101,116,75,13,115.260003093,74.9374040643,554,213,False
102,109,73,13,108.54160454,72.9344300398,554,213,False
103,106,71,13,105.749065941,70.9735396952,554,213,False
104,103,70,13,102.902640646,69.9722047779,554,213,False
105,101,70,13,100.945692949,69.9709457786,554,213,False
106,99,70,13,98.9788965936,69.9882764183,554,213,False
107,98,70,13,97.974256842,69.9955876288,554,213,False
108,98,24,13,97.9717132687,24.8188244623,554,213,False
109,107,7,13,106.828035652,6.8271985567,554,213,False
110,107,7,13,107.08870836,6.6095024321,554,213,False
111,107,7,13,107.040375326,6.838850413,554,213,False
112,137,17,13,136.480308609,16.7608270154,554,213,False
113,186,56,13,185.441822796,55.3850317314,554,213,False
114,286,87,13,284.864863851,86.8883191191,554,213,False
115,309,96,13,309.905948358,96.3563983065,554,213,False
116,420,129,13,418.831664922,128.723810704,554,213,False
117,438,139,13,439.151252489,139.287721647,554,213,False
118,446,144,13,446.683384838,144.215115057,554,213,False
119,450,145,13,450.338222649,145.156684445,554,213,False
120,452,146,13,452.165730024,146.062059982,554,213,False
121,454,146,13,454.063668498,146.041142246,554,213,False
122,455,146,13,455.0416574,146.01619629,554,213,False
123,456,145,13,456.016384259,145.023914182,554,213,False
124,457,145,13,457.00614772,144.991932388,554,213,False
125,458,144,13,458.002293314,144.014016787,554,213,False
126,458,144,13,458.018691175,143.988202615,554,213,False
127,459,143,13,458.989983724,143.012624688,554,213,False
128,459,143,13,459.013290396,142.987683665,554,213,False
129,459,142,13,459.005768201,142.012431263,554,213,False
130,459,141,13,459.002188883,141.0054479,554,213,False
131,460,141,13,459.982981368,140.98423317,554,213,False
132,460,141,13,460.010639753,140.993271767,554,213,False
133,460,140,13,460.004778315,140.015287854,554,213,False
134,460,139,13,460.001819844,139.006549626,554,213,False
135,460,139,13,460.000680145,138.984645572,554,213,False
136,460,138,13,460.00025359,138.011261888,554,213,False
137,460,137,13,460.000094521,137.005010284,554,213,False
138,460,137,13,460.00003523,136.984069979,554,213,False
139,460,137,13,460.000013131,136.993210939,554,213,False
140,460,136,13,460.000004894,136.015265182,554,213,False
141,460,136,13,460.000001824,135.988704849,554,213,False
142,460,135,13,460.00000068,135.012813646,554,213,False
143,460,135,13,460.000000253,134.987754177,554,213,False
144,460,134,13,460.000000094,134.012457548,554,213,False
145,460,133,13,460.000000035,133.005457697,554,213,False
146,459,133,13,459.017836341,132.984236821,554,213,False
147,459,133,13,458.989665109,132.993273128,554,213,False
148,459,132,13,458.995335316,132.015288361,554,213,False
149,459,132,13,458.998222508,131.988713488,554,213,False
150,458,132,13,458.017171968,131.994980538,554,213,False
151,458,131,13,457.989417398,131.0159266,554,213,False
152,458,130,13,457.995242986,130.006787786,554,213,False
153,383,123,13,384.335912665,123.109588636,554,213,False
154,358,119,13,357.670113832,118.992459688,554,213,False
155,349,119,13,348.552050615,118.923528798,554,213,False
156,284,64,13,284.816324038,64.9489709832,554,213,False
157,282,49,13,281.227622885,48.6870199963,554,213,False
158,282,44,13,281.624928146,43.6730804318,554,213,False
159,283,42,13,282.838195913,41.8145807276,554,213,False
160,284,42,13,283.93863989,41.8921765261,554,213,False
161,284,42,13,283.99491607,41.9579598341,554,213,False
162,285,42,13,284.981119961,41.9842423241,554,213,False
163,285,42,13,285.00998662,41.9941226296,554,213,False
164,285,43,13,285.004536828,42.9799728833,554,213,False
165,285,44,13,285.001729931,43.9916820176,554,213,False
166,285,44,13,285.000646637,44.0146952404,554,213,False
167,285,44,13,285.000241101,44.0063287458,554,213,False
168,285,45,13,285.000089866,44.9845632466,554,213,False
169,285,46,13,285.000033495,45.9933948764,554,213,False
170,285,46,13,285.000012484,46.0153337429,554,213,False
171,285,47,13,285.000004653,46.9887304024,554,213,False
172,285,47,13,285.000001734,47.0128231704,554,213,False
173,285,48,13,285.000000646,47.9877577269,554,213,False
174,285,48,13,285.000000241,48.0124588713,554,213,False
175,285,49,13,285.00000009,48.9876218625,554,213,False
176,285,49,13,285.000000033,49.0124082285,554,213,False
177,284,50,13,284.01783634,49.9876029869,554,213,False
178,285,50,13,284.971828781,50.0124011932,554,213,False
179,285,50,13,285.005670211,50.0054366924,554,213,False
180,284,50,13,284.020723522,50.0020653203,554,213,False
181,284,51,13,283.990778237,50.9829353144,554,213,False
182,284,51,13,283.995751968,51.0106225877,554,213,False
183,284,51,13,283.998377886,51.0047719176,554,213,False
184,284,52,13,283.999393556,51.9839811319,554,213,False
185,284,52,13,283.99977388,52.0110141519,554,213,False
186,283,52,13,283.017752045,52.0049179444,554,213,False
187,283,53,13,282.989633691,52.9840355624,554,213,False
188,283,53,13,282.995323606,53.0110344391,554,213,False
189,282,54,13,282.016054471,53.9870891782,554,213,False
190,282,53,13,281.988999118,53.0300459314,554,213,False
191,282,54,13,281.995087002,53.9771940568,554,213,False
192,282,55,13,281.998129953,54.9898725856,554,213,False
193,282,55,13,281.999301144,55.0139838108,554,213,False
194,281,56,13,281.017575764,55.9882254856,554,213,False
195,281,55,13,280.989567984,55.0304712228,554,213,False
196,281,56,13,280.995299115,55.9773526542,554,213,False
197,281,56,13,280.998209016,56.0077680289,554,213,False
198,280,57,13,280.017166939,56.9858346211,554,213,False
199,280,57,13,279.989415524,57.011740235,554,213,False
200,280,57,13,279.995242287,57.005190254,554,213,False
201,280,58,13,279.998187835,57.9841371371,554,213,False
202,280,58,13,279.999322717,58.0110723014,554,213,False
203,279,58,13,279.017583805,58.0049396178,554,213,False
204,279,59,13,278.989570981,58.9840436404,554,213,False
205,279,59,13,278.995300232,59.0110374499,554,213,False
206,278,59,13,278.01604576,59.0049266279,554,213,False
207,279,59,13,278.971159543,59.0018751265,554,213,False
208,278,59,13,278.023257015,59.0007007498,554,213,False
209,278,60,13,277.992459293,59.9824249417,554,213,False
210,278,60,13,277.996413782,60.010432279,554,213,False
211,278,60,13,277.998626241,60.0047009825,554,213,False
212,277,61,13,277.01732253,60.9839546931,554,213,False
213,277,61,13,276.989473519,61.0110042977,554,213,False
214,277,61,13,276.995263903,61.0049142716,554,213,False
215,277,62,13,276.998195891,61.9840341935,554,213,False
216,277,62,13,276.99932572,62.0110339289,554,213,False
217,277,62,13,276.999748596,62.0049253156,554,213,False
218,276,63,13,276.017742621,62.9840383097,554,213,False
219,276,63,13,275.989630178,63.0110354631,554,213,False
220,276,63,13,275.995322296,63.0049258874,554,213,False
221,276,63,13,275.998217656,63.0018748505,554,213,False
222,276,64,13,275.999333832,63.9828643193,554,213,False
223,276,64,13,275.99975162,64.0105961266,554,213,False
224,275,64,13,275.017743748,64.0047620551,554,213,False
225,275,64,13,274.989630598,64.0018137836,554,213,False
226,275,65,13,274.995322453,64.9828415586,554,213,False
227,275,64,13,274.998217714,64.0284239709,554,213,False
228,275,65,13,274.999333854,64.97658767,554,213,False
229,274,65,13,274.017587956,65.0074828147,554,213,False
230,196,7,13,197.380806081,8.0380716413,554,213,False
231,172,16,13,171.617250813,15.2414148219,554,213,False
232,165,19,13,164.511180931,18.7694640849,554,213,False
233,165,20,13,164.6763897,19.9522464399,554,213,False
234,163,19,13,162.908290469,19.019700834,554,213,False
235,163,18,13,162.931529047,18.0091373364,554,213,False
236,162,18,13,161.990675231,17.9856551754,554,213,False
237,162,17,13,161.979463221,17.011640342,554,213,False
238,162,18,13,161.991529157,17.9694787874,554,213,False
239,162,18,13,161.996803715,18.0047923871,554,213,False
240,162,18,13,161.998806826,18.0025599227,554,213,False
241,162,18,13,161.999555196,18.0009911492,554,213,False
242,162,18,13,161.999834211,18.0003711884,554,213,False
243,162,18,13,161.999938208,18.0001384324,554,213,False
244,217,19,13,216.018978951,18.9822152723,554,213,False
245,229,23,13,229.354374744,22.9390088175,554,213,False
246,233,29,13,233.309227972,28.9389934712,554,213,False
247,296,72,13,295.071388069,71.3154861955,554,213,False
248,325,85,13,325.210372927,85.248291695,554,213,False
249,333,90,13,333.479602539,90.2593239783,554,213,False
