frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,301.0,186.0,25,301.833333333,186.0,546,208,False
3,,293.0,185.0,25,293.329192547,185.037267081,546,208,False
4,,287.0,182.0,25,287.100923571,182.061437559,546,208,False
5,,279.0,178.0,25,279.073640141,178.043829376,546,208,False
6,,269.0,174.0,25,269.065015215,174.017349601,546,208,False
7,,259.0,171.0,25,259.026032225,170.988668464,546,208,False
8,,251.0,170.0,25,250.974113241,169.959249163,546,208,False
9,,242.0,170.0,25,242.006484978,169.965226952,546,208,False
10,,235.0,168.0,25,234.967516405,168.021775038,546,208,False
11,,227.0,166.0,25,227.004059023,166.009778161,546,208,False
12,,218.0,165.0,25,218.020122821,164.985887691,546,208,False
13,,208.0,166.0,25,208.026226993,165.958217718,546,208,False
14,,199.0,169.0,25,198.992835053,168.947006664,546,208,False
15,,188.0,171.0,25,188.032191497,170.99629414,546,208,False
16,,176.0,170.0,25,176.031502916,170.052895614,546,208,False
17,,163.0,168.0,25,163.030511344,168.040148758,546,208,False
18,,147.0,166.0,25,147.065779256,166.015941917,546,208,False
19,,131.0,161.0,25,131.0271206,161.059497575,546,208,False
20,,115.0,155.0,25,115.010232862,155.042574903,546,208,False
21,,99.0,146.0,25,99.0038199072,146.07035351,546,208,False
22,,85.0,136.0,25,84.9657513682,136.046665554,546,208,False
23,,72.0,127.0,25,71.9676915774,127.000534976,546,208,False
24,,58.0,118.0,25,58.0048592302,117.999392653,546,208,False
25,1.0,55.7777777778,116.944444444,25,55.7823670508,116.943870839,546,208,False
26,1.0,53.5555555556,115.888888889,25,53.5598748713,115.888349025,546,208,False
27,1.0,51.3333333333,114.833333333,25,51.3373826919,114.832827211,546,208,False
28,1.0,49.1111111111,113.777777778,25,49.1148905124,113.777305397,546,208,False
29,1.0,46.8888888889,112.722222222,25,46.8923983329,112.721783583,546,208,False
30,1.0,44.6666666667,111.666666667,25,44.6699061535,111.666261769,546,208,False
31,1.0,42.4444444444,110.611111111,25,42.447413974,110.610739955,546,208,False
32,1.0,40.2222222222,109.555555556,25,40.2249217946,109.555218141,546,208,False
33,1.0,38.0,108.5,25,38.0024296151,108.499696327,546,208,False
34,1.0,35.7777777778,107.444444444,25,35.7799374357,107.444174512,546,208,False
35,1.0,33.5555555556,106.388888889,25,33.5574452562,106.388652698,546,208,False
36,1.0,31.3333333333,105.333333333,25,31.3349530767,105.333130884,546,208,False
37,1.0,29.1111111111,104.277777778,25,29.1124608973,104.27760907,546,208,False
38,1.0,26.8888888889,103.222222222,25,26.8899687178,103.222087256,546,208,False
39,1.0,24.6666666667,102.166666667,25,24.6674765384,102.166565442,546,208,False
40,1.0,22.4444444444,101.111111111,25,22.4449843589,101.111043628,546,208,False
41,1.0,20.2222222222,100.055555556,25,20.2224921795,100.055521814,546,208,False
42,,18.0,99.0,25,18.0,99.0,546,208,False
43,,18.0,99.0,25,18.0,99.0,546,208,False
44,1.0,18.0,99.0,25,18.0,99.0,546,208,False
45,1.0,18.0,99.0,25,18.0,99.0,546,208,False
46,1.0,18.0,99.0,25,18.0,99.0,546,208,False
47,1.0,18.0,99.0,25,18.0,99.0,546,208,False
48,1.0,18.0,99.0,25,18.0,99.0,546,208,False
49,1.0,18.0,99.0,25,18.0,99.0,546,208,False
50,1.0,18.0,99.0,25,18.0,99.0,546,208,False
51,,18.0,99.0,25,18.0,99.0,546,208,False
52,,18.0,99.0,25,18.0,99.0,546,208,False
53,1.0,18.0098039216,99.0098039216,25,18.0098039216,99.0098039216,546,208,False
54,1.0,18.0196078431,99.0196078431,25,18.0196078431,99.0196078431,546,208,False
55,1.0,18.0294117647,99.0294117647,25,18.0294117647,99.0294117647,546,208,False
56,1.0,18.0392156863,99.0392156863,25,18.0392156863,99.0392156863,546,208,False
57,1.0,18.0490196078,99.0490196078,25,18.0490196078,99.0490196078,546,208,False
58,1.0,18.0588235294,99.0588235294,25,18.0588235294,99.0588235294,546,208,False
59,1.0,18.068627451,99.068627451,25,18.068627451,99.068627451,546,208,False
60,1.0,18.0784313725,99.0784313725,25,18.0784313725,99.0784313725,546,208,False
61,1.0,18.0882352941,99.0882352941,25,18.0882352941,99.0882352941,546,208,False
62,1.0,18.0980392157,99.0980392157,25,18.0980392157,99.0980392157,546,208,False
63,1.0,18.1078431373,99.1078431373,25,18.1078431373,99.1078431373,546,208,False
64,1.0,18.1176470588,99.1176470588,25,18.1176470588,99.1176470588,546,208,False
65,1.0,18.1274509804,99.1274509804,25,18.1274509804,99.1274509804,546,208,False
66,1.0,18.137254902,99.137254902,25,18.137254902,99.137254902,546,208,False
67,1.0,18.1470588235,99.1470588235,25,18.1470588235,99.1470588235,546,208,False
68,1.0,18.1568627451,99.1568627451,25,18.1568627451,99.1568627451,546,208,False
69,1.0,18.1666666667,99.1666666667,25,18.1666666667,99.1666666667,546,208,False
70,1.0,18.1764705882,99.1764705882,25,18.1764705882,99.1764705882,546,208,False
71,1.0,18.1862745098,99.1862745098,25,18.1862745098,99.1862745098,546,208,False
72,1.0,18.1960784314,99.1960784314,25,18.1960784314,99.1960784314,546,208,False
73,1.0,18.2058823529,99.2058823529,25,18.2058823529,99.2058823529,546,208,False
74,1.0,18.2156862745,99.2156862745,25,18.2156862745,99.2156862745,546,208,False
