frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,235,180,manual,235,180,553,206,False
3,235,180,manual,235,180,553,206,False
4,235,180,manual,235,180,553,206,False
5,235,180,manual,235,180,553,206,False
6,235,180,manual,235,180,553,206,False
7,235,180,manual,235,180,553,206,False
8,235,180,manual,235,180,553,206,False
9,235,180,manual,235,180,553,206,False
10,235,180,manual,235,180,553,206,False
11,235,180,manual,235,180,553,206,False
12,235,180,manual,235,180,553,206,False
13,235,180,manual,235,180,553,206,False
14,235,180,manual,235,180,553,206,False
15,235,180,manual,235,180,553,206,False
16,235,180,manual,235,180,553,206,False
17,235,180,manual,235,180,553,206,False
18,235,180,manual,235,180,553,206,False
19,235,180,manual,235,180,553,206,False
20,235,180,manual,235,180,553,206,False
21,235,180,manual,235,180,553,206,False
22,235,180,manual,235,180,553,206,False
23,235,180,manual,235,180,553,206,False
24,235,180,manual,235,180,553,206,False
25,235,180,manual,235,180,553,206,False
26,235,180,manual,235,180,553,206,False
27,235,180,manual,235,180,553,206,False
28,235,180,manual,235,180,553,206,False
29,235,180,manual,235,180,553,206,False
30,235,180,manual,235,180,553,206,False
31,235,180,manual,235,180,553,206,False
32,235,180,manual,235,180,553,206,False
33,235,180,manual,235,180,553,206,False
34,235,180,manual,235,180,553,206,False
35,235,180,manual,235,180,553,206,False
36,235,180,manual,235,180,553,206,False
37,235,180,manual,235,180,553,206,False
38,235,180,manual,235,180,553,206,False
39,235,180,manual,235,180,553,206,False
40,235,180,manual,235,180,553,206,False
41,235,180,manual,235,180,553,206,False
42,235,180,manual,235,180,553,206,False
43,235,180,manual,235,180,553,206,False
44,235,180,manual,235,180,553,206,False
45,235,180,manual,235,180,553,206,False
46,235,180,manual,235,180,553,206,False
47,235,180,manual,235,180,553,206,False
48,235,180,manual,235,180,553,206,False
49,235,180,manual,235,180,553,206,False
50,235,180,manual,235,180,553,206,False
51,235,180,manual,235,180,553,206,False
52,235,180,manual,235,180,553,206,False
53,235,180,manual,235,180,553,206,False
54,235,180,manual,235,180,553,206,False
55,235,180,manual,235,180,553,206,False
56,235,180,manual,235,180,553,206,False
57,235,180,manual,235,180,553,206,False
58,235,180,manual,235,180,553,206,False
59,235,180,manual,235,180,553,206,False
60,235,180,manual,235,180,553,206,False
61,235,180,manual,235,180,553,206,False
62,235,180,manual,235,180,553,206,False
63,235,180,manual,235,180,553,206,False
64,235,180,manual,235,180,553,206,False
65,235,180,manual,235,180,553,206,False
66,235,180,manual,235,180,553,206,False
67,235,180,manual,235,180,553,206,False
68,235,180,manual,235,180,553,206,False
69,235,180,manual,235,180,553,206,False
70,235,180,manual,235,180,553,206,False
71,235,180,manual,235,180,553,206,False
72,235,180,manual,235,180,553,206,False
73,235,180,manual,235,180,553,206,False
74,235,180,manual,235,180,553,206,False
75,235,180,manual,235,180,553,206,False
76,235,180,manual,235,180,553,206,False
77,235,180,manual,235,180,553,206,False
78,235,180,manual,235,180,553,206,False
79,235,180,manual,235,180,553,206,False
80,235,180,manual,235,180,553,206,False
81,235,180,manual,235,180,553,206,False
82,235,180,manual,235,180,553,206,False
83,235,180,manual,235,180,553,206,False
84,235,180,manual,235,180,553,206,False
85,235,180,manual,235,180,553,206,False
86,235,180,manual,235,180,553,206,False
87,235,180,manual,235,180,553,206,False
88,235,180,manual,235,180,553,206,False
89,235,180,manual,235,180,553,206,False
90,235,180,manual,235,180,553,206,False
91,235,180,manual,235,180,553,206,False
92,235,180,manual,235,180,553,206,False
93,235,180,manual,235,180,553,206,False
94,235,180,manual,235,180,553,206,False
95,235,180,manual,235,180,553,206,False
96,235,180,manual,235,180,553,206,False
97,235,180,manual,235,180,553,206,False
98,235,180,manual,235,180,553,206,False
99,235,180,manual,235,180,553,206,False
100,235,180,manual,235,180,553,206,False
101,235,180,manual,235,180,553,206,False
102,235,180,manual,235,180,553,206,False
103,235,180,manual,235,180,553,206,False
104,235,180,manual,235,180,553,206,False
105,235,180,manual,235,180,553,206,False
106,235,180,manual,235,180,553,206,False
107,235,180,manual,235,180,553,206,False
108,235,180,manual,235,180,553,206,False
109,235,180,manual,235,180,553,206,False
110,235,180,manual,235,180,553,206,False
111,235,180,manual,235,180,553,206,False
112,235,180,manual,235,180,553,206,False
113,235,180,manual,235,180,553,206,False
114,235,180,manual,235,180,553,206,False
115,235,180,manual,235,180,553,206,False
116,235,180,manual,235,180,553,206,False
117,235,180,manual,235,180,553,206,False
118,235,180,manual,235,180,553,206,False
119,235,180,manual,235,180,553,206,False
120,235,180,manual,235,180,553,206,False
121,235,180,manual,235,180,553,206,False
122,235,180,manual,235,180,553,206,False
123,235,180,manual,235,180,553,206,False
124,235,180,manual,235,180,553,206,False
125,235,180,manual,235,180,553,206,False
126,235,180,manual,235,180,553,206,False
127,235,180,manual,235,180,553,206,False
128,235,180,manual,235,180,553,206,False
129,235,180,manual,235,180,553,206,False
130,235,180,manual,235,180,553,206,False
131,235,180,manual,235,180,553,206,False
132,235,180,manual,235,180,553,206,False
133,235,180,manual,235,180,553,206,False
134,235,180,manual,235,180,553,206,False
135,235,180,manual,235,180,553,206,False
136,235,180,manual,235,180,553,206,False
137,235,180,manual,235,180,553,206,False
138,235,180,manual,235,180,553,206,False
139,235,180,manual,235,180,553,206,False
140,235,180,manual,235,180,553,206,False
141,235,180,manual,235,180,553,206,False
142,235,180,manual,235,180,553,206,False
143,235,180,manual,235,180,553,206,False
144,235,180,manual,235,180,553,206,False
145,235,180,manual,235,180,553,206,False
146,235,180,manual,235,180,553,206,False
147,235,180,manual,235,180,553,206,False
148,235,180,manual,235,180,553,206,False
149,235,180,manual,235,180,553,206,False
150,235,180,manual,235,180,553,206,False
151,235,180,manual,235,180,553,206,False
152,235,180,manual,235,180,553,206,False
153,235,180,manual,235,180,553,206,False
154,235,180,manual,235,180,553,206,False
155,235,180,manual,235,180,553,206,False
156,235,180,manual,235,180,553,206,False
157,235,180,manual,235,180,553,206,False
158,235,180,manual,235,180,553,206,False
159,235,180,manual,235,180,553,206,False
160,235,180,manual,235,180,553,206,False
161,235,180,manual,235,180,553,206,False
162,235,180,manual,235,180,553,206,False
163,235,180,manual,235,180,553,206,False
164,235,180,manual,235,180,553,206,False
165,235,180,manual,235,180,553,206,False
166,235,180,manual,235,180,553,206,False
167,235,180,manual,235,180,553,206,False
168,235,180,manual,235,180,553,206,False
169,235,180,manual,235,180,553,206,False
170,235,180,manual,235,180,553,206,False
171,235,180,manual,235,180,553,206,False
172,235,180,manual,235,180,553,206,False
173,235,180,manual,235,180,553,206,False
174,235,180,manual,235,180,553,206,False
175,235,180,manual,235,180,553,206,False
176,235,180,manual,235,180,553,206,False
177,235,180,manual,235,180,553,206,False
178,235,180,manual,235,180,553,206,False
179,235,180,manual,235,180,553,206,False
180,235,180,manual,235,180,553,206,False
181,235,180,manual,235,180,553,206,False
182,235,180,manual,235,180,553,206,False
183,235,180,manual,235,180,553,206,False
184,235,180,manual,235,180,553,206,False
185,235,180,manual,235,180,553,206,False
186,235,180,manual,235,180,553,206,False
187,235,180,manual,235,180,553,206,False
188,235,180,manual,235,180,553,206,False
189,235,180,manual,235,180,553,206,False
190,235,180,manual,235,180,553,206,False
191,235,180,manual,235,180,553,206,False
192,235,180,manual,235,180,553,206,False
193,235,180,manual,235,180,553,206,False
194,235,180,manual,235,180,553,206,False
195,235,180,manual,235,180,553,206,False
196,235,180,manual,235,180,553,206,False
197,235,180,manual,235,180,553,206,False
198,235,180,manual,235,180,553,206,False
199,235,180,manual,235,180,553,206,False
200,235,180,manual,235,180,553,206,False
201,235,180,manual,235,180,553,206,False
202,235,180,manual,235,180,553,206,False
203,235,180,manual,235,180,553,206,False
204,235,180,manual,235,180,553,206,False
205,235,180,manual,235,180,553,206,False
206,235,180,manual,235,180,553,206,False
207,235,180,manual,235,180,553,206,False
208,235,180,manual,235,180,553,206,False
209,235,180,manual,235,180,553,206,False
210,235,180,manual,235,180,553,206,False
211,235,180,manual,235,180,553,206,False
212,235,180,manual,235,180,553,206,False
213,235,180,manual,235,180,553,206,False
214,235,180,manual,235,180,553,206,False
215,235,180,manual,235,180,553,206,False
216,235,180,manual,235,180,553,206,False
217,235,180,manual,235,180,553,206,False
218,235,180,manual,235,180,553,206,False
219,235,180,manual,235,180,553,206,False
220,235,180,manual,235,180,553,206,False
221,235,180,manual,235,180,553,206,False
222,235,180,manual,235,180,553,206,False
223,235,180,manual,235,180,553,206,False
224,235,180,manual,235,180,553,206,False
225,235,180,manual,235,180,553,206,False
226,235,180,manual,235,180,553,206,False
227,235,180,manual,235,180,553,206,False
228,235,180,manual,235,180,553,206,False
229,235,180,manual,235,180,553,206,False
230,235,180,manual,235,180,553,206,False
231,235,180,manual,235,180,553,206,False
232,235,180,manual,235,180,553,206,False
233,235,180,manual,235,180,553,206,False
234,235,180,manual,235,180,553,206,False
235,235,180,manual,235,180,553,206,False
236,235,180,manual,235,180,553,206,False
237,235,180,manual,235,180,553,206,False
238,235,180,manual,235,180,553,206,False
239,235,180,manual,235,180,553,206,False
240,235,180,manual,235,180,553,206,False
241,235,180,manual,235,180,553,206,False
242,235,180,manual,235,180,553,206,False
243,235,180,manual,235,180,553,206,False
244,235,180,manual,235,180,553,206,False
245,235,180,manual,235,180,553,206,False
246,235,180,manual,235,180,553,206,False
247,235,180,manual,235,180,553,206,False
248,235,180,manual,235,180,553,206,False
249,235,180,manual,235,180,553,206,False
250,235,180,manual,235,180,553,206,False
251,235,180,manual,235,180,553,206,False
252,235,180,manual,235,180,553,206,False
253,235,180,manual,235,180,553,206,False
254,235,180,manual,235,180,553,206,False
255,235,180,manual,235,180,553,206,False
256,235,180,manual,235,180,553,206,False
257,235,180,manual,235,180,553,206,False
258,235,180,manual,235,180,553,206,False
259,235,180,manual,235,180,553,206,False
260,235,180,manual,235,180,553,206,False
261,235,180,manual,235,180,553,206,False
262,235,180,manual,235,180,553,206,False
263,235,180,manual,235,180,553,206,False
264,235,180,manual,235,180,553,206,False
265,235,180,manual,235,180,553,206,False
266,235,180,manual,235,180,553,206,False
267,235,180,manual,235,180,553,206,False
268,235,180,manual,235,180,553,206,False
269,235,180,manual,235,180,553,206,False
270,235,180,manual,235,180,553,206,False
271,235,180,manual,235,180,553,206,False
272,235,180,manual,235,180,553,206,False
273,235,180,manual,235,180,553,206,False
274,235,180,manual,235,180,553,206,False
275,235,180,manual,235,180,553,206,False
276,235,180,manual,235,180,553,206,False
277,235,180,manual,235,180,553,206,False
278,235,180,manual,235,180,553,206,False
279,235,180,manual,235,180,553,206,False
280,235,180,manual,235,180,553,206,False
281,235,180,manual,235,180,553,206,False
282,235,180,manual,235,180,553,206,False
283,235,180,manual,235,180,553,206,False
284,235,180,manual,235,180,553,206,False
285,235,180,manual,235,180,553,206,False
286,235,180,manual,235,180,553,206,False
287,235,180,manual,235,180,553,206,False
288,235,180,manual,235,180,553,206,False
289,235,180,manual,235,180,553,206,False
290,235,180,manual,235,180,553,206,False
291,235,180,manual,235,180,553,206,False
292,235,180,manual,235,180,553,206,False
293,235,180,manual,235,180,553,206,False
294,235,180,manual,235,180,553,206,False
295,235,180,manual,235,180,553,206,False
296,235,180,manual,235,180,553,206,False
297,235,180,manual,235,180,553,206,False
298,235,180,manual,235,180,553,206,False
299,235,180,manual,235,180,553,206,False
300,235,180,manual,235,180,553,206,False
301,235,180,manual,235,180,553,206,False
302,235,180,manual,235,180,553,206,False
303,235,180,manual,235,180,553,206,False
304,235,180,0,235,180,553,206,False
305,234,182,0,234.166666667,181.666666667,553,206,False
306,235,185,0,234.968944099,184.875776398,553,206,False
307,235,184,0,235.002677018,184.032258065,553,206,False
308,235,180,0,235.001709587,180.071138486,553,206,False
309,234,182,0,234.018583694,181.92189615,553,206,False
310,234,182,,234,182,553,206,TRUE
311,234,182,,234,182,553,206,TRUE
