frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,250.0,170.0,14,249.166666667,169.333333333,555,224,False
3,253.0,172.0,14,252.857142857,171.900621118,555,224,False
4,255.0,173.0,14,254.969214295,172.987016464,555,224,False
5,255.0,173.0,14,255.026283358,173.014680307,555,224,False
6,256.0,173.0,14,255.993703479,173.006412268,555,224,False
7,257.0,172.0,14,256.996882505,172.020281956,555,224,False
8,257.0,171.0,14,257.016638959,171.008415737,555,224,False
9,257.0,169.0,14,257.007053474,169.021014188,555,224,False
10,258.0,168.0,14,257.984833349,167.990851487,555,224,False
11,258.0,165.0,14,258.011331878,165.031450253,555,224,False
12,258.0,164.0,14,258.00503637,163.977717566,555,224,False
13,258.0,163.0,14,258.001916029,162.99006771,555,224,False
14,257.0,161.0,14,257.018552323,161.014056537,555,224,False
15,240.0,186.0,14,240.293149625,185.524508074,555,224,False
16,215.0,205.0,14,215.265649779,204.906789405,555,224,False
17,212.0,206.0,14,211.714096522,206.290333306,555,224,False
18,211.0,206.0,14,210.83934658,206.141604466,555,224,False
19,212.0,206.0,14,211.901860735,206.054376171,555,224,False
20,212.0,206.0,14,211.979427322,206.020343306,555,224,False
21,212.0,205.0,14,211.993098184,205.025422249,555,224,False
22,212.0,206.0,14,211.997464241,205.974656341,555,224,False
23,212.0,206.0,14,211.999056638,206.006724095,555,224,False
24,212.0,206.0,14,211.999648478,206.003279993,555,224,False
25,212.0,206.0,14,211.999868987,206.001259535,555,224,False
26,212.0,206.0,14,211.999951169,206.00047122,555,224,False
27,212.0,205.0,14,211.9999818,205.018012043,555,224,False
28,212.0,206.0,14,211.999993217,205.971894273,555,224,False
29,212.0,206.0,14,211.999997472,206.005694621,555,224,False
30,212.0,206.0,14,211.999999058,206.002896292,555,224,False
31,212.0,206.0,14,211.999999649,206.001116524,555,224,False
32,212.0,206.0,14,211.999999869,206.000417918,555,224,False
33,212.0,206.0,14,211.999999951,206.000155849,555,224,False
34,212.0,206.0,14,211.999999982,206.000058091,555,224,False
35,212.0,206.0,14,211.999999993,206.000021652,555,224,False
36,212.0,206.0,14,211.999999997,206.00000807,555,224,False
37,212.0,206.0,14,211.999999999,206.000003008,555,224,False
38,212.0,206.0,14,212.0,206.000001121,555,224,False
39,212.0,206.0,14,212.0,206.000000418,555,224,False
40,212.0,206.0,14,212.0,206.000000156,555,224,False
41,212.0,205.0,14,212.0,205.017836386,555,224,False
42,212.0,206.0,14,212.0,205.971828798,555,224,False
43,212.0,206.0,14,212.0,206.005670218,555,224,False
44,212.0,206.0,14,212.0,206.002887197,555,224,False
45,212.0,206.0,14,212.0,206.001113134,555,224,False
46,212.0,206.0,14,212.0,206.000416654,555,224,False
47,212.0,206.0,14,212.0,206.000155378,555,224,False
48,212.0,207.0,14,212.0,206.982221588,555,224,False
49,211.0,206.0,14,211.017836328,206.02819281,555,224,False
50,211.0,206.0,14,210.989665104,205.994337836,555,224,False
51,211.0,206.0,14,210.995335314,205.997115805,555,224,False
52,211.0,206.0,14,210.998222508,205.998887985,555,224,False
53,211.0,206.0,14,210.99933564,205.999583763,555,224,False
54,211.0,207.0,14,210.999752294,206.98200845,555,224,False
55,211.0,206.0,14,210.999907672,206.028113365,555,224,False
56,211.0,206.0,14,210.999965588,205.994308226,555,224,False
57,211.0,207.0,14,210.999987174,206.979268441,555,224,False
58,211.0,207.0,14,210.99999522,207.009218767,555,224,False
59,211.0,207.0,14,210.999998218,207.004246916,555,224,False
60,211.0,207.0,14,210.999999336,207.001621698,555,224,False
61,211.0,207.0,14,210.999999752,207.000606289,555,224,False
62,211.0,207.0,14,210.999999908,207.000226062,555,224,False
63,211.0,207.0,14,210.999999966,207.000084261,555,224,False
64,211.0,206.0,14,210.999999987,206.017867733,555,224,False
65,211.0,207.0,14,210.999999995,206.971840482,555,224,False
66,211.0,207.0,14,210.999999998,207.005674572,555,224,False
