frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
3,416.0,189.0,15,416.0,189.0,545,210,False
4,417.0,189.0,15,416.833333333,189.0,545,210,False
5,417.0,189.0,15,416.99378882,189.0,545,210,False
6,417.0,190.0,15,417.000535404,189.978450007,545,210,False
7,418.0,190.0,15,417.981964475,190.00920963,545,210,False
8,418.0,190.0,15,418.010310307,190.004262817,545,210,False
9,418.0,190.0,15,418.004658562,190.001628648,545,210,False
10,419.0,190.0,15,418.98393758,190.000608932,545,210,False
11,419.0,190.0,15,419.010998045,190.00022705,545,210,False
12,419.0,190.0,15,419.004911949,190.000084629,545,210,False
13,419.0,190.0,15,419.001869656,190.000031543,545,210,False
14,419.0,190.0,15,419.000698711,190.000011757,545,210,False
15,419.0,190.0,15,419.000260509,190.000004382,545,210,False
16,419.0,190.0,15,419.0000971,190.000001633,545,210,False
17,420.0,190.0,15,419.982199863,190.000000609,545,210,False
18,419.0,190.0,15,419.028184712,190.000000227,545,210,False
19,419.0,190.0,15,418.994334818,190.000000085,545,210,False
20,420.0,189.0,15,419.979278353,189.017836359,545,210,False
21,420.0,181.0,15,420.009222461,181.132355737,545,210,False
22,419.0,172.0,15,419.02208462,172.073183102,545,210,False
23,417.0,165.0,15,417.026959971,164.992745253,545,210,False
24,414.0,154.0,15,414.028780986,154.066988861,545,210,False
25,411.0,144.0,15,411.011623565,144.010466604,545,210,False
26,406.0,135.0,15,406.040047836,134.985370781,545,210,False
27,400.0,125.0,15,400.034471941,125.011497025,545,210,False
28,392.0,117.0,15,392.049456228,116.969423585,545,210,False
29,382.0,112.0,15,382.055857629,111.933426417,545,210,False
30,370.0,112.0,15,370.058282605,111.883364852,545,210,False
31,359.0,118.0,15,359.005679318,117.845116168,545,210,False
32,354.0,129.0,15,353.89433104,128.847759145,545,210,False
33,355.0,144.0,15,354.848439496,143.867389246,545,210,False
34,363.0,158.0,15,362.813288587,157.964779584,545,210,False
