frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,283.0,90.0,12,283.0,90.0,551,222,False
3,283.0,92.0,12,283.0,91.6666666667,551,222,False
4,284.0,92.0,12,283.962732919,91.9875776398,551,222,False
5,284.0,93.0,12,284.003212421,92.9795208138,551,222,False
6,284.0,94.0,12,284.002051504,93.9915160221,551,222,False
7,284.0,94.0,12,284.000806044,94.0147074646,551,222,False
8,284.0,94.0,12,284.000302423,94.0063376139,551,222,False
9,284.0,95.0,12,284.000112814,94.9845653148,551,222,False
10,284.0,95.0,12,284.000042052,95.011232104,551,222,False
11,284.0,96.0,12,284.000015674,95.9871628349,551,222,False
12,284.0,97.0,12,284.000005842,96.9944007282,551,222,False
13,284.0,97.0,12,284.000002177,97.0157104079,551,222,False
14,284.0,97.0,12,284.000000812,97.0067072035,551,222,False
15,284.0,98.0,12,284.000000302,97.9847043079,551,222,False
16,285.0,98.0,12,284.982163785,98.0112837799,551,222,False
17,290.0,76.0,12,290.0,76.0,551,222,False
18,272.0,66.0,12,275.0,67.6666666667,551,222,False
19,251.0,79.0,12,251.894409938,78.5776397516,551,222,False
20,242.0,79.0,12,242.116851827,79.0364074421,551,222,False
21,230.0,90.0,12,230.088406542,89.821098514,551,222,False
22,221.0,77.0,12,220.981385904,77.3539266742,551,222,False
23,206.0,85.0,12,206.097673913,84.7772764086,551,222,False
24,191.0,78.0,12,191.041411405,78.1675812184,551,222,False
25,173.0,82.0,12,173.069183877,81.8782506294,551,222,False
26,158.0,80.0,12,157.974849005,80.0528248968,551,222,False
27,143.0,85.0,12,142.988188248,84.899533832,551,222,False
28,121.0,91.0,12,121.120335225,90.9389683699,551,222,False
29,106.0,92.0,12,105.925965822,92.0653054869,551,222,False
30,105.0,93.0,12,104.717008489,93.0285541369,551,222,False
31,105.0,94.0,12,104.864466309,94.0108442156,551,222,False
32,107.0,96.0,12,106.912373411,95.9862151279,551,222,False
33,110.0,97.0,12,109.947727944,97.011845397,551,222,False
34,111.0,98.0,12,111.01525151,98.0052276952,551,222,False
35,111.0,99.0,12,111.025183003,99.0019873356,551,222,False
36,110.0,100.0,12,110.028155523,100.000742572,551,222,False
37,79.0,99.0,12,79.5464820362,99.0359495121,551,222,False
38,57.0,81.0,12,57.0688050456,81.3183236262,551,222,False
39,35.0,70.0,12,35.019190135,70.008382004,551,222,False
40,29.0,62.0,12,28.7214623324,61.9443385158,551,222,False
41,22.0,46.0,12,21.9003493393,46.1191315422,551,222,False
42,22.0,22.0,12,21.8382036747,22.1937866212,551,222,False
43,21.0,13.0,12,20.9515669792,12.8118311395,551,222,False
44,22.0,12.0,12,21.9468437007,11.7747146789,551,222,False
45,22.0,13.0,12,21.9963442271,12.8729352418,551,222,False
46,23.0,12.0,12,22.9815742756,11.9862512379,551,222,False
47,24.0,13.0,12,23.9923158907,12.9608113907,551,222,False
48,25.0,13.0,12,24.9970969381,13.0015999847,551,222,False
49,25.0,14.0,12,25.0167524419,13.9835355595,551,222,False
50,25.0,15.0,12,25.0070973617,14.9930470053,551,222,False
