frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,54,184,242,56.1666666667,183.833333333,563,232,False
3,,37,182,242,37.7142857143,182.068322981,563,232,False
4,,42,176,242,41.830678624,176.123410521,563,232,False
5,,42,164,242,42.0067276542,164.161510438,563,232,False
6,,37,154,242,37.0954248554,154.029953658,563,232,False
7,,42,135,242,41.8615487197,135.170338179,563,232,False
8,,41,123,242,41.047095186,122.946241436,563,232,False
9,,45,112,242,44.9330937207,111.956515918,563,232,False
10,,47,100,242,47.0066938944,100.000507088,563,232,False
11,,46,96,242,46.0575176113,95.8582982108,563,232,False
12,,44,95,242,44.0419071403,94.8868863882,563,232,False
13,,41,93,242,41.0344353288,92.9727915268,563,232,False
14,,39,92,242,38.9958986839,91.9727381245,563,232,False
15,,36,92,242,36.0154972355,91.9711834329,563,232,False
16,,34,91,242,33.9887545038,91.0062031833,563,232,False
17,,31,91,242,31.0128303907,90.9852865296,563,232,False
18,1,29.5,90.75,242,29.509622793,90.7389648972,563,232,False
19,1,28,90.5,242,28.0064151953,90.4926432648,563,232,False
20,1,26.5,90.25,242,26.5032075977,90.2463216324,563,232,False
21,,25,90,242,25,90,563,232,False
22,,24,89,242,24.1666666667,89.1666666667,563,232,False
23,,25,90,242,24.9689440994,89.9689440994,563,232,False
24,1,25,90,242,24.9844720497,89.9844720497,563,232,False
25,,25,90,242,25,90,563,232,False
26,,24,89,242,24.1666666667,89.1666666667,563,232,False
27,,24,89,242,24.0062111801,89.0062111801,563,232,False
28,,25,90,242,24.9779146031,89.9779146031,563,232,False
29,1,26.5,88.3,242,26.4801231428,88.2801231428,563,232,False
30,1,28,86.6,242,27.9823316825,86.5823316825,563,232,False
31,1,29.5,84.9,242,29.4845402222,84.8845402222,563,232,False
32,1,31,83.2,242,30.9867487619,83.1867487619,563,232,False
33,1,32.5,81.5,242,32.4889573016,81.4889573016,563,232,False
34,1,34,79.8,242,33.9911658413,79.7911658413,563,232,False
35,1,35.5,78.1,242,35.4933743809,78.0933743809,563,232,False
36,1,37,76.4,242,36.9955829206,76.3955829206,563,232,False
37,1,38.5,74.7,242,38.4977914603,74.6977914603,563,232,False
38,,40,73,242,40,73,563,232,False
39,,62,63,242,58.3333333333,64.6666666667,563,232,False
40,,90,56,242,88.8198757764,56.3229813665,563,232,False
41,,116,45,242,115.54142685,45.2092089412,563,232,False
42,,141,33,242,140.844978612,33.1014436783,563,232,False
43,,164,20,242,163.978781351,20.0568675767,563,232,False
44,,183,21,242,183.065229121,20.7722531204,563,232,False
45,,206,19,242,205.956461185,18.9567139477,563,232,False
46,,223,17,242,223.087544547,16.985857343,563,232,False
47,,241,21,242,241.019758876,20.8878059456,563,232,False
48,,255,20,242,255.078093852,20.0422484071,563,232,False
49,,280,25,242,279.83629193,24.912751592,563,232,False
50,,294,30,242,294.125955923,29.962552343,563,232,False
51,,315,30,242,314.931038994,30.074988452,563,232,False
52,,337,28,242,336.950914121,28.0678785094,563,232,False
53,,356,32,242,356.034094925,31.9201922097,563,232,False
54,,376,31,242,375.997378501,31.054406138,563,232,False
55,,394,30,242,394.033962002,30.0243050907,563,232,False
56,,402,28,242,402.192693448,28.0270879244,563,232,False
57,,403,29,242,403.205289702,28.9574498837,563,232,False
58,,422,32,242,421.761847938,31.945948875,563,232,False
59,,425,31,242,425.181559912,31.0493719433,563,232,False
60,,427,29,242,427.098442816,29.0395647806,563,232,False
61,,427,25,242,427.073836431,25.0514318179,563,232,False
62,,429,22,242,428.993624906,22.0030886838,563,232,False
63,,441,13,242,440.817638577,13.1073996199,563,232,False
64,,459,22,242,458.816399921,21.7240601168,563,232,False
65,,472,18,242,472.015217532,18.1139044885,563,232,False
66,,486,16,242,485.991838467,16.0171539587,563,232,False
67,,483,19,242,483.299513645,18.916001172,563,232,False
68,,483,21,242,483.072603172,20.9822029407,563,232,False
69,,484,20,242,484.007356196,20.0475222965,563,232,False
70,,494,25,242,493.841271876,24.9132859413,563,232,False
71,,506,36,242,505.897439782,35.8556650422,563,232,False
