frames,interpolated,manual_tracker_fix,measurement_x,measurement_y,objid,pixel_height,pixel_width,position_x,position_y
658,,True,334,213,,224,559,334,213
659,,True,334,213,,224,559,334,213
660,,True,334,213,,224,559,334,213
661,,True,334,213,,224,559,334,213
662,,True,334,213,,224,559,334,213
663,,True,334,213,,224,559,334,213
664,,True,334,213,,224,559,334,213
665,,True,334,213,,224,559,334,213
666,,True,334,213,,224,559,334,213
667,,True,334,213,,224,559,334,213
668,,True,334,213,,224,559,334,213
669,,True,334,213,,224,559,334,213
670,,True,334,213,,224,559,334,213
671,,True,334,213,,224,559,334,213
672,,True,334,213,,224,559,334,213
673,,True,334,213,,224,559,334,213
674,,True,334,213,,224,559,334,213
675,,True,334,213,,224,559,334,213
676,,True,334,213,,224,559,334,213
677,,True,334,213,,224,559,334,213
678,,True,334,213,,224,559,334,213
679,,True,334,213,,224,559,334,213
680,,True,334,213,,224,559,334,213
681,,True,334,213,,224,559,334,213
682,,True,334,213,,224,559,334,213
683,,True,334,213,,224,559,334,213
684,,True,334,213,,224,559,334,213
685,,True,334,213,,224,559,334,213
686,,True,334,213,,224,559,334,213
687,,True,334,213,,224,559,334,213
688,,True,334,213,,224,559,334,213
689,,True,334,213,,224,559,334,213
690,,True,334,213,,224,559,334,213
691,,True,334,213,,224,559,334,213
692,,True,334,213,,224,559,334,213
693,,True,334,213,,224,559,334,213
694,,True,334,213,,224,559,334,213
695,,True,334,213,,224,559,334,213
696,,True,334,213,,224,559,334,213
697,,True,334,213,,224,559,334,213
698,,True,334,213,,224,559,334,213
699,,True,334,213,,224,559,334,213
700,,True,334,213,,224,559,334,213
701,,True,334,213,,224,559,334,213
702,,True,334,213,,224,559,334,213
703,,True,334,213,,224,559,334,213
704,,True,334,213,,224,559,334,213
705,,True,334,213,,224,559,334,213
706,,True,334,213,,224,559,334,213
707,,True,334,213,,224,559,334,213
708,,True,334,213,,224,559,334,213
709,,True,334,213,,224,559,334,213
710,,True,334,213,,224,559,334,213
711,,True,334,213,,224,559,334,213
712,,True,334,213,,224,559,334,213
713,,True,334,213,,224,559,334,213
714,,True,334,213,,224,559,334,213
715,,True,334,213,,224,559,334,213
716,,True,334,213,,224,559,334,213
717,,True,334,213,,224,559,334,213
718,,True,334,213,,224,559,334,213
719,,True,334,213,,224,559,334,213
720,,True,334,213,,224,559,334,213
721,,True,334,213,,224,559,334,213
722,,True,334,213,,224,559,334,213
723,,True,334,213,,224,559,334,213
724,,True,334,213,,224,559,334,213
725,,True,334,213,,224,559,334,213
726,,True,334,213,,224,559,334,213
727,,True,334,213,,224,559,334,213
728,,True,334,213,,224,559,334,213
729,,True,334,213,,224,559,334,213
730,,True,334,213,,224,559,334,213
731,,True,334,213,,224,559,334,213
732,,True,334,213,,224,559,334,213
733,,True,334,213,,224,559,334,213
734,,True,334,213,,224,559,334,213
735,,True,334,213,,224,559,334,213
736,,True,334,213,,224,559,334,213
737,,True,334,213,,224,559,334,213
738,,True,334,213,,224,559,334,213
739,,True,334,213,,224,559,334,213
740,,True,334,213,,224,559,334,213
741,,True,334,213,,224,559,334,213
742,,True,334,213,,224,559,334,213
743,,True,334,213,,224,559,334,213
744,,True,334,213,,224,559,334,213
745,,True,334,213,,224,559,334,213
746,,True,334,213,,224,559,334,213
747,,True,334,213,,224,559,334,213
748,,True,334,213,,224,559,334,213
749,,True,334,213,,224,559,334,213
750,,True,334,213,,224,559,334,213
751,,True,334,213,,224,559,334,213
752,,True,334,213,,224,559,334,213
753,,True,334,213,,224,559,334,213
754,,True,334,213,,224,559,334,213
755,,True,334,213,,224,559,334,213
756,,True,334,213,,224,559,334,213
757,,True,334,213,,224,559,334,213
758,,True,334,213,,224,559,334,213
759,,True,334,213,,224,559,334,213
760,,True,334,213,,224,559,334,213
761,,True,334,213,,224,559,334,213
762,,True,334,213,,224,559,334,213
763,,True,334,213,,224,559,334,213
764,,True,334,213,,224,559,334,213
765,,True,334,213,,224,559,334,213
