frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,230.0,118.0,manual,230.0,118.0,544,217,False
3,230.0,118.0,manual,230.0,118.0,544,217,False
4,230.0,118.0,manual,230.0,118.0,544,217,False
5,230.0,118.0,manual,230.0,118.0,544,217,False
6,230.0,118.0,manual,230.0,118.0,544,217,False
7,230.0,118.0,manual,230.0,118.0,544,217,False
8,230.0,118.0,0,230.0,118.0,544,217,False
9,230.0,118.0,0,230.0,118.0,544,217,False
10,230.0,118.0,0,230.0,118.0,544,217,False
11,231.0,118.0,0,230.978450007,118.0,544,217,False
12,231.0,118.0,0,231.00920963,118.0,544,217,False
13,231.0,118.0,0,231.004262817,118.0,544,217,False
14,232.0,117.0,0,231.9837818,117.017846848,544,217,False
15,232.0,117.0,0,232.010940753,116.989668179,544,217,False
16,232.0,117.0,0,232.004890643,116.995336407,544,217,False
17,232.0,116.0,0,232.001861717,116.016059268,544,217,False
18,233.0,117.0,0,232.982859421,116.971164572,544,217,False
19,233.0,117.0,0,233.010594301,117.005422561,544,217,False
20,233.0,117.0,0,233.004761375,117.002794887,544,217,False
21,233.0,116.0,0,233.00181353,116.018915056,544,217,False
22,234.0,117.0,0,233.982841464,116.972232607,544,217,False
23,234.0,117.0,0,234.010587608,117.005820808,544,217,False
24,234.0,116.0,0,234.00475888,116.020779656,544,217,False
25,235.0,116.0,0,234.983976273,115.990799159,544,217,False
26,235.0,116.0,0,235.011012341,115.995759766,544,217,False
27,235.0,116.0,0,235.004917269,115.998380792,544,217,False
28,235.0,115.0,0,235.001871638,115.017230967,544,217,False
29,235.0,116.0,0,235.00069945,115.971603061,544,217,False
30,236.0,116.0,0,235.982424457,116.005586077,544,217,False
31,236.0,116.0,0,236.010432098,116.002855836,544,217,False
32,236.0,116.0,0,236.004700915,116.001101445,544,217,False
33,236.0,115.0,0,236.001790996,115.018248625,544,217,False
34,237.0,115.0,0,236.982833065,114.989818859,544,217,False
35,237.0,116.0,0,237.010584478,115.977556297,544,217,False
36,238.0,116.0,0,237.986921386,116.008578764,544,217,False
37,238.0,116.0,0,238.012147061,116.004008288,544,217,False
38,238.0,115.0,0,238.005341969,115.019369081,544,217,False
39,238.0,116.0,0,238.002030015,115.972401915,544,217,False
40,239.0,115.0,0,238.982922156,115.023720243,544,217,False
41,239.0,114.0,0,239.010617683,114.010468281,544,217,False
42,239.0,114.0,0,239.00477009,113.98614324,544,217,False
43,239.0,114.0,0,239.001816778,113.993985541,544,217,False
44,239.0,114.0,0,239.000679002,113.99771765,544,217,False
45,239.0,114.0,0,239.000253164,113.999147387,544,217,False
46,240.0,114.0,0,239.982258035,113.999682125,544,217,False
47,240.0,114.0,0,240.010370066,113.999881519,544,217,False
48,240.0,114.0,0,240.004677795,113.99995584,544,217,False
49,240.0,114.0,0,240.001782378,113.999983541,544,217,False
50,243.0,114.0,0,242.947157198,113.999993865,544,217,False
51,240.0,113.0,0,240.084762055,113.017834041,544,217,False
52,241.0,114.0,0,240.965245625,113.971827925,544,217,False
53,240.0,113.0,0,240.019544149,113.02350622,544,217,False
54,241.0,114.0,0,240.973166926,113.974715852,544,217,False
55,241.0,113.0,0,241.006202534,113.024619626,544,217,False
56,242.0,113.0,0,241.985250878,112.992968935,544,217,False
57,242.0,113.0,0,242.011522653,112.996603818,544,217,False
58,243.0,113.0,0,242.98727283,112.998697075,544,217,False
59,242.0,113.0,0,242.030114462,112.999512604,544,217,False
60,242.0,113.0,0,241.995055931,112.999818255,544,217,False
61,243.0,113.0,0,242.979547212,112.999932257,544,217,False
62,243.0,113.0,0,243.009322674,112.999974751,544,217,False
63,243.0,112.0,0,243.004285643,112.017826917,544,217,False
64,244.0,114.0,0,243.983799805,113.953988942,544,217,False
65,243.0,113.0,0,243.028782892,113.033840125,544,217,False
66,244.0,113.0,0,243.97672153,112.997216497,544,217,False
67,243.0,112.0,0,243.025369038,112.016062085,544,217,False
68,245.0,113.0,0,244.957575687,112.97113223,544,217,False
69,244.0,112.0,0,244.035214081,112.023245236,544,217,False
70,244.0,112.0,0,243.997730367,111.992454826,544,217,False
71,244.0,112.0,0,243.99841737,111.996412113,544,217,False
72,244.0,112.0,0,243.999374874,111.998625619,544,217,False
73,244.0,112.0,0,243.999765319,111.999485971,544,217,False
74,245.0,112.0,0,244.982076122,111.999808328,544,217,False
75,245.0,112.0,0,245.010302261,111.999928557,544,217,False
76,244.0,111.0,0,244.02248885,111.0178097,544,217,False
77,245.0,112.0,0,244.973601736,111.971818852,544,217,False
78,245.0,111.0,0,245.00633288,111.023502838,544,217,False
79,245.0,112.0,0,245.00313427,111.974714592,544,217,False
80,247.0,113.0,0,246.965532571,112.988946501,544,217,False
81,245.0,111.0,0,245.056793425,111.049311207,544,217,False
82,246.0,111.0,0,245.970991425,110.985263334,544,217,False
83,245.0,111.0,0,245.02245952,110.992922663,544,217,False
84,246.0,111.0,0,245.974290561,110.997286329,544,217,False
85,246.0,111.0,0,246.006623103,110.998984944,544,217,False
86,246.0,111.0,0,246.003244043,110.999621499,544,217,False
87,246.0,111.0,0,246.001246217,110.999858919,544,217,False
88,247.0,111.0,0,246.982629933,110.999947416,544,217,False
89,247.0,111.0,0,247.010508763,110.999980401,544,217,False
90,247.0,111.0,0,247.004729493,110.999992695,544,217,False
91,247.0,111.0,0,247.001801647,110.999997277,544,217,False
92,248.0,111.0,0,247.982837035,110.999998985,544,217,False
93,248.0,111.0,0,248.010585957,110.999999622,544,217,False
94,247.0,111.0,0,247.022594592,110.999999859,544,217,False
95,249.0,112.0,0,248.95580482,111.98216362,544,217,False
96,249.0,111.0,0,249.016682465,111.028171204,544,217,False
97,248.0,111.0,0,248.025640759,110.994329783,544,217,False
98,249.0,111.0,0,248.974813536,110.997112804,544,217,False
99,249.0,111.0,0,249.006786309,110.998886866,544,217,False
100,248.0,111.0,0,248.021139682,110.999583346,544,217,False
101,249.0,111.0,0,248.973097027,110.999844622,544,217,False
102,249.0,111.0,0,249.006144678,110.999942084,544,217,False
103,249.0,110.0,0,249.00306412,110.017814741,544,217,False
104,249.0,110.0,0,249.00117908,109.989657059,544,217,False
105,249.0,110.0,0,249.000441233,109.995332315,544,217,False
106,249.0,110.0,0,249.000164539,109.99822139,544,217,False
107,249.0,110.0,0,249.00006133,109.999335224,544,217,False
108,250.0,111.0,0,249.982186531,110.981915811,544,217,False
109,250.0,110.0,0,250.010343416,110.028078837,544,217,False
110,249.0,110.0,0,249.022504189,109.994295357,544,217,False
111,250.0,110.0,0,249.973607453,109.997099972,544,217,False
112,250.0,110.0,0,250.006335011,109.998882084,544,217,False
113,250.0,110.0,0,250.003135064,109.999581563,544,217,False
114,250.0,110.0,0,250.001205522,109.999843957,544,217,False
115,251.0,110.0,0,250.982614761,109.999941836,544,217,False
116,251.0,110.0,0,251.010503108,109.999978321,544,217,False
117,251.0,110.0,0,251.004727386,109.99999192,544,217,False
118,251.0,110.0,0,251.001800862,109.999996988,544,217,False
119,251.0,110.0,0,251.00067307,109.999998878,544,217,False
120,251.0,111.0,0,251.000250953,110.982163254,544,217,False
121,251.0,110.0,0,251.000093538,110.028171067,544,217,False
122,251.0,109.0,0,251.000034863,109.01216606,544,217,False
123,251.0,110.0,0,251.000012994,109.968941561,544,217,False
124,251.0,110.0,0,251.000004843,110.004557069,544,217,False
125,251.0,109.0,0,251.000001805,109.020306865,544,217,False
126,252.0,110.0,0,251.982164345,109.97278653,544,217,False
127,252.0,110.0,0,252.010335146,110.006028947,544,217,False
128,251.0,110.0,0,251.022501107,110.003020985,544,217,False
129,251.0,110.0,0,250.991442632,110.001163003,544,217,False
130,251.0,110.0,0,250.995999687,110.000435241,544,217,False
131,252.0,110.0,0,251.980633891,110.000162306,544,217,False
132,251.0,110.0,0,251.027599193,110.000060498,544,217,False
133,252.0,110.0,0,251.97628017,110.000022549,544,217,False
134,252.0,109.0,0,252.0073682,109.017844732,544,217,False
135,252.0,109.0,0,252.003521922,108.989668237,544,217,False
136,252.0,109.0,0,252.001349795,108.995336481,544,217,False
137,252.0,110.0,0,252.000504866,109.980386615,544,217,False
138,253.0,110.0,0,252.982351929,110.009670698,544,217,False
139,253.0,110.0,0,253.010405066,110.00441704,544,217,False
140,253.0,109.0,0,253.00469084,109.019521514,544,217,False
141,252.0,109.0,0,252.019623568,108.99029506,544,217,False
142,253.0,110.0,0,252.97249677,109.97773387,544,217,False
143,253.0,110.0,0,253.00591927,110.008644952,544,217,False
144,253.0,109.0,0,253.002980027,109.021869285,544,217,False
145,253.0,110.0,0,253.001147733,109.973370725,544,217,False
146,253.0,110.0,0,253.00042955,110.006246774,544,217,False
147,253.0,109.0,0,253.000160185,109.020938505,544,217,False
148,253.0,109.0,0,253.000059707,108.990858369,544,217,False
149,253.0,109.0,0,253.000022254,108.995781834,544,217,False
150,253.0,108.0,0,253.000008294,108.016225345,544,217,False
151,253.0,110.0,0,253.000003091,109.953390154,544,217,False
152,253.0,109.0,0,253.000001152,109.033616859,544,217,False
153,253.0,109.0,0,253.000000429,108.997133278,544,217,False
154,254.0,109.0,0,253.982163832,108.99819474,544,217,False
155,253.0,109.0,0,253.028171283,108.999291893,544,217,False
156,254.0,110.0,0,253.976493485,109.981898063,544,217,False
157,253.0,109.0,0,253.025284038,109.028072146,544,217,False
158,254.0,108.0,0,253.975380333,108.012129186,544,217,False
159,253.0,108.0,0,253.024867377,107.986764146,544,217,False
160,254.0,109.0,0,253.975224953,108.976380723,544,217,False
161,254.0,109.0,0,254.006973133,109.008138837,544,217,False
162,254.0,109.0,0,254.003374589,109.003844235,544,217,False
163,253.0,109.0,0,253.019131205,109.001471605,544,217,False
164,255.0,110.0,0,254.954476846,109.982714019,544,217,False
165,255.0,109.0,0,255.016185732,109.028376435,544,217,False
166,254.0,109.0,0,254.025455534,108.99440628,544,217,False
167,254.0,108.0,0,253.992580823,108.014977643,544,217,False
168,254.0,109.0,0,253.99642568,108.97072627,544,217,False
169,255.0,108.0,0,254.98079275,108.023093844,544,217,False
170,255.0,108.0,0,255.009822079,107.992398396,544,217,False
171,255.0,108.0,0,255.004473463,107.996391081,544,217,False
172,255.0,108.0,0,255.001706216,107.99861778,544,217,False
173,254.0,109.0,0,254.018474122,108.981646721,544,217,False
174,255.0,110.0,0,254.972066581,109.992305807,544,217,False
