frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,338.0,127.0,22,338.5,126.5,545,217,False
3,,338.0,131.0,22,338.01863354,130.832298137,545,217,False
4,,340.0,137.0,22,339.955293803,136.885155936,545,217,False
5,,344.0,140.0,22,343.943883738,140.00935722,545,217,False
6,,360.0,154.0,22,359.762234631,153.808964133,545,217,False
7,,371.0,154.0,22,370.99022771,154.169336042,545,217,False
8,,380.0,149.0,22,380.03580679,149.163815395,545,217,False
9,,385.0,138.0,22,385.086579734,138.17289487,545,217,False
10,,384.0,126.0,22,384.142792359,126.087628977,545,217,False
11,,379.0,116.0,22,379.129855307,115.998097685,545,217,False
12,,368.0,110.0,22,368.15908438,109.926291651,545,217,False
13,,357.0,111.0,22,357.064590045,110.844180084,545,217,False
14,1.0,351.0,121.0,22,351.068468255,120.820531483,545,217,False
15,,345.0,131.0,22,345.072346466,130.796882882,545,217,False
16,,362.0,140.0,22,361.729435993,139.912627304,545,217,False
17,,376.0,138.0,22,375.938427368,138.163076101,545,217,False
18,,383.0,130.0,22,383.103784533,130.17716136,545,217,False
19,,385.0,119.0,22,385.133928574,119.125109134,545,217,False
20,,382.0,107.0,22,382.143656901,107.067293622,545,217,False
21,,373.0,100.0,22,373.165047016,99.9368885819,545,217,False
22,,363.0,100.0,22,363.084687911,99.8474026395,545,217,False
23,1.0,354.0,110.0,22,354.110193563,109.82580642,545,217,False
24,,345.0,120.0,22,345.135699216,119.804210201,545,217,False
25,,357.0,124.0,22,356.810665415,123.932430329,545,217,False
26,,370.0,129.0,22,369.900114761,128.957238033,545,217,False
27,,379.0,125.0,22,379.032713568,125.143747729,545,217,False
28,,384.0,117.0,22,384.086885256,117.132564072,545,217,False
29,,387.0,106.0,22,387.071630535,106.10669758,545,217,False
30,,385.0,98.0,22,385.117757609,97.9890004081,545,217,False
31,,379.0,89.0,22,379.119593053,89.0113071315,545,217,False
32,,370.0,85.0,22,370.101705921,84.9157699995,545,217,False
33,,360.0,89.0,22,360.05847773,88.8216830539,545,217,False
34,,355.0,99.0,22,354.933598306,98.8194895535,545,217,False
35,,359.0,110.0,22,358.810503435,109.909426836,545,217,False
36,,366.0,118.0,22,365.867978728,118.018636232,545,217,False
37,,375.0,121.0,22,374.912183024,121.098634979,545,217,False
38,,384.0,120.0,22,383.965421551,120.112495864,545,217,False
39,,392.0,116.0,22,392.004859987,116.099062131,545,217,False
40,,399.0,110.0,22,399.020497047,110.075328745,545,217,False
41,,403.0,104.0,22,403.06204275,104.029914138,545,217,False
42,,402.0,93.0,22,402.114909392,93.1004190518,545,217,False
43,,396.0,84.0,22,396.136402516,84.0060270703,545,217,False
44,,384.0,80.0,22,384.162335269,79.9115620624,545,217,False
45,,373.0,84.0,22,373.048004166,83.8200074969,545,217,False
46,,368.0,94.0,22,367.910275702,93.818859918,545,217,False
47,,370.0,106.0,22,369.836554102,105.891355588,545,217,False
48,,378.0,113.0,22,377.825841875,113.046719885,545,217,False
49,,390.0,113.0,22,389.858324207,113.146441113,545,217,False
50,,399.0,105.0,22,398.997030675,105.203446111,545,217,False
51,,401.0,94.0,22,401.126132459,94.1364604297,545,217,False
52,,397.0,84.0,22,397.16011851,84.0359261626,545,217,False
53,,388.0,76.0,22,388.154273009,75.9770028735,545,217,False
54,,377.0,76.0,22,377.097699395,75.846996677,545,217,False
55,,368.0,80.0,22,368.002665157,79.8647162005,545,217,False
56,,363.0,88.0,22,362.928032978,87.8744873412,545,217,False
57,,361.0,96.0,22,360.916176279,95.9496260532,545,217,False
58,,362.0,103.0,22,361.912520866,102.99888922,545,217,False
59,,365.0,112.0,22,364.929031315,111.96475867,545,217,False
60,,369.0,118.0,22,368.953876649,118.038707334,545,217,False
61,,377.0,123.0,22,376.910522393,123.034744063,545,217,False
62,,382.0,125.0,22,382.016700018,125.067430912,545,217,False
63,,385.0,126.0,22,385.044292141,126.045576069,545,217,False
64,,386.0,126.0,22,386.054002753,126.035801555,545,217,False
65,,387.0,126.0,22,387.021921952,126.014244166,545,217,False
66,,388.0,126.0,22,388.008256514,126.005352107,545,217,False
67,,389.0,127.0,22,389.003081439,126.984160547,545,217,False
68,,389.0,126.0,22,389.018985024,126.028915588,545,217,False
69,,390.0,126.0,22,389.99009325,125.994607231,545,217,False
70,,391.0,126.0,22,390.995494891,125.997216213,545,217,False
71,,391.0,126.0,22,391.016118312,125.998925409,545,217,False
72,,391.0,126.0,22,391.00685924,125.999597711,545,217,False
73,,364.0,95.0,22,364.484178147,95.5527761315,545,217,False
74,,355.0,90.0,22,354.882454771,89.7687439533,545,217,False
75,,350.0,88.0,22,349.870582682,87.839372066,545,217,False
76,,347.0,88.0,22,346.911994823,87.9008967441,545,217,False
77,,298.0,88.0,22,298.785767024,87.9611851134,545,217,False
78,,287.0,92.0,22,286.654259616,91.9140979342,545,217,False
79,,282.0,94.0,22,281.733558654,94.0002371014,545,217,False
80,,267.0,109.0,22,267.072472663,108.769759636,545,217,False
81,,247.0,177.0,22,247.124413832,175.957838119,545,217,False
82,,237.0,205.0,22,236.872668857,205.279257276,545,217,False
83,,244.0,202.0,22,243.641011631,202.688961849,545,217,False
84,,247.0,201.0,22,246.922636538,201.249103402,545,217,False
85,,250.0,207.0,22,249.973866249,206.967622683,545,217,False
86,,242.0,191.0,22,242.186588401,191.374339175,545,217,False
87,,241.0,187.0,22,240.954085401,186.943977549,545,217,False
88,,248.0,185.0,22,247.834671005,184.934089122,545,217,False
