frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,331.0,150.0,16,328.333333333,154.5,569,238,False
3,,347.0,129.0,16,346.304347826,129.950310559,569,238,False
4,,355.0,99.0,16,354.887565252,99.5645830545,569,238,False
5,,367.0,75.0,16,366.891442473,75.1124563686,569,238,False
6,,375.0,51.0,16,375.027964367,51.0372259443,569,238,False
7,,392.0,40.0,16,391.853078053,39.7816418325,569,238,False
8,,399.0,34.0,16,399.116087124,33.8183106708,569,238,False
9,,427.0,38.0,16,426.676876347,37.7491161289,569,238,False
10,,465.0,39.0,16,464.683669578,38.9512353751,569,238,False
11,,478.0,35.0,16,478.318632401,35.0731475454,569,238,False
12,,487.0,44.0,16,487.210994853,43.7997612108,569,238,False
13,,495.0,54.0,16,495.100891292,53.8966444749,569,238,False
14,,497.0,50.0,16,497.145686486,50.2098118335,569,238,False
15,,486.0,41.0,16,486.291344157,41.1792657741,569,238,False
16,,475.0,34.0,16,475.119932226,34.035978956,569,238,False
17,,463.0,29.0,16,463.063079766,28.9762615867,569,238,False
18,,448.0,26.0,16,448.077899316,25.9537019377,569,238,False
19,,434.0,26.0,16,434.01380071,25.9274428273,569,238,False
20,,419.0,26.0,16,419.02225106,25.9703103861,569,238,False
21,,403.0,28.0,16,403.026948312,27.9531349246,569,238,False
22,,388.0,30.0,16,387.993100458,29.9808194887,569,238,False
23,,374.0,33.0,16,373.97878127,32.9749328174,569,238,False
24,,358.0,41.0,16,358.026871747,40.9006179561,569,238,False
25,,348.0,48.0,16,347.904661961,47.9764862851,569,238,False
26,,330.0,61.0,16,330.102114967,60.8848654719,569,238,False
27,,317.0,71.0,16,316.955465378,71.0055062031,569,238,False
28,,301.0,82.0,16,301.032957682,81.9865329958,569,238,False
29,,285.0,93.0,16,285.014655361,92.9942379658,569,238,False
30,,267.0,101.0,16,267.041248422,101.051325843,569,238,False
31,,248.0,111.0,16,248.034922797,110.98601625,569,238,False
32,,233.0,117.0,16,232.942606465,117.064548694,569,238,False
