frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,38.0,128.0,35,35.6666666667,117.833333333,538,218,False
3,,40.0,145.0,35,39.8385093168,143.98757764,538,218,False
4,,38.0,183.0,35,38.0570204792,182.268371035,538,218,False
5,,40.0,178.0,35,39.9537157068,178.49758567,538,218,False
6,,41.0,176.0,35,40.9974071672,176.168828719,538,218,False
7,,41.0,175.0,35,41.0175822883,175.044284954,538,218,False
8,,42.0,174.0,35,41.9896031618,174.015613688,538,218,False
9,,26.0,186.0,35,26.2985348022,185.773901881,538,218,False
10,,28.0,183.0,35,27.8046859834,183.172176635,538,218,False
11,,27.0,181.0,35,26.9660409256,181.058608834,538,218,False
12,,27.0,180.0,35,26.9713651741,180.003741816,538,218,False
13,,26.0,179.0,35,26.0063990718,179.000528331,538,218,False
14,,26.0,178.0,35,25.9853656729,178.00015546,538,218,False
15,,25.0,178.0,35,25.0115674264,177.982219631,538,218,False
16,,25.0,178.0,35,24.9872896126,177.99251933,538,218,False
17,,27.0,178.0,35,26.9587754113,177.997170988,538,218,False
18,,35.0,117.0,35,34.875870898,118.086959612,538,218,False
19,,20.0,94.0,35,20.3587658002,93.7794130824,538,218,False
20,,30.0,16.0,35,29.7071921044,16.8688383153,538,218,False
21,,30.0,13.0,35,30.048817869,12.0316175948,538,218,False
22,,30.0,14.0,35,30.0257539697,13.5058847999,538,218,False
23,,31.0,15.0,35,30.992124299,14.8094621434,538,218,False
24,,31.0,16.0,35,31.0140646844,15.9286786122,538,218,False
25,,30.0,16.0,35,30.0238919916,15.9912391565,538,218,False
26,,31.0,16.0,35,30.9741247477,15.9975875599,538,218,False
27,,29.0,16.0,35,29.0422004714,15.9991416603,538,218,False
28,,30.0,16.0,35,29.9647008071,15.9996820368,538,218,False
29,,31.0,16.0,35,30.9844015018,15.9998815837,538,218,False
30,,21.0,32.0,35,21.1902689445,31.7145746273,538,218,False
31,,25.0,74.0,35,24.8305911254,73.4162161227,538,218,False
32,,29.0,115.0,35,28.9253579375,114.777405032,538,218,False
33,,40.0,147.0,35,39.8467750946,147.077322647,538,218,False
34,,43.0,153.0,35,43.0795800967,153.500234413,538,218,False
35,,45.0,155.0,35,45.0540383327,155.280349961,538,218,False
36,,48.0,158.0,35,48.0034711806,158.091148231,538,218,False
37,,50.0,159.0,35,50.0183323581,159.069006492,538,218,False
38,,51.0,159.0,35,51.0254844622,159.045232668,538,218,False
39,,53.0,160.0,35,52.9925547017,159.999956373,538,218,False
40,,54.0,160.0,35,54.0142505061,160.017011195,538,218,False
41,,55.0,160.0,35,55.0061261383,160.007155184,538,218,False
42,,56.0,160.0,35,56.0023222959,160.002705841,538,218,False
43,,58.0,159.0,35,57.9830310936,159.018846702,538,218,False
44,,58.0,160.0,35,58.0284946137,159.972205448,538,218,False
45,,59.0,159.0,35,58.9944503273,159.023646933,538,218,False
46,,59.0,159.0,35,59.0149940601,158.992604626,538,218,False
47,,60.0,159.0,35,59.9885687165,158.99646795,538,218,False
48,,61.0,159.0,35,60.9949249012,158.99864643,538,218,False
49,,62.0,158.0,35,61.9980694556,158.017330055,538,218,False
50,,62.0,158.0,35,62.0171149188,157.989476324,538,218,False
51,,62.0,159.0,35,62.0072324626,158.977428621,538,218,False
52,,63.0,158.0,35,62.984900165,158.026367504,538,218,False
53,,49.0,158.0,35,49.2610653693,157.993655656,538,218,False
54,,48.0,169.0,35,47.8781934416,168.800661853,538,218,False
55,,35.0,165.0,35,35.158151247,165.183822344,538,218,False
56,,40.0,100.0,35,39.7476324229,101.168881686,538,218,False
57,,44.0,83.0,35,43.9088771496,82.6321746336,538,218,False
58,,31.0,10.0,35,31.2693953036,10.8232893162,538,218,False
59,,36.0,18.0,35,35.793871099,16.9080692603,538,218,False
60,,21.0,33.0,35,21.2652298085,32.4012274677,538,218,False
61,,18.0,70.0,35,17.9011884661,69.3752508056,538,218,False
62,,41.0,95.0,35,40.4899675474,94.9619647967,538,218,False
63,,49.0,97.0,35,49.0548027807,97.4053822842,538,218,False
64,,54.0,98.0,35,54.0856545178,98.1890065377,538,218,False
65,,59.0,98.0,35,59.0350462771,98.0900963573,538,218,False
66,,61.0,98.0,35,61.0667206486,98.0345206812,538,218,False
67,,64.0,98.0,35,64.0095993074,98.0129113896,538,218,False
68,,65.0,97.0,35,65.0385197887,97.0226507541,538,218,False
69,,64.0,34.0,35,64.0517017229,35.1151482567,538,218,False
70,,84.0,17.0,35,83.6464942847,16.6481233065,538,218,False
71,,151.0,12.0,35,150.012096383,11.6180849868,538,218,False
72,,226.0,27.0,35,225.448131574,26.4889274745,538,218,False
73,,313.0,31.0,35,312.5714851,30.9880695729,538,218,False
74,,404.0,41.0,35,403.7582773,40.8970801065,538,218,False
75,,470.0,43.0,35,470.351889902,43.0996183519,538,218,False
76,,518.0,40.0,35,518.47335983,40.1329138841,538,218,False
77,,513.0,42.0,35,514.138130086,41.9649411859,538,218,False
78,,512.0,43.0,35,512.398875549,43.0007209315,538,218,False
79,,511.0,45.0,35,511.1474552,44.9830921954,538,218,False
80,,511.0,47.0,35,511.037064494,46.9928762186,538,218,False
81,,511.0,48.0,35,511.012958171,48.0151418489,538,218,False
82,,511.0,48.0,35,511.004788729,48.0243316036,538,218,False
83,,511.0,48.0,35,511.001782872,48.009963078,538,218,False
84,,511.0,48.0,35,511.00066441,48.0037561896,538,218,False
85,,511.0,48.0,35,511.000247631,48.0014020375,538,218,False
86,,511.0,48.0,35,511.000092296,48.0005226589,538,218,False
87,,511.0,48.0,35,511.0000344,48.0001948077,538,218,False
88,,511.0,48.0,35,511.000012821,48.000072608,538,218,False
89,,511.0,48.0,35,511.000004779,48.0000270621,538,218,False
90,,519.0,77.0,35,518.85731116,76.4827565861,538,218,False
91,,500.0,92.0,35,500.421570053,92.0321708185,538,218,False
92,,496.0,93.0,35,495.91230003,93.2724644043,538,218,False
93,,492.0,92.0,35,491.955596724,92.1496893177,538,218,False
94,,488.0,92.0,35,487.982889541,92.0402588088,538,218,False
95,,486.0,92.0,35,485.957923183,92.0142617568,538,218,False
96,,483.0,92.0,35,483.00044525,92.0052800039,538,218,False
97,,480.0,92.0,35,480.000937755,92.0019662361,538,218,False
98,,479.0,91.0,35,478.964713795,91.0185690925,538,218,False
99,,477.0,91.0,35,477.002979267,90.9899382132,538,218,False
100,,475.0,91.0,35,475.001882368,90.9954371056,538,218,False
101,,474.0,91.0,35,473.982902202,90.9982604469,538,218,False
102,,472.0,91.0,35,472.010611925,90.9993497807,538,218,False
103,,471.0,91.0,35,470.986931696,90.9997575642,538,218,False
