frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,191.0,14.0,manual,191.0,14.0,569,236,False
3,191.0,14.0,manual,191.0,14.0,569,236,False
4,191.0,14.0,manual,191.0,14.0,569,236,False
5,191.0,14.0,manual,191.0,14.0,569,236,False
6,191.0,14.0,manual,191.0,14.0,569,236,False
7,191.0,14.0,manual,191.0,14.0,569,236,False
8,191.0,14.0,manual,191.0,14.0,569,236,False
9,191.0,14.0,manual,191.0,14.0,569,236,False
10,191.0,14.0,manual,191.0,14.0,569,236,False
11,191.0,14.0,manual,191.0,14.0,569,236,False
12,191.0,14.0,manual,191.0,14.0,569,236,False
13,191.0,14.0,manual,191.0,14.0,569,236,False
14,191.0,14.0,manual,191.0,14.0,569,236,False
15,191.0,14.0,manual,191.0,14.0,569,236,False
16,191.0,14.0,manual,191.0,14.0,569,236,False
17,191.0,14.0,manual,191.0,14.0,569,236,False
18,191.0,14.0,manual,191.0,14.0,569,236,False
19,191.0,14.0,manual,191.0,14.0,569,236,False
20,191.0,14.0,manual,191.0,14.0,569,236,False
21,191.0,14.0,manual,191.0,14.0,569,236,False
22,191.0,14.0,manual,191.0,14.0,569,236,False
23,191.0,14.0,manual,191.0,14.0,569,236,False
24,191.0,14.0,manual,191.0,14.0,569,236,False
25,191.0,14.0,manual,191.0,14.0,569,236,False
26,191.0,14.0,manual,191.0,14.0,569,236,False
27,191.0,14.0,manual,191.0,14.0,569,236,False
28,191.0,14.0,manual,191.0,14.0,569,236,False
29,191.0,14.0,manual,191.0,14.0,569,236,False
30,191.0,14.0,manual,191.0,14.0,569,236,False
31,191.0,14.0,manual,191.0,14.0,569,236,False
32,191.0,14.0,manual,191.0,14.0,569,236,False
33,191.0,14.0,manual,191.0,14.0,569,236,False
34,191.0,14.0,manual,191.0,14.0,569,236,False
35,191.0,14.0,manual,191.0,14.0,569,236,False
36,191.0,14.0,manual,191.0,14.0,569,236,False
37,191.0,14.0,manual,191.0,14.0,569,236,False
38,191.0,14.0,manual,191.0,14.0,569,236,False
39,191.0,14.0,manual,191.0,14.0,569,236,False
40,191.0,14.0,manual,191.0,14.0,569,236,False
41,191.0,14.0,manual,191.0,14.0,569,236,False
42,191.0,14.0,manual,191.0,14.0,569,236,False
43,191.0,14.0,manual,191.0,14.0,569,236,False
44,191.0,14.0,manual,191.0,14.0,569,236,False
45,191.0,14.0,manual,191.0,14.0,569,236,False
46,191.0,14.0,manual,191.0,14.0,569,236,False
47,191.0,14.0,manual,191.0,14.0,569,236,False
48,191.0,14.0,manual,191.0,14.0,569,236,False
49,191.0,14.0,manual,191.0,14.0,569,236,False
50,191.0,14.0,manual,191.0,14.0,569,236,False
51,191.0,14.0,manual,191.0,14.0,569,236,False
52,191.0,14.0,manual,191.0,14.0,569,236,False
53,191.0,14.0,manual,191.0,14.0,569,236,False
54,191.0,14.0,manual,191.0,14.0,569,236,False
55,191.0,14.0,0,191.0,14.0,569,236,False
56,188.0,13.0,0,188.5,13.1666666667,569,236,False
57,186.0,17.0,0,186.093167702,16.8571428571,569,236,False
58,186.0,16.0,0,185.991968947,16.0338642752,569,236,False
59,184.0,16.0,0,184.031626124,15.9986544692,569,236,False
60,182.0,15.0,0,182.013456937,15.0167390097,569,236,False
61,181.0,14.0,0,180.987248935,14.0070647164,569,236,False
62,181.0,14.0,0,180.976559368,13.9848348789,569,236,False
