frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,183,9,manual,183,9,551,218,False
3,,183,9,manual,183,9,551,218,False
4,,183,9,manual,183,9,551,218,False
5,,183,9,manual,183,9,551,218,False
6,,183,9,manual,183,9,551,218,False
7,,183,9,manual,183,9,551,218,False
8,,183,9,manual,183,9,551,218,False
9,,183,9,manual,183,9,551,218,False
10,,183,9,manual,183,9,551,218,False
11,,183,9,manual,183,9,551,218,False
12,,183,9,manual,183,9,551,218,False
13,,183,9,manual,183,9,551,218,False
14,,183,9,manual,183,9,551,218,False
15,,183,9,manual,183,9,551,218,False
16,,183,9,manual,183,9,551,218,False
17,,183,9,manual,183,9,551,218,False
18,,183,9,manual,183,9,551,218,False
19,,183,9,manual,183,9,551,218,False
20,,183,9,manual,183,9,551,218,False
21,,183,9,manual,183,9,551,218,False
22,,183,9,manual,183,9,551,218,False
23,,183,9,manual,183,9,551,218,False
24,,183,9,manual,183,9,551,218,False
25,,183,9,manual,183,9,551,218,False
26,,183,9,manual,183,9,551,218,False
27,,183,9,manual,183,9,551,218,False
28,,183,9,manual,183,9,551,218,False
29,,183,9,manual,183,9,551,218,False
30,,183,9,manual,183,9,551,218,False
31,,183,9,manual,183,9,551,218,False
32,,183,9,manual,183,9,551,218,False
33,,183,9,manual,183,9,551,218,False
34,,183,9,manual,183,9,551,218,False
35,,183,9,manual,183,9,551,218,False
36,,183,9,manual,183,9,551,218,False
37,,183,9,manual,183,9,551,218,False
38,,183,9,manual,183,9,551,218,False
39,,183,9,manual,183,9,551,218,False
40,,183,9,manual,183,9,551,218,False
41,,183,9,22,183,9,551,218,False
42,,184,9,22,183.833333333,9,551,218,False
43,,183,9,22,183.031055901,9,551,218,False
44,,182,9,22,182.018872976,9,551,218,False
45,,181,8,22,181.007458226,8.0183774423,551,218,False
46,,179,9,22,179.020713494,8.9719120431,551,218,False
47,,178,8,22,177.990732483,8.0235514592,551,218,False
48,,178,8,22,177.977895026,7.9925684325,551,218,False
49,,177,7,22,177.008705114,7.0142909504,551,218,False
50,,177,6,22,176.986219031,6.0061429049,551,218,False
51,,176,5,22,176.011885196,5.0023286262,551,218,False
52,,176,5,22,175.987408036,4.9830334563,551,218,False
53,,176,5,22,175.994492204,4.9928228393,551,218,False
54,,176,5,22,175.997908178,4.9972841193,551,218,False
55,,176,5,22,175.99921848,4.9989857951,551,218,False
56,,176,4,22,175.999708626,4.0174582243,551,218,False
57,,176,5,22,175.999891396,4.9716878474,551,218,False
58,,176,5,22,175.999959522,5.0056176828,551,218,False
59,,177,5,22,176.982148585,5.0028676161,551,218,False
60,,176,4,22,176.0281656,4.0189421633,551,218,False
61,,176,4,22,175.994327695,3.9900790384,551,218,False
62,,176,5,22,175.997112025,4.9776533507,551,218,False
63,,176,5,22,175.998886576,5.0086149412,551,218,False
64,,176,5,22,175.999583238,5.0040217717,551,218,False
65,,176,5,22,175.999844582,5.0015377793,551,218,False
66,,176,5,22,175.999942069,5.0005750109,551,218,False
67,,176,5,22,175.999978408,5.0002144042,551,218,False
68,,176,4,22,175.999991952,4.0179162436,551,218,False
69,,176,4,22,175.999997001,3.9896948905,551,218,False
70,,176,5,22,175.999998882,4.9775100881,551,218,False
71,,176,5,22,175.999999583,5.008561541,551,218,False
72,,176,5,22,175.999999845,5.0040018684,551,218,False
73,,176,4,22,175.999999942,4.0193666887,551,218,False
74,,175,5,22,175.017836306,4.9724010228,551,218,False
75,,176,4,22,175.971828769,4.0237199109,551,218,False
76,,176,4,22,176.005670207,3.9926318299,551,218,False
77,,176,4,22,176.002887193,3.9964780894,551,218,False
78,,177,4,22,176.983276805,3.9986502097,551,218,False
79,,176,5,22,176.028587877,4.9816588085,551,218,False
80,,166,14,22,166.172848444,13.8496196917,551,218,False
81,,160,18,22,160.000839732,18.0262632665,551,218,False
82,,162,20,22,161.854579564,20.0494004409,551,218,False
83,,158,28,22,158.045843453,27.9132899589,551,218,False
84,,168,35,22,167.772165581,34.9804875258,551,218,False
85,,172,18,22,172.010379867,18.4214120814,551,218,False
86,,176,10,22,176.008429194,10.0170545429,551,218,False
87,,174,17,22,174.110377897,16.7321112786,551,218,False
88,,153,15,22,153.385161558,15.0475566831,551,218,False
89,,132,17,22,132.160018826,16.9534337753,551,218,False
90,,128,15,22,127.75721175,15.0509126966,551,218,False
91,,127,14,22,126.84152731,14.0044066176,551,218,False
92,,112,13,22,112.18739011,13.0009451975,551,218,False
93,,100,23,22,100.028128327,22.8041193207,551,218,False
94,,89,26,22,88.9906512637,26.0424558127,551,218,False
95,,87,34,22,86.8350395435,33.9321678134,551,218,False
96,,85,27,22,84.9307892569,27.2382594463,551,218,False
97,,84,24,22,83.9559979691,24.0300694446,551,218,False
98,,84,22,22,83.9648921848,21.9905603181,551,218,False
99,,97,30,22,96.7541472669,29.8171303445,551,218,False
100,,105,38,22,104.986409443,37.9232587995,551,218,False
101,,116,40,22,115.945160341,40.078004609,551,218,False
102,,113,35,22,113.226887053,35.1590295063,551,218,False
103,,123,26,22,122.864527865,26.1368371026,551,218,False
104,,121,13,22,121.153013525,13.1260584471,551,218,False
105,,109,7,22,109.245132566,6.9257214908,551,218,False
106,,131,12,22,130.493931171,11.7703126321,551,218,False
107,,135,12,22,135.103844047,11.9939067786,551,218,False
108,,131,14,22,131.195390766,13.9658614952,551,218,False
109,,129,29,22,129.044650727,28.7538787763,551,218,False
110,,133,30,22,132.908275756,30.1468061829,551,218,False
111,,134,29,22,134.014136073,29.1018048935,551,218,False
112,,135,28,22,135.007581238,28.0401976447,551,218,False
113,,135,25,22,135.020772636,25.0507627705,551,218,False
114,,135,23,22,135.008601135,23.0027960143,551,218,False
115,,135,21,22,135.003246876,21.0002704995,551,218,False
116,,157,36,22,156.60881292,35.6968463243,551,218,False
117,,180,40,22,179.817584041,40.068697307,551,218,False
118,,206,48,22,205.8767496,47.9629538939,551,218,False
119,,236,59,22,235.880072847,58.9296852127,551,218,False
120,,249,63,22,249.254978089,63.0959427393,551,218,False
121,,263,68,22,263.091538977,68.0237685092,551,218,False
122,,267,69,22,267.21231399,69.0796303764,551,218,False
123,,269,68,22,269.123332922,68.068738894,551,218,False
124,,270,68,22,270.065919606,68.0096529051,551,218,False
125,,271,68,22,271.025524031,68.002833677,551,218,False
126,,272,68,22,272.009558889,68.0010195884,551,218,False
127,,273,68,22,273.003564931,68.0003782663,551,218,False
128,,273,67,22,273.019165137,67.0179772295,551,218,False
129,,274,67,22,273.990160377,66.9897176167,551,218,False
130,,253,39,22,253.387919117,39.4947720586,551,218,False
131,,238,28,22,238.056304847,27.9050523284,551,218,False
132,,221,19,22,221.052433757,18.9155702452,551,218,False
133,,179,15,22,179.466956006,14.8770032215,551,218,False
134,,141,31,22,141.124107352,30.5930505567,551,218,False
135,,112,40,22,111.883340154,39.9558972015,551,218,False
136,,92,42,22,91.7881957505,42.1135644438,551,218,False
137,,82,33,22,81.7346389029,33.2447480826,551,218,False
138,,81,31,22,80.7316478308,30.9760539406,551,218,False
139,,80,28,22,79.8918720802,28.0033999161,551,218,False
140,,79,25,22,78.9593110114,25.0018570139,551,218,False
141,,79,22,22,78.966979692,22.0007203631,551,218,False
142,,65,37,22,65.2365469633,36.6792159444,551,218,False
143,,44,40,22,44.2249279124,40.0791107942,551,218,False
144,,23,27,22,23.0903788998,27.3243745118,551,218,False
145,,22,11,22,21.6772722529,11.1885202648,551,218,False
146,,40,16,22,39.5237680005,15.6989375193,551,218,False
147,,57,20,22,56.8233035084,19.8878558413,551,218,False
148,,73,22,22,72.952017238,21.9938779871,551,218,False
149,,111,26,22,110.590572278,25.9637528472,551,218,False
150,,127,24,22,127.22106185,24.0918826792,551,218,False
151,,143,31,22,143.100274765,30.8787627056,551,218,False
152,,155,27,22,155.10957498,27.1435719329,551,218,False
153,,158,26,22,158.204822411,26.0090355549,551,218,False
154,,160,23,22,160.102024162,23.0369119464,551,218,False
155,,162,19,22,162.039255066,19.0331992397,551,218,False
156,,162,16,22,162.050362439,15.9954679173,551,218,False
157,,162,14,22,162.020480786,13.9796654599,551,218,False
158,,161,13,22,161.02555166,12.9736924018,551,218,False
