frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,464.0,192.0,manual,464.0,192.0,552,212,False
3,,464.0,192.0,manual,464.0,192.0,552,212,False
4,,464.0,192.0,manual,464.0,192.0,552,212,False
5,,464.0,192.0,manual,464.0,192.0,552,212,False
6,,464.0,192.0,manual,464.0,192.0,552,212,False
7,,464.0,192.0,manual,464.0,192.0,552,212,False
8,,464.0,192.0,manual,464.0,192.0,552,212,False
9,,464.0,192.0,manual,464.0,192.0,552,212,False
10,,464.0,192.0,manual,464.0,192.0,552,212,False
11,,464.0,192.0,manual,464.0,192.0,552,212,False
12,,464.0,192.0,manual,464.0,192.0,552,212,False
13,,464.0,192.0,manual,464.0,192.0,552,212,False
14,,464.0,192.0,manual,464.0,192.0,552,212,False
15,,464.0,192.0,manual,464.0,192.0,552,212,False
16,,464.0,192.0,manual,464.0,192.0,552,212,False
17,,464.0,192.0,manual,464.0,192.0,552,212,False
18,,464.0,192.0,manual,464.0,192.0,552,212,False
19,,464.0,192.0,manual,464.0,192.0,552,212,False
20,,464.0,192.0,manual,464.0,192.0,552,212,False
21,,464.0,192.0,manual,464.0,192.0,552,212,False
22,,464.0,192.0,manual,464.0,192.0,552,212,False
23,,464.0,192.0,manual,464.0,192.0,552,212,False
24,,464.0,192.0,manual,464.0,192.0,552,212,False
25,,464.0,192.0,manual,464.0,192.0,552,212,False
26,,464.0,192.0,manual,464.0,192.0,552,212,False
27,,464.0,192.0,manual,464.0,192.0,552,212,False
28,,464.0,192.0,manual,464.0,192.0,552,212,False
29,,464.0,192.0,manual,464.0,192.0,552,212,False
30,,464.0,192.0,manual,464.0,192.0,552,212,False
31,,464.0,192.0,manual,464.0,192.0,552,212,False
32,,464.0,192.0,manual,464.0,192.0,552,212,False
33,,464.0,192.0,manual,464.0,192.0,552,212,False
34,,464.0,192.0,manual,464.0,192.0,552,212,False
35,,464.0,192.0,manual,464.0,192.0,552,212,False
36,,464.0,192.0,manual,464.0,192.0,552,212,False
37,,464.0,192.0,manual,464.0,192.0,552,212,False
38,,464.0,192.0,manual,464.0,192.0,552,212,False
39,,464.0,192.0,manual,464.0,192.0,552,212,False
40,,464.0,192.0,manual,464.0,192.0,552,212,False
41,,464.0,192.0,manual,464.0,192.0,552,212,False
42,,464.0,192.0,manual,464.0,192.0,552,212,False
43,,464.0,192.0,manual,464.0,192.0,552,212,False
44,,464.0,192.0,12,464.0,192.0,552,212,False
45,,459.0,191.0,12,459.833333333,191.166666667,552,212,False
46,,445.0,175.0,12,445.552795031,175.602484472,552,212,False
47,,441.0,175.0,12,441.038549056,174.948065855,552,212,False
48,,436.0,180.0,12,436.024618049,179.874946806,552,212,False
49,,434.0,184.0,12,433.955936559,183.966200823,552,212,False
50,,433.0,188.0,12,432.963179989,187.988015315,552,212,False
51,,432.0,191.0,12,431.985300356,191.013400213,552,212,False
52,,431.0,191.0,12,430.994474493,191.059359102,552,212,False
53,,431.0,191.0,12,430.980101967,191.024725679,552,212,False
54,,431.0,191.0,12,430.99173003,191.009340141,552,212,False
55,,431.0,190.0,12,430.996876803,190.0213235,552,212,False
56,,431.0,191.0,12,430.998833982,190.973128784,552,212,False
57,,431.0,190.0,12,430.999565313,190.023991084,552,212,False
58,,430.0,190.0,12,430.017674309,189.992732897,552,212,False
59,,430.0,190.0,12,429.989604717,189.996515758,552,212,False
60,,430.0,190.0,12,429.995312807,189.998664249,552,212,False
