frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,521.0,31.0,67,517.666666667,31.1666666667,563,226,False
3,,522.0,38.0,67,521.838509317,37.7453416149,563,226,False
4,,523.0,40.0,67,522.992370499,39.9788515594,563,226,False
5,1.0,522.5,38.5,67,522.49618525,38.4894257797,563,226,False
6,,522.0,37.0,67,522.0,37.0,563,226,False
7,,521.0,36.0,67,521.166666667,36.1666666667,563,226,False
8,,522.0,25.0,67,521.968944099,25.4161490683,563,226,False
9,,526.0,26.0,67,525.916477045,25.9425779681,563,226,False
10,,529.0,29.0,67,528.983415779,28.9311688408,563,226,False
11,,530.0,30.0,67,530.03033888,30.007877899,563,226,False
12,,531.0,30.0,67,531.013057008,30.0223888409,563,226,False
13,,532.0,29.0,67,532.004950295,29.0271134894,563,226,False
14,,533.0,29.0,67,533.00184906,28.9931672855,563,226,False
15,,533.0,28.0,67,533.018525721,28.0144791115,563,226,False
16,1.0,529.5,26.0,67,529.50926286,26.0072395557,563,226,False
17,,526.0,24.0,67,526.0,24.0,563,226,False
18,,525.0,25.0,67,525.166666667,24.8333333333,563,226,False
19,,524.0,25.0,67,524.043478261,24.9937888199,563,226,False
20,,524.0,24.0,67,523.996252175,24.0220853969,563,226,False
21,,524.0,23.0,67,523.997606579,23.0095097299,563,226,False
22,,525.0,22.0,67,524.981147625,22.0036075479,563,226,False
23,,525.0,22.0,67,525.009959943,21.9835008276,563,226,False
24,,526.0,20.0,67,525.986687416,20.0286720604,563,226,False
25,,526.0,19.0,67,526.012059989,18.994516403,563,226,False
26,,527.0,19.0,67,526.987473168,18.9793459997,563,226,False
27,1.0,527.0,18.75,67,526.990604876,18.7345094998,563,226,False
28,1.0,527.0,18.5,67,526.993736584,18.4896729999,563,226,False
29,1.0,527.0,18.25,67,526.996868292,18.2448364999,563,226,False
30,,527.0,18.0,67,527.0,18.0,563,226,False
31,,528.0,18.0,67,527.833333333,18.0,563,226,False
32,,528.0,18.0,67,527.99378882,18.0,563,226,False
33,,528.0,19.0,67,528.000535404,18.9784500067,563,226,False
34,,528.0,19.0,67,528.000341917,19.0092096298,563,226,False
35,,528.0,19.0,67,528.000134341,19.0042628168,563,226,False
36,,528.0,19.0,67,528.000050404,19.001628648,563,226,False
37,,529.0,19.0,67,528.982181013,19.0006089322,563,226,False
38,,529.0,19.0,67,529.010341477,19.00022705,563,226,False
39,,530.0,19.0,67,529.986830791,19.0000846294,563,226,False
40,,530.0,19.0,67,530.012113297,19.0000315429,563,226,False
41,1.0,530.333333333,19.0,67,530.341408865,19.0000210286,563,226,False
42,1.0,530.666666667,19.0,67,530.670704432,19.0000105143,563,226,False
43,,531.0,19.0,67,531.0,19.0,563,226,False
44,,532.0,20.0,67,531.833333333,19.8333333333,563,226,False
45,,532.0,20.0,67,531.99378882,19.9937888199,563,226,False
46,1.0,532.5,20.0,67,532.49689441,19.9968944099,563,226,False
47,,533.0,20.0,67,533.0,20.0,563,226,False
48,,532.0,21.0,67,532.166666667,20.8333333333,563,226,False
49,,533.0,21.0,67,532.968944099,20.9937888199,563,226,False
50,,533.0,21.0,67,533.002677018,21.0005354036,563,226,False
51,,533.0,20.0,67,533.001709587,20.0187193597,563,226,False
52,,533.0,21.0,67,533.000671703,20.9720463838,563,226,False
53,,534.0,21.0,67,533.982405171,21.0057550152,563,226,False
54,1.0,534.0,21.0,67,533.991202586,21.0028775076,563,226,False
55,,534.0,21.0,67,534.0,21.0,563,226,False
56,,534.0,21.0,67,534.0,21.0,563,226,False
57,,534.0,21.0,67,534.0,21.0,563,226,False
58,,534.0,21.0,67,534.0,21.0,563,226,False
59,,534.0,21.0,67,534.0,21.0,563,226,False
60,,534.0,21.0,67,534.0,21.0,563,226,False
61,,534.0,22.0,67,534.0,21.9821531523,563,226,False
62,,534.0,22.0,67,534.0,22.0103318211,563,226,False
63,,535.0,22.0,67,534.982163469,22.0046635932,563,226,False
64,,535.0,22.0,67,535.010334836,22.0017770879,563,226,False
65,,535.0,22.0,67,535.004664665,22.0006642093,563,226,False
66,,535.0,22.0,67,535.001777485,22.0002476501,563,226,False
67,,535.0,22.0,67,535.000664357,22.0000923072,563,226,False
68,,535.0,22.0,67,535.000247705,22.0000344045,563,226,False
69,,535.0,22.0,67,535.000092328,22.0000128231,563,226,False
70,,536.0,22.0,67,535.982198085,22.0000047794,563,226,False
71,,536.0,22.0,67,536.010347722,22.0000017813,563,226,False
72,,536.0,23.0,67,536.004669467,22.9821643363,563,226,False
73,,537.0,22.0,67,536.983942947,22.0281714707,563,226,False
74,,534.0,22.0,67,534.064508902,21.9943298827,563,226,False
75,,521.0,18.0,67,521.205780212,18.0684581511,563,226,False
76,,525.0,18.0,67,524.782176901,17.9575472978,563,226,False
77,,525.0,17.0,67,524.976064993,16.9987609343,563,226,False
78,,517.0,17.0,67,517.136509429,16.9823997583,563,226,False
79,,509.0,22.0,67,509.057838742,21.9034383212,563,226,False
80,,509.0,23.0,67,508.879199817,23.0310482472,563,226,False
81,,509.0,22.0,67,508.948163384,22.0504529356,563,226,False
82,1.0,510.2,21.4,67,510.158530707,21.4403623485,563,226,False
83,1.0,511.4,20.8,67,511.368898031,20.8302717614,563,226,False
84,1.0,512.6,20.2,67,512.579265354,20.2201811743,563,226,False
85,1.0,513.8,19.6,67,513.789632677,19.6100905871,563,226,False
86,,515.0,19.0,67,515.0,19.0,563,226,False
87,,515.0,19.0,67,515.0,19.0,563,226,False
88,,516.0,18.0,67,515.967741935,18.0322580645,563,226,False
89,,517.0,18.0,67,516.981263012,17.9972241499,563,226,False
90,1.0,517.333333333,17.6666666667,67,517.320842008,17.6648160999,563,226,False
91,1.0,517.666666667,17.3333333333,67,517.660421004,17.33240805,563,226,False
92,,518.0,17.0,67,518.0,17.0,563,226,False
93,,518.0,17.0,67,518.0,17.0,563,226,False
94,,518.0,17.0,67,518.0,17.0,563,226,False
95,,511.0,22.0,67,511.085539715,21.9389002037,563,226,False
96,,504.0,26.0,67,504.079673979,25.9607195433,563,226,False
97,,505.0,24.0,67,504.889576636,24.0912459133,563,226,False
98,,509.0,22.0,67,508.898696231,22.0390577565,563,226,False
99,,513.0,38.0,67,512.959365089,37.6937825318,563,226,False
100,,519.0,40.0,67,518.949044994,40.1202222589,563,226,False
101,,527.0,55.0,67,526.943622042,54.8241519557,563,226,False
102,,536.0,70.0,67,535.959361627,69.9238991936,563,226,False
103,,536.0,69.0,67,536.144441219,69.2565119636,563,226,False
104,,538.0,65.0,67,538.02579989,65.1627476882,563,226,False
105,,540.0,59.0,67,540.00827437,59.099544289,563,226,False
106,,541.0,54.0,67,541.020856108,54.0211262358,563,226,False
107,1.0,538.833333333,51.0,67,538.850713423,51.0176051965,563,226,False
108,1.0,536.666666667,48.0,67,536.680570738,48.0140841572,563,226,False
109,1.0,534.5,45.0,67,534.510428054,45.0105631179,563,226,False
110,1.0,532.333333333,42.0,67,532.340285369,42.0070420786,563,226,False
111,1.0,530.166666667,39.0,67,530.170142685,39.0035210393,563,226,False
112,,528.0,36.0,67,528.0,36.0,563,226,False
113,,525.0,36.0,67,525.5,36.0,563,226,False
114,,523.0,35.0,67,523.093167702,35.0372670807,563,226,False
115,,522.0,33.0,67,522.01351894,33.0398875653,563,226,False
116,,514.0,25.0,67,514.132681149,25.1265487749,563,226,False
117,,509.0,19.0,67,509.001874293,19.0167325328,563,226,False
118,,502.0,23.0,67,502.034114114,22.8263110046,563,226,False
119,,498.0,27.0,67,497.9608008,26.9266519864,563,226,False
120,,479.0,33.0,67,479.250453424,32.9365768786,563,226,False
121,,467.0,30.0,67,466.981178015,30.1351615664,563,226,False
122,,458.0,38.0,67,457.934107864,37.8617765495,563,226,False
123,,458.0,32.0,67,457.812096478,32.1891651116,563,226,False
124,,460.0,27.0,67,459.886475953,27.0641863235,563,226,False
125,,462.0,23.0,67,461.955606652,23.0057845312,563,226,False
126,,463.0,20.0,67,463.00119065,19.9834516269,563,226,False
127,,465.0,31.0,67,464.983456239,30.7432284824,563,226,False
128,,463.0,33.0,67,463.064366257,33.0528316029,563,226,False
129,,462.0,32.0,67,462.009529297,32.0803082537,563,226,False
130,,461.0,31.0,67,461.002859683,31.032832955,563,226,False
131,,460.0,31.0,67,460.00103273,30.9945398381,563,226,False
132,,459.0,30.0,67,459.00038333,30.0149543256,563,226,False
133,,458.0,30.0,67,458.000142797,29.9885504088,563,226,False
134,,457.0,29.0,67,457.000053219,29.0127542378,563,226,False
135,,457.0,28.0,67,456.982183508,28.005568274,563,226,False
136,,456.0,28.0,67,456.010342289,27.984278035,563,226,False
137,,456.0,27.0,67,455.986831114,27.0111248165,563,226,False
138,,456.0,26.0,67,455.994277087,26.004959191,563,226,False
139,,456.0,25.0,67,455.997827997,25.0018872632,563,226,False
140,,456.0,23.0,67,455.999188595,23.0185416009,563,226,False
141,,464.0,22.0,67,463.857006867,21.9899280596,563,226,False
142,,471.0,23.0,67,470.957712117,22.9597606704,563,226,False
143,,471.0,38.0,67,471.109619732,37.7335475879,563,226,False
144,,471.0,31.0,67,471.046857079,31.2810549234,563,226,False
145,,470.0,27.0,67,470.035587816,27.0694469398,563,226,False
146,,465.0,35.0,67,465.085476735,34.8101584105,563,226,False
147,,470.0,50.0,67,469.856950955,49.7940652694,563,226,False
148,,472.0,64.0,67,471.991822193,63.9346123461,563,226,False
149,,485.0,71.0,67,484.802912522,71.1010272988,563,226,False
150,,481.0,77.0,67,481.220474266,77.0614916977,563,226,False
151,,473.0,82.0,67,473.167585584,82.0418959614,563,226,False
152,,464.0,86.0,67,464.084385418,86.034359744,563,226,False
153,,457.0,91.0,67,456.996828245,90.9958670946,563,226,False
154,,451.0,96.0,67,450.9793246,95.9976489706,563,226,False
155,,450.0,84.0,67,449.902179473,84.3023025116,563,226,False
156,,460.0,70.0,67,459.763028748,70.1628540863,563,226,False
157,,468.0,58.0,67,467.937754313,58.0274269913,563,226,False
158,,480.0,53.0,67,479.906702691,52.8837759695,563,226,False
159,,472.0,45.0,67,472.318598697,45.0041393955,563,226,False
160,,466.0,40.0,67,466.099984617,39.9503049344,563,226,False
161,,458.0,35.0,67,458.072040598,34.9790258933,563,226,False
162,,459.0,49.0,67,458.867987839,48.653175064,563,226,False
163,,464.0,64.0,67,463.871849338,63.8366734608,563,226,False
164,,467.0,75.0,67,466.984130888,75.0088410807,563,226,False
165,,473.0,71.0,67,472.942102675,71.2741763568,563,226,False
166,,481.0,64.0,67,480.940260489,64.1686617587,563,226,False
167,,489.0,59.0,67,488.975908004,59.0303711939,563,226,False
168,,496.0,56.0,67,496.00876948,55.9740922645,563,226,False
169,,504.0,52.0,67,503.986281569,52.0063985896,563,226,False
170,,495.0,47.0,67,495.297291587,47.020989484,563,226,False
171,,494.0,45.0,67,493.982586117,44.9552044462,563,226,False
172,,478.0,43.0,67,478.254918559,42.9807859393,563,226,False
173,,465.0,37.0,67,465.054012825,37.0640634328,563,226,False
174,,450.0,50.0,67,450.053842041,49.6883956694,563,226,False
175,,433.0,58.0,67,433.057353635,57.9569874142,563,226,False
176,,429.0,74.0,67,428.79128864,73.8447774344,563,226,False
177,,423.0,69.0,67,422.94687185,69.3100480449,563,226,False
178,,429.0,64.0,67,428.767342584,64.1331656402,563,226,False
179,,437.0,64.0,67,436.867426126,63.9612937741,563,226,False
180,,435.0,70.0,67,435.126756379,69.8743281544,563,226,False
181,,446.0,72.0,67,445.823802357,72.0191818251,563,226,False
182,,452.0,68.0,67,452.012817251,68.1173267982,563,226,False
183,,475.0,56.0,67,474.705315707,56.1916926695,563,226,False
184,,491.0,44.0,67,491.00069018,44.0785275893,563,226,False
185,,496.0,42.0,67,496.201745959,41.8512440128,563,226,False
186,,497.0,50.0,67,497.156181385,49.7576737106,563,226,False
187,,498.0,58.0,67,498.062086865,57.9007379887,563,226,False
188,,499.0,67.0,67,499.023326197,66.9447392167,563,226,False
189,,500.0,76.0,67,500.008702907,75.9785294183,563,226,False
190,,502.0,85.0,67,501.985407804,84.9919557577,563,226,False
191,,503.0,87.0,67,503.011544054,87.1218540791,563,226,False
192,,508.0,76.0,67,507.933770048,76.283263961,563,226,False
