frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,41.0,160.0,manual,41.0,160.0,561,232,False
3,,41.0,160.0,manual,41.0,160.0,561,232,False
4,,41.0,160.0,manual,41.0,160.0,561,232,False
5,,41.0,160.0,manual,41.0,160.0,561,232,False
6,,41.0,160.0,manual,41.0,160.0,561,232,False
7,,41.0,160.0,manual,41.0,160.0,561,232,False
8,,41.0,160.0,manual,41.0,160.0,561,232,False
9,,41.0,160.0,manual,41.0,160.0,561,232,False
10,,41.0,160.0,manual,41.0,160.0,561,232,False
11,,41.0,160.0,manual,41.0,160.0,561,232,False
12,,41.0,160.0,manual,41.0,160.0,561,232,False
13,,41.0,160.0,manual,41.0,160.0,561,232,False
14,,41.0,160.0,manual,41.0,160.0,561,232,False
15,,41.0,160.0,manual,41.0,160.0,561,232,False
16,,41.0,160.0,manual,41.0,160.0,561,232,False
17,,41.0,160.0,manual,41.0,160.0,561,232,False
18,,41.0,160.0,manual,41.0,160.0,561,232,False
19,,41.0,160.0,manual,41.0,160.0,561,232,False
20,,41.0,160.0,manual,41.0,160.0,561,232,False
21,,41.0,160.0,manual,41.0,160.0,561,232,False
22,,41.0,160.0,manual,41.0,160.0,561,232,False
23,,41.0,160.0,manual,41.0,160.0,561,232,False
24,,41.0,160.0,manual,41.0,160.0,561,232,False
25,,41.0,160.0,manual,41.0,160.0,561,232,False
26,,41.0,160.0,manual,41.0,160.0,561,232,False
27,,41.0,160.0,19,41.0,160.0,561,232,False
28,,43.0,159.0,19,42.6666666667,159.166666667,561,232,False
29,,42.0,160.0,19,42.0248447205,159.968944099,561,232,False
30,,45.0,158.0,19,44.9332084058,158.045777004,561,232,False
31,,53.0,156.0,19,52.8792416814,156.020045212,561,232,False
32,,56.0,158.0,19,56.0399228482,157.935970156,561,232,False
33,,58.0,163.0,19,58.03679421,162.919169707,561,232,False
34,,52.0,169.0,19,52.1574649652,168.949309025,561,232,False
35,,45.0,170.0,19,45.0834054942,170.069305216,561,232,False
36,,44.0,172.0,19,43.9252511587,172.012215519,561,232,False
37,,42.0,171.0,19,41.9849115298,171.05741033,561,232,False
38,,41.0,172.0,19,40.9771511523,171.988254551,561,232,False
39,,41.0,172.0,19,40.9728232455,172.01187255,561,232,False
40,,41.0,171.0,19,40.9889778002,171.023039067,561,232,False
41,,41.0,171.0,19,40.9958491222,170.99164146,561,232,False
42,,41.0,170.0,19,40.9984508591,170.01391004,561,232,False
43,,41.0,171.0,19,40.9994225136,170.970326582,561,232,False
44,,41.0,170.0,19,40.9997847573,170.022944789,561,232,False
45,,41.0,170.0,19,40.9999197755,169.992342837,561,232,False
46,,42.0,170.0,19,41.9821337715,169.996370373,561,232,False
47,,42.0,170.0,19,42.0103237511,169.998610062,561,232,False
48,,41.0,170.0,19,41.0224968599,169.999480172,561,232,False
49,,42.0,170.0,19,41.9736047211,169.999806167,561,232,False
50,,42.0,170.0,19,42.0063339924,169.999927751,561,232,False
51,,42.0,170.0,19,42.0031346848,169.999973072,561,232,False
52,,41.0,170.0,19,41.0190417082,169.999989963,561,232,False
53,,41.0,170.0,19,40.9901161405,169.999996259,561,232,False
54,,41.0,170.0,19,40.9955035068,169.999998606,561,232,False
55,,41.0,171.0,19,40.9982851997,170.982163153,561,232,False
56,,43.0,171.0,19,42.9636863514,171.010334702,561,232,False
57,,37.0,157.0,19,37.1274487597,157.2543732,561,232,False
58,,31.0,118.0,19,31.0542488819,118.552705703,561,232,False
59,,26.0,107.0,19,26.0027059302,106.728497419,561,232,False
60,,31.0,87.0,19,30.8218071574,87.036482751,561,232,False
61,,51.0,65.0,19,50.6574641817,65.0558588305,561,232,False
62,,60.0,59.0,19,60.055317473,58.7374606125,561,232,False
63,,65.0,57.0,19,65.1007197849,56.81724207,561,232,False
64,,65.0,45.0,19,65.1305547407,45.1061834332,561,232,False
65,,66.0,44.0,19,66.0352746648,43.8517177389,561,232,False
66,,67.0,45.0,19,67.0125068638,44.900070288,561,232,False
67,,58.0,48.0,19,58.1829941226,47.9249446738,561,232,False
68,,57.0,49.0,19,56.9340482196,49.0058889834,561,232,False
69,,88.0,23.0,19,87.3982362051,23.4853962888,561,232,False
70,,94.0,17.0,19,94.1940004693,16.8473117363,561,232,False
71,,93.0,18.0,19,93.2171784102,17.8022718508,561,232,False
72,,94.0,17.0,19,94.0522059063,16.9552374403,561,232,False
73,,94.0,17.0,19,94.0359189228,16.9668646074,561,232,False
74,,94.0,17.0,19,94.0141752752,16.9868626334,561,232,False
75,,94.0,18.0,19,94.0053210399,17.9772294982,561,232,False
76,,94.0,17.0,19,94.0019850372,17.0263303778,561,232,False
77,,94.0,17.0,19,94.0007399401,16.9936435929,561,232,False
