frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,240,118,51,242.166666667,117.5,546,213,False
3,,229,129,51,229.49068323,128.571428571,546,213,False
4,,218,144,51,218.194753045,143.713692946,546,213,False
5,,202,151,51,202.165721679,151.033094647,546,213,False
6,,186,169,51,186.066272483,168.822027698,546,213,False
7,,177,179,51,176.899989753,179.067326068,546,213,False
8,,161,177,51,161.081620392,177.245543877,546,213,False
9,,147,183,51,147.000437968,182.959375598,546,213,False
10,,124,183,51,124.159255589,183.0855531,546,213,False
11,,100,173,51,100.084806714,173.215069011,546,213,False
12,,84,172,51,83.8901360363,171.928398761,546,213,False
13,,69,167,51,68.9344454974,167.037395905,546,213,False
14,,47,158,51,47.0992435776,158.088350026,546,213,False
15,,34,150,51,33.8823812173,150.018654075,546,213,False
16,,38,148,51,37.6455453078,147.899251547,546,213,False
17,,30,124,51,30.0670606559,124.349694667,546,213,False
18,,36,111,51,35.7848173125,110.952668615,546,213,False
19,,34,94,51,34.0509950295,94.0452018609,546,213,False
20,,37,87,51,36.9361034324,86.8414915082,546,213,False
21,,38,79,51,38.0078900842,78.9503661078,546,213,False
22,,31,69,51,31.147148637,69.0176253172,546,213,False
23,,33,55,51,32.9012186871,55.079643284,546,213,False
24,,26,42,51,26.1163578578,42.0153449117,546,213,False
25,,34,31,51,33.7831536562,30.9693604172,546,213,False
26,,33,26,51,33.0672523914,25.879822235,546,213,False
27,,46,23,51,45.7824435232,22.9143306281,546,213,False
28,,43,30,51,43.1926838848,29.7877502494,546,213,False
29,,44,39,51,44.0135722426,38.8765894028,546,213,False
30,,57,36,51,56.7882353798,36.1659188393,546,213,False
31,,49,39,51,49.2852588632,38.9649637839,546,213,False
32,,61,45,51,60.767021994,44.9287964379,546,213,False
33,,63,47,51,63.0752916452,47.0420241151,546,213,False
34,,73,57,51,72.8931302909,56.8762534894,546,213,False
35,,86,57,51,85.9002018512,57.1255695969,546,213,False
36,,79,64,51,79.3166605647,63.9301637495,546,213,False
37,,73,54,51,73.1171217749,54.2716068068,546,213,False
38,,81,48,51,80.7939013073,48.0441301035,546,213,False
39,,83,39,51,83.0182499274,39.0672243314,546,213,False
40,,99,35,51,98.7616428372,34.938303809,546,213,False
41,,108,26,51,108.024282807,26.0620350092,546,213,False
42,,107,28,51,107.192827323,27.8309909204,546,213,False
43,,105,32,51,105.098500682,31.8921406467,546,213,False
44,,96,21,51,96.162841436,21.2251969607,546,213,False
45,,98,14,51,97.8705297988,14.025289687,546,213,False
46,,100,18,51,99.9426441686,17.8104198042,546,213,False
47,,110,24,51,109.835496485,23.8841444451,546,213,False
48,,120,21,51,119.931837703,21.1151829423,546,213,False
49,,130,30,51,129.974267092,29.8364730461,546,213,False
50,,128,24,51,128.204429196,24.1967158719,546,213,False
51,,141,23,51,140.818890942,22.9964679612,546,213,False
52,,148,29,51,148.027202585,28.870151547,546,213,False
53,,150,21,51,150.103852561,21.1951611652,546,213,False
54,,149,17,51,149.096701105,17.0130497244,546,213,False
55,,135,17,51,135.270689536,16.9306620593,546,213,False
56,,132,15,51,131.915919618,15.0062784085,546,213,False
57,,131,11,51,130.924137515,11.0395499024,546,213,False
58,,124,21,51,124.076612133,20.7668129493,546,213,False
59,,122,21,51,121.944392268,21.0795862727,546,213,False
60,,138,31,51,137.654192656,30.8592675576,546,213,False
61,,143,34,51,143.051755098,34.0642468625,546,213,False
62,,143,37,51,143.117116235,37.0295304806,546,213,False
63,,133,43,51,133.22669578,42.957764736,546,213,False
64,,134,53,51,133.897053015,52.9103650711,546,213,False
65,,130,49,51,130.04184176,49.2127641078,546,213,False
66,,119,61,51,119.144287896,60.8056998088,546,213,False
67,,116,59,51,115.917246299,59.164196741,546,213,False
68,,129,58,51,128.677241432,58.0546855683,546,213,False
69,,135,63,51,134.990587606,62.9130525005,546,213,False
70,,146,57,51,145.912616615,57.1586566666,546,213,False
71,,144,59,51,144.195289273,58.9255865059,546,213,False
72,,153,72,51,152.887491889,71.7696744289,546,213,False
73,,162,76,51,161.949199172,76.0649860873,546,213,False
