frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,94.0,87.0,32,93.6666666667,87.5,548,217,False
3,97.0,86.0,32,96.8757763975,86.0559006211,548,217,False
4,98.0,85.0,32,97.9891580779,85.0167313613,548,217,False
5,98.0,84.0,32,98.0160479767,84.0060905564,548,217,False
6,98.0,84.0,32,98.0069496307,83.9843521505,548,217,False
7,98.0,84.0,32,98.0026367233,83.9933095597,548,217,False
8,98.0,84.0,32,98.0009849783,83.9974652798,548,217,False
9,97.0,84.0,32,97.0182037542,83.9990533037,548,217,False
10,98.0,84.0,32,97.9719656829,83.9996470576,548,217,False
11,99.0,87.0,32,98.9878849065,86.9463594539,548,217,False
12,99.0,87.0,32,99.0132411073,87.0309556519,548,217,False
13,99.0,87.0,32,99.005784907,87.0139757822,548,217,False
14,99.0,87.0,32,99.0021967881,87.0053256656,548,217,False
15,99.0,87.0,32,99.0008207226,87.0019905408,548,217,False
16,99.0,88.0,32,99.000305989,87.9829058447,548,217,False
17,99.0,88.0,32,99.0001140513,88.0106115274,548,217,False
18,99.0,89.0,32,99.0000425089,88.986931464,548,217,False
19,99.0,89.0,32,99.0000158437,89.0121508171,548,217,False
20,99.0,90.0,32,99.0000059052,89.9875070415,548,217,False
21,100.0,90.0,32,99.9821658734,90.0123654327,548,217,False
22,99.0,90.0,32,99.0281720436,90.0054233639,548,217,False
23,99.0,90.0,32,98.9943300962,90.0020603526,548,217,False
24,99.0,89.0,32,98.9971129203,89.0186061181,548,217,False
25,100.0,91.0,32,99.9810505823,90.9542794512,548,217,False
26,100.0,90.0,32,100.009918258,90.0339484071,548,217,False
27,99.0,91.0,32,99.0223456416,90.9794205277,548,217,False
28,100.0,93.0,32,99.9735483556,92.97290304,548,217,False
29,99.0,93.0,32,99.0241493115,93.0246435373,548,217,False
30,99.0,93.0,32,98.9927919589,93.0108476533,548,217,False
31,97.0,87.0,32,97.0322104312,87.1111406176,548,217,False
32,97.0,88.0,32,96.9780026647,87.9216946819,548,217,False
33,97.0,87.0,32,96.9901740554,87.0007574134,548,217,False
34,97.0,87.0,32,96.9962598499,86.9838788974,548,217,False
35,97.0,87.0,32,96.9986022622,86.9932064315,548,217,False
36,97.0,87.0,32,96.9994788634,86.9974303672,548,217,False
37,97.0,87.0,32,96.9998057559,86.9990404608,548,217,False
38,104.0,94.0,32,103.875073309,93.8747879858,548,217,False
39,129.0,69.0,32,128.626409095,69.5181191271,548,217,False
40,138.0,62.0,32,138.130488187,61.89908501,548,217,False
41,141.0,55.0,32,141.168560929,54.9483167967,548,217,False
42,140.0,45.0,32,140.139909623,45.0335725086,548,217,False
43,137.0,38.0,32,137.091507997,37.9615324601,548,217,False
44,132.0,33.0,32,132.071662739,32.9475502247,548,217,False
45,125.0,30.0,32,125.064179718,29.9429546399,548,217,False
46,119.0,28.0,32,119.007877564,27.9591075921,548,217,False
47,113.0,29.0,32,113.00216834,28.9303103594,548,217,False
48,104.0,30.0,32,104.054280416,29.9714199682,548,217,False
49,97.0,33.0,32,96.9871174073,32.9535504358,548,217,False
50,92.0,36.0,32,91.957941144,35.9809744496,548,217,False
51,85.0,39.0,32,85.0182137222,38.9928269057,548,217,False
52,80.0,43.0,32,79.9727376733,42.979486227,548,217,False
53,75.0,47.0,32,74.9882094056,46.9915004553,548,217,False
54,70.0,53.0,32,69.9955274844,52.961118578,548,217,False
55,67.0,58.0,32,66.9626566379,58.0016355519,548,217,False
56,65.0,66.0,32,64.9665379318,65.9478723837,548,217,False
57,64.0,75.0,32,63.9687565844,74.9602111662,548,217,False
58,66.0,84.0,32,65.9339478009,83.9841957583,548,217,False
59,71.0,90.0,32,70.9192686832,90.0475718727,548,217,False
60,78.0,96.0,32,77.9315522688,96.0202892126,548,217,False
61,84.0,99.0,32,83.990489186,99.0611935182,548,217,False
62,101.0,96.0,32,100.801021285,96.1323922648,548,217,False
63,106.0,89.0,32,106.130521006,89.1259341146,548,217,False
64,108.0,83.0,32,108.111951308,83.0327664454,548,217,False
65,109.0,75.0,32,109.062591722,75.0472070511,548,217,False
66,109.0,63.0,32,109.042163755,63.0906147671,548,217,False
67,107.0,55.0,32,107.052289077,54.9659225808,548,217,False
68,104.0,47.0,32,104.039075521,46.9840518105,548,217,False
69,100.0,41.0,32,100.033337691,40.9582278239,548,217,False
70,95.0,36.0,32,95.0311602109,35.9648799874,548,217,False
71,91.0,30.0,32,90.9946741137,30.003810951,548,217,False
72,86.0,27.0,32,86.0150406336,26.9487202026,548,217,False
73,81.0,24.0,32,81.00642064,23.9783652602,548,217,False
74,76.0,22.0,32,76.0024320617,21.9739793838,548,217,False
75,71.0,21.0,32,71.0009083326,20.971606055,548,217,False
76,67.0,20.0,32,66.9825023112,19.9885224585,548,217,False
77,64.0,21.0,32,63.9747884606,20.960006674,548,217,False
78,62.0,21.0,32,61.9718725389,21.0012210344,548,217,False
79,61.0,20.0,32,60.9707837753,20.0190631926,548,217,False
80,57.0,20.0,32,57.0417231932,19.9901593088,548,217,False
81,55.0,20.0,32,54.9823959963,19.9955212789,548,217,False
82,54.0,19.0,32,53.9740157604,19.0161282317,548,217,False
83,52.0,20.0,32,52.0072221156,19.9711902861,548,217,False
84,52.0,20.0,32,51.9678282165,20.0054321454,548,217,False
85,52.0,20.0,32,51.9863406831,20.0027984592,548,217,False
86,52.0,20.0,32,51.9948291217,20.0010800597,548,217,False
87,52.0,19.0,32,51.9980689135,19.0182406545,548,217,False
88,52.0,20.0,32,51.9992800716,19.9719795604,548,217,False
89,52.0,20.0,32,51.9997316629,20.005726413,548,217,False
90,52.0,20.0,32,51.9998999862,20.0029081417,548,217,False
91,52.0,20.0,32,51.9999627233,20.0011209402,548,217,False
92,52.0,19.0,32,51.9999861064,19.0182558913,548,217,False
93,52.0,19.0,32,51.9999948216,18.989821567,548,217,False
94,52.0,19.0,32,51.9999980699,18.995393634,548,217,False
95,52.0,19.0,32,51.9999992806,18.9982442445,548,217,False
96,52.0,20.0,32,51.9999997319,19.9815074142,548,217,False
97,52.0,19.0,32,51.9999999001,19.0279265367,548,217,False
98,52.0,19.0,32,51.9999999628,18.9942385878,548,217,False
99,52.0,20.0,32,51.9999999861,19.9792424859,548,217,False
100,53.0,20.0,32,52.9821636672,20.0092090934,548,217,False
101,52.0,19.0,32,52.0281712213,19.0220796378,548,217,False
102,52.0,19.0,32,51.9943297897,18.9912854588,548,217,False
103,52.0,19.0,32,51.9971128061,18.995941102,548,217,False
104,52.0,20.0,32,51.9988868673,19.9806120553,548,217,False
105,52.0,19.0,32,51.9995833463,19.0275910548,548,217,False
106,52.0,19.0,32,51.999844622,18.9941134639,548,217,False
107,52.0,18.0,32,51.9999420842,18.0148685015,548,217,False
108,52.0,18.0,32,51.9999784137,17.9885219187,548,217,False
109,52.0,19.0,32,51.9999919544,18.9770711313,548,217,False
110,52.0,19.0,32,51.9999970013,19.0083978503,548,217,False
111,52.0,19.0,32,51.9999988823,19.0039408543,548,217,False
112,52.0,18.0,32,51.9999995834,18.0193439476,548,217,False
113,52.0,18.0,32,51.9999998447,17.9902288744,548,217,False
114,52.0,18.0,32,51.9999999421,17.9955455285,548,217,False
115,52.0,19.0,32,51.9999999784,18.9804645344,548,217,False
116,52.0,18.0,32,51.999999992,18.0275360674,548,217,False
117,53.0,18.0,32,52.9821636694,17.9940929691,548,217,False
118,53.0,19.0,32,53.0103348945,18.9791882076,548,217,False
119,53.0,18.0,32,53.0046646857,18.0270251904,548,217,False
120,53.0,18.0,32,53.0017774923,17.9939008743,548,217,False
121,53.0,19.0,32,53.0006643598,18.9791165303,548,217,False
122,53.0,19.0,32,53.0002477062,19.0091621438,548,217,False
123,53.0,19.0,32,53.0000923281,19.0042258112,548,217,False
124,54.0,19.0,32,53.9821980847,19.0016138322,548,217,False
125,54.0,18.0,32,54.0103477216,18.0184396848,548,217,False
126,54.0,18.0,32,54.0046694665,17.9898900737,548,217,False
127,54.0,18.0,32,54.0017792742,17.9954191677,548,217,False
128,54.0,18.0,32,54.000665024,17.9982537613,548,217,False
129,54.0,18.0,32,54.0002479537,17.9993472889,548,217,False
130,54.0,19.0,32,54.0000924204,18.9819203079,548,217,False
131,54.0,19.0,32,54.0000344467,19.0102441857,548,217,False
132,54.0,19.0,32,54.0000128388,19.0046308769,548,217,False
133,55.0,18.0,32,54.9821684576,18.0196012188,548,217,False
134,55.0,19.0,32,55.0103366792,18.97248844,548,217,False
135,55.0,19.0,32,55.0046653508,19.0059161652,548,217,False
136,56.0,19.0,32,55.9839414126,19.0029788693,548,217,False
137,55.0,18.0,32,55.0288356755,18.0189836293,548,217,False
138,55.0,18.0,32,54.9945775311,17.9900944935,548,217,False
139,54.0,18.0,32,54.015041475,17.9954954386,548,217,False
140,53.0,18.0,32,53.0064227165,17.9982821925,548,217,False
141,51.0,18.0,32,51.0202692476,17.9993578858,548,217,False
142,50.0,18.0,32,49.9905737609,17.9997605851,548,217,False
143,47.0,19.0,32,47.0313467288,18.9820744345,548,217,False
144,42.0,20.0,32,42.0490242919,19.9924653075,548,217,False
145,38.0,19.0,32,38.0022227294,19.0328235126,548,217,False
146,35.0,18.0,32,34.9822240733,18.0139389901,548,217,False
147,31.0,19.0,32,31.0103206531,18.9696042209,548,217,False
148,26.0,20.0,32,26.0224939464,19.9869678137,548,217,False
149,23.0,22.0,32,22.973603551,21.9772248693,548,217,False
150,21.0,25.0,32,20.9706608971,24.9728175722,548,217,False
151,22.0,25.0,32,21.9346226738,25.0424830821,548,217,False
152,22.0,26.0,32,21.9908638592,26.0005156352,548,217,False
153,22.0,26.0,32,21.9973237007,26.0172954464,548,217,False
154,22.0,27.0,32,21.9990373829,26.9894284287,548,217,False
155,22.0,27.0,32,21.9996428871,27.0130817501,548,217,False
156,22.0,27.0,32,21.9998669784,27.0056903553,548,217,False
157,22.0,27.0,32,21.9999504246,27.0021598648,548,217,False
158,22.0,27.0,32,21.9999815227,27.0008068802,548,217,False
159,22.0,27.0,32,21.9999931132,27.0003008259,548,217,False
160,20.0,29.0,32,20.0356700884,28.9644394715,548,217,False
161,20.0,29.0,32,19.9793292521,29.0207115828,548,217,False
162,21.0,30.0,32,20.9728339437,29.9915086209,548,217,False
163,20.0,31.0,32,20.0246161054,30.9960593585,548,217,False
164,21.0,31.0,32,20.9751646935,31.0163304653,548,217,False
165,21.0,31.0,32,21.0069522711,31.0069383974,548,217,False
166,21.0,31.0,32,21.0033668903,31.0026268093,548,217,False
167,21.0,32.0,32,21.0012920115,31.9831446752,548,217,False
168,20.0,33.0,32,20.0183196565,32.9928642962,548,217,False
169,21.0,33.0,32,20.9720090059,33.0151358987,548,217,False
170,20.0,33.0,32,20.0235737154,33.0064929862,548,217,False
171,20.0,33.0,32,19.9925773366,33.0024607891,548,217,False
172,21.0,33.0,32,20.9786214511,33.0009191241,548,217,False
173,21.0,34.0,32,21.0089775352,33.9825063374,548,217,False
174,20.0,33.0,32,20.0219933282,33.0282989442,548,217,False
175,20.0,33.0,32,19.9912532897,32.9943773942,548,217,False
176,20.0,33.0,32,19.9959291121,32.997130549,548,217,False
177,21.0,32.0,32,20.9806075865,32.016729808,548,217,False
178,20.0,32.0,32,20.0275893892,31.9892509154,548,217,False
179,20.0,31.0,32,19.9941128431,31.0130171821,548,217,False
180,20.0,31.0,32,19.9970319425,30.9878300385,548,217,False
181,20.0,31.0,32,19.998856728,30.9946494953,548,217,False
182,20.0,31.0,32,19.9995721129,30.9979668034,548,217,False
183,20.0,31.0,32,19.9998404351,30.999240331,548,217,False
184,20.0,31.0,32,19.9999405237,30.9997167704,548,217,False
185,20.0,31.0,32,19.9999778321,30.9998944317,548,217,False
186,20.0,31.0,32,19.9999917377,30.9999606529,548,217,False
187,20.0,31.0,32,19.9999969205,30.9999853347,548,217,False
188,20.0,31.0,32,19.9999988522,30.999994534,548,217,False
189,20.0,31.0,32,19.9999995722,30.9999979627,548,217,False
190,20.0,32.0,32,19.9999998406,31.9821629131,548,217,False
191,20.0,31.0,32,19.9999999406,31.0281709402,548,217,False
192,20.0,31.0,32,19.9999999779,30.994329685,548,217,False
193,20.0,31.0,32,19.9999999917,30.9971127671,548,217,False
194,20.0,31.0,32,19.9999999969,30.9988868528,548,217,False
195,20.0,31.0,32,19.9999999989,30.9995833408,548,217,False
196,20.0,32.0,32,19.9999999996,31.9820082923,548,217,False
197,20.0,31.0,32,19.9999999998,31.0281133066,548,217,False
198,20.0,32.0,32,19.9999999999,31.9764718763,548,217,False
199,20.0,32.0,32,20.0,32.0074396563,548,217,False
200,20.0,32.0,32,20.0,32.0035485548,548,217,False
201,20.0,32.0,32,20.0,32.0013597211,548,217,False
202,20.0,32.0,32,20.0,32.0005085653,548,217,False
203,21.0,32.0,32,20.9821636724,32.0001896351,548,217,False
204,20.0,32.0,32,20.0281712232,32.000070684,548,217,False
205,20.0,32.0,32,19.9943297905,32.0000263452,548,217,False
206,20.0,32.0,32,19.9971128064,32.0000098193,548,217,False
207,20.0,32.0,32,19.9988868674,32.0000036598,548,217,False
208,20.0,32.0,32,19.9995833463,32.0000013641,548,217,False
209,20.0,32.0,32,19.999844622,32.0000005084,548,217,False
210,20.0,32.0,32,19.9999420842,32.0000001895,548,217,False
211,20.0,32.0,32,19.9999784137,32.0000000706,548,217,False
212,21.0,31.0,32,20.9821556268,31.0178363539,548,217,False
213,19.0,31.0,32,19.0460045521,30.9896651142,548,217,False
214,20.0,31.0,32,19.9661574496,30.9953353176,548,217,False
215,20.0,30.0,32,20.0027825993,30.0160588365,548,217,False
216,20.0,30.0,32,20.0017739058,29.989000745,548,217,False
217,20.0,30.0,32,20.000696421,29.9950876079,548,217,False
218,20.0,29.0,32,20.0002612541,29.0159665071,548,217,False
219,20.0,29.0,32,20.0000974542,28.9889663322,548,217,False
220,20.0,28.0,32,20.0000363265,28.0129111093,548,217,False
221,20.0,29.0,32,20.0000135396,28.9699541757,548,217,False
222,21.0,29.0,32,20.9821687188,29.0049696556,548,217,False
223,20.0,29.0,32,20.0281731041,29.0026259973,548,217,False
224,21.0,29.0,32,20.9764941639,29.0010157764,548,217,False
225,20.0,29.0,32,20.0252842909,29.0003803674,548,217,False
226,21.0,30.0,32,20.9753804277,29.982305526,548,217,False
227,20.0,30.0,32,20.0248674122,30.0103877707,548,217,False
228,20.0,29.0,32,19.9930612934,29.0225207212,548,217,False
229,21.0,29.0,32,20.9788019143,28.9914499421,548,217,False
230,20.0,29.0,32,20.0268811282,28.9960024115,548,217,False
231,21.0,29.0,32,20.9760108485,28.9984712341,548,217,False
232,20.0,29.0,32,20.0251040668,28.9994283486,548,217,False
233,20.0,30.0,32,19.9931495789,29.9819505203,548,217,False
234,20.0,29.0,32,19.9966711511,29.0280917739,548,217,False
235,20.0,29.0,32,19.9987221709,28.9943001783,548,217,False
236,20.0,29.0,32,19.9995219573,28.9971017694,548,217,False
237,20.0,29.0,32,19.9998217412,28.9988827538,548,217,False
238,20.0,29.0,32,19.9999335561,28.9995818131,548,217,False
239,20.0,29.0,32,19.9999752352,28.9998440505,548,217,False
240,20.0,29.0,32,19.9999907698,28.9999418712,548,217,False
241,21.0,29.0,32,20.9821602321,28.9999783343,548,217,False
242,20.0,29.0,32,20.028169941,28.9999919249,548,217,False
243,21.0,29.0,32,20.976492985,28.9999969903,548,217,False
244,21.0,29.0,32,21.0074475239,28.9999988782,548,217,False
245,20.0,29.0,32,20.0213878147,28.9999995819,548,217,False
246,20.0,29.0,32,19.9910259184,28.9999998442,548,217,False
247,21.0,29.0,32,20.978007959,28.9999999419,548,217,False
248,20.0,29.0,32,20.0265835177,28.9999999784,548,217,False
249,20.0,29.0,32,19.9937361711,28.9999999919,548,217,False
250,20.0,29.0,32,19.9968914665,28.999999997,548,217,False
251,20.0,29.0,32,19.9988043664,28.9999999989,548,217,False
252,20.0,29.0,32,19.9995525967,28.9999999996,548,217,False
253,20.0,29.0,32,19.9998331611,28.9999999998,548,217,False
254,20.0,28.0,32,19.9999378125,28.0178363275,548,217,False
255,20.0,28.0,32,19.9999768216,27.9896651044,548,217,False
256,20.0,28.0,32,19.999991361,27.9953353139,548,217,False
257,20.0,28.0,32,19.9999967801,27.9982225075,548,217,False
258,20.0,28.0,32,19.9999987999,27.9993356401,548,217,False
259,20.0,28.0,32,19.9999995527,27.9997522938,548,217,False
260,20.0,28.0,32,19.9999998333,27.9999076718,548,217,False
261,20.0,28.0,32,19.9999999379,27.9999655877,548,217,False
262,20.0,28.0,32,19.9999999768,27.999987174,548,217,False
263,21.0,27.0,32,20.9821636638,27.0178315471,548,217,False
264,20.0,27.0,32,20.02817122,26.9896633226,548,217,False
265,21.0,27.0,32,20.9764934617,26.9953346498,548,217,False
266,20.0,27.0,32,20.0252840291,26.99822226,548,217,False
267,20.0,27.0,32,19.9932166577,26.9993355479,548,217,False
268,21.0,27.0,32,20.978859825,26.9997522594,548,217,False
269,21.0,27.0,32,21.009066385,26.999907659,548,217,False
270,20.0,27.0,32,20.0220264441,26.9999655829,548,217,False
271,21.0,27.0,32,20.9734293049,26.9999871722,548,217,False
272,20.0,27.0,32,20.0241049356,26.9999952189,548,217,False
273,20.0,28.0,32,19.9927754192,27.9821618904,548,217,False
274,20.0,27.0,32,19.9965316114,27.028170559,548,217,False
275,21.0,28.0,32,20.9808338307,27.9764932153,548,217,False
276,20.0,28.0,32,20.0276737944,28.0074476097,548,217,False
277,21.0,27.0,32,20.9763079785,27.0213878467,548,217,False
278,21.0,27.0,32,21.0073785651,26.9910259303,548,217,False
279,21.0,28.0,32,21.0035257849,27.9780079634,548,217,False
280,21.0,27.0,32,21.0013512344,27.0265835193,548,217,False
281,20.0,27.0,32,20.0183417298,26.9937361717,548,217,False
282,20.0,27.0,32,19.9898535605,26.9968914667,548,217,False
283,21.0,27.0,32,20.9775692309,26.9988043665,548,217,False
284,20.0,27.0,32,20.0264199122,26.9995525967,548,217,False
285,20.0,27.0,32,19.9936751888,26.9998331611,548,217,False
286,21.0,27.0,32,20.9790324096,26.9999378125,548,217,False
287,20.0,27.0,32,20.0269671181,26.9999768216,548,217,False
288,21.0,27.0,32,20.9760429021,26.999991361,548,217,False
289,20.0,27.0,32,20.0251160139,26.9999967801,548,217,False
290,21.0,27.0,32,20.9753177042,26.9999987999,548,217,False
291,20.0,26.0,32,20.024844034,26.0178358803,548,217,False
292,20.0,26.0,32,19.99305258,25.9896649377,548,217,False
293,20.0,27.0,32,19.9966349942,26.9774989242,548,217,False
294,21.0,27.0,32,20.9808723669,27.00855738,548,217,False
295,21.0,27.0,32,21.0098518301,27.0040003176,548,217,False
296,20.0,27.0,32,20.0223208827,27.001529783,548,217,False
297,20.0,27.0,32,19.9913754552,27.0005720305,548,217,False
298,20.0,26.0,32,19.9959746489,26.018049621,548,217,False
299,20.0,27.0,32,19.9984608866,26.9719082788,548,217,False
300,21.0,27.0,32,20.9815881643,27.0056998414,548,217,False
301,20.0,27.0,32,20.0279566337,27.0028982379,548,217,False
302,20.0,27.0,32,19.9942498054,27.0011172489,548,217,False
303,21.0,27.0,32,20.9792466669,27.0004181879,548,217,False
304,21.0,27.0,32,21.0092106517,27.0001559499,548,217,False
305,20.0,27.0,32,20.0220802186,27.000058129,548,217,False
306,20.0,27.0,32,19.9912856752,27.0000216658,548,217,False
307,21.0,27.0,32,20.9781048551,27.0000080752,548,217,False
308,21.0,27.0,32,21.0087833086,27.0000030097,548,217,False
309,21.0,27.0,32,21.0040845289,27.0000011218,548,217,False
310,20.0,27.0,32,20.0193974977,27.0000004181,548,217,False
311,20.0,27.0,32,19.9902488334,27.0000001558,548,217,False
312,21.0,27.0,32,20.9777166399,27.0000000581,548,217,False
313,21.0,27.0,32,21.0086385303,27.0000000216,548,217,False
314,20.0,27.0,32,20.0218668913,27.0000000081,548,217,False
315,21.0,27.0,32,20.973369833,27.000000003,548,217,False
316,21.0,27.0,32,21.0062464418,27.0000000011,548,217,False
317,20.0,27.0,32,20.0209383807,27.0000000004,548,217,False
318,20.0,27.0,32,19.9908583226,27.0000000002,548,217,False
319,20.0,27.0,32,19.995781817,27.0000000001,548,217,False
320,21.0,27.0,32,20.9805526833,27.0,548,217,False
321,21.0,27.0,32,21.0097325981,27.0,548,217,False
322,21.0,27.0,32,21.0044401117,27.0,548,217,False
323,21.0,27.0,32,21.0016937859,27.0,548,217,False
324,20.0,27.0,32,20.0184694886,27.0,548,217,False
325,20.0,27.0,32,19.9899011822,27.0,548,217,False
326,20.0,26.0,32,19.995423308,26.0178363276,548,217,False
327,20.0,27.0,32,19.9982553045,26.9718287768,548,217,False
328,20.0,29.0,32,19.999347864,28.9699975543,548,217,False
329,20.0,29.0,32,19.9997568499,29.0235569849,548,217,False
330,20.0,29.0,32,19.99990937,29.0104425047,548,217,False
331,20.0,29.0,32,19.9999662206,29.0039716386,548,217,False
332,20.0,29.0,32,19.9999874099,29.0014840978,548,217,False
333,20.0,28.0,32,19.9999953075,28.0183896558,548,217,False
334,20.0,28.0,32,19.999998251,27.989871347,548,217,False
335,20.0,28.0,32,19.9999993481,27.9954121841,548,217,False
336,20.0,28.0,32,19.999999757,27.9982511583,548,217,False
337,20.0,28.0,32,19.9999999094,27.9993463187,548,217,False
338,20.0,28.0,32,19.9999999662,27.9997562739,548,217,False
339,20.0,28.0,32,19.9999999874,27.9999091553,548,217,False
340,20.0,28.0,32,19.9999999953,27.9999661406,548,217,False
341,20.0,28.0,32,19.9999999983,27.9999873801,548,217,False
342,20.0,28.0,32,19.9999999993,27.9999952964,548,217,False
343,20.0,28.0,32,19.9999999998,27.9999982469,548,217,False
344,20.0,29.0,32,19.9999999999,28.982163019,548,217,False
345,20.0,27.0,32,20.0,27.0460073073,548,217,False
346,20.0,27.0,32,20.0,26.9839948041,548,217,False
347,20.0,26.0,32,20.0,26.0102844141,548,217,False
348,20.0,25.0,32,20.0,25.0046107944,548,217,False
349,20.0,25.0,32,20.0,24.9839194,548,217,False
350,20.0,24.0,32,20.0,24.0109910631,548,217,False
351,20.0,24.0,32,20.0,23.9870730074,548,217,False
352,19.0,24.0,32,19.0178363276,23.994367249,548,217,False
353,20.0,24.0,32,19.9718287768,23.9978616015,548,217,False
354,20.0,24.0,32,20.0056702095,23.9992011204,548,217,False
355,20.0,24.0,32,20.0028871936,23.9997021561,548,217,False
356,20.0,24.0,32,20.0011131326,23.9998889847,548,217,False
357,20.0,24.0,32,20.0004166537,23.9999586227,548,217,False
358,20.0,23.0,32,20.000155378,23.0178209056,548,217,False
359,19.0,24.0,32,19.0178942434,23.9718230288,548,217,False
360,20.0,24.0,32,19.9718503631,24.0056680672,548,217,False
361,20.0,24.0,32,20.0056782551,24.0028863951,548,217,False
362,20.0,24.0,32,20.0028901923,24.0011128349,548,217,False
363,20.0,24.0,32,20.0011142502,24.0004165428,548,217,False
364,20.0,24.0,32,20.0004170703,24.0001553367,548,217,False
365,20.0,24.0,32,20.0001555333,24.0000579004,548,217,False
366,19.0,23.0,32,19.0178943013,23.0178579082,548,217,False
367,20.0,24.0,32,19.9718503847,23.9718368202,548,217,False
368,20.0,24.0,32,20.0056782631,24.0056732074,548,217,False
369,20.0,24.0,32,20.0028901953,24.002888311,548,217,False
370,20.0,24.0,32,20.0011142513,24.001113549,548,217,False
371,20.0,24.0,32,20.0004170707,24.0004168089,548,217,False
372,20.0,24.0,32,20.0001555334,24.0001554359,548,217,False
373,19.0,24.0,32,19.0178943014,24.0000579374,548,217,False
374,20.0,24.0,32,19.9718503847,24.0000215944,548,217,False
375,20.0,24.0,32,20.0056782631,24.0000080486,548,217,False
376,20.0,24.0,32,20.0028901953,24.0000029998,548,217,False
377,20.0,25.0,32,20.0011142513,24.9821647905,548,217,False
378,21.0,27.0,32,20.9825807431,26.9746626572,548,217,False
379,20.0,29.0,32,20.0283267567,28.9896619775,548,217,False
380,20.0,29.0,32,19.9943877642,29.0317767138,548,217,False
381,20.0,29.0,32,19.9971344143,29.0135487385,548,217,False
382,21.0,30.0,32,20.9810585935,29.9872950913,548,217,False
383,21.0,30.0,32,21.0099212436,30.0122513589,548,217,False
384,21.0,30.0,32,21.0045104268,30.0053791682,548,217,False
385,21.0,30.0,32,21.0017199936,30.0020437998,548,217,False
386,22.0,30.0,32,21.9828066014,30.0007636172,548,217,False
387,21.0,30.0,32,21.0284109418,30.0002847009,548,217,False
388,21.0,29.0,32,20.9944191415,29.0179424443,548,217,False
389,22.0,30.0,32,21.9793097815,29.9718683283,548,217,False
390,23.0,29.0,32,22.9913978479,29.0235212786,548,217,False
391,21.0,30.0,32,21.0502602095,29.9747214648,548,217,False
392,22.0,30.0,32,21.967782406,30.0067853899,548,217,False
393,21.0,31.0,32,21.0212264302,30.985468283,548,217,False
394,22.0,31.0,32,21.9738291973,31.0116036907,548,217,False
395,22.0,31.0,32,22.0064510603,31.0051393617,548,217,False
396,21.0,31.0,32,21.0210162438,31.0019544963,548,217,False
397,22.0,32.0,32,21.9730510923,31.9828940084,548,217,False
