frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,108.0,42.0,manual,108.0,42.0,538,202,False
3,108.0,42.0,manual,108.0,42.0,538,202,False
4,108.0,42.0,manual,108.0,42.0,538,202,False
5,108.0,42.0,manual,108.0,42.0,538,202,False
6,108.0,42.0,manual,108.0,42.0,538,202,False
7,108.0,42.0,12,108.0,42.0,538,202,False
8,64.0,76.0,12,71.3333333333,70.3333333333,538,202,False
9,70.0,109.0,12,70.049689441,107.559006211,538,202,False
10,80.0,116.0,12,79.7802168384,115.973363673,538,202,False
11,100.0,114.0,12,99.7218121127,114.180547117,538,202,False
12,103.0,112.0,12,103.191336801,112.076478807,538,202,False
13,103.0,113.0,12,103.138984727,112.975405505,538,202,False
14,103.0,113.0,12,103.055040711,113.006129705,538,202,False
15,103.0,113.0,12,103.020669538,113.003016658,538,202,False
16,103.0,113.0,12,103.007711273,113.001159386,538,202,False
17,103.0,113.0,12,103.002874465,113.000433797,538,202,False
18,103.0,113.0,12,103.001071374,113.000161763,538,202,False
19,71.0,68.0,12,71.571161804,68.8026950408,538,202,False
20,68.0,66.0,12,67.7229411557,65.5706248264,538,202,False
21,67.0,64.0,12,66.8376171584,63.8051003667,538,202,False
22,67.0,64.0,12,66.9188119631,63.8900167984,538,202,False
23,66.0,64.0,12,65.9865873535,63.9572206113,538,202,False
24,55.0,86.0,12,55.1741704099,85.5915707433,538,202,False
25,53.0,93.0,12,52.9129632082,93.0965346729,538,202,False
26,53.0,94.0,12,52.9246156833,94.1549024725,538,202,False
27,52.0,95.0,12,51.9876843298,95.0634255755,538,202,False
28,52.0,94.0,12,51.9783286451,94.0595846855,538,202,False
29,52.0,94.0,12,51.9911053353,94.0060919499,538,202,False
30,52.0,95.0,12,51.9966457044,94.9836629944,538,202,False
31,52.0,95.0,12,51.9987479306,95.0108568081,538,202,False
32,52.0,95.0,12,51.999533245,95.0048574446,538,202,False
33,52.0,95.0,12,51.9998260289,95.001849252,538,202,False
34,52.0,95.0,12,51.9999351581,95.0006911017,538,202,False
35,52.0,95.0,12,51.9999758324,95.0002576731,538,202,False
36,52.0,95.0,12,51.9999909924,95.000096043,538,202,False
37,52.0,95.0,12,51.9999966427,95.0000357969,538,202,False
38,53.0,94.0,12,52.9821624211,94.0178496697,538,202,False
39,43.0,90.0,12,43.1886977052,90.0610153876,538,202,False
40,29.0,58.0,12,29.1510241424,58.524760068,538,202,False
41,21.0,58.0,12,20.9531326489,57.6488477941,538,202,False
42,20.0,59.0,12,19.8527409687,58.8251196455,538,202,False
43,25.0,66.0,12,24.8318851817,65.8256957942,538,202,False
44,31.0,72.0,12,30.9140861112,71.9476483561,538,202,False
45,50.0,109.0,12,49.734993451,108.428165238,538,202,False
46,53.0,118.0,12,53.1754597115,118.259854142,538,202,False
47,55.0,122.0,12,55.0963562376,122.208668038,538,202,False
48,31.0,151.0,12,31.501139545,150.637216573,538,202,False
49,19.0,164.0,12,18.9950099015,164.129083388,538,202,False
50,21.0,165.0,12,20.7392542367,165.274795311,538,202,False
51,21.0,163.0,12,20.9260997023,163.166777392,538,202,False
52,21.0,161.0,12,20.9735704669,161.0652403,538,202,False
53,21.0,159.0,12,20.9902026298,159.024463445,538,202,False
54,21.0,157.0,12,20.9963509216,157.009124954,538,202,False
55,22.0,155.0,12,21.980803727,155.003401348,538,202,False
56,21.0,153.0,12,21.0276643566,153.001267751,538,202,False
57,19.0,151.0,12,19.029813529,151.000472511,538,202,False
58,19.0,150.0,12,18.976372603,149.982339784,538,202,False
59,20.0,148.0,12,19.971694924,148.010400535,538,202,False
60,10.0,100.0,12,10.0,100.0,538,202,False
61,26.0,96.0,12,23.3333333333,96.6666666667,538,202,False
62,18.0,94.0,12,18.198757764,94.099378882,538,202,False
63,14.0,96.0,12,14.0690670593,95.9483335564,538,202,False
64,15.0,96.0,12,14.9338426836,96.012948582,538,202,False
65,15.0,96.0,12,14.9888257971,96.0063761823,538,202,False
66,15.0,95.0,12,14.9964806459,95.0202976836,538,202,False
67,15.0,95.0,12,14.9987191648,94.9905852063,538,202,False
68,14.0,95.0,12,14.0173606212,94.9956783678,538,202,False
69,15.0,95.0,12,14.9716514998,94.9983503744,538,202,False
70,14.0,95.0,12,14.0234404719,94.9993832983,538,202,False
71,15.0,96.0,12,14.9746913463,95.9819337286,538,202,False
72,15.0,95.0,12,15.0067741643,95.0280855155,538,202,False
73,14.0,96.0,12,14.0211367543,95.9764615181,538,202,False
74,14.0,95.0,12,13.99093234,95.0252721233,538,202,False
75,14.0,95.0,12,13.9958094083,94.9932122202,538,202,False
76,14.0,95.0,12,13.9983992948,94.9966944987,538,202,False
77,14.0,95.0,12,13.9994015355,94.9987308729,538,202,False
78,15.0,95.0,12,14.9819405266,94.9995252007,538,202,False
79,16.0,95.0,12,15.9924153939,94.99982295,538,202,False
80,16.0,95.0,12,16.0149685812,94.9999340067,538,202,False
81,15.0,95.0,12,15.0242669518,94.9999754031,538,202,False
82,14.0,95.0,12,14.0099389778,94.9999908323,538,202,False
83,14.0,95.0,12,13.9859108793,94.9999965831,538,202,False
84,14.0,95.0,12,13.9938972576,94.9999987265,538,202,False
85,14.0,95.0,12,13.9976846652,94.9999995253,538,202,False
86,15.0,95.0,12,14.9812987615,94.9999998231,538,202,False
87,15.0,95.0,12,15.0100124368,94.9999999341,538,202,False
88,15.0,95.0,12,15.0045444963,94.9999999754,538,202,False
89,15.0,95.0,12,15.0017326956,94.9999999908,538,202,False
90,15.0,95.0,12,15.0006476634,94.9999999966,538,202,False
91,16.0,95.0,12,15.9824051556,94.9999999987,538,202,False
92,16.0,95.0,12,16.0104249044,94.9999999995,538,202,False
93,14.0,95.0,12,14.0403708891,94.9999999998,538,202,False
94,15.0,95.0,12,14.9632838774,94.9999999999,538,202,False
95,14.0,96.0,12,14.0195108713,95.9821636724,538,202,False
96,14.0,95.0,12,13.9910242487,95.0281712232,538,202,False
97,15.0,95.0,12,14.9780407345,94.9943297905,538,202,False
98,15.0,95.0,12,15.0087610043,94.9971128064,538,202,False
99,14.0,95.0,12,14.0219126196,94.9988868674,538,202,False
100,14.0,95.0,12,13.9912232081,94.9995833463,538,202,False
101,15.0,95.0,12,14.9780815726,94.999844622,538,202,False
102,14.0,95.0,12,14.0266109585,94.9999420842,538,202,False
103,16.0,95.0,12,15.9580737437,94.9999784137,538,202,False
104,15.0,94.0,12,15.0354013974,94.017828282,538,202,False
105,16.0,94.0,12,15.9799639362,93.9896621057,538,202,False
106,14.0,95.0,12,14.0444509759,94.9774978687,538,202,False
107,15.0,95.0,12,14.9655431531,95.0085569866,538,202,False
108,17.0,95.0,12,16.9668792993,95.0040001709,538,202,False
109,14.0,96.0,12,14.0758666342,95.9836934008,538,202,False
110,15.0,95.0,12,14.9611527043,95.0287432334,538,202,False
111,16.0,95.0,12,15.982308794,94.9945430763,538,202,False
112,15.0,96.0,12,15.0289251502,95.9793559779,538,202,False
113,14.0,95.0,12,14.012480609,95.0270877214,538,202,False
114,14.0,95.0,12,13.986896729,94.9939241806,538,202,False
115,16.0,96.0,12,15.9585938883,95.9791252169,538,202,False
116,14.0,96.0,12,14.0541648384,96.0091653814,538,202,False
117,14.0,95.0,12,13.9878460072,95.0220633455,538,202,False
118,16.0,95.0,12,15.958249633,94.9912793864,538,202,False
