frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,48.0,30.0,46,48.0,29.6666666667,550,213,False
3,,49.0,31.0,46,48.9627329193,30.950310559,550,213,False
4,,50.0,32.0,46,49.9816624281,31.9827332352,550,213,False
5,,51.0,30.0,46,50.9928836915,30.0486998531,550,213,False
6,,52.0,30.0,46,51.997332837,29.9849856094,550,213,False
7,,53.0,30.0,46,52.999005151,29.9928155614,550,213,False
8,,54.0,31.0,46,53.999629166,30.9794084269,550,213,False
9,,55.0,31.0,46,54.9998617825,31.0093044515,550,213,False
10,,56.0,32.0,46,55.9999484841,31.9864441011,550,213,False
11,,58.0,32.0,46,57.9821444677,32.0119691638,550,213,False
12,,58.0,33.0,46,58.0281640662,32.9874393357,550,213,False
13,,59.0,33.0,46,58.9943271229,33.0123401978,550,213,False
14,,60.0,33.0,46,59.9971118121,33.0054139584,550,213,False
15,,61.0,33.0,46,60.9988864969,33.002056847,550,213,False
16,,61.0,34.0,46,61.0174195358,33.9829321563,550,213,False
17,,62.0,34.0,46,61.9895096749,34.0106214106,550,213,False
18,,62.0,35.0,46,62.0131137065,34.9869351513,550,213,False
19,,63.0,35.0,46,62.9878660185,35.0121521916,550,213,False
20,,63.0,35.0,46,63.0124992334,35.0053438814,550,213,False
21,,64.0,35.0,46,63.987636906,35.002030728,550,213,False
22,,65.0,36.0,46,64.9945775078,35.9829224213,550,213,False
23,,65.0,36.0,46,65.0157762999,36.0106177823,550,213,False
24,,65.0,36.0,46,65.0067317626,36.0047701265,550,213,False
25,,26.0,27.0,46,26.6981665654,27.1623437403,550,213,False
26,,37.0,38.0,46,36.401691763,37.7114653432,550,213,False
27,,37.0,38.0,46,36.9321161233,38.0719548427,550,213,False
28,,16.0,23.0,46,16.35668455,23.3029533918,550,213,False
29,,22.0,19.0,46,21.6696409286,18.9299302246,550,213,False
30,,25.0,21.0,46,24.9082077835,20.8581091829,550,213,False
31,,27.0,21.0,46,26.9851236282,20.9772473606,550,213,False
32,,29.0,21.0,46,28.995380674,20.9929617238,550,213,False
33,,31.0,22.0,46,30.9983225879,21.9796094051,550,213,False
34,,34.0,27.0,46,33.9815405943,26.9202045453,550,213,False
35,,33.0,25.0,46,33.0636117491,25.0916583778,550,213,False
36,,35.0,26.0,46,34.9735734859,25.9864630785,550,213,False
37,,36.0,27.0,46,36.0055875172,26.9926719222,550,213,False
38,,37.0,29.0,46,37.0028212965,28.9793231485,550,213,False
39,,38.0,30.0,46,38.0010868931,30.0092709613,550,213,False
