frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,202.0,124.0,12,202.0,124.0,562,235,False
3,192.0,132.0,12,193.666666667,130.666666667,562,235,False
4,200.0,138.0,12,199.763975155,137.726708075,562,235,False
5,194.0,145.0,12,194.149645295,144.872707804,562,235,False
6,193.0,146.0,12,192.976112523,146.061134329,562,235,False
7,203.0,154.0,12,202.790232175,153.902630751,562,235,False
8,191.0,162.0,12,191.304825167,161.957953837,562,235,False
9,189.0,176.0,12,188.953566261,175.877026481,562,235,False
10,185.0,180.0,12,185.01070734,180.127396132,562,235,False
11,184.0,180.0,12,183.951822333,180.127117884,562,235,False
12,188.0,190.0,12,187.89036526,189.87282643,562,235,False
13,183.0,190.0,12,183.115277136,190.122610522,562,235,False
14,173.0,192.0,12,173.139619274,192.018162014,562,235,False
15,173.0,201.0,12,172.878300341,200.880597191,562,235,False
16,170.0,200.0,12,169.99983541,200.127822042,562,235,False
17,170.0,200.0,12,169.94859247,200.038051551,562,235,False
18,169.0,200.0,12,168.996218776,200.013723481,562,235,False
19,169.0,199.0,12,168.981490323,199.022929318,562,235,False
20,169.0,199.0,12,168.99228282,198.991562289,562,235,False
21,169.0,199.0,12,168.997084527,198.996042373,562,235,False
22,168.0,200.0,12,168.016747812,199.980649709,562,235,False
23,169.0,200.0,12,168.971422981,200.009768757,562,235,False
24,168.0,200.0,12,168.023355286,200.004453589,562,235,False
25,168.0,200.0,12,167.992495924,200.001698809,562,235,False
26,169.0,199.0,12,168.978591108,199.018471361,562,235,False
27,169.0,199.0,12,169.008966226,198.98990188,562,235,False
28,169.0,200.0,12,169.004152785,199.97758724,562,235,False
29,169.0,199.0,12,169.001586614,199.026426625,562,235,False
30,169.0,199.0,12,169.000593213,198.993677691,562,235,False
31,169.0,200.0,12,169.000221188,199.979033342,562,235,False
32,169.0,199.0,12,169.000082445,199.026967466,562,235,False
33,169.0,199.0,12,169.000030729,198.993879359,562,235,False
34,168.0,199.0,12,168.017847781,198.996944839,562,235,False
35,168.0,199.0,12,167.989669373,198.998824259,562,235,False
36,168.0,199.0,12,167.995336905,198.999560011,562,235,False
37,168.0,199.0,12,167.998223101,198.999835925,562,235,False
38,168.0,199.0,12,167.999335861,198.999938843,562,235,False
39,168.0,199.0,12,167.999752376,198.999977205,562,235,False
40,168.0,199.0,12,167.999907703,198.999991504,562,235,False
41,168.0,199.0,12,167.999965599,198.999996833,562,235,False
42,168.0,200.0,12,167.999987178,199.982162492,562,235,False
43,168.0,199.0,12,167.999995221,199.028170783,562,235,False
44,168.0,199.0,12,167.999998219,198.994329627,562,235,False
45,168.0,200.0,12,167.999999336,199.979276418,562,235,False
46,168.0,200.0,12,167.999999753,200.00922174,562,235,False
47,168.0,199.0,12,167.999999908,199.022084351,562,235,False
48,169.0,199.0,12,168.982163638,198.991287216,562,235,False
49,168.0,200.0,12,168.02817121,199.978105429,562,235,False
50,169.0,199.0,12,168.976493458,199.02661985,562,235,False
51,169.0,199.0,12,169.0074477,198.993749713,562,235,False
52,169.0,199.0,12,169.003551553,198.996896514,562,235,False
53,169.0,199.0,12,169.001360838,198.998806248,562,235,False
54,169.0,199.0,12,169.000508982,198.999553298,562,235,False
55,169.0,199.0,12,169.00018979,198.999833422,562,235,False
56,169.0,199.0,12,169.000070742,198.99993791,562,235,False
57,169.0,199.0,12,169.000026367,198.999976858,562,235,False
58,168.0,199.0,12,168.017846155,198.999991375,562,235,False
59,168.0,199.0,12,167.989668767,198.999996785,562,235,False
60,169.0,199.0,12,168.977500351,198.999998802,562,235,False
61,169.0,199.0,12,169.008557912,198.999999553,562,235,False
62,169.0,199.0,12,169.004000516,198.999999834,562,235,False
63,169.0,199.0,12,169.001529857,198.999999938,562,235,False
64,169.0,199.0,12,169.000572058,198.999999977,562,235,False
65,169.0,199.0,12,169.000213304,198.999999991,562,235,False
66,168.0,199.0,12,168.017915833,198.999999997,562,235,False
67,169.0,199.0,12,168.97185841,198.999999999,562,235,False
68,168.0,199.0,12,168.023517582,199.0,562,235,False
69,169.0,199.0,12,168.974720087,199.0,562,235,False
70,168.0,200.0,12,168.024621204,199.982163672,562,235,False
71,168.0,199.0,12,167.992969524,199.028171223,562,235,False
72,168.0,199.0,12,167.996604038,198.99432979,562,235,False
73,169.0,199.0,12,168.980860829,198.997112806,562,235,False
74,169.0,199.0,12,169.00984753,198.998886867,562,235,False
75,168.0,199.0,12,168.02231928,198.999583346,562,235,False
76,168.0,199.0,12,167.991374858,198.999844622,562,235,False
77,169.0,199.0,12,168.978138099,198.999942084,562,235,False
78,168.0,200.0,12,168.026632027,199.982142086,562,235,False
79,169.0,200.0,12,168.975917924,200.01032685,562,235,False
80,168.0,199.0,12,168.025069428,199.022498015,562,235,False
81,168.0,199.0,12,167.993136669,198.991441479,562,235,False
82,168.0,200.0,12,167.996666339,199.97816293,562,235,False
83,168.0,199.0,12,167.998720377,199.026641282,562,235,False
84,168.0,199.0,12,167.999521289,198.993757701,562,235,False
85,168.0,199.0,12,167.999821492,198.996899491,562,235,False
86,168.0,200.0,12,167.999933463,199.98097103,562,235,False
87,169.0,199.0,12,168.982138873,199.027724935,562,235,False
88,168.0,199.0,12,168.02816198,198.994163367,562,235,False
89,168.0,199.0,12,167.994326345,198.997050774,562,235,False
90,168.0,199.0,12,167.997111522,198.998863747,562,235,False
91,168.0,199.0,12,167.998886389,198.999574729,562,235,False
92,168.0,199.0,12,167.999583168,198.99984141,562,235,False
93,169.0,199.0,12,168.982008228,198.999940887,562,235,False
94,168.0,199.0,12,168.028113283,198.999977968,562,235,False
95,168.0,199.0,12,167.994308195,198.999991788,562,235,False
96,168.0,199.0,12,167.997104757,198.999996939,562,235,False
97,168.0,199.0,12,167.998883867,198.999998859,562,235,False
98,169.0,199.0,12,168.981745901,198.999999575,562,235,False
99,168.0,200.0,12,168.028015428,199.982163514,562,235,False
100,168.0,200.0,12,167.994271719,200.010334837,562,235,False
101,168.0,200.0,12,167.997091162,200.004664664,562,235,False
102,168.0,199.0,12,167.9988788,199.019613812,562,235,False
103,168.0,200.0,12,167.99958034,199.972493134,562,235,False
104,168.0,199.0,12,167.999843501,199.023754242,562,235,False
105,168.0,199.0,12,167.999941666,198.992644626,562,235,False
106,168.0,199.0,12,167.999978258,198.996482859,562,235,False
107,169.0,199.0,12,168.982155569,198.998651987,562,235,False
108,169.0,199.0,12,169.010331875,198.999495799,562,235,False
109,168.0,199.0,12,168.022499888,198.999811991,562,235,False
110,168.0,200.0,12,167.991442177,199.982093595,562,235,False
111,168.0,199.0,12,167.995999517,199.028145104,562,235,False
112,168.0,199.0,12,167.998470155,198.994320055,562,235,False
113,168.0,199.0,12,167.999427947,198.997109178,562,235,False
114,168.0,199.0,12,167.999786698,198.998885515,562,235,False
115,168.0,199.0,12,167.999920495,198.999582842,562,235,False
116,169.0,199.0,12,168.982134039,198.999844434,562,235,False
117,168.0,199.0,12,168.028160179,198.999942014,562,235,False
118,168.0,200.0,12,167.994325674,199.98214206,562,235,False
119,168.0,199.0,12,167.997111272,199.028163168,562,235,False
120,168.0,199.0,12,167.998886296,198.994326788,562,235,False
121,168.0,199.0,12,167.999583133,198.997111687,562,235,False
122,168.0,200.0,12,167.999844543,199.981050123,562,235,False
123,168.0,199.0,12,167.999942055,199.027754414,562,235,False
124,168.0,200.0,12,167.999978403,199.976338027,562,235,False
125,169.0,199.0,12,168.982155623,199.025226092,562,235,False
126,168.0,199.0,12,168.028168223,198.993195064,562,235,False
127,168.0,199.0,12,167.994328672,198.996688104,562,235,False
128,168.0,200.0,12,167.99711239,199.980892162,562,235,False
129,169.0,199.0,12,168.981050385,199.027695536,562,235,False
130,168.0,199.0,12,168.027754512,198.994152409,562,235,False
131,168.0,199.0,12,167.994174391,198.99704669,562,235,False
132,169.0,199.0,12,168.979218555,198.998862225,562,235,False
133,169.0,199.0,12,169.009200174,198.999574161,562,235,False
134,168.0,199.0,12,168.022076313,198.999841199,562,235,False
135,168.0,199.0,12,167.99128422,198.999940808,562,235,False
136,168.0,199.0,12,167.99594064,198.999977938,562,235,False
137,168.0,199.0,12,167.998448211,198.999991777,562,235,False
138,168.0,199.0,12,167.999419767,198.999996935,562,235,False
139,168.0,199.0,12,167.99978365,198.999998858,562,235,False
140,168.0,199.0,12,167.999919359,198.999999574,562,235,False
141,168.0,199.0,12,167.999969944,198.999999841,562,235,False
142,168.0,199.0,12,167.999988797,198.999999941,562,235,False
143,168.0,199.0,12,167.999995825,198.999999978,562,235,False
144,169.0,199.0,12,168.982162116,198.999999992,562,235,False
145,168.0,199.0,12,168.028170643,198.999999997,562,235,False
146,169.0,199.0,12,168.976493247,198.999999999,562,235,False
147,168.0,199.0,12,168.025283949,199.0,562,235,False
148,168.0,199.0,12,167.993216628,199.0,562,235,False
149,168.0,199.0,12,167.996696141,199.0,562,235,False
150,168.0,199.0,12,167.998731485,199.0,562,235,False
151,168.0,199.0,12,167.999525429,199.0,562,235,False
152,168.0,200.0,12,167.999823035,199.982163672,562,235,False
153,168.0,199.0,12,167.999934038,199.028171223,562,235,False
154,168.0,199.0,12,167.999975415,198.99432979,562,235,False
155,168.0,199.0,12,167.999990837,198.997112806,562,235,False
156,168.0,200.0,12,167.999996585,199.98105054,562,235,False
157,168.0,200.0,12,167.999998727,200.009918242,562,235,False
158,168.0,199.0,12,167.999999526,199.022345636,562,235,False
159,168.0,199.0,12,167.999999823,198.991384681,562,235,False
160,168.0,199.0,12,167.999999934,198.995978087,562,235,False
161,168.0,199.0,12,167.999999975,198.998462168,562,235,False
162,168.0,199.0,12,167.999999991,198.99942497,562,235,False
163,168.0,199.0,12,167.999999997,198.999785588,562,235,False
164,168.0,200.0,12,167.999999999,199.982083754,562,235,False
165,168.0,199.0,12,168.0,199.028141436,562,235,False
166,168.0,199.0,12,168.0,198.994318688,562,235,False
167,168.0,199.0,12,168.0,198.997108668,562,235,False
168,168.0,199.0,12,168.0,198.998885325,562,235,False
169,168.0,199.0,12,168.0,198.999582771,562,235,False
170,168.0,199.0,12,168.0,198.999844408,562,235,False
171,168.0,199.0,12,168.0,198.999942004,562,235,False
172,168.0,199.0,12,168.0,198.999978384,562,235,False
173,168.0,199.0,12,168.0,198.999991943,562,235,False
174,168.0,199.0,12,168.0,198.999996997,562,235,False
175,168.0,200.0,12,168.0,199.982162553,562,235,False
176,168.0,199.0,12,168.0,199.028170806,562,235,False
177,168.0,199.0,12,168.0,198.994329635,562,235,False
178,168.0,199.0,12,168.0,198.997112748,562,235,False
179,168.0,199.0,12,168.0,198.998886846,562,235,False
180,168.0,199.0,12,168.0,198.999583338,562,235,False
181,168.0,199.0,12,168.0,198.999844619,562,235,False
182,168.0,199.0,12,168.0,198.999942083,562,235,False
183,168.0,199.0,12,168.0,198.999978413,562,235,False
184,168.0,199.0,12,168.0,198.999991954,562,235,False
185,168.0,199.0,12,168.0,198.999997001,562,235,False
186,168.0,199.0,12,168.0,198.999998882,562,235,False
187,168.0,199.0,12,168.0,198.999999583,562,235,False
188,168.0,199.0,12,168.0,198.999999845,562,235,False
189,168.0,199.0,12,168.0,198.999999942,562,235,False
190,168.0,199.0,12,168.0,198.999999978,562,235,False
191,168.0,199.0,12,168.0,198.999999992,562,235,False
192,168.0,199.0,12,168.0,198.999999997,562,235,False
193,168.0,199.0,12,168.0,198.999999999,562,235,False
194,168.0,199.0,12,168.0,199.0,562,235,False
195,168.0,199.0,12,168.0,199.0,562,235,False
196,168.0,199.0,12,168.0,199.0,562,235,False
197,168.0,199.0,12,168.0,199.0,562,235,False
198,168.0,199.0,12,168.0,199.0,562,235,False
199,168.0,199.0,12,168.0,199.0,562,235,False
200,168.0,199.0,12,168.0,199.0,562,235,False
201,168.0,199.0,12,168.0,199.0,562,235,False
202,168.0,199.0,12,168.0,199.0,562,235,False
203,168.0,199.0,12,168.0,199.0,562,235,False
204,168.0,199.0,12,168.0,199.0,562,235,False
205,168.0,199.0,12,168.0,199.0,562,235,False
206,168.0,199.0,12,168.0,199.0,562,235,False
207,168.0,199.0,12,168.0,199.0,562,235,False
208,168.0,199.0,12,168.0,199.0,562,235,False
209,168.0,199.0,12,168.0,199.0,562,235,False
210,168.0,199.0,12,168.0,199.0,562,235,False
211,168.0,199.0,12,168.0,199.0,562,235,False
212,168.0,199.0,12,168.0,199.0,562,235,False
213,168.0,199.0,12,168.0,199.0,562,235,False
214,168.0,199.0,12,168.0,199.0,562,235,False
215,168.0,199.0,12,168.0,199.0,562,235,False
216,168.0,199.0,12,168.0,199.0,562,235,False
217,168.0,199.0,12,168.0,199.0,562,235,False
218,168.0,199.0,12,168.0,199.0,562,235,False
219,168.0,199.0,12,168.0,199.0,562,235,False
220,168.0,199.0,12,168.0,199.0,562,235,False
221,168.0,199.0,12,168.0,199.0,562,235,False
222,168.0,200.0,12,168.0,199.982163672,562,235,False
223,168.0,199.0,12,168.0,199.028171223,562,235,False
224,168.0,199.0,12,168.0,198.99432979,562,235,False
225,168.0,199.0,12,168.0,198.997112806,562,235,False
226,168.0,199.0,12,168.0,198.998886867,562,235,False
227,168.0,199.0,12,168.0,198.999583346,562,235,False
228,168.0,199.0,12,168.0,198.999844622,562,235,False
229,168.0,199.0,12,168.0,198.999942084,562,235,False
230,168.0,199.0,12,168.0,198.999978414,562,235,False
231,168.0,199.0,12,168.0,198.999991954,562,235,False
232,168.0,199.0,12,168.0,198.999997001,562,235,False
233,168.0,199.0,12,168.0,198.999998882,562,235,False
234,168.0,199.0,12,168.0,198.999999583,562,235,False
235,168.0,199.0,12,168.0,198.999999845,562,235,False
236,168.0,199.0,12,168.0,198.999999942,562,235,False
237,168.0,199.0,12,168.0,198.999999978,562,235,False
238,168.0,199.0,12,168.0,198.999999992,562,235,False
239,168.0,199.0,12,168.0,198.999999997,562,235,False
240,168.0,199.0,12,168.0,198.999999999,562,235,False
241,168.0,199.0,12,168.0,199.0,562,235,False
242,168.0,199.0,12,168.0,199.0,562,235,False
243,168.0,199.0,12,168.0,199.0,562,235,False
244,168.0,199.0,12,168.0,199.0,562,235,False
245,168.0,199.0,12,168.0,199.0,562,235,False
246,168.0,200.0,12,168.0,199.982163672,562,235,False
247,168.0,200.0,12,168.0,200.010334896,562,235,False
248,173.0,203.0,12,172.910818362,202.951155703,562,235,False
249,176.0,204.0,12,175.998165495,204.014945852,562,235,False
250,178.0,203.0,12,178.018655462,203.042829641,562,235,False
251,178.0,203.0,12,178.043551312,202.999909974,562,235,False
252,178.0,207.0,12,178.017983649,206.927852904,562,235,False
253,178.0,205.0,12,178.006786596,205.076676636,562,235,False
254,186.0,199.0,12,185.859842858,199.104880075,562,235,False
255,198.0,200.0,12,197.869587692,199.917887536,562,235,False
256,203.0,207.0,12,203.072506621,206.856577285,562,235,False
257,211.0,200.0,12,210.979311235,200.190853818,562,235,False
258,224.0,199.0,12,223.900824027,198.975807641,562,235,False
259,233.0,199.0,12,233.03000384,198.96858495,562,235,False
260,250.0,201.0,12,249.871697042,200.951546607,562,235,False
261,256.0,210.0,12,256.141704015,209.855327971,562,235,False
262,269.0,206.0,12,268.937030679,206.171891712,562,235,False
263,273.0,204.0,12,273.131516435,204.039200334,562,235,False
264,276.0,202.0,12,276.074271393,202.013420584,562,235,False
265,286.0,205.0,12,285.904036288,204.915763473,562,235,False
266,294.0,209.0,12,293.993988427,208.946496906,562,235,False
267,306.0,215.0,12,305.92783804,214.943327996,562,235,False
268,310.0,213.0,12,310.112448659,213.11981035,562,235,False
269,302.0,212.0,12,302.262615616,212.033563183,562,235,False
270,295.0,215.0,12,295.090606364,214.940633395,562,235,False
271,295.0,212.0,12,294.908567966,212.081451483,562,235,False
272,293.0,211.0,12,292.995602961,210.999642312,562,235,False
273,292.0,211.0,12,291.981945219,210.980560444,562,235,False
274,278.0,206.0,12,278.224357379,206.081012315,562,235,False
275,268.0,197.0,12,268.0233348,197.105763425,562,235,False
276,256.0,191.0,12,256.04148487,190.989527024,562,235,False
277,256.0,187.0,12,255.802995171,186.95803629,562,235,False
278,255.0,184.0,12,254.934241984,183.964701776,562,235,False
279,255.0,182.0,12,254.958021638,181.968066762,562,235,False
280,255.0,180.0,12,254.983518024,179.987199415,562,235,False
281,255.0,178.0,12,254.993816908,177.995186024,562,235,False
282,255.0,176.0,12,254.997693552,175.9982037,562,235,False
283,255.0,175.0,12,254.99914026,174.981494065,562,235,False
284,254.0,173.0,12,254.017515885,173.010085318,562,235,False
285,255.0,172.0,12,254.971709343,171.986735337,562,235,False
286,255.0,170.0,12,255.005625695,170.012077717,562,235,False
287,255.0,169.0,12,255.002870602,168.987479796,562,235,False
288,255.0,168.0,12,255.001106949,167.99451895,562,235,False
289,254.0,168.0,12,254.018250676,167.980081819,562,235,False
290,255.0,166.0,12,254.971983296,166.027393419,562,235,False
291,255.0,166.0,12,255.005727805,165.976203474,562,235,False
292,254.0,164.0,12,254.020744988,164.025175942,562,235,False
293,255.0,163.0,12,254.97294991,162.993176372,562,235,False
294,254.0,163.0,12,254.023926173,162.97884481,562,235,False
295,254.0,162.0,12,253.992708788,162.009060789,562,235,False
296,254.0,161.0,12,253.996506777,161.004188031,562,235,False
297,254.0,161.0,12,253.998660902,160.983763423,562,235,False
298,255.0,160.0,12,254.981662794,160.010933004,562,235,False
299,255.0,159.0,12,255.010148125,159.004887699,562,235,False
300,254.0,159.0,12,254.022431397,158.98402429,562,235,False
301,254.0,158.0,12,253.99141665,158.011030238,562,235,False
302,255.0,157.0,12,254.978153675,157.00492394,562,235,False
303,255.0,157.0,12,255.008801505,156.984037797,562,235,False
304,254.0,156.0,12,254.021927638,156.011035272,562,235,False
305,254.0,156.0,12,253.991228802,155.987089489,562,235,False
306,255.0,155.0,12,254.978083657,155.01220972,562,235,False
307,254.0,155.0,12,254.026611736,154.987528996,562,235,False
308,254.0,154.0,12,253.993746689,154.012373615,562,235,False
309,254.0,154.0,12,253.996895386,153.987590086,562,235,False
310,255.0,153.0,12,254.9809695,153.012396385,562,235,False
311,254.0,153.0,12,254.027724364,152.987598573,562,235,False
312,254.0,153.0,12,253.994163155,152.99456322,562,235,False
313,254.0,152.0,12,253.997050695,152.015770975,562,235,False
314,254.0,152.0,12,253.998863717,151.98889345,562,235,False
315,254.0,151.0,12,253.999574718,151.012883945,562,235,False
316,254.0,151.0,12,253.999841406,150.987780379,562,235,False
317,254.0,150.0,12,253.999940886,150.012467314,562,235,False
318,254.0,150.0,12,253.999977967,149.987625009,562,235,False
319,254.0,150.0,12,253.999991788,149.994573074,562,235,False
320,254.0,150.0,12,253.999996939,149.99793832,562,235,False
321,254.0,149.0,12,253.999998859,149.017066042,562,235,False
322,254.0,149.0,12,253.999999575,148.989377918,562,235,False
323,254.0,148.0,12,253.999999842,148.013064598,562,235,False
324,254.0,148.0,12,253.999999941,147.987847715,562,235,False
325,254.0,148.0,12,253.999999978,147.994656084,562,235,False
326,254.0,148.0,12,253.999999992,147.997969259,562,235,False
327,254.0,147.0,12,253.999999997,147.017077574,562,235,False
328,254.0,147.0,12,253.999999999,146.989382216,562,235,False
329,254.0,146.0,12,254.0,146.0130662,562,235,False
330,254.0,146.0,12,254.0,145.987848312,562,235,False
331,254.0,146.0,12,254.0,145.994656306,562,235,False
332,255.0,145.0,12,254.982163672,145.01580567,562,235,False
333,254.0,146.0,12,254.028171223,145.971070054,562,235,False
334,255.0,145.0,12,254.976493463,145.02322366,562,235,False
335,254.0,145.0,12,254.02528403,144.992446861,562,235,False
336,254.0,145.0,12,253.993216658,144.996409148,562,235,False
337,254.0,144.0,12,253.996696153,144.016460842,562,235,False
338,255.0,144.0,12,254.980895162,143.989150663,562,235,False
339,255.0,144.0,12,255.009860326,143.995143489,562,235,False
340,254.0,144.0,12,254.022324049,143.998151007,562,235,False
341,254.0,143.0,12,253.991376635,143.017145318,562,235,False
342,255.0,143.0,12,254.978138761,142.989407466,562,235,False
343,254.0,143.0,12,254.026632274,142.995239284,562,235,False
344,255.0,143.0,12,254.975918016,142.998186715,562,235,False
345,254.0,143.0,12,254.025069463,142.9993223,562,235,False
346,254.0,142.0,12,253.993136681,142.017583649,562,235,False
347,254.0,142.0,12,253.996666344,141.989570923,562,235,False
348,255.0,142.0,12,254.980884052,141.995300211,562,235,False
349,255.0,142.0,12,255.009856185,141.998209424,562,235,False
350,255.0,141.0,12,255.004486178,141.017167091,562,235,False
351,255.0,141.0,12,255.001710956,140.989415581,562,235,False
352,255.0,141.0,12,255.00063956,140.995242308,562,235,False
353,255.0,141.0,12,255.000238463,140.998187843,562,235,False
354,255.0,141.0,12,255.000088883,140.99932272,562,235,False
355,254.0,141.0,12,254.017869456,140.999747478,562,235,False
356,255.0,141.0,12,254.971841124,140.999905877,562,235,False
357,255.0,140.0,12,255.005674812,140.017801246,562,235,False
358,254.0,140.0,12,254.020725236,139.989652029,562,235,False
359,255.0,140.0,12,254.972942549,139.995330441,562,235,False
360,255.0,140.0,12,255.006087102,139.998220691,562,235,False
361,255.0,140.0,12,255.00304266,139.999334963,562,235,False
362,256.0,140.0,12,255.983334754,139.999752041,562,235,False
363,256.0,160.0,12,256.010773148,159.643181026,562,235,False
364,247.0,162.0,12,247.165355063,162.17099081,562,235,False
365,226.0,162.0,12,226.283387228,162.113950674,562,235,False
366,221.0,162.0,12,220.83085372,162.044874436,562,235,False
367,213.0,150.0,12,212.977316471,150.23087633,562,235,False
368,212.0,150.0,12,211.868622634,149.882263431,562,235,False
369,200.0,156.0,12,200.141350759,155.839347529,562,235,False
370,197.0,169.0,12,196.901264291,168.809680016,562,235,False
371,194.0,171.0,12,193.955953502,171.119022096,562,235,False
372,194.0,168.0,12,193.929727445,168.142633422,562,235,False
373,194.0,163.0,12,193.971231069,163.093537138,562,235,False
374,206.0,167.0,12,205.775118111,166.876267949,562,235,False
375,204.0,168.0,12,204.155643046,167.999802582,562,235,False
376,202.0,170.0,12,202.06946993,169.98428757,562,235,False
377,202.0,172.0,12,201.990768243,171.993395338,562,235,False
378,201.0,172.0,12,201.012714635,172.033175182,562,235,False
379,201.0,172.0,12,200.987675733,172.014070303,562,235,False
380,200.0,172.0,12,200.012426323,172.00532583,562,235,False
381,200.0,175.0,12,199.987609636,174.948479941,562,235,False
382,200.0,176.0,12,199.994567339,176.013909849,562,235,False
383,200.0,177.0,12,199.997936182,177.006769,562,235,False
384,213.0,186.0,12,212.767356659,185.85990812,562,235,False
385,215.0,197.0,12,215.098393505,196.905288108,562,235,False
386,218.0,197.0,12,218.027694574,197.158865307,562,235,False
387,229.0,206.0,12,228.867201919,205.907976415,562,235,False
388,223.0,208.0,12,223.246872654,208.083318321,562,235,False
389,228.0,203.0,12,227.909996365,203.161536878,562,235,False
390,237.0,207.0,12,236.88639852,206.905924593,562,235,False
391,243.0,201.0,12,243.007336894,201.135916717,562,235,False
392,244.0,201.0,12,244.094293552,200.951822546,562,235,False
393,244.0,200.0,12,244.057362544,199.99515006,562,235,False
394,239.0,191.0,12,239.111624777,191.141510188,562,235,False
395,258.0,177.0,12,257.617851081,177.148783144,562,235,False
396,275.0,176.0,12,274.872961144,175.82817751,562,235,False
397,281.0,175.0,12,281.14958695,174.925082797,562,235,False
398,285.0,193.0,12,285.10085041,192.632666497,562,235,False
399,286.0,205.0,12,286.093255601,204.953864604,562,235,False
400,284.0,204.0,12,284.09093073,204.219020956,562,235,False
401,285.0,202.0,12,284.983070456,202.110772951,562,235,False
402,278.0,205.0,12,278.133948685,204.95349966,562,235,False
403,281.0,211.0,12,280.878273541,210.924958567,562,235,False
404,279.0,208.0,12,279.035597936,208.129796136,562,235,False
405,278.0,208.0,12,277.999306265,208.002417897,562,235,False
