frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,43.0,161.0,52,43.0,161.0,546,216,False
3,,53.0,171.0,52,51.3333333333,169.333333333,546,216,False
4,,52.0,173.0,52,51.9751552795,172.863354037,546,216,False
5,,49.0,180.0,52,49.0667915942,179.860928925,546,216,False
6,,58.0,171.0,52,57.8083417993,171.237386571,546,216,False
7,,55.0,157.0,52,55.1330685821,157.19197938,546,216,False
8,,39.0,152.0,52,39.2914003508,151.915891455,546,216,False
9,,41.0,159.0,52,40.7991023392,158.747147949,546,216,False
10,,45.0,167.0,52,44.8746375777,166.877321359,546,216,False
11,,28.0,168.0,52,28.3254230111,168.077769426,546,216,False
12,,33.0,161.0,52,32.7467000136,161.177586311,546,216,False
13,,30.0,142.0,52,30.0303557887,142.287336369,546,216,False
14,,30.0,132.0,52,29.9637757056,131.957150744,546,216,False
15,,27.0,136.0,52,27.03773268,135.727145258,546,216,False
16,,25.0,141.0,52,24.9986790302,140.868173309,546,216,False
17,,21.0,149.0,52,21.0344440819,148.895915336,546,216,False
18,,18.0,149.0,52,17.996673396,149.101266993,546,216,False
19,,20.0,144.0,52,19.9088049348,144.133628029,546,216,False
20,,31.0,128.0,52,30.8011784382,128.25059337,546,216,False
21,,22.0,127.0,52,22.2747346672,126.835463814,546,216,False
22,,27.0,124.0,52,26.8693829374,123.962003935,546,216,False
23,,22.0,111.0,52,22.1185293442,111.165317976,546,216,False
24,,20.0,113.0,52,19.9986706832,112.802660649,546,216,False
25,,17.0,118.0,52,17.0151631281,117.860547256,546,216,False
26,,15.0,121.0,52,14.9885645458,120.980542764,546,216,False
27,,22.0,118.0,52,21.8343931832,118.101322152,546,216,False
28,,24.0,137.0,52,24.0197362743,136.65056094,546,216,False
29,,43.0,148.0,52,42.7080367416,147.99391967,546,216,False
30,,47.0,151.0,52,47.1444017781,151.146366123,546,216,False
31,,42.0,169.0,52,42.2264656187,168.7941208,546,216,False
32,,39.0,164.0,52,39.0569964901,164.321038197,546,216,False
33,,39.0,157.0,52,38.9664227406,157.174363957,546,216,False
34,,39.0,151.0,52,38.9848617895,151.049769854,546,216,False
35,,39.0,144.0,52,38.9942322113,144.035658044,546,216,False
36,,29.0,148.0,52,29.1762075247,147.817909404,546,216,False
37,,28.0,161.0,52,27.9136836023,160.762255123,546,216,False
38,,27.0,163.0,52,26.9605549803,163.099458966,546,216,False
39,,37.0,169.0,52,36.7887505551,168.974724685,546,216,False
40,,40.0,165.0,52,40.0367125775,165.165959243,546,216,False
41,1.0,44.5,168.5,52,44.5183562888,168.582979622,546,216,False
42,,49.0,172.0,52,49.0,172.0,546,216,False
43,,65.0,172.0,52,62.3333333333,172.0,546,216,False
44,,65.0,167.0,52,64.900621118,167.186335404,546,216,False
45,,50.0,178.0,52,50.3318163566,177.746887967,546,216,False
46,,39.0,175.0,52,39.0694780964,175.146180734,546,216,False
47,,39.0,177.0,52,38.8262715684,176.976508883,546,216,False
48,,47.0,181.0,52,46.7829122158,180.951816689,546,216,False
49,,52.0,182.0,52,51.9653102377,182.03366762,546,216,False
50,,50.0,169.0,52,50.1141382891,169.264730487,546,216,False
51,,46.0,170.0,52,46.0842946537,169.861028358,546,216,False
52,,34.0,156.0,52,34.1761066839,156.204375786,546,216,False
53,,38.0,144.0,52,37.7871805069,144.0527605,546,216,False
54,,33.0,145.0,52,33.0678802667,144.786671933,546,216,False
55,,24.0,130.0,52,24.1036896616,130.194720711,546,216,False
56,,24.0,123.0,52,23.8818711225,122.943008142,546,216,False
57,,22.0,124.0,52,21.9841416996,123.829867186,546,216,False
58,,18.0,129.0,52,18.0311101083,128.858118384,546,216,False
59,,15.0,133.0,52,14.9955305179,132.96119966,546,216,False
60,,12.0,136.0,52,11.9975653779,136.004048699,546,216,False
61,,11.0,138.0,52,10.9633831339,138.020231146,546,216,False
62,,11.0,137.0,52,10.966807126,137.061945391,546,216,False
63,,11.0,138.0,52,10.9866931691,137.990018895,546,216,False
64,,11.0,138.0,52,10.9949955794,138.012533692,546,216,False
65,,11.0,138.0,52,10.9981326337,138.005449326,546,216,False
66,,11.0,138.0,52,10.9993039014,138.002068271,546,216,False
67,,12.0,139.0,52,11.9819042209,138.98293633,546,216,False
68,,11.0,139.0,52,11.0280745214,139.010622962,546,216,False
69,,11.0,138.0,52,10.9942937482,138.022608385,546,216,False
