frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,334.0,163.0,0,334.0,163.166666667,568,231,False
3,334.0,161.0,0,334.0,161.080745342,568,231,False
4,333.0,160.0,0,333.021549993,160.014589747,568,231,False
5,333.0,159.0,0,332.99079037,159.004722887,568,231,False
6,333.0,159.0,0,332.995737183,158.983814788,568,231,False
7,333.0,158.0,0,332.998371352,158.010954792,568,231,False
8,333.0,157.0,0,332.999391068,157.004896039,568,231,False
9,333.0,156.0,0,332.99977295,156.001863738,568,231,False
10,334.0,155.0,0,333.982079015,155.000696506,568,231,False
11,334.0,155.0,0,334.010303344,154.982423356,568,231,False
12,334.0,154.0,0,334.004652927,154.010431688,568,231,False
13,334.0,154.0,0,334.00177311,153.986864435,568,231,False
14,335.0,153.0,0,334.982826399,153.012125834,568,231,False
15,335.0,153.0,0,335.010581993,152.98749773,568,231,False
16,335.0,152.0,0,335.004756787,152.012361962,568,231,False
17,335.0,151.0,0,335.00181182,151.00542207,568,231,False
18,335.0,151.0,0,335.000677154,150.984223543,568,231,False
19,336.0,150.0,0,335.982416147,150.011104506,568,231,False
20,336.0,150.0,0,336.010429001,149.987115293,568,231,False
21,336.0,150.0,0,336.004699761,149.99438301,568,231,False
22,337.0,149.0,0,336.983954238,149.015703803,568,231,False
23,336.0,149.0,0,336.028840456,148.988868414,568,231,False
24,337.0,149.0,0,336.976742985,148.995038286,568,231,False
25,337.0,148.0,0,337.007540707,148.015948124,568,231,False
26,337.0,149.0,0,337.003586218,148.971123153,568,231,False
27,337.0,148.0,0,337.001373759,148.023243451,568,231,False
28,337.0,147.0,0,337.000513797,147.010290565,568,231,False
29,337.0,147.0,0,337.000191585,146.986077002,568,231,False
30,338.0,147.0,0,337.982235083,146.993960853,568,231,False
31,338.0,147.0,0,338.010361512,146.997708448,568,231,False
32,338.0,147.0,0,338.004674606,146.999143957,568,231,False
33,338.0,147.0,0,338.00178119,146.999680847,568,231,False
34,338.0,147.0,0,338.000665738,146.999881042,568,231,False
35,339.0,147.0,0,338.982411892,146.999955662,568,231,False
36,340.0,147.0,0,339.992591088,146.999983475,568,231,False
37,340.0,147.0,0,340.015034065,146.999993841,568,231,False
38,340.0,147.0,0,340.006455031,146.999997704,568,231,False
39,340.0,147.0,0,340.002446643,146.999999144,568,231,False
40,340.0,146.0,0,340.000913852,146.017836009,568,231,False
41,340.0,146.0,0,340.0003407,145.989664986,568,231,False
42,340.0,146.0,0,340.000126989,145.99533527,568,231,False
43,341.0,146.0,0,340.982211003,145.998222491,568,231,False
44,341.0,146.0,0,341.010352537,145.999335634,568,231,False
45,341.0,145.0,0,341.004671261,145.017588619,568,231,False
46,341.0,145.0,0,341.001779943,144.989572775,568,231,False
47,341.0,145.0,0,341.000665273,144.995300901,568,231,False
