frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,482.0,26.0,manual,482.0,26.0,551,218,False
3,,482.0,26.0,manual,482.0,26.0,551,218,False
4,,482.0,26.0,manual,482.0,26.0,551,218,False
5,,482.0,26.0,manual,482.0,26.0,551,218,False
6,,482.0,26.0,manual,482.0,26.0,551,218,False
7,,482.0,26.0,manual,482.0,26.0,551,218,False
8,,482.0,26.0,14,482.0,26.0,551,218,False
9,,482.0,27.0,14,482.0,26.8333333333,551,218,False
10,,482.0,27.0,14,482.0,26.8333333333,551,218,False
11,,482.0,27.0,14,482.0,26.9979633401,551,218,False
12,,482.0,27.0,14,482.0,27.0010412553,551,218,False
13,,482.0,27.0,14,482.0,27.0004675097,551,218,False
14,,482.0,27.0,14,482.0,27.0001779738,551,218,False
15,,482.0,27.0,14,482.0,27.0000665108,551,218,False
16,,482.0,27.0,14,482.0,27.0000247981,551,218,False
17,,450.0,26.0,14,450.57076119,26.0178455302,551,218,False
18,,433.0,38.0,14,432.972500436,37.7756326738,551,218,False
19,,418.0,28.0,14,417.94258156,28.2977186291,551,218,False
20,,387.0,27.0,14,387.261723233,26.9686865935,551,218,False
21,,359.0,22.0,14,359.057588204,22.0528656105,551,218,False
22,,298.0,26.0,14,298.608150525,25.8622652804,551,218,False
23,,267.0,23.0,14,266.719653138,23.0659842145,551,218,False
24,,223.0,29.0,14,223.103119486,28.8696807427,551,218,False
25,,184.0,30.0,14,183.959187727,30.0331962958,551,218,False
26,,146.0,36.0,14,145.963159964,35.9271041594,551,218,False
27,,112.0,44.0,14,111.913888801,43.9330774097,551,218,False
28,,108.0,43.0,14,107.429351439,43.1336814799,551,218,False
29,,97.0,54.0,14,96.8863922898,53.8433801996,551,218,False
30,,61.0,65.0,14,61.4083064211,64.9317459565,551,218,False
31,,35.0,76.0,14,34.9953846756,75.9740878896,551,218,False
32,,38.0,98.0,14,37.4735227436,97.7941199305,551,218,False
33,,30.0,113.0,14,29.9748611577,113.038729401,551,218,False
34,,38.0,135.0,14,37.7134365255,134.895106292,551,218,False
35,,40.0,141.0,14,39.9869462264,141.240575259,551,218,False
36,,42.0,144.0,14,41.9996212088,144.156558742,551,218,False
37,,43.0,146.0,14,43.0179098506,146.079389326,551,218,False
38,,44.0,147.0,14,44.0075391098,147.048432698,551,218,False
39,,45.0,149.0,14,45.0028512807,149.001117019,551,218,False
40,,46.0,149.0,14,46.0010646943,149.035278579,551,218,False
41,,46.0,150.0,14,46.0182332502,149.996980876,551,218,False
42,,47.0,151.0,14,46.989813048,150.998101005,551,218,False
43,,48.0,153.0,14,47.995390455,152.981418862,551,218,False
44,,48.0,152.0,14,48.0160793871,152.045728176,551,218,False
45,,49.0,152.0,14,48.9890084045,152.001727011,551,218,False
46,,49.0,153.0,14,49.0129267903,152.982074379,551,218,False
47,,50.0,154.0,14,49.9877963479,153.99243021,551,218,False
48,,50.0,154.0,14,50.0124732659,154.014972425,551,218,False
49,,51.0,154.0,14,50.9876272275,154.006431977,551,218,False
50,,51.0,155.0,14,51.0124102281,154.984601718,551,218,False
51,,51.0,155.0,14,51.0054400598,155.011245543,551,218,False
52,,52.0,155.0,14,51.9842302478,155.005004192,551,218,False
53,,52.0,156.0,14,52.0111070054,155.984067708,551,218,False
54,,52.0,156.0,14,52.0049525525,156.01104642,551,218,False
55,,33.0,175.0,14,33.3407750133,174.666039747,551,218,False
56,,52.0,197.0,14,51.4654511099,196.805840182,551,218,False
57,,68.0,198.0,14,67.8226153513,198.298861626,551,218,False
58,,52.0,188.0,14,52.5056941342,188.325355064,551,218,False
59,,40.0,189.0,14,40.14449858,188.935304522,551,218,False
60,,27.0,174.0,14,27.0695884313,174.252369097,551,218,False
