frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,529.0,52.0,manual,529.0,52.0,564,225,False
3,,529.0,52.0,manual,529.0,52.0,564,225,False
4,,529.0,52.0,manual,529.0,52.0,564,225,False
5,,529.0,52.0,manual,529.0,52.0,564,225,False
6,,529.0,52.0,manual,529.0,52.0,564,225,False
7,,529.0,52.0,manual,529.0,52.0,564,225,False
8,,529.0,52.0,manual,529.0,52.0,564,225,False
9,,529.0,52.0,manual,529.0,52.0,564,225,False
10,,529.0,52.0,manual,529.0,52.0,564,225,False
11,,529.0,52.0,manual,529.0,52.0,564,225,False
12,,529.0,52.0,manual,529.0,52.0,564,225,False
13,,529.0,52.0,manual,529.0,52.0,564,225,False
14,,529.0,52.0,manual,529.0,52.0,564,225,False
15,,529.0,52.0,manual,529.0,52.0,564,225,False
16,,529.0,52.0,manual,529.0,52.0,564,225,False
17,,529.0,52.0,manual,529.0,52.0,564,225,False
18,,529.0,52.0,manual,529.0,52.0,564,225,False
19,,529.0,52.0,manual,529.0,52.0,564,225,False
20,,529.0,52.0,manual,529.0,52.0,564,225,False
21,,529.0,52.0,manual,529.0,52.0,564,225,False
22,,529.0,52.0,manual,529.0,52.0,564,225,False
23,,529.0,52.0,manual,529.0,52.0,564,225,False
24,,529.0,52.0,manual,529.0,52.0,564,225,False
25,,529.0,52.0,manual,529.0,52.0,564,225,False
26,,529.0,52.0,manual,529.0,52.0,564,225,False
27,,529.0,52.0,manual,529.0,52.0,564,225,False
28,,529.0,52.0,manual,529.0,52.0,564,225,False
29,,529.0,52.0,manual,529.0,52.0,564,225,False
30,,529.0,52.0,manual,529.0,52.0,564,225,False
31,,529.0,52.0,manual,529.0,52.0,564,225,False
32,,529.0,52.0,manual,529.0,52.0,564,225,False
33,,529.0,52.0,12,529.0,52.0,564,225,False
34,,509.0,77.0,12,512.333333333,72.8333333333,564,225,False
35,,501.0,85.0,12,501.422360248,84.5465838509,564,225,False
36,,463.0,77.0,12,463.782492304,77.2114844064,564,225,False
37,,446.0,62.0,12,445.939200209,62.2269445627,564,225,False
38,,417.0,29.0,12,417.175334087,29.4141605231,564,225,False
39,,415.0,15.0,12,414.592968598,14.8310623795,564,225,False
40,,415.0,15.0,12,414.790008931,14.6718320184,564,225,False
41,,415.0,15.0,12,414.918943812,14.8649952274,564,225,False
42,,415.0,14.0,12,414.96965563,13.9669106451,564,225,False
43,,415.0,15.0,12,414.9886838,14.9528189221,564,225,False
44,,415.0,15.0,12,414.995781973,14.9985835544,564,225,False
45,,415.0,15.0,12,414.998427862,15.000245822,564,225,False
46,,415.0,15.0,12,414.999414039,15.0001286497,564,225,False
47,,415.0,15.0,12,414.999781603,15.0000497217,564,225,False
48,,415.0,16.0,12,414.9999186,15.9821822892,564,225,False
49,,415.0,15.0,12,414.999969661,15.0281781661,564,225,False
50,,415.0,15.0,12,414.999988692,14.9943323784,564,225,False
51,,415.0,15.0,12,414.999995785,14.9971137709,564,225,False
52,,415.0,15.0,12,414.999998429,14.998887227,564,225,False
53,,415.0,15.0,12,414.999999415,14.9995834803,564,225,False
54,,414.0,16.0,12,414.017836109,15.9820083443,564,225,False
55,,415.0,15.0,12,414.971828695,15.028113326,564,225,False
56,,414.0,15.0,12,414.023506507,14.9943082111,564,225,False
57,,414.0,15.0,12,413.992552287,14.9971047634,564,225,False
58,,414.0,15.0,12,413.996448442,14.9988838697,564,225,False
59,,415.0,15.0,12,414.980802832,14.999582229,564,225,False
60,,415.0,14.0,12,415.009825913,14.0176805331,564,225,False
61,,415.0,15.0,12,415.004474896,14.9717707057,564,225,False
62,,414.0,15.0,12,414.019543078,15.0056485654,564,225,False
63,,415.0,14.0,12,414.97246677,14.0207154541,564,225,False
64,,414.0,16.0,12,414.023744416,15.955102575,564,225,False
65,,415.0,15.0,12,414.974804636,15.0342569658,564,225,False
66,,415.0,16.0,12,415.006816389,15.9795356168,564,225,False
67,,414.0,15.0,12,414.021152492,15.0264549223,564,225,False
68,,415.0,15.0,12,414.973101878,14.9936548399,564,225,False
69,,415.0,15.0,12,415.00614649,14.9968595546,564,225,False
70,,415.0,15.0,12,415.003064796,14.9987923959,564,225,False
71,,415.0,15.0,12,415.001179332,14.9995481314,564,225,False
72,,415.0,15.0,12,415.000441327,14.9998314967,564,225,False
73,,415.0,15.0,12,415.000164574,14.9999371922,564,225,False
74,,415.0,15.0,12,415.000061343,14.9999765904,564,225,False
75,,414.0,15.0,12,414.017859191,14.9999912749,564,225,False
76,,415.0,15.0,12,414.971837298,14.999996748,564,225,False
77,,414.0,15.0,12,414.023509713,14.9999987879,564,225,False
78,,415.0,15.0,12,414.974717154,14.9999995482,564,225,False
79,,415.0,16.0,12,415.006783783,15.982163504,564,225,False
80,,414.0,16.0,12,414.021140339,16.0103348329,564,225,False
81,,415.0,15.0,12,414.973097349,15.0225009903,564,225,False
82,,414.0,16.0,12,414.02398113,15.9736062605,564,225,False
83,,415.0,16.0,12,414.974892943,16.0063345662,564,225,False
84,,414.0,15.0,12,414.024685634,15.0209712262,564,225,False
85,,414.0,15.0,12,413.992993538,14.9908705646,564,225,False
86,,415.0,15.0,12,414.978776661,14.9957863798,564,225,False
87,,415.0,15.0,12,415.009035388,14.9983907115,564,225,False
