frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,,17.0,178.0,manual,17.0,178.0,558,227,False
3,,17.0,178.0,manual,17.0,178.0,558,227,False
4,,17.0,178.0,manual,17.0,178.0,558,227,False
5,,17.0,178.0,manual,17.0,178.0,558,227,False
6,,17.0,178.0,manual,17.0,178.0,558,227,False
7,,17.0,178.0,manual,17.0,178.0,558,227,False
8,,17.0,178.0,manual,17.0,178.0,558,227,False
9,,17.0,178.0,manual,17.0,178.0,558,227,False
10,,17.0,178.0,manual,17.0,178.0,558,227,False
11,,17.0,178.0,manual,17.0,178.0,558,227,False
12,,17.0,178.0,manual,17.0,178.0,558,227,False
13,,17.0,178.0,manual,17.0,178.0,558,227,False
14,,17.0,178.0,manual,17.0,178.0,558,227,False
15,,17.0,178.0,manual,17.0,178.0,558,227,False
16,,17.0,178.0,manual,17.0,178.0,558,227,False
17,,17.0,178.0,manual,17.0,178.0,558,227,False
18,,17.0,178.0,manual,17.0,178.0,558,227,False
19,,17.0,178.0,manual,17.0,178.0,558,227,False
20,,17.0,178.0,manual,17.0,178.0,558,227,False
21,,17.0,178.0,manual,17.0,178.0,558,227,False
22,,17.0,178.0,manual,17.0,178.0,558,227,False
23,,17.0,178.0,manual,17.0,178.0,558,227,False
24,,17.0,178.0,manual,17.0,178.0,558,227,False
25,,17.0,178.0,manual,17.0,178.0,558,227,False
26,,17.0,178.0,manual,17.0,178.0,558,227,False
27,,17.0,178.0,manual,17.0,178.0,558,227,False
28,,17.0,178.0,manual,17.0,178.0,558,227,False
29,,17.0,178.0,manual,17.0,178.0,558,227,False
30,,17.0,178.0,manual,17.0,178.0,558,227,False
31,,17.0,178.0,manual,17.0,178.0,558,227,False
32,,17.0,178.0,manual,17.0,178.0,558,227,False
33,,17.0,178.0,manual,17.0,178.0,558,227,False
34,,17.0,178.0,manual,17.0,178.0,558,227,False
35,,17.0,178.0,manual,17.0,178.0,558,227,False
36,,17.0,178.0,manual,17.0,178.0,558,227,False
37,,17.0,178.0,manual,17.0,178.0,558,227,False
38,,17.0,178.0,manual,17.0,178.0,558,227,False
39,,17.0,178.0,manual,17.0,178.0,558,227,False
