frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix
2,302.0,117.0,0,302.0,117.0,551,222,False
3,301.0,119.0,0,301.166666667,118.666666667,551,222,False
4,301.0,119.0,0,301.00621118,118.98757764,551,222,False
5,301.0,119.0,0,300.999464596,119.001070807,551,222,False
6,301.0,119.0,0,300.999658083,119.000683835,551,222,False
7,301.0,120.0,0,300.999865659,119.982356691,551,222,False
8,302.0,120.0,0,301.982102748,120.010413577,551,222,False
9,302.0,120.0,0,302.010313019,120.004694425,551,222,False
10,302.0,120.0,0,302.004656585,120.001788599,551,222,False
11,302.0,121.0,0,302.001774476,120.982832145,551,222,False
12,302.0,121.0,0,302.000663236,121.010584137,551,222,False
13,302.0,121.0,0,302.000247287,121.004757587,551,222,False
14,303.0,121.0,0,302.982255844,121.001812118,551,222,False
15,302.0,121.0,0,302.028205577,121.000677265,551,222,False
16,303.0,121.0,0,302.976506267,121.000252516,551,222,False
17,303.0,121.0,0,303.007452474,121.000094121,551,222,False
18,303.0,121.0,0,303.003553332,121.000035081,551,222,False
19,304.0,122.0,0,303.983525174,121.982176747,551,222,False
20,303.0,122.0,0,303.028680452,122.010339769,551,222,False
21,303.0,122.0,0,302.994519673,122.004666502,551,222,False
22,303.0,122.0,0,302.997183583,122.001778169,551,222,False
23,303.0,122.0,0,302.998913247,122.000664612,551,222,False
24,303.0,123.0,0,302.999593178,122.982411473,551,222,False
25,303.0,122.0,0,302.999848287,122.028263586,551,222,False
26,303.0,123.0,0,302.99994345,122.976527888,551,222,False
27,304.0,122.0,0,303.982142595,122.02529686,551,222,False
28,303.0,122.0,0,303.028163367,121.99322144,551,222,False
29,303.0,122.0,0,302.994326862,121.996697935,551,222,False
30,304.0,122.0,0,303.979275387,121.998732154,551,222,False
31,303.0,122.0,0,303.027057684,121.999525678,551,222,False
32,303.0,123.0,0,302.993912985,122.9819868,551,222,False
33,303.0,122.0,0,302.996957372,122.028105296,551,222,False
34,303.0,122.0,0,302.998828931,121.994305218,551,222,False
35,303.0,122.0,0,302.999561752,121.997103648,551,222,False
36,303.0,122.0,0,302.999836573,121.998883454,551,222,False
