frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
2,182.0,114.0,manual,182.0,114.0,553,216,False,4.9,26.329113924050635,15.833333333333334,,,,,bin_1226,3.2085,,False,False
3,182.0,114.0,manual,182.0,114.0,553,216,False,4.9,26.329113924050635,15.833333333333334,0.0,0.0,0.0,,bin_1226,3.3977500000000003,0.18925000000000036,False,False
4,182.0,114.0,manual,182.0,114.0,553,216,False,4.9,26.329113924050635,15.833333333333334,0.0,0.0,0.0,0.0,bin_1226,3.587,0.18924999999999992,False,False
5,182.0,114.0,manual,182.0,114.0,553,216,False,4.9,26.329113924050635,15.833333333333334,0.0,0.0,0.0,0.0,bin_1226,3.77625,0.18924999999999992,False,False
6,182.0,114.0,manual,182.0,114.0,553,216,False,4.9,26.329113924050635,15.833333333333334,0.0,0.0,0.0,0.0,bin_1226,3.9655,0.18924999999999992,False,False
7,182.0,114.0,manual,182.0,114.0,553,216,False,4.9,26.329113924050635,15.833333333333334,0.0,0.0,0.0,0.0,bin_1226,4.15475,0.18924999999999992,False,False
8,182.0,114.0,manual,182.0,114.0,553,216,False,4.9,26.329113924050635,15.833333333333334,0.0,0.0,0.0,0.0,bin_1226,4.344,0.18925000000000036,False,False
9,182.0,114.0,manual,182.0,114.0,553,216,False,4.9,26.329113924050635,15.833333333333334,0.0,0.0,0.0,0.0,bin_1226,4.53325,0.18924999999999947,False,False
10,182.0,114.0,manual,182.0,114.0,553,216,False,4.9,26.329113924050635,15.833333333333334,0.0,0.0,0.0,0.0,bin_1226,4.7225,0.18925000000000036,False,False
11,182.0,114.0,manual,182.0,114.0,553,216,False,4.9,26.329113924050635,15.833333333333334,0.0,0.0,0.0,0.0,bin_1226,4.91175,0.18924999999999947,False,False
