frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,speed_mm_s,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,wall,turn
2,,224.0,170.0,manual,224.0,170.0,558,223,False,32.11469534050179,22.869955156950674,,,,bin_1792,1.1989999999999998,,False,True,False
3,,224.0,170.0,manual,224.0,170.0,558,223,False,32.11469534050179,22.869955156950674,0.0,0.0,,bin_1792,1.2334999999999998,0.034499999999999975,False,True,False
4,,224.0,170.0,manual,224.0,170.0,558,223,False,32.11469534050179,22.869955156950674,0.0,0.0,0.0,bin_1792,1.2679999999999998,0.034499999999999975,False,True,False
5,,224.0,170.0,manual,224.0,170.0,558,223,False,32.11469534050179,22.869955156950674,0.0,0.0,0.0,bin_1792,1.3024999999999998,0.034499999999999975,False,True,False
6,,224.0,170.0,manual,224.0,170.0,558,223,False,32.11469534050179,22.869955156950674,0.0,0.0,0.0,bin_1792,1.3369999999999997,0.034499999999999975,False,True,False
7,,224.0,170.0,manual,224.0,170.0,558,223,False,32.11469534050179,22.869955156950674,0.0,0.0,0.0,bin_1792,1.3715,0.0345000000000002,False,True,False
8,,224.0,170.0,manual,224.0,170.0,558,223,False,32.11469534050179,22.869955156950674,0.0,0.0,0.0,bin_1792,1.406,0.034499999999999975,False,True,False
9,,224.0,170.0,manual,224.0,170.0,558,223,False,32.11469534050179,22.869955156950674,0.0,0.0,0.0,bin_1792,1.4405,0.034499999999999975,False,True,False
10,,224.0,170.0,manual,224.0,170.0,558,223,False,32.11469534050179,22.869955156950674,0.0,0.0,0.0,bin_1792,1.4749999999999999,0.034499999999999975,False,True,False
11,,224.0,170.0,manual,224.0,170.0,558,223,False,32.11469534050179,22.869955156950674,0.0,0.0,0.0,bin_1792,1.5094999999999998,0.034499999999999975,False,True,False
12,,224.0,170.0,manual,224.0,170.0,558,223,False,32.11469534050179,22.869955156950674,0.0,0.0,0.0,bin_1792,1.5439999999999998,0.034499999999999975,False,True,False
13,,224.0,170.0,manual,224.0,170.0,558,223,False,32.11469534050179,22.869955156950674,0.0,0.0,0.0,bin_1792,1.5784999999999998,0.034499999999999975,False,True,False
14,,224.0,170.0,manual,224.0,170.0,558,223,False,32.11469534050179,22.869955156950674,0.0,0.0,0.0,bin_1792,1.6129999999999998,0.034499999999999975,False,True,False
15,,224.0,170.0,manual,224.0,170.0,558,223,False,32.11469534050179,22.869955156950674,0.0,0.0,0.0,bin_1792,1.6475,0.0345000000000002,False,True,False
16,,224.0,170.0,manual,224.0,170.0,558,223,False,32.11469534050179,22.869955156950674,0.0,0.0,0.0,bin_1792,1.682,0.034499999999999975,False,True,False
17,,224.0,170.0,manual,224.0,170.0,558,223,False,32.11469534050179,22.869955156950674,0.0,0.0,0.0,bin_1792,1.7165,0.034499999999999975,False,True,False
18,,224.0,170.0,manual,224.0,170.0,558,223,False,32.11469534050179,22.869955156950674,0.0,0.0,0.0,bin_1792,1.751,0.034499999999999975,False,True,False
19,,224.0,170.0,manual,224.0,170.0,558,223,False,32.11469534050179,22.869955156950674,0.0,0.0,0.0,bin_1792,1.7854999999999999,0.034499999999999975,False,True,False
20,,224.0,170.0,manual,224.0,170.0,558,223,False,32.11469534050179,22.869955156950674,0.0,0.0,0.0,bin_1792,1.8199999999999998,0.034499999999999975,False,True,False
21,,224.0,170.0,manual,224.0,170.0,558,223,False,32.11469534050179,22.869955156950674,0.0,0.0,0.0,bin_1792,1.8544999999999998,0.034499999999999975,False,True,False
22,,224.0,170.0,manual,224.0,170.0,558,223,False,32.11469534050179,22.869955156950674,0.0,0.0,0.0,bin_1792,1.8889999999999998,0.034499999999999975,False,True,False
23,,224.0,170.0,manual,224.0,170.0,558,223,False,32.11469534050179,22.869955156950674,0.0,0.0,0.0,bin_1792,1.9234999999999998,0.034499999999999975,False,True,False
24,,224.0,170.0,manual,224.0,170.0,558,223,False,32.11469534050179,22.869955156950674,0.0,0.0,0.0,bin_1792,1.9579999999999997,0.034499999999999975,False,True,False
25,,224.0,170.0,manual,224.0,170.0,558,223,False,32.11469534050179,22.869955156950674,0.0,0.0,0.0,bin_1792,1.9924999999999997,0.034499999999999975,False,True,False
26,,224.0,170.0,13,224.0,170.0,558,223,False,32.11469534050179,22.869955156950674,0.0,0.0,0.0,bin_1792,2.0269999999999997,0.034499999999999975,False,True,False
27,,204.0,148.0,13,207.33333333299998,151.66666666700002,558,223,False,29.725209079999996,20.403587443991036,6.868075213524268,-134.09292685605584,-134.09292685605584,bin_1629,4.549499999999999,2.5224999999999995,True,True,True
28,,182.0,130.0,13,182.94409937900002,130.80745341600002,558,223,False,26.228544713835127,17.59741525775785,8.966886645518812,-141.25197002596704,-7.1590431699112,bin_1386,11.429000000000002,6.879500000000003,True,False,False
29,,162.0,114.0,13,162.349618525,114.27519743,558,223,False,23.275930971326165,15.373344945739913,7.393082351834677,-143.01093947055273,-1.7589694445856878,bin_1223,15.630416666666665,4.201416666666663,True,False,False
30,,137.0,98.0,13,137.22327202600002,98.1022357459,558,223,False,19.673587387240147,13.19761019003139,8.416816743877394,-148.86896507879086,-5.858025608238137,bin_1059,32.5575,16.927083333333332,True,False,False
31,,109.0,91.0,13,109.14146044799999,90.87689911,558,223,False,15.647521211182795,12.225591808520178,8.283484433012172,-166.4267509856043,-17.55778590681342,bin_975,44.57808333333333,12.020583333333335,True,False,False
32,,101.0,87.0,13,100.698578936,86.8928566109,558,223,False,14.437072248888889,11.689621965591927,2.6476029633212974,-156.11690844785068,10.30984253775361,bin_894,57.814,13.235916666666668,True,False,False
33,,81.0,88.0,13,81.0847594561,87.8679448901,558,223,False,11.625055119154123,11.820799761,5.6301502473486,177.3291452641673,-26.553946287982058,bin_891,46.156,-11.658000000000001,True,False,False
34,,60.0,87.0,13,60.0588602311,86.9820455388,558,223,False,8.610589280444444,11.701620476071747,6.03364168465568,-177.73594529906308,4.934909436769658,bin_888,47.579499999999996,1.423499999999997,True,True,False
35,,35.0,90.0,13,35.0945885032,89.9234588411,558,223,False,5.031482222681003,12.097326301493274,7.201830442659589,173.69100536896153,-8.573049331975426,bin_965,57.24333333333333,9.663833333333336,True,True,False
36,,18.0,93.0,13,17.8960406264,92.96812929229999,558,223,False,2.5657405915985665,12.50692322317937,4.999060483534001,170.5684287696467,-3.12257659931484,bin_962,61.004000000000005,3.7606666666666726,True,True,False
37,,16.0,93.0,13,15.6870457275,93.04147032030001,558,223,False,2.2490388139784945,12.516789729188341,0.6337108611615824,178.2155882632176,7.647159493570911,bin_962,60.953,-0.05100000000000193,False,True,False
38,,18.0,82.0,13,17.7988896296,82.2142092513,558,223,False,2.5518121332759858,11.060207522596414,2.9754350320170846,-78.25739840452732,103.52701333225508,bin_882,59.8665,-1.086500000000001,True,True,True
