frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
2,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,,,,,bin_1386,3.0628333333333333,,False,False
3,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,,bin_1386,3.26925,0.2064166666666667,False,False
4,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,3.4756666666666667,0.2064166666666667,False,False
5,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,3.6820833333333334,0.2064166666666667,False,False
6,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,3.8885,0.2064166666666667,False,False
7,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,4.094916666666666,0.20641666666666625,False,False
8,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,4.301333333333334,0.20641666666666758,False,False
9,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,4.50775,0.2064166666666658,False,False
10,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,4.714166666666667,0.20641666666666758,False,False
11,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,4.920583333333333,0.2064166666666658,False,False
12,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,5.127000000000001,0.20641666666666758,False,False
13,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,5.3334166666666665,0.2064166666666658,False,False
14,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,5.539833333333334,0.20641666666666758,False,False
15,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,5.74625,0.2064166666666658,False,False
16,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,5.952666666666667,0.20641666666666758,False,False
17,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,6.159083333333333,0.2064166666666658,False,False
18,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,6.365500000000001,0.20641666666666758,False,False
19,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,6.571916666666667,0.2064166666666658,False,False
20,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,6.778333333333334,0.20641666666666758,False,False
21,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,6.98475,0.2064166666666658,False,False
22,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,7.191166666666668,0.20641666666666758,False,False
23,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,7.397583333333333,0.2064166666666658,False,False
24,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,7.604000000000001,0.20641666666666758,False,False
25,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,7.810416666666667,0.2064166666666658,False,False
26,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,8.016833333333334,0.20641666666666758,False,False
27,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,8.22325,0.2064166666666658,False,False
28,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,8.429666666666668,0.20641666666666758,False,False
29,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,8.636083333333334,0.2064166666666658,False,False
30,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,8.842500000000001,0.20641666666666758,False,False
31,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,9.048916666666667,0.2064166666666658,False,False
32,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,9.255333333333335,0.20641666666666758,False,False
33,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,9.46175,0.2064166666666658,False,False
34,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,9.668166666666668,0.20641666666666758,False,False
35,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,9.874583333333334,0.2064166666666658,False,False
36,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,10.081000000000001,0.20641666666666758,False,False
37,180.0,126.0,manual,180.0,126.0,548,215,False,4.2,26.277372262773724,17.58139534883721,0.0,0.0,0.0,0.0,bin_1386,10.287416666666667,0.2064166666666658,False,False
