frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
2,,120.0,150.0,12,123.166666667,149.16666666700002,540,206,False,4.1,18.246913580296297,21.723300970922335,,,,,bin_1698,4.5335,,False,False
3,,98.0,170.0,12,98.9378881988,169.223602484,540,206,False,4.1,14.657464918340741,24.644213953980582,9.255457709138488,2.257428709545973,140.86303545846312,,bin_1934,4.152,-0.38149999999999995,True,False
4,,87.0,186.0,12,87.15620398879999,185.722125552,540,206,False,4.1,12.912030220562961,27.04691148815534,5.939527834747836,1.448665325548253,125.996453104802,-14.866582353661116,bin_2172,6.891,2.739,True,False
5,,67.0,180.0,12,67.2146133997,180.300358398,540,206,False,4.1,9.957720503659258,26.257333747281553,6.116004876477779,1.491708506457995,-165.03668741068208,68.96685948451591,bin_2089,5.61125,-1.27975,True,True
6,,57.0,174.0,12,56.908424144399994,174.13141379900003,540,206,False,4.1,8.430877651022222,25.358943757135926,3.5430798303412048,0.8641658122783427,-149.52756568347078,15.509121727211294,bin_2008,5.3825,-0.2287499999999998,True,False
7,,41.0,142.0,12,41.0647326019,142.51393239700002,540,206,False,4.1,6.08366408917037,20.75445617432039,10.33648245879491,2.521093282632905,-117.0109639415576,32.51660174191318,bin_1606,7.330666666666666,1.9481666666666655,True,True
8,,28.0,126.0,12,27.975345166500002,125.92839922600001,540,206,False,4.1,4.144495580222222,18.33908726592233,6.194959715688944,1.510965784314377,-128.75908851973128,-11.748124578173673,bin_1444,10.837333333333333,3.5066666666666677,True,False
9,,25.0,117.0,12,24.8101109732,116.835864284,540,206,False,4.1,3.6755719960296296,17.01493169184466,2.809467787445157,0.685236045718331,-109.50059604167788,19.258492478053398,bin_1363,12.7765,1.939166666666667,True,False
10,,38.0,75.0,12,37.6351963269,75.52084619,540,206,False,4.1,5.575584641022222,10.998181483980582,12.61924421111885,3.0778644417363052,-72.47455057280419,37.02604546887369,bin_805,83.66416666666666,70.88766666666666,True,True
11,,22.0,66.0,12,22.367214893699998,65.63338115399999,540,206,False,4.1,3.313661465733333,9.558259391359222,5.362712777588615,1.3079787262411258,-147.5194976485936,-75.04494707578942,bin_723,84.485,0.82083333333334,True,True
12,,20.0,69.0,12,19.9112378908,68.622485032,540,206,False,4.1,2.949813020859259,9.993565781359223,1.134684703364093,0.276752366674169,129.89037809403916,-82.59012425736722,bin_722,69.90299999999999,-14.582000000000008,True,True
13,,19.0,86.0,12,18.9382831886,85.5980589138,540,206,False,4.1,2.805671583496296,12.465736735019417,4.952739031318415,1.2079851295898574,93.33688754151511,-36.55349055252405,bin_962,60.1515,-9.751499999999993,True,True
14,,43.0,100.0,12,42.5297187339,99.89119792780001,540,206,False,4.1,6.300699071688888,14.547261834145631,8.13583772736753,1.984350665211593,30.776657232483625,-62.56023030903148,bin_1126,21.474166666666665,-38.67733333333334,True,True
15,,68.0,77.0,12,67.7854780792,77.62135433979999,540,206,False,4.1,10.042293048770372,11.304080729097086,9.903080161137007,2.4153854051553676,-40.91846090901306,-71.69511814149669,bin_890,39.68125,18.207083333333333,True,True
16,,85.0,64.0,12,85.0608571349,64.0849006155,540,206,False,4.1,12.60160846442963,9.332752516820388,6.461030975734185,1.5758612135937038,-37.605480406442105,3.3129805025709587,bin_732,76.31866666666667,36.637416666666674,True,False
17,,80.0,41.0,12,80.42182020189999,41.2029872848,540,206,False,4.1,11.914343733614814,6.000435041475729,6.804901929259338,1.6597321778681313,-101.6534159309713,-64.04793552452921,bin_491,85.27675,8.958083333333335,True,True
