frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
2,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,,,,,bin_682,1.1116666666666668,,False,False
3,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,,bin_682,1.1325,0.02083333333333326,False,False
4,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.1533333333333333,0.02083333333333326,False,False
5,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.1741666666666668,0.02083333333333348,False,False
6,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.195,0.02083333333333326,False,False
7,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.2158333333333333,0.02083333333333326,False,False
8,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.2366666666666668,0.02083333333333348,False,False
9,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.2575,0.02083333333333326,False,False
10,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.2783333333333333,0.02083333333333326,False,False
11,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.2991666666666668,0.02083333333333348,False,False
12,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.32,0.02083333333333326,False,False
13,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.3408333333333333,0.02083333333333326,False,False
14,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.3616666666666668,0.02083333333333348,False,False
15,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.3825,0.02083333333333326,False,False
16,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.4033333333333333,0.02083333333333326,False,False
17,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.4241666666666668,0.02083333333333348,False,False
18,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.445,0.02083333333333326,False,False
19,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.4658333333333333,0.02083333333333326,False,False
20,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.4866666666666668,0.02083333333333348,False,False
21,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.5075,0.02083333333333326,False,False
22,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.5283333333333333,0.02083333333333326,False,False
23,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.5491666666666668,0.02083333333333348,False,False
24,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.57,0.02083333333333326,False,False
25,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.5908333333333333,0.02083333333333326,False,False
26,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.6116666666666668,0.02083333333333348,False,False
27,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.6325,0.02083333333333326,False,False
28,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.6533333333333333,0.02083333333333326,False,False
29,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.6741666666666668,0.02083333333333348,False,False
30,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.695,0.02083333333333326,False,False
31,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.7158333333333333,0.02083333333333326,False,False
32,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.7366666666666668,0.02083333333333348,False,False
33,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.7575,0.02083333333333326,False,False
34,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.7783333333333333,0.02083333333333326,False,False
35,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.7991666666666668,0.02083333333333348,False,False
36,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.82,0.02083333333333326,False,False
37,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.8408333333333333,0.02083333333333326,False,False
38,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.8616666666666668,0.02083333333333348,False,False
39,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.8825,0.02083333333333326,False,False
40,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.9033333333333333,0.02083333333333326,False,False
41,,294.0,63.0,manual,294.0,63.0,556,218,False,4.9,42.302158273381295,8.669724770642201,0.0,0.0,0.0,0.0,bin_682,1.9241666666666668,0.02083333333333348,False,False
