frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
2,,482.0,26.0,manual,482.0,26.0,551,218,False,4.5,69.98185117967333,3.5779816513761467,,,,,bin_309,0.7743333333333333,,False,False
3,,482.0,26.0,manual,482.0,26.0,551,218,False,4.5,69.98185117967333,3.5779816513761467,0.0,0.0,0.0,,bin_309,0.7765,0.00216666666666665,False,False
4,,482.0,26.0,manual,482.0,26.0,551,218,False,4.5,69.98185117967333,3.5779816513761467,0.0,0.0,0.0,0.0,bin_309,0.7786666666666667,0.002166666666666761,False,False
5,,482.0,26.0,manual,482.0,26.0,551,218,False,4.5,69.98185117967333,3.5779816513761467,0.0,0.0,0.0,0.0,bin_309,0.7808333333333334,0.00216666666666665,False,False
6,,482.0,26.0,manual,482.0,26.0,551,218,False,4.5,69.98185117967333,3.5779816513761467,0.0,0.0,0.0,0.0,bin_309,0.783,0.00216666666666665,False,False
7,,482.0,26.0,manual,482.0,26.0,551,218,False,4.5,69.98185117967333,3.5779816513761467,0.0,0.0,0.0,0.0,bin_309,0.7851666666666667,0.00216666666666665,False,False
8,,482.0,26.0,14,482.0,26.0,551,218,False,4.5,69.98185117967333,3.5779816513761467,0.0,0.0,0.0,0.0,bin_309,0.7873333333333333,0.00216666666666665,False,False
9,,482.0,27.0,14,482.0,26.8333333333,551,218,False,4.5,69.98185117967333,3.6926605504541286,0.2293577981559638,0.05096839959021418,90.0,90.0,bin_309,0.7895,0.00216666666666665,False,True
10,,482.0,27.0,14,482.0,26.8333333333,551,218,False,4.5,69.98185117967333,3.6926605504541286,0.0,0.0,0.0,-90.0,bin_309,0.7916666666666667,0.002166666666666761,False,True
11,,482.0,27.0,14,482.0,26.997963340100004,551,218,False,4.5,69.98185117967333,3.715316055977065,0.04531101104587254,0.010069113565749454,90.0,90.0,bin_309,0.7938333333333334,0.00216666666666665,False,True
12,,482.0,27.0,14,482.0,27.001041255300002,551,218,False,4.5,69.98185117967333,3.715739622288991,0.0008471326238526089,0.00018825169418946864,90.0,0.0,bin_309,0.796,0.00216666666666665,False,False
13,,482.0,27.0,14,482.0,27.000467509699998,551,218,False,4.5,69.98185117967333,3.715660666472477,0.00015791163302836253,3.509147400630278e-05,-90.0,180.0,bin_309,0.7981666666666667,0.00216666666666665,False,True
14,,482.0,27.0,14,482.0,27.0001779738,551,218,False,4.5,69.98185117967333,3.7156208220825686,7.968877981667788e-05,1.7708617737039527e-05,-90.0,0.0,bin_309,0.8003333333333333,0.00216666666666665,False,False
15,,482.0,27.0,14,482.0,27.0000665108,551,218,False,4.5,69.98185117967333,3.7156054831376144,3.06778899084037e-05,6.817308868534155e-06,-90.0,0.0,bin_309,0.8025,0.00216666666666665,False,False
16,,482.0,27.0,14,482.0,27.0000247981,551,218,False,4.5,69.98185117967333,3.715599742857798,1.1480559632737197e-05,2.5512354739415996e-06,-90.0,0.0,bin_309,0.8046666666666666,0.00216666666666665,False,False
17,,450.0,26.0,14,450.57076119,26.0178455302,551,218,False,4.5,65.41862231433755,3.580437458284403,9.13046034340103,2.028991187422451,-178.30340201889314,-88.30340201889314,bin_305,0.80525,0.0005833333333333801,True,True
18,,433.0,38.0,14,432.97250043599996,37.775632673800004,551,218,False,4.5,62.863520934446456,5.198481560614679,6.048672508445861,1.3441494463213024,147.6555457840888,-34.041052197018075,bin_462,0.6095,-0.19574999999999998,True,True
19,,418.0,28.0,14,417.94258156,28.2977186291,551,218,False,4.5,60.6813185568058,3.894181462720183,5.084567223411694,1.129903827424821,-149.13328285363707,63.21117136227417,bin_300,0.8596666666666667,0.25016666666666665,True,True
20,,387.0,27.0,14,387.26172323300005,26.9686865935,551,218,False,4.5,56.226747474845745,3.711287145894495,8.916648216759906,1.9814773815022013,-177.64888921899427,-28.5156063653572,bin_296,1.0383333333333333,0.17866666666666664,True,False
21,,359.0,22.0,14,359.057588204,22.052865610500003,551,218,False,4.5,52.131773241960076,3.034798019793578,8.300952115445638,1.844656025654586,-170.6194682191028,7.029420999891471,bin_292,1.18275,0.14441666666666664,True,False
22,,298.0,26.0,14,298.608150525,25.8622652804,551,218,False,4.5,43.355085375680574,3.5590273321651376,17.584659936893566,3.90770220819857,176.58179891617087,-12.798732864726333,bin_283,1.8068333333333333,0.6240833333333333,True,False
23,,267.0,23.0,14,266.719653138,23.0659842145,551,218,False,4.5,38.72517649916516,3.1742180111697245,9.291745674169345,2.0648323720376323,-175.24885011481354,8.169350969015568,bin_278,2.8138333333333336,1.0070000000000003,True,False
24,,223.0,29.0,14,223.103119486,28.869680742699998,551,218,False,4.5,32.392467438983665,3.972891845325688,12.765748538063901,2.836833008458645,172.81187455596282,-11.93927532922362,bin_272,8.452,5.638166666666667,True,False
25,,184.0,30.0,14,183.959187727,30.0331962958,551,218,False,4.5,26.709137963992738,4.133008664559633,11.371169037016774,2.526926452670394,178.38622906499722,5.574354509034407,bin_346,32.55375,24.101750000000003,True,False
26,,146.0,36.0,14,145.963159964,35.9271041594,551,218,False,4.5,21.19247331600726,4.944096902669726,11.151942067341146,2.4782093482980323,171.6360045221392,-6.750224542858035,bin_341,65.31949999999999,32.76574999999999,True,False
27,,112.0,44.0,14,111.913888801,43.933077409700005,551,218,False,4.5,16.248840479274048,6.045836340784405,10.12982436450388,2.251072081000862,167.43635892066703,-4.199645601472156,bin_496,83.18475000000001,17.865250000000017,True,False
28,,108.0,43.0,14,107.429351439,43.1336814799,551,218,False,4.5,15.597727976624318,5.935827726591743,1.3206807128195424,0.2934846028487872,-170.4101654879231,22.15347559140986,bin_415,84.257,1.0722499999999968,True,False
29,,97.0,54.0,14,96.8863922898,53.8433801996,551,218,False,4.5,14.066989806141562,7.409639477009174,4.249837842667123,0.9444084094815829,136.08543825044507,-53.504396261631825,bin_574,79.4185,-4.8385000000000105,True,True
30,,61.0,65.0,14,61.408306421099994,64.9317459565,551,218,False,4.5,8.915906558417422,8.93556137016055,10.744691014446706,2.38770911432149,163.49896186532436,27.413523614879296,bin_648,72.89750000000001,-6.520999999999987,True,False
31,,35.0,76.0,14,34.9953846756,75.9740878896,551,218,False,4.5,5.080999589923775,10.45514970957798,8.250008528067001,1.8333352284593336,158.3839697843314,-5.114992080992948,bin_805,82.28691666666666,9.389416666666648,True,False
32,,38.0,98.0,14,37.4735227436,97.79411993049999,551,218,False,4.5,5.440801850250454,13.457906412454125,6.048472694227462,1.3441050431616581,83.16716880917696,-75.21680097515446,bin_1045,45.315999999999995,-36.97091666666666,True,True
33,,30.0,113.0,14,29.9748611577,113.038729401,551,218,False,4.5,4.352066955745917,15.555788449678898,4.727135586218008,1.050474574715113,117.4278950492232,34.26072624004624,bin_1204,20.91075,-24.405249999999995,True,True
34,,38.0,135.0,14,37.7134365255,134.895106292,551,218,False,4.5,5.475635067223231,18.563546737431192,6.421531038209286,1.4270068973798413,69.51649137357722,-47.91140367564597,bin_1445,12.220333333333334,-8.690416666666666,True,True
35,,40.0,141.0,14,39.9869462264,141.240575259,551,218,False,4.5,5.805727219803993,19.43677641178899,1.8670735318936182,0.4149052293096929,69.29275707810429,-0.2237342954729371,bin_1525,10.360416666666666,-1.8599166666666687,True,False
36,,42.0,144.0,14,41.9996212088,144.15655874200002,551,218,False,4.5,6.097948632856625,19.838058542477068,0.9928155974923843,0.22062568833164098,53.9371682743692,-15.355588803735088,bin_1526,10.054,-0.30641666666666545,False,False
37,,43.0,146.0,14,43.017909850600006,146.079389326,551,218,False,4.5,6.2457945336624325,20.10266825587156,0.6062234268247839,0.1347163170721742,60.806512627111296,6.869344352742097,bin_1606,8.490666666666666,-1.5633333333333344,False,False
