frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
3,,53.0,189.0,28,53.0,189.0,554,224,False,5.0,7.653429602888087,25.3125,,,,,bin_2007,5.59825,,False,False
4,,54.0,191.0,28,53.8333333333,190.66666666700002,554,224,False,5.0,7.773766546324909,25.53571428575893,0.5071709665293821,0.10143419330587641,61.67047098320059,,bin_2007,5.627666666666666,0.029416666666666202,False,False
5,,54.0,191.0,28,53.9937888199,190.98757764,554,224,False,5.0,7.796937013703971,25.578693433928574,0.09765403700722823,0.019530807401445645,61.67047096253977,-2.066082060991903e-08,bin_2007,5.6570833333333335,0.02941666666666709,False,False
6,,54.0,191.0,28,54.0005354036,191.00107080700002,554,224,False,5.0,7.797911249617328,25.580500554508934,0.004106005556173668,0.0008212011112347336,61.67047026802261,-6.945171548977669e-07,bin_2007,5.6865,0.029416666666666202,False,False
7,,55.0,191.0,28,54.981964475,191.000683835,554,224,False,5.0,7.939633859205776,25.580448727901786,0.2834452381293912,0.056689047625878244,-0.020952519377983883,-61.6914227874006,bin_2007,5.715916666666667,0.02941666666666709,False,True
8,,55.0,192.0,28,55.0103103072,191.98235669099998,554,224,False,5.0,7.943727120173286,25.71192277111607,0.2630754935333903,0.05261509870667806,88.21675183521978,88.23770435459777,bin_2007,5.745333333333333,0.029416666666666202,False,True
9,,56.0,192.0,28,55.9868117144,192.010413577,554,224,False,5.0,8.08473815370397,25.71568038977679,0.2821221811583841,0.056424436231676825,1.5264390745575724,-86.69031276066221,bin_2008,5.46875,-0.27658333333333296,False,True
10,,57.0,192.0,28,56.9942694015,192.004694425,554,224,False,5.0,8.230219408158845,25.714914431919645,0.2909665416449324,0.05819330832898648,-0.3016591186273071,-1.8280981931848794,bin_2008,5.4975,0.02874999999999961,False,False
11,,57.0,192.0,28,57.015661638599994,192.001788599,554,224,False,5.0,8.233308539870036,25.714525258794644,0.0062270989875882685,0.0012454197975176537,-7.180374412005313,-6.878715293378006,bin_2008,5.52625,0.028750000000000497,False,False
12,,58.0,193.0,28,57.9888526812,192.982832145,554,224,False,5.0,8.373841542411553,25.845915019419643,0.3847741883257153,0.07695483766514306,43.07418889233396,50.25456330433927,bin_2008,5.555,0.02874999999999961,False,True
