frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
3,402.0,40.0,132,402.0,40.0,545,211,False,4.4,59.00917431192661,5.687203791469194,,,,,bin_459,0.537,,False,False
4,403.0,39.0,132,402.83333333300004,39.1666666667,545,211,False,4.4,59.13149847089909,5.568720379151658,0.3405966462708189,0.07740832869791339,-44.08624170191624,,bin_459,0.5393333333333333,0.0023333333333332984,False,False
5,402.0,38.0,132,402.031055901,38.0434782609,545,211,False,4.4,59.013732976293575,5.409025345151659,0.39684362463792894,0.09019173287225657,-126.40654523027524,-82.320303528359,bin_459,0.5416666666666667,0.0023333333333334094,False,True
6,402.0,39.0,132,401.99732298199996,38.9747021818,545,211,False,4.4,59.00878135515596,5.541426850492891,0.2649881293078215,0.0602245748426867,92.14177953782078,-141.45167523190398,bin_459,0.544,0.0023333333333332984,False,True
7,401.0,39.0,132,401.01666785599997,39.006816208400004,545,211,False,4.4,58.86483197886238,5.545992825838863,0.28804354577856356,0.0654644422224008,178.1832263577406,86.04144681991983,bin_458,0.5815833333333333,0.0375833333333333,False,True
8,400.0,38.0,132,400.00706432,38.0212344223,545,211,False,4.4,58.71663329467889,5.405862714071089,0.4079181203024194,0.09270866370509531,-136.60294266404148,45.21383097821791,bin_458,0.5846666666666667,0.003083333333333327,False,True
9,399.0,37.0,132,399.002673901,37.0088098996,545,211,False,4.4,58.5691998386789,5.261916099469195,0.4121031511815878,0.09365980708672449,-135.68560543651856,0.9173372275229212,bin_458,0.5877500000000001,0.003083333333333438,False,False
10,399.0,38.0,132,398.983160779,37.9676508848,545,211,False,4.4,58.566335527192656,5.398244201630331,0.2727163780864465,0.06198099501964693,91.20363164013908,-133.11076292334235,bin_458,0.5908333333333334,0.003083333333333327,False,True
11,398.0,37.0,132,398.010706745,37.0219108139,545,211,False,4.4,58.42358998091743,5.263778788706161,0.3922103428227315,0.08913871427789351,-136.71088359152895,132.08548476833198,bin_458,0.5939166666666668,0.003083333333333327,False,True
12,397.0,36.0,132,397.00480329199996,36.009792033400004,545,211,False,4.4,58.275934428183476,5.119875644559242,0.41236041104130106,0.09371827523665932,-135.7373654352689,0.9735181562600417,bin_458,0.5970000000000001,0.003083333333333327,False,False
13,396.0,36.0,132,396.001829154,35.9858910998,545,211,False,4.4,58.1287088666422,5.116477407554502,0.2945295502042844,0.06693853413733736,-178.677742713417,-42.94037727814808,bin_458,0.6000833333333334,0.003083333333333327,False,True
14,395.0,37.0,132,395.000683615,36.9760552317,545,211,False,4.4,57.98175172330276,5.257259037682465,0.4070177851641171,0.09250404208275387,136.22950593722797,-45.09275134935501,bin_457,0.6331666666666667,0.03308333333333324,False,True
15,395.0,37.0,132,394.982418555,37.0080175171,545,211,False,4.4,57.97907061357798,5.261803438450237,0.010552711062928636,0.0023983434233928714,120.5397937244567,-15.68971221277127,bin_457,0.63625,0.003083333333333327,False,False
16,395.0,37.0,132,394.992593571,37.0037990174,545,211,False,4.4,57.98056419390826,5.261203651763033,0.0032190223814908708,0.0007315959957933796,-21.879232604447253,-142.41902632890395,bin_457,0.6393333333333333,0.003083333333333327,False,True
