frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
2,,11.0,164.0,32.0,11.0,164.0,547,214,False,5.1,1.6087751371115173,22.990654205607477,,,,,bin_1761,7.232333333333333,,False,False
3,,10.0,165.0,32.0,10.1666666667,164.83333333299998,547,214,False,5.1,1.4868982327897622,23.107476635467286,0.3376475080636862,0.0662053937379777,136.21306070249594,,bin_1841,6.3934999999999995,-0.8388333333333335,False,False
4,,11.0,165.0,32.0,10.9689440994,164.99378882,547,214,False,5.1,1.604233140680073,23.1299703953271,0.23894308813823137,0.046851585909457136,10.852256729510597,-125.36080397298534,bin_1841,6.424666666666666,0.031166666666666565,False,True
5,,13.0,165.0,32.0,12.959577031199998,165.000535404,547,214,False,5.1,1.8953677559341862,23.130916178130843,0.5822723029795334,0.11417103979990852,0.18613098382653762,-10.66612574568406,bin_1841,6.4558333333333335,0.031166666666667453,False,False
6,,12.0,166.0,32.0,12.038506288599999,165.981964475,547,214,False,5.1,1.7606590550054844,23.26849969275701,0.3851008055186983,0.07550996186641143,134.39510363267854,134.208972648852,bin_1841,6.487,0.031166666666666565,False,True
7,,13.0,165.0,32.0,12.9811093801,165.028222298,547,214,False,5.1,1.898516911166362,23.134797518411215,0.384088843524864,0.07531153794605178,-44.12327140074241,-178.51837503342097,bin_1841,6.518166666666667,0.031166666666666565,False,True
8,,14.0,166.0,32.0,13.9913670785,165.976498945,547,214,False,5.1,2.046269408190128,23.267733496962617,0.39750609942579074,0.07794237243642956,41.97836967000268,86.10164107074509,bin_1842,7.106,0.5878333333333332,False,True
9,,13.0,166.0,32.0,13.0323817398,166.00745037,547,214,False,5.1,1.9060156109396709,23.2720724817757,0.28064179612011125,0.05502780316080613,178.2280247951712,136.24965512516852,bin_1841,6.5805,-0.5255000000000001,False,True
10,,14.0,166.0,32.0,13.9780997504,166.003552589,547,214,False,5.1,2.0443290311371114,23.271526063878508,0.2766289990527539,0.05424098020642234,-0.2263502445682815,-178.4543750397395,bin_1842,7.1875,0.6070000000000002,False,True
11,,14.0,165.0,32.0,14.0080481835,165.019197583,547,214,False,5.1,2.048709057915905,23.1335323714486,0.2761263753068382,0.054142426530752595,-88.18199790680929,-87.955647662241,bin_1842,7.22825,0.040750000000000064,False,True
12,,13.0,165.0,32.0,13.0216117798,164.990174239,547,214,False,5.1,1.904440479678245,23.129463678364484,0.2886518798146207,0.056598407806788376,-178.38456045444596,-90.20256254763667,bin_1841,6.6739999999999995,-0.5542500000000006,False,True
13,,13.0,165.0,32.0,12.9911093974,164.99552516100002,547,214,False,5.1,1.8999794365484461,23.130213807616826,0.009047342085086724,0.0017739886441346519,170.45494540925688,-11.160494136297189,bin_1841,6.705166666666666,0.031166666666666565,False,False
14,,13.0,165.0,32.0,12.9958754006,164.998293271,547,214,False,5.1,1.9006764754076781,23.130601860420562,0.0015955540100749436,0.00031285372746567524,29.105393786874735,-141.34955162238214,bin_1841,6.736333333333333,0.031166666666666565,False,True
15,,12.0,165.0,32.0,12.016260218800001,164.999362015,547,214,False,5.1,1.7574055164606948,23.130751684345796,0.2865420745705368,0.056184720504026835,179.9400836323011,150.83468984542637,bin_1841,6.7675,0.031166666666667453,False,True
16,,13.0,165.0,32.0,12.9712394797,164.999762124,547,214,False,5.1,1.897073415678245,23.130807774392522,0.27933582096062864,0.05477172960012327,0.023009745226689353,-179.91707388707442,bin_1841,6.798666666666667,0.031166666666666565,False,True
17,,13.0,165.0,32.0,13.005450480599999,164.999911336,547,214,False,5.1,1.9020768527385739,23.130828691962616,0.01000696156911006,0.0019621493272764822,0.23953164342274616,0.2165218981960568,bin_1841,6.829833333333333,0.031166666666666565,False,False
18,,13.0,165.0,32.0,13.002805293,164.99996695299998,547,214,False,5.1,1.9016899880073126,23.130836488738318,0.0007738865808506746,0.00015174246683346561,178.84543139278568,178.60589974936295,bin_1841,6.861,0.031166666666666565,False,True
19,,12.0,164.0,32.0,12.0189189343,164.01782401100002,547,214,False,5.1,1.757794359678245,22.99315289873832,0.3983100440988389,0.07810000864683117,-136.2638214352959,44.890747171918406,bin_1761,7.762166666666666,0.9011666666666667,False,True
20,,12.0,164.0,32.0,11.990070380599999,163.989660514,547,214,False,5.1,1.753575192775137,22.98920474495327,0.011556692894887418,0.0022660182146838075,-136.90052687077826,-0.6367054354823551,bin_1761,7.793333333333333,0.031166666666666565,False,False
21,,12.0,165.0,32.0,11.995486451400001,164.977497275,547,214,False,5.1,1.7543673055063986,23.127686533878503,0.27696810868048954,0.05430747229029207,89.67227299853705,-133.4272001306847,bin_1841,6.9544999999999995,-0.8388333333333335,False,True
22,,12.0,165.0,32.0,11.9982788429,165.008556765,547,214,False,5.1,1.754775699144424,23.13204066799066,0.008746489405519118,0.0017149979226508075,84.641650049323,-5.030622949214049,bin_1841,6.985666666666666,0.031166666666666565,False,False
23,,13.0,167.0,32.0,12.9815203097,166.96832743299998,547,214,False,5.1,1.8985770105594149,23.406774873785043,0.6201861043207675,0.12160511849426814,62.37155127379861,-22.270098775524396,bin_1841,7.016833333333333,0.031166666666666565,False,False
24,,11.0,164.0,32.0,11.0457676706,164.075708472,547,214,False,5.1,1.61546876352468,23.00126754280374,0.9891136942104517,0.1939438616098925,-124.92113314500102,172.70731558120036,bin_1841,7.048,0.031166666666667453,False,True
25,,11.0,164.0,32.0,10.9839054835,163.978896684,547,214,False,5.1,1.6064212772943325,22.98769579682243,0.03262203525652662,0.00639647750127973,-123.68906086234117,1.232072282659857,bin_1761,7.949166666666667,0.9011666666666667,False,False
26,1.0,10.0,161.0,32.0,9.991952741799999,160.989448342,547,214,False,5.1,1.4613459220182814,22.568614253551402,0.8869638067450054,0.17391447191078538,-109.09455016207562,14.594510700265545,bin_1761,7.980333333333333,0.031166666666666565,False,False
27,,9.0,158.0,32.0,9.0,158.0,547,214,False,5.1,1.3162705667276051,22.149532710280372,0.8869638067545808,0.1739144719126629,-109.09455016386102,-1.785394942999119e-09,bin_1761,8.0115,0.031166666666666565,False,False
28,,8.0,162.0,32.0,8.1666666667,161.33333333299998,547,214,False,5.1,1.19439366240585,22.61682242985981,0.9658440077604314,0.18938117799224147,104.61803130239001,-146.28741853374896,bin_1761,8.042666666666667,0.031166666666667453,False,True
29,,9.0,160.0,32.0,8.9689440994,160.049689441,547,214,False,5.1,1.3117285702961607,22.436872351542057,0.42964874628558075,0.08424485221285898,-56.89398361256812,-161.51201491495812,bin_1761,8.073833333333333,0.031166666666665677,False,True
30,,8.0,161.0,32.0,8.0242270111,160.97416677799998,547,214,False,5.1,1.173561537272395,22.566471978224296,0.378873024908167,0.07428882841336608,136.83259865041586,-166.27341773701602,bin_1761,8.105,0.031166666666667453,False,True
31,,9.0,151.0,32.0,8.974122514600001,151.190248714,547,214,False,5.1,1.3124859253528338,21.19489467953271,2.7571900709886767,0.5406255041154269,-84.21634716170166,138.95105418788248,bin_1681,9.135666666666667,1.0306666666666668,True,True
32,,9.0,152.0,32.0,9.0065848532,151.883516436,547,214,False,5.1,1.3172336165557585,21.292081743364488,0.19460591921111334,0.03815802337472811,87.20326368951116,171.41961085121284,bin_1681,9.161333333333333,0.02566666666666606,False,True
