frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,speed_mm_s,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,wall,turn
2,,191.0,116.0,manual,191.0,116.0,548,215,False,27.883211678832115,16.186046511627907,,,,bin_1307,4.659,,False,False,False
3,,191.0,116.0,manual,191.0,116.0,548,215,False,27.883211678832115,16.186046511627907,0.0,0.0,,bin_1307,4.8785,0.21950000000000003,False,False,False
4,,191.0,116.0,manual,191.0,116.0,548,215,False,27.883211678832115,16.186046511627907,0.0,0.0,0.0,bin_1307,5.098,0.21950000000000003,False,False,False
5,,191.0,116.0,manual,191.0,116.0,548,215,False,27.883211678832115,16.186046511627907,0.0,0.0,0.0,bin_1307,5.3175,0.21950000000000003,False,False,False
6,,191.0,116.0,manual,191.0,116.0,548,215,False,27.883211678832115,16.186046511627907,0.0,0.0,0.0,bin_1307,5.537,0.21950000000000003,False,False,False
7,,191.0,116.0,manual,191.0,116.0,548,215,False,27.883211678832115,16.186046511627907,0.0,0.0,0.0,bin_1307,5.7565,0.21950000000000003,False,False,False
8,,191.0,116.0,manual,191.0,116.0,548,215,False,27.883211678832115,16.186046511627907,0.0,0.0,0.0,bin_1307,5.976,0.21950000000000003,False,False,False
9,,191.0,116.0,86,191.0,116.0,548,215,False,27.883211678832115,16.186046511627907,0.0,0.0,0.0,bin_1307,6.1955,0.21950000000000003,False,False,False
10,,200.0,119.0,86,198.5,118.5,548,215,False,28.978102189781023,16.53488372093023,2.298236393028179,17.672120870932293,17.672120870932293,bin_1308,5.486666666666666,-0.7088333333333336,True,False,False
11,,203.0,119.0,86,202.832298137,118.98136646,548,215,False,29.610554472554742,16.602051133953488,1.2720178479218378,6.062177465473992,-11.609943405458301,bin_1309,4.654833333333333,-0.831833333333333,True,False,False
12,,205.0,120.0,86,204.97135591,119.98005621700001,548,215,False,29.92282568029197,16.741403193069768,0.6839073140758624,24.048975746044775,17.98679828057078,bin_1309,4.827999999999999,0.17316666666666602,False,False,False
13,,206.0,121.0,86,206.00927358599998,120.991857939,548,215,False,30.074346508905105,16.882584828697674,0.4142019591560676,42.9769698021121,18.927994056067327,bin_1310,4.1425,-0.6854999999999993,False,False,False
14,,208.0,120.0,86,207.986504818,120.03275379600001,548,215,False,30.362993404087593,16.74875634362791,0.6363241108572207,-24.874364379658818,-67.85133418177092,bin_1310,4.305,0.16249999999999964,False,False,True
15,,204.0,99.0,86,204.101239287,99.37085905040001,548,215,False,29.79580135576642,13.865701262846514,5.876636255035083,-101.129833525481,-76.25546914582219,bin_1069,7.145,2.84,True,False,True
16,,185.0,63.0,86,185.310386446,63.4229572534,548,215,False,27.052611159999998,8.849714965590698,11.434196252366345,-118.67378563788665,-17.54395211240565,bin_667,18.008666666666667,10.863666666666667,True,True,False
17,,193.0,47.0,86,192.647147545,46.814538228900005,548,215,False,28.123671174452557,6.5322611482186055,5.105981492411268,-65.19498790037095,53.478797737515706,bin_508,16.165,-1.8436666666666675,True,True,True
18,,193.0,45.0,86,192.988755332,44.6647472435,548,215,False,28.173540924379562,6.232290313046512,0.6081759413578449,-80.56098198992464,-15.365994089553695,bin_508,16.33,0.16499999999999915,False,True,False
19,,193.0,46.0,86,193.001564418,45.8088015614,548,215,False,28.175410863941604,6.391925799265116,0.31929287580035814,89.3288788886354,169.88986087856006,bin_508,16.494999999999997,0.16499999999999915,False,True,True
20,,193.0,47.0,86,193.000858512,46.925567268100004,548,215,False,28.175307811970804,6.547753572293023,0.3116556142061014,90.03789082024261,0.7090119316072077,bin_508,16.66,0.1650000000000027,False,True,False
21,,193.0,47.0,86,193.000333161,46.989942399600004,548,215,False,28.17523111839416,6.556736148781396,0.01796580777746122,90.48918163860614,0.4512908183635318,bin_508,16.825,0.16499999999999915,False,True,False
22,,193.0,48.0,86,193.000124805,47.9792613496,548,215,False,28.175200701459858,6.694780653432558,0.27608901600443625,90.01262463824531,-0.4765570003608275,bin_508,16.99,0.16499999999999915,False,True,False
23,,192.0,49.0,86,192.017882875,48.9914573275,548,215,False,28.0318077189781,6.836017301511628,0.4025386350929542,135.43406056019649,45.42143592195117,bin_508,17.154999999999998,0.16499999999999915,False,True,True
24,,192.0,50.0,86,191.989682455,49.9967771059,548,215,False,28.027690869343065,6.976294479893023,0.28067515191454523,91.68103198133733,-43.75302857885916,bin_508,17.32,0.1650000000000027,False,True,True
25,,191.0,51.0,86,191.013178108,50.998796916,548,215,False,27.88513549021898,7.116111197581397,0.39935323042320486,135.55568104548098,43.874649064143654,bin_587,21.499583333333334,4.179583333333333,False,True,True
26,,190.0,52.0,86,190.00572635,51.999551503,548,215,False,27.738062240875912,7.255751372511628,0.4056102519753327,136.48506620676778,0.9293851612868025,bin_587,21.735166666666668,0.23558333333333437,False,True,False
27,,190.0,54.0,86,189.984336957,53.9819965064,548,215,False,27.734939701751827,7.532371605544186,0.5532757127276351,90.64673763296969,-45.838328573798094,bin_587,21.970750000000002,0.23558333333333437,False,True,True
28,,190.0,55.0,86,189.99331045,55.0102725901,548,215,False,27.736249700729925,7.675851989316278,0.28697272779628097,89.47689485383763,-1.169842779132054,bin_587,22.206333333333333,0.2355833333333308,False,True,False
29,,190.0,16.0,86,189.99746594400003,16.7180945678,548,215,False,27.736856342189785,2.3327573815534888,10.686189284402118,-89.99349478200746,-179.4703896358451,bin_187,22.97608333333333,0.7697499999999984,True,True,True
30,,192.0,20.0,86,191.96338091299998,19.5348640294,548,215,False,28.023851228175182,2.7257949808465116,0.9733336920908344,53.863192244692556,143.8566870267,bin_188,20.755,-2.2210833333333326,False,True,True
