frames,interpolated,manual_tracker_fix,measurement_x,measurement_y,objid,pixel_height,pixel_width,position_x,position_y,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
92,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,136.4584887631784,bin_138,1.3623333333333334,0.00491666666666668,False,True
93,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.36725,0.00491666666666668,False,False
94,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.3721666666666668,0.00491666666666668,False,False
95,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.3770833333333332,0.004916666666666458,False,False
96,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.3820000000000001,0.004916666666666902,False,False
97,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.3869166666666666,0.004916666666666458,False,False
98,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.3918333333333335,0.004916666666666902,False,False
99,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.39675,0.004916666666666458,False,False
100,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.4016666666666666,0.00491666666666668,False,False
101,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.4065833333333333,0.00491666666666668,False,False
102,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.4115,0.00491666666666668,False,False
103,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.4164166666666667,0.00491666666666668,False,False
104,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.4213333333333333,0.00491666666666668,False,False
105,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.42625,0.00491666666666668,False,False
