frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
2,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,,,,,bin_1488,0.7246666666666667,,False,False
3,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,,bin_1488,0.732,0.007333333333333303,False,False
4,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.7393333333333333,0.007333333333333303,False,False
5,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.7466666666666666,0.007333333333333303,False,False
6,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.754,0.007333333333333414,False,False
7,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.7613333333333333,0.007333333333333303,False,False
8,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.7686666666666666,0.007333333333333303,False,False
9,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.776,0.007333333333333414,False,False
10,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.7833333333333333,0.007333333333333303,False,False
11,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.7906666666666666,0.007333333333333303,False,False
12,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.7979999999999999,0.007333333333333303,False,False
13,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.8053333333333333,0.007333333333333414,False,False
14,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.8126666666666666,0.007333333333333303,False,False
15,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.82,0.007333333333333303,False,False
16,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.8273333333333333,0.007333333333333303,False,False
17,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.8346666666666667,0.007333333333333414,False,False
18,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.842,0.007333333333333303,False,False
19,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.8493333333333333,0.007333333333333303,False,False
20,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.8566666666666667,0.007333333333333414,False,False
21,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.864,0.007333333333333303,False,False
22,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.8713333333333333,0.007333333333333303,False,False
23,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.8786666666666667,0.007333333333333414,False,False
24,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.886,0.007333333333333303,False,False
25,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.8933333333333333,0.007333333333333303,False,False
26,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.9006666666666666,0.007333333333333303,False,False
27,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.9079999999999999,0.007333333333333303,False,False
28,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.9153333333333333,0.007333333333333414,False,False
29,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.9226666666666666,0.007333333333333303,False,False
30,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.9299999999999999,0.007333333333333303,False,False
31,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.9373333333333334,0.007333333333333414,False,False
32,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.9446666666666667,0.007333333333333303,False,False
33,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.952,0.007333333333333303,False,False
34,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.9593333333333334,0.007333333333333414,False,False
35,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.9666666666666667,0.007333333333333303,False,False
36,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.974,0.007333333333333303,False,False
37,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.9813333333333334,0.007333333333333414,False,False
38,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.9886666666666666,0.007333333333333192,False,False
39,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,0.996,0.007333333333333414,False,False
40,,335.0,140.0,manual,335.0,140.0,551,225,False,5.4,48.63883847549909,18.666666666666668,0.0,0.0,0.0,0.0,bin_1488,1.0033333333333334,0.007333333333333414,False,False
