frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
2,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,,,,,bin_1364,12.036166666666666,,False,False
3,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,,bin_1364,12.109250000000001,0.07308333333333472,False,False
4,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,12.182333333333334,0.07308333333333294,False,False
5,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,12.255416666666667,0.07308333333333294,False,False
6,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,12.3285,0.07308333333333294,False,False
7,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,12.401583333333335,0.07308333333333472,False,False
8,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,12.474666666666668,0.07308333333333294,False,False
9,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,12.54775,0.07308333333333294,False,False
10,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,12.620833333333334,0.07308333333333294,False,False
11,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,12.693916666666667,0.07308333333333294,False,False
12,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,12.767000000000001,0.07308333333333472,False,False
13,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,12.840083333333334,0.07308333333333294,False,False
14,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,12.913166666666667,0.07308333333333294,False,False
15,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,12.98625,0.07308333333333294,False,False
16,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,13.059333333333335,0.07308333333333472,False,False
17,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,13.132416666666668,0.07308333333333294,False,False
18,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,13.2055,0.07308333333333294,False,False
19,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,13.278583333333334,0.07308333333333294,False,False
20,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,13.351666666666667,0.07308333333333294,False,False
21,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,13.424750000000001,0.07308333333333472,False,False
22,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,13.497833333333334,0.07308333333333294,False,False
23,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,13.570916666666667,0.07308333333333294,False,False
24,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,13.644,0.07308333333333294,False,False
25,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,13.717083333333335,0.07308333333333472,False,False
26,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,13.790166666666668,0.07308333333333294,False,False
27,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,13.86325,0.07308333333333294,False,False
28,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,13.936333333333334,0.07308333333333294,False,False
29,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,14.009416666666667,0.07308333333333294,False,False
30,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,14.0825,0.07308333333333294,False,False
31,,28.0,129.0,manual,28.0,129.0,559,225,False,4.0,4.007155635062611,17.2,0.0,0.0,0.0,0.0,bin_1364,14.155583333333334,0.07308333333333472,False,False
