frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
2,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,,,,,bin_2115,1.5255,,False,False
3,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,,bin_2115,1.53825,0.012749999999999817,False,False
4,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.551,0.012750000000000039,False,False
5,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.56375,0.012750000000000039,False,False
6,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.5765,0.012750000000000039,False,False
7,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.58925,0.012750000000000039,False,False
8,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.602,0.012750000000000039,False,False
9,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.61475,0.012749999999999817,False,False
10,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.6275,0.012750000000000039,False,False
11,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.64025,0.012750000000000039,False,False
12,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.653,0.012750000000000039,False,False
13,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.66575,0.012750000000000039,False,False
14,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.6785,0.012750000000000039,False,False
15,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.69125,0.012749999999999817,False,False
16,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.704,0.012750000000000039,False,False
17,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.71675,0.012750000000000039,False,False
18,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.7295,0.012750000000000039,False,False
19,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.74225,0.012750000000000039,False,False
20,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.755,0.012749999999999817,False,False
21,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.76775,0.012750000000000039,False,False
22,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.7805,0.012750000000000039,False,False
23,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.79325,0.012750000000000039,False,False
24,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.806,0.012750000000000039,False,False
25,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.81875,0.012750000000000039,False,False
26,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.8315,0.012749999999999817,False,False
27,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.84425,0.012750000000000039,False,False
28,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.857,0.012750000000000039,False,False
29,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.86975,0.012750000000000039,False,False
30,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.8824999999999998,0.012749999999999817,False,False
31,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.8952499999999999,0.012750000000000039,False,False
32,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.908,0.012750000000000039,False,False
33,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.92075,0.012750000000000039,False,False
34,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.9335,0.012750000000000039,False,False
35,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.94625,0.012750000000000039,False,False
36,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.959,0.012750000000000039,False,False
37,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.97175,0.012749999999999817,False,False
38,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.9845,0.012750000000000039,False,False
39,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,1.99725,0.012750000000000039,False,False
40,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,2.01,0.012749999999999817,False,False
41,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,2.02275,0.012750000000000039,False,False
42,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,2.0355,0.012750000000000039,False,False
43,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,2.04825,0.012750000000000039,False,False
44,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,2.061,0.012750000000000039,False,False
45,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,2.07375,0.012750000000000039,False,False
46,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,2.0865,0.012750000000000039,False,False
47,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,2.09925,0.012750000000000039,False,False
48,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,2.112,0.012750000000000039,False,False
49,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,2.1247499999999997,0.012749999999999595,False,False
50,248.0,204.0,manual,248.0,204.0,553,227,False,5.1,35.87703435804702,26.96035242290749,0.0,0.0,0.0,0.0,bin_2115,2.1375,0.012750000000000483,False,False
