frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
2,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,,,,,bin_2137,0.376,,False,False
3,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,,bin_2137,0.379,0.0030000000000000027,False,False
4,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.382,0.0030000000000000027,False,False
5,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.385,0.0030000000000000027,False,False
6,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.388,0.0030000000000000027,False,False
7,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.391,0.0030000000000000027,False,False
8,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.394,0.0030000000000000027,False,False
9,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.397,0.0030000000000000027,False,False
10,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.4,0.0030000000000000027,False,False
11,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.403,0.0030000000000000027,False,False
12,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.406,0.0030000000000000027,False,False
13,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.409,0.002999999999999947,False,False
14,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.412,0.0030000000000000027,False,False
15,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.415,0.0030000000000000027,False,False
16,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.418,0.0030000000000000027,False,False
17,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.421,0.0030000000000000027,False,False
18,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.424,0.0030000000000000027,False,False
19,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.427,0.0030000000000000027,False,False
20,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.43,0.0030000000000000027,False,False
21,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.433,0.0030000000000000027,False,False
22,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.436,0.0030000000000000027,False,False
23,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.439,0.0030000000000000027,False,False
24,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.442,0.0030000000000000027,False,False
25,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.445,0.0030000000000000027,False,False
26,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.448,0.0030000000000000027,False,False
27,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.451,0.0030000000000000027,False,False
28,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.454,0.0030000000000000027,False,False
29,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.457,0.0030000000000000027,False,False
30,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.45999999999999996,0.002999999999999947,False,False
31,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.46299999999999997,0.0030000000000000027,False,False
32,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.46599999999999997,0.0030000000000000027,False,False
33,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.469,0.0030000000000000027,False,False
34,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.472,0.0030000000000000027,False,False
35,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.475,0.0030000000000000027,False,False
36,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.478,0.0030000000000000027,False,False
37,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.481,0.0030000000000000027,False,False
38,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.484,0.0030000000000000027,False,False
39,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.487,0.0030000000000000027,False,False
40,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.49,0.0030000000000000027,False,False
41,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.493,0.0030000000000000027,False,False
42,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.496,0.0030000000000000027,False,False
43,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.499,0.0030000000000000027,False,False
44,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.502,0.0030000000000000027,False,False
45,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.505,0.0030000000000000027,False,False
46,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.508,0.0030000000000000027,False,False
47,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.511,0.0030000000000000027,False,False
48,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.514,0.0030000000000000027,False,False
49,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.517,0.0030000000000000027,False,False
50,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.52,0.0030000000000000027,False,False
51,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.523,0.0030000000000000027,False,False
52,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.526,0.0030000000000000027,False,False
53,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.529,0.0030000000000000027,False,False
54,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.532,0.0030000000000000027,False,False
55,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.535,0.0030000000000000027,False,False
56,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.538,0.0030000000000000027,False,False
57,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.541,0.0030000000000000027,False,False
58,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.544,0.0030000000000000027,False,False
59,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.5469999999999999,0.0029999999999998916,False,False
60,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.55,0.0030000000000001137,False,False
61,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.5529999999999999,0.0029999999999998916,False,False
62,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.556,0.0030000000000001137,False,False
63,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.5589999999999999,0.0029999999999998916,False,False
64,,399.0,193.0,manual,399.0,193.0,555,221,False,4.8,57.513513513513516,26.199095022624434,0.0,0.0,0.0,0.0,bin_2137,0.562,0.0030000000000001137,False,False
