frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
2,,395.0,19.0,54,387.0,19.0,556,222,False,4.3,55.68345323741007,2.5675675675675675,,,,,bin_215,0.9988333333333334,,False,False
3,,423.0,20.0,54,421.65838509300005,19.962732919300002,556,222,False,4.3,60.67027123640288,2.6976666107162166,9.977029521076275,2.3202394235061106,1.4944270382891134,,bin_220,0.74125,-0.2575833333333334,True,False
4,,427.0,24.0,54,427.029447196,23.9170124481,556,222,False,4.3,61.44308592748202,3.2320287092027025,1.8791332034175947,0.43700772172502206,34.661889021006026,33.167461982716915,bin_301,0.86,0.11875000000000002,True,True
5,,429.0,24.0,54,429.073937781,24.0388900231,556,222,False,4.3,61.73725723467625,3.24849865177027,0.589264005296583,0.1370381407666472,3.2045071186950387,-31.45738190231099,bin_301,0.8624999999999999,0.0024999999999999467,False,True
6,,429.0,25.0,54,429.066420791,24.9999453208,556,222,False,4.3,61.736175653381295,3.378370989297297,0.2597536823441132,0.06040783310328215,90.4771501920483,87.27264307335327,bin_301,0.865,0.0025000000000000577,False,True
7,,430.0,24.0,54,430.008771274,24.0349766322,556,222,False,4.3,61.87176565093525,3.2479698151621617,0.37623988971135935,0.08749764877008358,-43.882444188748735,-134.35959438079703,bin_301,0.8674999999999999,0.0024999999999999467,False,True
8,,431.0,25.0,54,431.00250419300005,24.979035753,556,222,False,4.3,62.014748804748216,3.375545372027027,0.3832477265878146,0.08912737827623596,41.74067845747535,85.62312264622409,bin_302,0.8360000000000001,-0.03149999999999986,False,True
9,,431.0,24.0,54,431.018733273,24.026232239000002,556,222,False,4.3,62.01708392417266,3.2467881404054055,0.2575568090933753,0.05989693234729659,-88.96100731276232,-130.70168577023767,bin_302,0.83925,0.003249999999999975,False,True
10,,431.0,25.0,54,431.007833997,24.975733721399997,556,222,False,4.3,62.015515683021576,3.37509915154054,0.2566411888908606,0.059683997416479215,90.70024485549824,179.66125216826055,bin_302,0.8425,0.003249999999999975,False,True
11,,487.0,31.0,54,486.00412605,30.900144775799998,556,222,False,4.3,69.92865123021583,4.175695239972972,15.907063624073764,3.6993171218776197,5.777130955665177,-84.92311389983307,bin_389,0.6746666666666666,-0.1678333333333334,True,True
12,,536.0,29.0,54,535.705879429,29.101127291599997,556,222,False,4.3,77.07998265165467,3.932584769135135,14.310925029541515,3.328122099893376,-1.9470279002771438,-7.724158855942321,bin_317,0.921,0.2463333333333334,True,False
13,,544.0,36.0,54,544.625353754,35.88378525,556,222,False,4.3,78.36336025237411,4.849160168918919,3.1541518857006063,0.7335236943489782,35.534044869047186,37.48107276932433,bin_398,0.8900833333333333,-0.030916666666666703,True,True
14,,547.0,60.0,54,547.0,60.0,556,222,False,4.3,78.70503597122303,8.108108108108109,6.5536200583178115,1.5240976879808865,84.01484210122727,48.48079723218009,bin_718,0.38449999999999995,-0.5055833333333334,True,True
15,,543.0,83.0,54,543.666666667,79.1666666667,556,222,False,4.3,78.22541966431653,10.698198198202702,5.268243911079608,1.2251730025766532,100.49083525029742,16.47599314907015,bin_878,0.49125,0.10675000000000007,True,False
16,,482.0,145.0,54,482.0,145.0,556,222,False,4.3,69.35251798561151,19.594594594594593,25.129604297855625,5.8440940227571225,134.9242430750973,34.433407824799886,bin_1589,0.35933333333333334,-0.13191666666666668,True,True
17,,422.0,196.0,54,432.0,187.5,556,222,False,4.3,62.15827338129496,25.33783783783784,18.411083442078798,4.281647312111349,141.39925466774957,6.475011592652265,bin_2062,0.30108333333333337,-0.05824999999999997,True,False
18,,379.0,195.0,54,380.97515528,194.720496894,556,222,False,4.3,54.816569105035974,26.313580661351352,14.812521154439256,3.4447723614975017,172.4295199512634,31.030265283513813,bin_2134,0.4945,0.19341666666666663,True,True
19,,369.0,194.0,54,369.045241601,194.045643154,556,222,False,4.3,53.10003476273381,26.222384209999998,3.4379103775647164,0.7995140412941202,-176.95883517034426,10.611644878392326,bin_2133,0.5339166666666667,0.03941666666666671,True,False
20,,348.0,200.0,54,348.185100275,199.895911997,556,222,False,4.3,50.09857557913669,27.012961080675677,6.207662690335821,1.4436424861246098,165.2435982408876,-17.797566588768177,bin_2210,0.8633333333333333,0.3294166666666666,True,False
21,,308.0,204.0,54,308.41743581,203.99119035200002,556,222,False,4.3,44.37660946906474,27.566377074594595,11.49733280846253,2.673798327549426,174.47566079938437,9.232062558496779,bin_2204,1.25075,0.38741666666666674,True,False
22,,306.0,196.0,54,305.494096701,196.212314333,556,222,False,4.3,43.95598513683453,26.515177612567566,2.2644603223108377,0.5266186796071716,-111.80820104197123,73.71613815864441,bin_2123,0.9870000000000001,-0.26374999999999993,True,True
23,,305.0,196.0,54,304.761944945,195.94674929,556,222,False,4.3,43.85063956043165,26.479290444594596,0.2225810350661008,0.05176303141072112,-161.18800671390179,-49.379805671930555,bin_2123,0.9955,0.008499999999999952,False,True
24,,304.0,195.0,54,303.908904437,194.99165385900002,556,222,False,4.3,43.727899918992804,26.350223494459463,0.35622070236145403,0.08284202380498931,-133.56059442030713,27.62741229359466,bin_2123,1.004,0.008499999999999952,False,False
25,,304.0,196.0,54,303.948097568,195.96176694599998,556,222,False,4.3,43.73353921841726,26.481319857567566,0.26243519671088555,0.061031441095554785,87.53685781099858,-138.9025477686943,bin_2123,1.0125000000000002,0.008500000000000174,False,True
