frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
3,74.0,79.0,29,74.0,79.0,564,228,False,4.5,10.49645390070922,10.394736842105264,,,,,bin_810,53.799,,False,False
4,18.0,101.0,29,27.3333333333,97.3333333333,564,228,False,4.5,3.8770685579148934,12.807017543855263,14.09047344845954,3.131216321879898,159.97690963246865,,bin_963,58.58166666666667,4.782666666666671,True,False
5,23.0,98.0,29,23.1614906832,97.9751552795,564,228,False,4.5,3.2853178274042554,12.89146779993421,1.1954928235864462,0.2656650719080991,171.87801664491144,11.901107012442793,bin_963,58.692083333333336,0.11041666666666572,True,False
6,29.0,95.0,29,28.856779547600002,95.0667915942,564,228,False,4.5,4.09316021951773,12.508788367657894,1.7877951542421684,0.3972878120538152,-25.347174973665563,162.774808381423,bin_964,63.5785,4.886416666666662,True,True
7,26.0,176.0,29,26.1015002546,174.485165953,564,228,False,4.5,3.7023404616453903,22.9585744675,20.914183667128555,4.647596370473012,92.14185159778167,117.48902657144723,bin_1763,7.6442499999999995,-55.93425,True,True
8,56.0,194.0,29,55.454196430699994,194.48958637099997,564,228,False,4.5,7.865843465347517,25.590735048815787,9.851502745808741,2.1892228324019425,32.30101507489978,-59.84083652288189,bin_2007,5.745333333333333,-1.8989166666666666,True,True
9,71.0,185.0,29,71.0363172933,185.714827986,564,228,False,4.5,10.07607337493617,24.436161577105263,4.987246195975474,1.1082769324389943,-27.581535500556182,-59.882550575455966,bin_1930,5.05875,-0.6865833333333331,True,True
10,75.0,181.0,29,75.2212258171,181.20271790200002,564,228,False,4.5,10.669677420865249,23.842462881842106,1.6790996445721098,0.37313325434935773,-45.00456750176413,-17.423032001207947,bin_1850,5.1725,0.11375000000000046,True,False
11,78.0,177.0,29,78.1102299849,177.072507279,564,228,False,4.5,11.079465246085107,23.299014115657894,1.3612679723927457,0.3025039938650546,-52.98186114228261,-7.977293640518482,bin_1851,4.978083333333333,-0.19441666666666713,True,False
12,79.0,175.0,29,79.0780863347,174.991205966,564,228,False,4.5,11.216749834709221,23.02515867973684,0.6126788981422563,0.13615086625383474,-63.37524864493278,-10.393387502650171,bin_1851,5.007000000000001,0.028916666666667368,False,False
