frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
2,,32.0,32.0,14,32.0,32.0,559,232,False,4.4,4.579606440071556,4.137931034482759,,,,,bin_324,99.49766666666666,,False,False
3,,36.0,37.0,14,35.3333333333,36.1666666667,559,232,False,4.4,5.05664877757424,4.676724137935345,1.4392600878202568,0.3271045654136947,48.47862441123598,,bin_325,98.47399999999999,-1.0236666666666707,True,False
4,,40.0,38.0,14,39.8260869565,37.9316770186,559,232,False,4.4,5.699618884651163,4.904958235163793,1.3645532041400144,0.3101257282136396,19.543256543232935,-28.93536786800304,bin_325,98.43199999999999,-0.04200000000000159,True,False
5,,55.0,38.0,14,54.6917414001,38.005889439200004,559,232,False,4.4,7.827082847957066,4.91455466886207,4.25497121339498,0.9670389121352226,0.2584445281779632,-19.28481201505497,bin_327,97.34708333333333,-1.0849166666666576,True,False
6,,58.0,40.0,14,58.0925858053,39.9670062062,559,232,False,4.4,8.313786877323793,5.168147354249999,1.0976157110465736,0.24945811614694854,27.521354957073605,27.26291042889564,bin_408,97.6885,0.3414166666666745,True,False
7,,59.0,42.0,14,59.080319700000004,41.9860056999,559,232,False,4.4,8.455144143112703,5.429224874987068,0.5937789097821888,0.13494975222322472,61.56720615486455,34.045851197790945,bin_408,97.62658333333333,-0.061916666666675724,False,True
8,,57.0,46.0,14,57.08567196600001,45.9590089068,559,232,False,4.4,8.169684717853311,5.942975289672414,1.1754600325979385,0.2671500074086224,119.05822829328616,57.49102213842161,bin_408,97.56466666666667,-0.06191666666666151,True,True
9,,59.0,58.0,14,58.963247749,57.8403074156,559,232,False,4.4,8.438389659964221,7.479350096844827,3.1193908982549132,0.7089524768761166,80.07956763503279,-38.978660658253375,bin_568,84.12625,-13.438416666666669,True,True
10,,61.0,58.0,14,60.9830149675,58.147607389300006,559,232,False,4.4,8.727444002504473,7.519087162409484,0.5835458759037453,0.13262406270539664,7.827538367148593,-72.2520292678842,bin_568,84.10916666666667,-0.017083333333332007,False,True
11,,49.0,70.0,14,49.243221103,69.8508913851,559,232,False,4.4,7.0473303904114495,9.03244285152155,4.522400774503792,1.0278183578417708,137.98918015400736,130.16164178685875,bin_727,72.35325,-11.755916666666664,True,True
