frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,speed_mm_s,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,wall,turn
2,,193.0,188.0,manual,193.0,188.0,553,224,False,27.920433996383363,25.178571428571427,,,,bin_2027,3.0315,,False,True,False
3,,193.0,188.0,manual,193.0,188.0,553,224,False,27.920433996383363,25.178571428571427,0.0,0.0,,bin_2027,3.08725,0.05575000000000019,False,True,False
4,,193.0,188.0,manual,193.0,188.0,553,224,False,27.920433996383363,25.178571428571427,0.0,0.0,0.0,bin_2027,3.143,0.055749999999999744,False,True,False
5,,193.0,188.0,manual,193.0,188.0,553,224,False,27.920433996383363,25.178571428571427,0.0,0.0,0.0,bin_2027,3.19875,0.05575000000000019,False,True,False
6,,193.0,188.0,manual,193.0,188.0,553,224,False,27.920433996383363,25.178571428571427,0.0,0.0,0.0,bin_2027,3.2544999999999997,0.055749999999999744,False,True,False
7,,193.0,188.0,manual,193.0,188.0,553,224,False,27.920433996383363,25.178571428571427,0.0,0.0,0.0,bin_2027,3.31025,0.05575000000000019,False,True,False
8,,193.0,188.0,manual,193.0,188.0,553,224,False,27.920433996383363,25.178571428571427,0.0,0.0,0.0,bin_2027,3.3659999999999997,0.055749999999999744,False,True,False
9,,193.0,188.0,manual,193.0,188.0,553,224,False,27.920433996383363,25.178571428571427,0.0,0.0,0.0,bin_2027,3.42175,0.05575000000000019,False,True,False
10,,193.0,188.0,manual,193.0,188.0,553,224,False,27.920433996383363,25.178571428571427,0.0,0.0,0.0,bin_2027,3.4775,0.05575000000000019,False,True,False
11,,193.0,188.0,manual,193.0,188.0,553,224,False,27.920433996383363,25.178571428571427,0.0,0.0,0.0,bin_2027,3.53325,0.055749999999999744,False,True,False
12,,193.0,188.0,manual,193.0,188.0,553,224,False,27.920433996383363,25.178571428571427,0.0,0.0,0.0,bin_2027,3.589,0.05575000000000019,False,True,False
13,,193.0,188.0,manual,193.0,188.0,553,224,False,27.920433996383363,25.178571428571427,0.0,0.0,0.0,bin_2027,3.6447499999999997,0.055749999999999744,False,True,False
14,,193.0,188.0,manual,193.0,188.0,553,224,False,27.920433996383363,25.178571428571427,0.0,0.0,0.0,bin_2027,3.7005,0.05575000000000019,False,True,False
15,,193.0,188.0,manual,193.0,188.0,553,224,False,27.920433996383363,25.178571428571427,0.0,0.0,0.0,bin_2027,3.7562499999999996,0.055749999999999744,False,True,False
16,,193.0,188.0,manual,193.0,188.0,553,224,False,27.920433996383363,25.178571428571427,0.0,0.0,0.0,bin_2027,3.812,0.05575000000000019,False,True,False
17,,193.0,188.0,manual,193.0,188.0,553,224,False,27.920433996383363,25.178571428571427,0.0,0.0,0.0,bin_2027,3.86775,0.05575000000000019,False,True,False
