frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
2,116.0,20.0,0,114.166666667,19.8333333333,560,229,False,6.0,16.30952380957143,2.5982532751048035,,,,,bin_176,90.0655,,False,False
3,118.0,19.0,0,117.85714285700001,19.0310559006,560,229,False,6.0,16.836734693857142,2.493151428026201,1.0751701535452998,0.1791950255908833,-11.274364531994863,,bin_176,89.99825,-0.06725000000000136,True,False
4,107.0,19.0,0,107.24936420799999,18.9973229822,560,229,False,6.0,15.321337744,2.4887322684104802,3.0308067867206856,0.5051344644534476,-179.83291607043145,-168.55855153843657,bin_175,94.497,4.498750000000001,True,True
5,87.0,15.0,0,87.2741070177,15.0718001825,560,229,False,6.0,12.467729573957143,1.974471639628821,5.799152897605044,0.966525482934174,-169.78414077164004,10.048775298791412,bin_92,93.51208333333334,-0.9849166666666633,True,False
6,79.0,14.0,0,78.89597544520001,13.976536420999999,560,229,False,6.0,11.270853635028573,1.8309873040611353,2.4108917584491,0.40181529307485,-173.16387016971697,-3.3797293980769325,bin_91,96.922,3.4099166666666605,True,False
7,69.0,13.0,0,68.9870473097,12.9888494256,560,229,False,6.0,9.855292472814286,1.7015959946200874,2.8429249127814344,0.47382081879690574,-174.7773138253961,-1.6134436556791343,bin_89,98.424,1.5020000000000095,True,False
8,58.0,15.0,0,58.0142457577,14.942215499100001,560,229,False,6.0,8.287749393957144,1.9574954802314413,3.176586753614063,0.5294311256023438,170.72832086018235,-14.494365314421543,bin_88,98.15933333333334,-0.2646666666666704,True,False
9,50.0,17.0,0,49.9527127959,16.9758963851,560,229,False,6.0,7.136101827985714,2.2239165570000003,2.3641254673594956,0.3940209112265826,166.9743885146859,-3.7539323454964517,bin_167,99.46825,1.3089166666666614,True,False
10,44.0,20.0,0,43.944185590500005,19.9730570385,560,229,False,6.0,6.277740798642858,2.6165576906331878,1.8878037149187743,0.31463395248646236,155.41916407723343,-11.555224437452466,bin_166,99.5075,0.039249999999995566,True,False
11,39.0,24.0,0,38.9595332076,23.9712621752,560,229,False,6.0,5.565647601085715,3.140340022951965,1.7679645399797528,0.2946607566632921,143.66354528874956,-11.755618788483872,bin_245,99.43991666666666,-0.06758333333333155,True,False
12,36.0,29.0,0,35.948303731399996,28.970557955900002,560,229,False,6.0,5.1354719616285704,3.795269601209607,1.5671424099412232,0.2611904016568705,123.29800258038942,-20.365542708360138,bin_245,99.399,-0.04091666666666072,True,False
13,34.0,33.0,0,33.9611435294,33.0059664518,560,229,False,6.0,4.851591932771428,4.323925736043668,1.2001086278860267,0.2000181046476711,118.23509894439994,-5.0629036359894855,bin_324,99.20983333333334,-0.18916666666666515,True,False
14,44.0,30.0,0,43.7705442577,30.1278887444,560,229,False,6.0,6.252934893957144,3.946884988349345,2.9023589166653,0.48372648611088337,-15.059189721408044,-133.29428866580798,bin_246,99.10516666666666,-0.10466666666667379,True,True
15,47.0,31.0,0,47.0290450496,30.982334494299998,560,229,False,6.0,6.718435007085715,4.058821112790393,0.9575386180778177,0.15958976967963628,13.520880209099357,28.5800699305074,bin_326,97.20625000000001,-1.8989166666666506,False,False
16,42.0,36.0,0,42.1589987576,35.9189440347,560,229,False,6.0,6.022714108228572,4.705538519829695,1.8997589043604757,0.31662648406007926,137.0905595198215,123.56967931072215,bin_326,97.15466666666667,-0.05158333333334042,True,True
17,38.0,39.0,0,38.0485157913,39.0018980007,560,229,False,6.0,5.4355022558999995,5.109418952056769,1.4253942094046563,0.23756570156744272,145.48006371142125,8.389504191599741,bin_405,93.76558333333334,-3.389083333333332,True,False
18,37.0,40.0,0,36.9640593705,40.0379166389,560,229,False,6.0,5.280579910071428,5.245141917759825,0.4119303662332273,0.06865506103887122,138.77934039457207,-6.700723316849178,bin_405,93.7565,-0.00908333333333644,False,False
19,39.0,40.0,0,38.9305101076,40.0337490914,560,229,False,6.0,5.561501443942857,5.244595950838428,0.561844128820639,0.09364068813677318,-0.11135337520708612,-138.89069376977915,bin_405,93.74741666666667,-0.00908333333333644,False,True
20,39.0,40.0,0,39.0070883101,40.0135175763,560,229,False,6.0,5.5724411871571435,5.241945534013101,0.02251245796820038,0.003752076328033397,-13.618871456000045,-13.50751808079296,bin_405,93.73833333333333,-0.00908333333333644,False,False
21,39.0,38.0,0,39.004220578099996,38.0407557882,560,229,False,6.0,5.572031511157142,4.983505125091703,0.5168814672548595,0.08614691120914325,-90.09082436529575,-76.4719529092957,bin_325,97.71799999999999,3.9796666666666596,False,True
22,38.0,37.0,0,38.0194849485,36.9990632479,560,229,False,6.0,5.4313549926428575,4.847038853436681,0.39198431683281576,0.06533071947213596,-135.8703485332455,-45.77952416794976,bin_325,97.676,-0.04199999999998738,False,True
23,37.0,36.0,0,37.0081195136,35.9988790962,560,229,False,6.0,5.286874216228572,4.716010361947599,0.3900931188071853,0.06501551980119755,-137.7953597205819,-1.9250111873363949,bin_325,97.634,-0.04200000000000159,False,False
24,35.0,36.0,0,35.020903615,35.9817089616,560,229,False,6.0,5.002986230714286,4.713760999336245,0.5677937933845946,0.09463229889743242,-179.546031202894,-41.7506714823121,bin_325,97.592,-0.04200000000000159,False,True
25,35.0,36.0,0,34.9729739649,35.9923273229,560,229,False,6.0,4.9961391378428575,4.715152051034935,0.013973933679303791,0.002328988946550632,168.51611241405212,-11.937856383053884,bin_324,98.89583333333333,1.3038333333333298,False,False
26,35.0,35.0,0,34.988260805,35.014935671399996,560,229,False,6.0,4.998322972142858,4.5871094766026195,0.2561223926134142,0.04268706543556903,-89.02288470315027,102.46100288279763,bin_324,98.86966666666666,-0.026166666666668448,False,True
27,35.0,34.0,0,34.9955448869,34.0064183542,560,229,False,6.0,4.999363555271429,4.454989304043669,0.26424854066014725,0.044041423443357874,-89.5487457548047,-0.5258610516544309,bin_324,98.84349999999999,-0.026166666666668448,False,False
28,34.0,34.0,0,34.0161720229,33.9845966448,560,229,False,6.0,4.859453146128572,4.452130564820961,0.27987922378386765,0.046646537297311275,-178.829458761002,-89.2807130061973,bin_324,98.81733333333332,-0.026166666666668448,False,True
29,34.0,34.0,0,33.9890446099,33.9934073244,560,229,False,6.0,4.855577801414285,4.453284802323145,0.008087165354064242,0.0013478608923440402,163.41429779156073,-17.75624344743727,bin_324,98.79116666666667,-0.026166666666654237,False,False
30,35.0,34.0,0,34.9772677098,33.997502054899996,560,229,False,6.0,4.996752529971429,4.453821229899563,0.28235149539344034,0.04705858256557339,0.21770814465655813,-163.19658964690416,bin_324,98.765,-0.026166666666668448,False,True
31,35.0,33.0,0,35.008471202399996,33.016903354899995,560,229,False,6.0,5.001210171771428,4.325358518109169,0.25708005672131645,0.04284667612021941,-88.01264022073802,-88.23034836539458,bin_325,97.298,-1.4669999999999987,False,True
32,34.0,33.0,0,34.0218045254,32.989317277800005,560,229,False,6.0,4.860257789342858,4.321744621545852,0.28199740680127,0.04699956780021167,-178.53130778325723,-90.51866756251921,bin_324,98.71266666666666,1.4146666666666619,False,True
33,34.0,32.0,0,33.991182915900005,32.0130419968,560,229,False,6.0,4.855883273700001,4.193848296524018,0.25594223052243825,0.04265703842040638,-91.95895864575643,86.57234913750081,bin_324,98.6865,-0.026166666666668448,False,True
34,34.0,33.0,0,33.9959028825,32.9700029635,560,229,False,6.0,4.8565575546428565,4.319214362030568,0.2507357576045547,0.04178929293409245,89.69183782270181,-178.34920353154178,bin_324,98.66033333333333,-0.026166666666668448,False,True
35,34.0,32.0,0,33.9984341379,32.0228241673,560,229,False,6.0,4.856919162557143,4.195129803576419,0.24817017070586617,0.04136169511764436,-89.83302879154348,-179.5248666142453,bin_324,98.63416666666666,-0.026166666666668448,False,True
36,34.0,32.0,0,33.9994145222,31.992297879200002,560,229,False,6.0,4.8570592174571425,4.1911307265327515,0.008003057559759075,0.0013338429266265125,-87.99421811147866,1.8388106800648245,bin_324,98.608,-0.026166666666654237,False,False
37,34.0,32.0,0,33.9997816946,31.9963536164,560,229,False,6.0,4.857111670657144,4.191662045816594,0.0010678043258449837,0.0001779673876408306,84.36188322557362,172.35610133705228,bin_324,98.58183333333334,-0.026166666666668448,False,True
38,33.0,32.0,0,33.017754957600005,31.9986038164,560,229,False,6.0,4.7168221368,4.191956831842795,0.28057968713829484,0.04676328118971581,179.8796063409855,95.51772311541188,bin_324,98.55566666666667,-0.026166666666668448,False,True
39,33.0,32.0,0,32.9896347763,31.9994778446,560,229,False,6.0,4.712804968042857,4.192071333353712,0.008037600492528205,0.001339600082088034,178.3673383011532,-1.5122680398322927,bin_324,98.5295,-0.026166666666668448,False,False
40,32.0,31.0,0,32.0131603378,31.0176416273,560,229,False,6.0,4.573308619685714,4.063446501393013,0.3794921796395561,0.06324869660659269,-137.32190155388656,44.31076014496023,bin_324,98.50333333333333,-0.026166666666668448,False,True
41,32.0,31.0,0,31.9878833988,30.9895925325,560,229,False,6.0,4.5696976284,4.059771947489083,0.010303708935793994,0.0017172848226323324,-134.5001366039552,2.8217649499313495,bin_324,98.47716666666666,-0.026166666666668448,False,False
42,31.0,31.0,0,31.0125057113,30.995308265100004,560,229,False,6.0,4.430357958757143,4.060520733419215,0.2786833630954655,0.04644722718257758,179.69210591142934,-45.80775748461542,bin_324,98.451,-0.026166666666668448,False,True
43,32.0,31.0,0,31.9698029929,30.998212426,560,229,False,6.0,4.567114713271428,4.060901191179039,0.27351456746131386,0.04558576124355231,0.15939664378188,-179.53270926764745,bin_324,98.42483333333332,-0.026166666666668448,False,True
44,32.0,30.0,0,32.0049133033,30.0171682102,560,229,False,6.0,4.5721304718999995,3.9323801148733626,0.25723782684037455,0.04287297114006242,-87.76506671529852,-87.92446335908039,bin_244,99.24466666666666,0.8198333333333352,False,True
45,32.0,31.0,0,32.0026049938,30.971579670100002,560,229,False,6.0,4.571800713399999,4.057412183855895,0.2500650076657757,0.041677501277629286,90.15111104419222,177.91617775949072,bin_324,98.3725,-0.8721666666666579,False,True
46,31.0,30.0,0,31.0188442757,30.023413686999998,560,229,False,6.0,4.431263467957143,3.9331982996069863,0.37512561307843,0.06252093551307167,-138.52813339083738,131.3207555649704,bin_244,99.21033333333334,0.8378333333333359,False,True
47,32.0,30.0,0,31.972206226399997,29.9925176911,560,229,False,6.0,4.567458032342857,3.9291507892270747,0.2725093885244312,0.04541823142073853,-1.7022487425698993,136.82588464826748,bin_244,99.19316666666667,-0.017166666666668107,False,True
48,32.0,30.0,0,32.0058109756,29.9964355479,560,229,False,6.0,4.5722587108,3.9296640455764194,0.009656074922870485,0.0016093458204784142,6.102499552759911,7.80474829532981,bin_244,99.176,-0.017166666666668107,False,False
49,31.0,29.0,0,31.020775991,29.016470681399998,560,229,False,6.0,4.431539427285714,3.801284368742358,0.38096329574798654,0.06349388262466442,-137.62547452442737,-143.7279740771873,bin_244,99.15883333333333,-0.017166666666668107,False,True
50,32.0,29.0,0,31.9729614658,28.989154330700003,560,229,False,6.0,4.567565923685715,3.7977058075152845,0.27214712067788066,0.04535785344631344,-1.5069797287744071,136.11849479565296,bin_244,99.14166666666667,-0.017166666666668107,False,True
51,32.0,28.0,0,32.0060941523,28.0129811833,560,229,False,6.0,4.572299164614286,3.669822862441048,0.25594101828779336,0.04265683638129889,-87.88031943805977,-86.37333970928536,bin_244,99.1245,-0.017166666666668107,False,True
52,32.0,28.0,0,32.0030452884,27.9878166212,560,229,False,6.0,4.571863612628572,3.6665261949170307,0.0066506307358530446,0.0011084384559755074,-97.52626429332167,-9.645944855261902,bin_244,99.10733333333333,-0.017166666666668107,False,False
53,32.0,28.0,0,32.001172061,27.994644494499997,560,229,False,6.0,4.571596008714286,3.6674206761353707,0.0018673066217464616,0.00031121777029107693,106.6557210926218,-155.81801461405652,bin_244,99.09016666666666,-0.017166666666668107,False,True
