frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
2,508.0,23.0,manual,508.0,23.0,564,226,False,5.0,72.05673758865248,3.0530973451327434,,,,,bin_312,0.8261666666666666,,False,False
3,508.0,23.0,manual,508.0,23.0,564,226,False,5.0,72.05673758865248,3.0530973451327434,0.0,0.0,0.0,,bin_312,0.8292499999999999,0.003083333333333327,False,False
4,508.0,23.0,manual,508.0,23.0,564,226,False,5.0,72.05673758865248,3.0530973451327434,0.0,0.0,0.0,0.0,bin_312,0.8323333333333333,0.003083333333333327,False,False
5,508.0,23.0,manual,508.0,23.0,564,226,False,5.0,72.05673758865248,3.0530973451327434,0.0,0.0,0.0,0.0,bin_312,0.8354166666666666,0.003083333333333327,False,False
6,508.0,23.0,manual,508.0,23.0,564,226,False,5.0,72.05673758865248,3.0530973451327434,0.0,0.0,0.0,0.0,bin_312,0.8384999999999999,0.003083333333333327,False,False
7,508.0,23.0,manual,508.0,23.0,564,226,False,5.0,72.05673758865248,3.0530973451327434,0.0,0.0,0.0,0.0,bin_312,0.8415833333333332,0.003083333333333327,False,False
8,508.0,23.0,16,508.0,23.0,564,226,False,5.0,72.05673758865248,3.0530973451327434,0.0,0.0,0.0,0.0,bin_312,0.8446666666666666,0.003083333333333327,False,False
9,508.0,22.0,16,508.0,22.1666666667,564,226,False,5.0,72.05673758865248,2.9424778761106194,0.2212389380442481,0.04424778760884962,-90.0,-90.0,bin_232,0.74475,-0.09991666666666654,False,True
10,508.0,20.0,16,508.0,20.0807453416,564,226,False,5.0,72.05673758865248,2.6655856648141594,0.55378442259292,0.11075688451858401,-90.0,0.0,bin_232,0.7474999999999999,0.002749999999999919,False,False
11,508.0,20.0,16,508.0,19.9930397537,564,226,False,5.0,72.05673758865248,2.653943330137168,0.023284669353982324,0.004656933870796465,-90.0,0.0,bin_232,0.75025,0.00275000000000003,False,False
12,508.0,21.0,16,508.0,20.9771776322,564,226,False,5.0,72.05673758865248,2.784581101619469,0.26127554296460165,0.05225510859292033,90.0,-180.0,bin_232,0.753,0.00275000000000003,False,True
13,508.0,20.0,16,508.0,20.0263415278,564,226,False,5.0,72.05673758865248,2.658363919619469,0.25243436399999997,0.05048687279999999,-90.0,180.0,bin_232,0.75575,0.00275000000000003,False,True
