frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
2,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,,,,,bin_1515,0.6626666666666667,,False,False
3,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,,bin_1515,0.664,0.0013333333333332975,False,False
4,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.6653333333333333,0.0013333333333332975,False,False
5,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.6666666666666667,0.0013333333333334085,False,False
6,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.668,0.0013333333333332975,False,False
7,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.6693333333333333,0.0013333333333332975,False,False
8,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.6706666666666667,0.0013333333333334085,False,False
9,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.672,0.0013333333333332975,False,False
10,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.6733333333333333,0.0013333333333332975,False,False
11,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.6746666666666666,0.0013333333333332975,False,False
12,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.676,0.0013333333333334085,False,False
13,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.6773333333333333,0.0013333333333332975,False,False
14,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.6786666666666666,0.0013333333333332975,False,False
15,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.68,0.0013333333333334085,False,False
16,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.6813333333333333,0.0013333333333332975,False,False
17,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.6826666666666666,0.0013333333333332975,False,False
18,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.684,0.0013333333333334085,False,False
19,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.6853333333333333,0.0013333333333332975,False,False
20,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.6866666666666666,0.0013333333333332975,False,False
21,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.6880000000000001,0.0013333333333334085,False,False
22,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.6893333333333334,0.0013333333333332975,False,False
23,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.6906666666666667,0.0013333333333332975,False,False
24,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.6920000000000001,0.0013333333333334085,False,False
25,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.6933333333333334,0.0013333333333332975,False,False
26,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.6946666666666667,0.0013333333333332975,False,False
27,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.6960000000000001,0.0013333333333334085,False,False
28,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.6973333333333334,0.0013333333333332975,False,False
29,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.6986666666666667,0.0013333333333332975,False,False
30,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.7,0.0013333333333332975,False,False
31,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.7013333333333334,0.0013333333333334085,False,False
32,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.7026666666666667,0.0013333333333332975,False,False
33,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.704,0.0013333333333332975,False,False
34,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.7053333333333334,0.0013333333333334085,False,False
35,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.7066666666666667,0.0013333333333332975,False,False
36,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.708,0.0013333333333332975,False,False
37,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.7093333333333334,0.0013333333333334085,False,False
38,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.7106666666666667,0.0013333333333332975,False,False
39,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.712,0.0013333333333332975,False,False
40,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.7133333333333334,0.0013333333333334085,False,False
41,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.7146666666666667,0.0013333333333332975,False,False
42,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.716,0.0013333333333332975,False,False
43,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.7173333333333334,0.0013333333333334085,False,False
44,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.7186666666666667,0.0013333333333332975,False,False
45,524.0,126.0,manual,524.0,126.0,557,208,False,5.1,75.26032315978456,18.173076923076923,0.0,0.0,0.0,0.0,bin_1515,0.72,0.0013333333333332975,False,False
