frames,interpolated,manual_tracker_fix,measurement_x,measurement_y,objid,pixel_height,pixel_width,position_x,position_y,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
23,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,79.79958333333333,-0.039583333333325754,False,False
24,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,79.75999999999999,-0.039583333333339965,False,False
25,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,79.72041666666667,-0.039583333333325754,False,False
26,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,79.68083333333333,-0.039583333333339965,False,False
27,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,79.64125,-0.039583333333325754,False,False
28,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,79.60166666666666,-0.039583333333339965,False,False
29,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,79.56208333333333,-0.039583333333325754,False,False
30,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,79.5225,-0.039583333333339965,False,False
31,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,79.48291666666665,-0.039583333333339965,False,False
32,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,79.44333333333333,-0.039583333333325754,False,False
33,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,79.40374999999999,-0.039583333333339965,False,False
34,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,79.36416666666666,-0.039583333333325754,False,False
35,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,79.32458333333332,-0.039583333333339965,False,False
36,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,79.285,-0.039583333333325754,False,False
37,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,79.24541666666666,-0.039583333333339965,False,False
38,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,79.20583333333333,-0.039583333333325754,False,False
39,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,79.16624999999999,-0.039583333333339965,False,False
40,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,79.12666666666667,-0.039583333333325754,False,False
41,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,79.08708333333333,-0.039583333333339965,False,False
42,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,79.0475,-0.039583333333325754,False,False
43,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,79.00791666666666,-0.039583333333339965,False,False
44,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,78.96833333333333,-0.039583333333325754,False,False
45,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,78.92875,-0.039583333333339965,False,False
46,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,78.88916666666665,-0.039583333333339965,False,False
47,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,78.84958333333333,-0.039583333333325754,False,False
48,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,78.80999999999999,-0.039583333333339965,False,False
49,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,78.77041666666666,-0.039583333333325754,False,False
50,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,78.73083333333332,-0.039583333333339965,False,False
51,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,78.69125,-0.039583333333325754,False,False
52,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,78.65166666666666,-0.039583333333339965,False,False
53,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,78.61208333333333,-0.039583333333325754,False,False
54,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,78.57249999999999,-0.039583333333339965,False,False
55,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,78.53291666666667,-0.039583333333325754,False,False
56,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,78.49333333333333,-0.039583333333339965,False,False
57,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,78.45375,-0.039583333333325754,False,False
58,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,78.41416666666666,-0.039583333333339965,False,False
59,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,78.37458333333333,-0.039583333333325754,False,False
60,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,78.335,-0.039583333333339965,False,False
61,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,78.29541666666665,-0.039583333333339965,False,False
62,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,78.25583333333333,-0.039583333333325754,False,False
63,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,78.21624999999999,-0.039583333333339965,False,False
64,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,78.17666666666666,-0.039583333333325754,False,False
65,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,78.13708333333332,-0.039583333333339965,False,False
66,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,78.0975,-0.039583333333325754,False,False
67,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,78.05791666666666,-0.039583333333339965,False,False
68,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,78.01833333333333,-0.039583333333325754,False,False
69,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,77.97874999999999,-0.039583333333339965,False,False
70,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,77.93916666666667,-0.039583333333325754,False,False
71,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,77.89958333333333,-0.039583333333339965,False,False
72,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,77.86,-0.039583333333325754,False,False
73,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,77.82041666666666,-0.039583333333339965,False,False
74,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,77.78083333333333,-0.039583333333325754,False,False
75,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,77.74125,-0.039583333333339965,False,False
76,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,77.70166666666665,-0.039583333333339965,False,False
77,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,77.66208333333333,-0.039583333333325754,False,False
78,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,77.62249999999999,-0.039583333333339965,False,False
79,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,77.58291666666666,-0.039583333333325754,False,False
80,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,77.54333333333332,-0.039583333333339965,False,False
81,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,77.50375,-0.039583333333325754,False,False
82,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,77.46416666666666,-0.039583333333339965,False,False
83,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,77.42458333333333,-0.039583333333325754,False,False
84,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,77.38499999999999,-0.039583333333339965,False,False
85,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,77.34541666666667,-0.039583333333325754,False,False
86,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,77.30583333333333,-0.039583333333339965,False,False
87,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,77.26625,-0.039583333333325754,False,False
88,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,77.22666666666666,-0.039583333333339965,False,False
89,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,77.18708333333333,-0.039583333333325754,False,False
90,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,77.1475,-0.039583333333339965,False,False
91,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,77.10791666666665,-0.039583333333339965,False,False
92,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,77.06833333333333,-0.039583333333325754,False,False
93,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,77.02874999999999,-0.039583333333339965,False,False
94,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,76.98916666666666,-0.039583333333325754,False,False
95,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,76.94958333333332,-0.039583333333339965,False,False
96,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,76.91,-0.039583333333325754,False,False
97,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,76.87041666666666,-0.039583333333339965,False,False
98,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,76.83083333333333,-0.039583333333325754,False,False
99,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,76.79124999999999,-0.039583333333339965,False,False
100,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,76.75166666666667,-0.039583333333325754,False,False
101,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,76.71208333333333,-0.039583333333339965,False,False
102,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,76.6725,-0.039583333333325754,False,False
103,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,76.63291666666666,-0.039583333333339965,False,False
104,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,76.59333333333333,-0.039583333333325754,False,False
105,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,76.55375,-0.039583333333339965,False,False
106,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,76.51416666666665,-0.039583333333339965,False,False
107,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,76.47458333333333,-0.039583333333325754,False,False
108,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,76.43499999999999,-0.039583333333339965,False,False
109,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,76.39541666666666,-0.039583333333325754,False,False
110,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,76.35583333333332,-0.039583333333339965,False,False
111,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,76.31625,-0.039583333333325754,False,False
112,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,76.27666666666666,-0.039583333333339965,False,False
113,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,76.23708333333333,-0.039583333333325754,False,False
114,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,76.19749999999999,-0.039583333333339965,False,False
115,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,76.15791666666667,-0.039583333333325754,False,False
116,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,76.11833333333333,-0.039583333333339965,False,False
117,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,76.07875,-0.039583333333325754,False,False
118,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,76.03916666666666,-0.039583333333339965,False,False
119,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.99958333333333,-0.039583333333325754,False,False
120,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.96,-0.039583333333339965,False,False
121,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.9465,-0.013499999999993406,False,False
122,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.93299999999999,-0.013500000000007617,False,False
123,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.9195,-0.013499999999993406,False,False
124,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.90599999999999,-0.013500000000007617,False,False
125,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.8925,-0.013499999999993406,False,False
126,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.87899999999999,-0.013500000000007617,False,False
127,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.8655,-0.013499999999993406,False,False
128,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.85199999999999,-0.013500000000007617,False,False
129,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.8385,-0.013499999999993406,False,False
130,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.82499999999999,-0.013500000000007617,False,False
131,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.8115,-0.013499999999993406,False,False
132,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.798,-0.013499999999993406,False,False
133,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.7845,-0.013500000000007617,False,False
134,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.771,-0.013499999999993406,False,False
135,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.7575,-0.013500000000007617,False,False
136,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.744,-0.013499999999993406,False,False
137,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.73049999999999,-0.013500000000007617,False,False
138,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.717,-0.013499999999993406,False,False
139,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.70349999999999,-0.013500000000007617,False,False
140,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.69,-0.013499999999993406,False,False
141,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.67649999999999,-0.013500000000007617,False,False
142,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.663,-0.013499999999993406,False,False
143,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.64949999999999,-0.013500000000007617,False,False
144,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.636,-0.013499999999993406,False,False
145,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.6225,-0.013499999999993406,False,False
146,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.609,-0.013500000000007617,False,False
147,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.5955,-0.013499999999993406,False,False
148,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.582,-0.013500000000007617,False,False
149,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.5685,-0.013499999999993406,False,False
150,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.55499999999999,-0.013500000000007617,False,False
151,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.5415,-0.013499999999993406,False,False
152,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.52799999999999,-0.013500000000007617,False,False
153,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.5145,-0.013499999999993406,False,False
154,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.50099999999999,-0.013500000000007617,False,False
155,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.4875,-0.013499999999993406,False,False
156,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.47399999999999,-0.013500000000007617,False,False
157,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.4605,-0.013499999999993406,False,False
158,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.447,-0.013499999999993406,False,False
159,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.4335,-0.013500000000007617,False,False
160,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.42,-0.013499999999993406,False,False
161,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.4065,-0.013500000000007617,False,False
162,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.393,-0.013499999999993406,False,False
163,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.3795,-0.013500000000007617,False,False
164,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.366,-0.013499999999993406,False,False
165,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.35249999999999,-0.013500000000007617,False,False
166,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.339,-0.013499999999993406,False,False
167,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.32549999999999,-0.013500000000007617,False,False
168,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.312,-0.013499999999993406,False,False
169,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.2985,-0.013499999999993406,False,False
170,,True,137,29,,229,566,137,29,4.7,19.363957597173144,3.7991266375545854,0.0,0.0,0.0,0.0,bin_259,75.285,-0.013500000000007617,False,False
