frames,interpolated,manual_tracker_fix,measurement_x,measurement_y,objid,pixel_height,pixel_width,position_x,position_y,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
355,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.27125,0.0017499999999999183,False,False
356,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.2730000000000001,0.0017500000000001403,False,False
357,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.27475,0.0017499999999999183,False,False
358,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.2765,0.0017499999999999183,False,False
359,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.27825,0.0017500000000001403,False,False
360,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.28,0.0017499999999999183,False,False
361,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.2819166666666666,0.0019166666666665666,False,False
362,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.2838333333333334,0.0019166666666667886,False,False
363,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.28575,0.0019166666666665666,False,False
364,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.2876666666666667,0.0019166666666667886,False,False
365,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.2895833333333333,0.0019166666666665666,False,False
366,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.2915,0.0019166666666667886,False,False
367,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.2934166666666667,0.0019166666666665666,False,False
368,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.2953333333333334,0.0019166666666667886,False,False
369,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.29725,0.0019166666666665666,False,False
370,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.2991666666666668,0.0019166666666667886,False,False
371,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3010833333333334,0.0019166666666665666,False,False
372,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.303,0.0019166666666665666,False,False
373,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3049166666666667,0.0019166666666667886,False,False
374,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3068333333333333,0.0019166666666665666,False,False
375,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.30875,0.0019166666666667886,False,False
376,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3106666666666666,0.0019166666666665666,False,False
377,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3125833333333334,0.0019166666666667886,False,False
378,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3145,0.0019166666666665666,False,False
379,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3164166666666668,0.0019166666666667886,False,False
380,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3183333333333334,0.0019166666666665666,False,False
381,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.32025,0.0019166666666665666,False,False
382,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3221666666666667,0.0019166666666667886,False,False
383,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3240833333333333,0.0019166666666665666,False,False
384,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.326,0.0019166666666667886,False,False
385,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3279166666666666,0.0019166666666665666,False,False
386,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3298333333333334,0.0019166666666667886,False,False
387,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.33175,0.0019166666666665666,False,False
388,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3336666666666668,0.0019166666666667886,False,False
389,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3355833333333333,0.0019166666666665666,False,False
390,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3375,0.0019166666666665666,False,False
391,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3394166666666667,0.0019166666666667886,False,False
392,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3413333333333333,0.0019166666666665666,False,False
393,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.34325,0.0019166666666667886,False,False
394,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3451666666666666,0.0019166666666665666,False,False
395,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3470833333333334,0.0019166666666667886,False,False
396,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.349,0.0019166666666665666,False,False
397,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3509166666666668,0.0019166666666667886,False,False
398,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3528333333333333,0.0019166666666665666,False,False
399,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3547500000000001,0.0019166666666667886,False,False
400,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3566666666666667,0.0019166666666665666,False,False
401,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3585833333333333,0.0019166666666665666,False,False
402,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3605,0.0019166666666667886,False,False
403,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3624166666666666,0.0019166666666665666,False,False
404,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3643333333333334,0.0019166666666667886,False,False
405,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.36625,0.0019166666666665666,False,False
406,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3681666666666668,0.0019166666666667886,False,False
407,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3700833333333333,0.0019166666666665666,False,False
408,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.372,0.0019166666666667886,False,False
409,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3739166666666667,0.0019166666666665666,False,False
410,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3758333333333335,0.0019166666666667886,False,False
411,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.37775,0.0019166666666665666,False,False
412,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3796666666666666,0.0019166666666665666,False,False
413,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3815833333333334,0.0019166666666667886,False,False
414,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3835,0.0019166666666665666,False,False
415,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3854166666666667,0.0019166666666667886,False,False
416,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3873333333333333,0.0019166666666665666,False,False
417,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.38925,0.0019166666666667886,False,False
418,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3911666666666667,0.0019166666666665666,False,False
419,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3930833333333335,0.0019166666666667886,False,False
420,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.395,0.0019166666666665666,False,False
421,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3969166666666666,0.0019166666666665666,False,False
422,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.3988333333333334,0.0019166666666667886,False,False
423,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.40075,0.0019166666666665666,False,False
424,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4026666666666667,0.0019166666666667886,False,False
425,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4045833333333333,0.0019166666666665666,False,False
426,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4065,0.0019166666666667886,False,False
427,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4084166666666667,0.0019166666666665666,False,False
428,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4103333333333334,0.0019166666666667886,False,False
429,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.41225,0.0019166666666665666,False,False
430,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4141666666666666,0.0019166666666665666,False,False
431,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4160833333333334,0.0019166666666667886,False,False
432,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.418,0.0019166666666665666,False,False
433,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4199166666666667,0.0019166666666667886,False,False
434,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4218333333333333,0.0019166666666665666,False,False
435,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.42375,0.0019166666666667886,False,False
436,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4256666666666666,0.0019166666666665666,False,False
437,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4275833333333334,0.0019166666666667886,False,False
438,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4295,0.0019166666666665666,False,False
439,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4314166666666668,0.0019166666666667886,False,False
440,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4333333333333333,0.0019166666666665666,False,False
441,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.43525,0.0019166666666665666,False,False
442,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4371666666666667,0.0019166666666667886,False,False
443,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4390833333333333,0.0019166666666665666,False,False
444,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.441,0.0019166666666667886,False,False
445,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4429166666666666,0.0019166666666665666,False,False
446,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4448333333333334,0.0019166666666667886,False,False
447,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.44675,0.0019166666666665666,False,False
448,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4486666666666668,0.0019166666666667886,False,False
449,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4505833333333333,0.0019166666666665666,False,False
450,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4525000000000001,0.0019166666666667886,False,False
451,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4544166666666667,0.0019166666666665666,False,False
452,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4563333333333333,0.0019166666666665666,False,False
453,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.45825,0.0019166666666667886,False,False
454,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4601666666666666,0.0019166666666665666,False,False
455,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4620833333333334,0.0019166666666667886,False,False
456,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.464,0.0019166666666665666,False,False
457,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4659166666666668,0.0019166666666667886,False,False
458,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4678333333333333,0.0019166666666665666,False,False
459,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4697500000000001,0.0019166666666667886,False,False
460,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4716666666666667,0.0019166666666665666,False,False
461,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4735833333333335,0.0019166666666667886,False,False
462,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4755,0.0019166666666665666,False,False
463,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4774166666666666,0.0019166666666665666,False,False
464,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4793333333333334,0.0019166666666667886,False,False
465,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.48125,0.0019166666666665666,False,False
466,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4831666666666667,0.0019166666666667886,False,False
467,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4850833333333333,0.0019166666666665666,False,False
468,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.487,0.0019166666666667886,False,False
469,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4889166666666667,0.0019166666666665666,False,False
470,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4908333333333332,0.0019166666666665666,False,False
471,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.49275,0.0019166666666667886,False,False
472,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4946666666666666,0.0019166666666665666,False,False
473,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4965833333333334,0.0019166666666667886,False,False
474,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.4985,0.0019166666666665666,False,False
475,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5004166666666667,0.0019166666666667886,False,False
476,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5023333333333333,0.0019166666666665666,False,False
477,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.50425,0.0019166666666667886,False,False
478,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5061666666666667,0.0019166666666665666,False,False
479,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5080833333333334,0.0019166666666667886,False,False
480,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.51,0.0019166666666665666,False,False
481,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5105833333333334,0.0005833333333333801,False,False
482,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5111666666666668,0.0005833333333333801,False,False
483,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.51175,0.0005833333333331581,False,False
484,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5123333333333333,0.0005833333333333801,False,False
485,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5129166666666667,0.0005833333333333801,False,False
486,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5135,0.0005833333333333801,False,False
487,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5140833333333334,0.0005833333333333801,False,False
488,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5146666666666666,0.0005833333333331581,False,False
489,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.51525,0.0005833333333333801,False,False
490,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5158333333333334,0.0005833333333333801,False,False
491,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5164166666666667,0.0005833333333333801,False,False
492,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.517,0.0005833333333331581,False,False
493,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5175833333333333,0.0005833333333333801,False,False
494,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5181666666666667,0.0005833333333333801,False,False
495,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.51875,0.0005833333333333801,False,False
496,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5193333333333334,0.0005833333333333801,False,False
497,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5199166666666666,0.0005833333333331581,False,False
498,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5205,0.0005833333333333801,False,False
499,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5210833333333333,0.0005833333333333801,False,False
500,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5216666666666667,0.0005833333333333801,False,False
501,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.52225,0.0005833333333333801,False,False
502,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5228333333333333,0.0005833333333331581,False,False
503,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5234166666666666,0.0005833333333333801,False,False
504,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.524,0.0005833333333333801,False,False
505,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5245833333333334,0.0005833333333333801,False,False
506,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5251666666666668,0.0005833333333333801,False,False
507,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.52575,0.0005833333333331581,False,False
508,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5263333333333333,0.0005833333333333801,False,False
509,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5269166666666667,0.0005833333333333801,False,False
510,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5275,0.0005833333333333801,False,False
511,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5280833333333335,0.0005833333333333801,False,False
512,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5286666666666666,0.0005833333333331581,False,False
513,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.52925,0.0005833333333333801,False,False
514,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5298333333333334,0.0005833333333333801,False,False
515,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5304166666666668,0.0005833333333333801,False,False
516,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5310000000000001,0.0005833333333333801,False,False
517,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5315833333333333,0.0005833333333331581,False,False
518,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5321666666666667,0.0005833333333333801,False,False
519,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.53275,0.0005833333333333801,False,False
520,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5333333333333334,0.0005833333333333801,False,False
521,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5339166666666666,0.0005833333333331581,False,False
522,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5345,0.0005833333333333801,False,False
523,,True,391,196,,215,553,391,196,6.8,56.56419529837251,27.348837209302324,0.0,0.0,0.0,0.0,bin_2216,1.5350833333333334,0.0005833333333333801,False,False
