frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
2,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,,,,,bin_2055,0.36666666666666664,,False,False
3,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,,bin_2055,0.37,0.003333333333333355,False,False
4,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.3733333333333333,0.0033333333333332993,False,False
5,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.37666666666666665,0.003333333333333355,False,False
6,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.38,0.003333333333333355,False,False
7,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.3833333333333333,0.0033333333333332993,False,False
8,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.38666666666666666,0.003333333333333355,False,False
9,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.39,0.003333333333333355,False,False
10,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.3933333333333333,0.0033333333333332993,False,False
11,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.39666666666666667,0.003333333333333355,False,False
12,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.39999999999999997,0.0033333333333332993,False,False
13,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.4033333333333333,0.003333333333333355,False,False
14,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.4066666666666667,0.003333333333333355,False,False
15,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.41,0.0033333333333332993,False,False
16,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.41333333333333333,0.003333333333333355,False,False
17,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.41666666666666663,0.0033333333333332993,False,False
18,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.42,0.003333333333333355,False,False
19,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.42333333333333334,0.003333333333333355,False,False
20,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.42666666666666664,0.0033333333333332993,False,False
21,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.43,0.003333333333333355,False,False
22,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.43333333333333335,0.003333333333333355,False,False
23,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.43666666666666665,0.0033333333333332993,False,False
24,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.44,0.003333333333333355,False,False
25,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.44333333333333336,0.003333333333333355,False,False
26,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.44666666666666666,0.0033333333333332993,False,False
27,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.45,0.003333333333333355,False,False
28,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.4533333333333333,0.0033333333333332993,False,False
29,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.45666666666666667,0.003333333333333355,False,False
30,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.45999999999999996,0.0033333333333332993,False,False
31,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.4633333333333333,0.003333333333333355,False,False
32,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.4666666666666667,0.003333333333333355,False,False
33,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.47,0.0033333333333332993,False,False
34,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.47333333333333333,0.003333333333333355,False,False
35,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.4766666666666667,0.003333333333333355,False,False
36,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.48,0.0033333333333332993,False,False
37,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.48333333333333334,0.003333333333333355,False,False
38,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.4866666666666667,0.003333333333333355,False,False
39,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.49,0.0033333333333332993,False,False
40,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.4933333333333333,0.0033333333333332993,False,False
41,402.0,214.0,manual,402.0,214.0,575,249,False,4.2,55.93043478260869,25.783132530120483,0.0,0.0,0.0,0.0,bin_2055,0.4966666666666667,0.0033333333333334103,False,False
