frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
2,,275.0,28.0,manual,275.0,28.0,564,239,False,5.1,39.00709219858156,3.514644351464435,,,,,bin_279,2.0315,,False,False
3,,275.0,28.0,manual,275.0,28.0,564,239,False,5.1,39.00709219858156,3.514644351464435,0.0,0.0,0.0,,bin_279,2.05725,0.02574999999999994,False,False
4,,275.0,28.0,manual,275.0,28.0,564,239,False,5.1,39.00709219858156,3.514644351464435,0.0,0.0,0.0,0.0,bin_279,2.083,0.025750000000000384,False,False
5,,275.0,28.0,manual,275.0,28.0,564,239,False,5.1,39.00709219858156,3.514644351464435,0.0,0.0,0.0,0.0,bin_279,2.10875,0.02574999999999994,False,False
6,,275.0,28.0,manual,275.0,28.0,564,239,False,5.1,39.00709219858156,3.514644351464435,0.0,0.0,0.0,0.0,bin_279,2.1345,0.02574999999999994,False,False
7,,275.0,28.0,manual,275.0,28.0,564,239,False,5.1,39.00709219858156,3.514644351464435,0.0,0.0,0.0,0.0,bin_279,2.16025,0.02574999999999994,False,False
8,,275.0,28.0,manual,275.0,28.0,564,239,False,5.1,39.00709219858156,3.514644351464435,0.0,0.0,0.0,0.0,bin_279,2.186,0.02574999999999994,False,False
9,,275.0,28.0,89,275.0,28.0,564,239,False,5.1,39.00709219858156,3.514644351464435,0.0,0.0,0.0,0.0,bin_279,2.21175,0.02574999999999994,False,False
10,,275.0,28.0,89,275.0,28.0,564,239,False,5.1,39.00709219858156,3.514644351464435,0.0,0.0,0.0,0.0,bin_279,2.2375,0.02574999999999994,False,False
11,,273.0,26.0,89,273.074534161,26.0745341615,564,239,False,5.1,38.73397647673759,3.2729540788493723,0.729400809966913,0.14301976666017904,-138.4931880535061,-138.4931880535061,bin_278,2.4518333333333335,0.2143333333333337,False,True
12,,277.0,28.0,89,276.907375184,27.950475170700003,564,239,False,5.1,39.27764187007092,3.5084278456945612,1.1849387406622367,0.23234092954161506,23.418526552433555,161.91171460593964,bin_279,2.289,-0.16283333333333339,True,True
13,,277.0,30.0,89,277.032735511,29.9775613668,564,239,False,5.1,39.29542347673759,3.762873811732218,0.5101330617338355,0.10002609053604619,86.00246235318063,62.58393580074708,bin_279,2.31475,0.02574999999999994,False,True
14,,287.0,36.0,89,286.836319275,35.9197935357,564,239,False,5.1,40.68600273404255,4.508760694857741,3.1559834684392962,0.6188202879292738,28.208474347933453,-57.79398800524718,bin_360,1.9636666666666667,-0.3510833333333334,True,True
