frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,speed_mm_s,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,wall,turn
60,221.0,40.0,1,221.02683551799998,39.999999956799996,553,221,False,31.974949080361664,5.429864247529411,0.2753979124773956,179.9999958880073,179.99998524925397,bin_431,17.375,1.610166666666668,False,True,True
61,222.0,40.0,1,221.97599384900002,39.9999999839,553,221,False,32.112259507992775,5.429864251208144,0.2746208552622208,1.5350317617216486e-06,-179.99999435297553,bin_432,15.895166666666665,-1.4798333333333353,False,True,True
62,221.0,40.0,1,221.025097731,39.999999994,553,221,False,31.974697682603978,5.429864252579186,0.27512365077759426,179.99999942894829,179.99999789391651,bin_431,17.552833333333332,1.6576666666666675,False,True,True
63,221.0,40.0,1,220.993147217,39.9999999978,553,221,False,31.970075546763113,5.4298642530950225,0.009244271681730311,179.99999360571783,-5.823230452506323e-06,bin_431,17.641750000000002,0.08891666666666964,False,True,False
64,221.0,40.0,1,220.99667027099997,39.9999999992,553,221,False,31.970585210994567,5.429864253285068,0.001019328462909712,2.1364642972396866e-05,-179.99997224107486,bin_431,17.730666666666668,0.08891666666666609,False,True,True
65,251.0,50.0,1,250.463632015,49.821636723699996,553,221,False,36.233436819529835,6.763118107289593,8.932965840214468,17.367648871987257,17.367627507344285,bin_516,8.754583333333333,-8.976083333333335,True,True,False
66,284.0,49.0,1,283.720969893,49.1211852837,553,221,False,41.04462493931284,6.66803420140724,9.62425520715218,-1.1321938068492146,-18.499842678836472,bin_521,7.824999999999999,-0.9295833333333334,True,True,False
67,306.0,68.0,1,306.088414626,67.6974217408,553,221,False,44.280421645714284,9.189695258932126,8.204670575762554,37.929338022844,39.061531829693216,bin_764,2.4578333333333333,-5.367166666666666,True,True,True
68,313.0,75.0,1,313.309706364,75.0846189621,553,221,False,45.325093144882466,10.192482212049773,2.896149315568706,43.82807241456315,5.898734391719152,bin_845,2.3449999999999998,-0.11283333333333356,True,False,False
69,338.0,89.0,1,337.80762245,88.9161308251,553,221,False,48.869095471971065,12.070063007932125,8.02128721327833,27.91424342323154,-15.913828991331613,bin_1008,1.3467500000000001,-0.9982499999999996,True,False,False
70,341.0,96.0,1,341.30596687400003,96.0880721067,553,221,False,49.37518508122966,13.04362969774208,2.1945011206258522,62.533215764176916,34.618972340945376,bin_1089,0.8775,-0.46925000000000017,True,False,True
71,355.0,128.0,1,354.935912325,127.59262825200001,553,221,False,51.3469674249548,17.320266278552037,9.418608401531104,65.24750431791068,2.714288553733766,bin_1411,0.5948333333333333,-0.2826666666666666,True,False,False
72,356.0,133.0,1,356.19946155199995,133.308681451,553,221,False,51.529759356528025,18.096201101945702,1.594349698658648,76.74415596556392,11.496651647653238,bin_1491,0.576,-0.01883333333333337,True,False,False
73,357.0,134.0,1,357.08503072,134.208433617,553,221,False,51.65787062857143,18.218339405022622,0.35400713610371676,43.6327211619177,-33.11143480364622,bin_1491,0.5794166666666667,0.0034166666666667345,False,False,True
74,355.0,133.0,1,355.08571272800003,133.117827928,553,221,False,51.36863836933093,18.070293383891403,0.6498397468857954,-152.89397258848203,163.47330624960028,bin_1491,0.5828333333333333,0.0034166666666666234,False,False,True
75,353.0,152.0,1,353.034531603,151.6891107,553,221,False,51.071903306039786,20.59128199547511,5.076784524685343,96.71315829716993,-110.39286911434806,bin_1651,0.59,0.0071666666666666545,True,True,True
76,354.0,152.0,1,353.95948518800003,152.20603776,553,221,False,51.205712142929485,20.661453089592758,0.3021839656860819,27.67310101619994,-69.04005728096999,bin_1651,0.594,0.0040000000000000036,False,True,True
77,353.0,152.0,1,353.018017406,152.092198513,553,221,False,51.06951427211574,20.645999798144796,0.27414349695568857,-173.5267858538845,158.80011312991556,bin_1651,0.598,0.0040000000000000036,False,True,True
78,355.0,152.0,1,354.954791241,152.035101011,553,221,False,51.3496985520434,20.6382490060181,0.5605829305184828,-1.5845801525159329,171.94220570136855,bin_1651,0.602,0.0040000000000000036,False,True,True
79,358.0,147.0,1,357.962828841,147.102299603,553,221,False,51.78485769851717,19.96863795515837,1.597175559784524,-56.981428310634755,-55.39684815811882,bin_1571,0.5799166666666666,-0.022083333333333344,True,False,True
80,358.0,146.0,1,358.038682251,145.971052804,553,221,False,51.79583106705244,19.81507504126697,0.3079089692739016,-85.91267972613424,-28.93125141549949,bin_1571,0.5833333333333333,0.0034166666666666234,False,False,False
81,361.0,148.0,1,360.963422625,147.932492033,553,221,False,52.21893998191682,20.081333760135745,0.999829703922332,32.18184622441167,118.09452595054591,bin_1652,0.5665,-0.016833333333333256,False,True,True
82,367.0,152.0,1,366.93041770599996,151.936451802,553,221,False,53.08215807681735,20.62485771067873,2.0401605467977806,32.196506846112726,0.01466062170105431,bin_1653,0.46816666666666673,-0.09833333333333327,True,True,False
83,359.0,142.0,1,359.221096737,142.224186188,553,221,False,51.966885603905965,19.306450613755654,3.453711025578722,-130.22868975123228,-162.425196597345,bin_1571,0.5935833333333334,0.12541666666666662,True,False,True
84,342.0,115.0,1,342.254754791,115.398637117,553,221,False,49.512441922748636,15.664973364298644,8.78285838261921,-123.98092234829609,6.247767402936191,bin_1249,0.721,0.12741666666666662,True,False,False
