frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
2,,472.0,158.0,154,475.0,157.66666666700002,545,210,False,5.3,69.72477064220183,22.523809523857146,,,,,bin_1829,0.364,,False,False
3,,481.0,157.0,154,480.776397516,157.02484472,545,210,False,5.3,70.57268220418348,22.432120674285713,1.7057090749338106,0.3218319009309077,-6.171693595494295,,bin_1830,0.38725,0.023249999999999993,True,False
4,,483.0,169.0,154,482.97617454199997,168.739258466,545,210,False,5.3,70.89558525387156,24.105608352285714,3.4087108342689887,0.6431529875979224,79.07886921820732,85.2505628137016,bin_1990,0.356,-0.03125,True,True
5,,472.0,177.0,154,472.23288014900004,176.962128349,545,210,False,5.3,69.31858791177983,25.280304049857143,3.932851687443709,0.7420474881969262,143.31779888898666,64.23892967077934,bin_2069,0.20125,-0.15474999999999997,True,True
6,,476.0,178.0,154,475.829778306,178.11411218,545,210,False,5.3,69.84657296234862,25.44487316857143,1.1060763236929396,0.20869364597979995,17.31187851525639,-126.00592037373028,bin_2069,0.20350000000000001,0.002250000000000002,True,True
7,,479.0,179.0,154,478.942092625,179.04867335,545,210,False,5.3,70.30342644036698,25.578381907142855,0.9519237020946691,0.17960824567823946,16.290229043202373,-1.0216494720540155,bin_2070,0.26875,0.06524999999999997,False,False
8,,481.0,184.0,154,480.996519676,183.94708421099998,545,210,False,5.3,70.60499371390826,26.278154887285712,1.523975123431005,0.2875424761190576,66.686366389087,50.396137345884625,bin_2150,0.17733333333333334,-0.09141666666666665,True,True
9,,478.0,183.0,154,478.088751796,183.083896158,545,210,False,5.3,70.17816540124771,26.154842308285716,0.8885682880415661,0.1676543939701068,-163.88576132885174,129.42787228206126,bin_2150,0.1795,0.00216666666666665,False,True
10,,476.0,180.0,154,476.019552112,180.07190079,545,210,False,5.3,69.87442966781651,25.724557255714284,1.0533767079813112,0.19875032226062478,-125.21804694341135,38.66771438544039,bin_2069,0.2125,0.033,True,True
11,,474.0,179.0,154,474.00664003400004,178.993070285,545,210,False,5.3,69.57895633526607,25.570438612142855,0.6665044532327216,0.12575555721372106,-152.45349231312048,-27.235445369709126,bin_2069,0.21475,0.002250000000000002,False,False
12,,474.0,178.0,154,473.966771208,177.995803121,545,210,False,5.3,69.57310403053212,25.42797187442857,0.28517377737547583,0.05380637308971242,-92.35229606509212,60.10119624802836,bin_2069,0.217,0.002250000000000002,False,True
13,,474.0,178.0,154,473.985906519,177.98052219,545,210,False,5.3,69.57591288352295,25.425788884285712,0.00711480177879505,0.0013424154299613302,-37.85371044064528,54.49858562444684,bin_2069,0.21925,0.002250000000000002,False,True
14,,475.0,179.0,154,474.976829051,178.974046738,545,210,False,5.3,69.72136940198165,25.567720962571425,0.40645941302239835,0.07669045528724497,44.29737843911846,82.15108887976373,bin_2069,0.2215,0.002250000000000002,False,True
15,,475.0,179.0,154,475.008342687,179.007268566,545,210,False,5.3,69.72599525680734,25.572466938,0.013254858073478603,0.002500916617637472,45.734331133481305,1.4369526943628443,bin_2069,0.22375,0.002250000000000002,False,False
16,,475.0,178.0,154,475.00392197199994,178.021356182,545,210,False,5.3,69.72534634451377,25.431622311714285,0.2816922422838641,0.05314947967620077,-90.26397650805029,-135.9983076415316,bin_2069,0.226,0.002250000000000002,False,True
17,,476.0,179.0,154,475.983664335,178.973179479,545,210,False,5.3,69.86916173724771,25.567597068428572,0.3958383591858035,0.07468648286524594,43.394804772557784,133.65878128060808,bin_2069,0.22825,0.002250000000000002,False,True
18,,476.0,179.0,154,476.010896076,179.00617549400002,545,210,False,5.3,69.87315905702752,25.572310784857144,0.01236085563237083,0.0023322369117680813,49.701431458961636,6.3066266864038525,bin_2069,0.2305,0.002250000000000002,False,False
19,,476.0,178.0,154,476.00487393599997,178.020911937,545,210,False,5.3,69.87227507317431,25.431558848142856,0.28150942517987376,0.05311498588299505,-90.35983787661827,-140.0612693355799,bin_2069,0.23275,0.002250000000000002,False,True
20,,477.0,177.0,154,476.98401916,177.008684794,545,210,False,5.3,70.01600281247707,25.28695497057143,0.4077643655533172,0.0769366727459089,-45.17410116555119,45.18573671106708,bin_2070,0.28500000000000003,0.05225000000000002,False,True
21,,477.0,177.0,154,477.011028326,176.985443248,545,210,False,5.3,70.01996746069725,25.283634749714285,0.010342591947855811,0.0019514324429916626,-39.94471272700198,5.229388438549215,bin_2070,0.28625,0.0012499999999999734,False,False
22,,477.0,177.0,154,477.00492322699995,176.99372295599997,545,210,False,5.3,70.01907129937614,25.284817565142852,0.0029679335919173557,0.000559987470173086,127.14942655218645,167.09413927918843,bin_2070,0.2875,0.0012499999999999734,False,True
23,,478.0,178.0,154,477.984037531,177.979783372,545,210,False,5.3,70.16279449996331,25.425683338857144,0.4024898736174492,0.07594148558819797,44.42473878618187,-82.72468776600459,bin_2070,0.28875,0.0012500000000000289,False,True
24,,478.0,177.0,154,478.01103517300004,177.02728209900002,545,210,False,5.3,70.16675745658716,25.289611728428575,0.27225861374675997,0.05136954976353962,-88.3317863111506,-132.75652509733246,bin_2070,0.29,0.0012499999999999734,False,True
25,,479.0,178.0,154,478.98708945199996,177.976161979,545,210,False,5.3,70.31003147919266,25.425165997,0.39447385353908737,0.07442902896963913,43.414090766781854,131.74587707793245,bin_2070,0.29125,0.0012500000000000289,False,True
26,,479.0,178.0,154,479.01220970599996,178.00732414799998,545,210,False,5.3,70.3137188559266,25.429617735428568,0.011561093756968984,0.002181338444711129,50.3650337079533,6.950942941171448,bin_2070,0.2925,0.0012499999999999734,False,False
27,,479.0,176.0,154,479.00536531800003,176.039178158,545,210,False,5.3,70.31271417511928,25.14845402257143,0.5623310157234322,0.10610019164593061,-90.20473383436695,-140.56976754232025,bin_2070,0.29375,0.0012500000000000289,False,True
28,,480.0,177.0,154,479.98420239,176.96283755599998,545,210,False,5.3,70.45639668110091,25.280405365142855,0.39015801584262255,0.07361471997030615,42.562923596454624,132.76765743082157,bin_2070,0.295,0.0012499999999999734,False,True
29,,480.0,177.0,154,480.01109662199997,177.001508108,545,210,False,5.3,70.46034445827523,25.285929729714283,0.013579918782690813,0.002562248826922795,54.4499454129673,11.887021816512679,bin_2070,0.29625,0.0012500000000000289,False,False
30,,480.0,177.0,154,480.004948683,177.001297107,545,210,False,5.3,70.45944200851376,25.285899586714287,0.001805906057827029,0.0003407369920428357,-178.08695739169536,127.46309719533733,bin_2070,0.2975,0.0012499999999999734,False,True
31,,480.0,177.0,154,480.001883347,177.00051862599997,545,210,False,5.3,70.45899205093578,25.285788375142854,0.0009269947909375173,0.00017490467753538061,-166.11700004714967,11.96995734454569,bin_2070,0.29875,0.0012500000000000289,False,False
32,,481.0,176.0,154,480.982867486,176.018031311,545,210,False,5.3,70.60298972271559,25.14543304442857,0.40216886173806515,0.0758809173090689,-44.26612570936147,121.85087433778821,bin_2070,0.3,0.0012499999999999734,False,True
33,,481.0,177.0,154,481.01059730699995,176.971901531,545,210,False,5.3,70.60706015515596,25.28170021871428,0.2726559092193938,0.051444511173470535,88.28902835229182,132.5551540616533,bin_2070,0.30125,0.0012500000000000289,False,True
34,,482.0,176.0,154,481.986926167,176.023533657,545,210,False,5.3,70.75037448322936,25.146219093857145,0.3944319045091844,0.07442111405833668,-43.39060703459883,-131.67963538689065,bin_2070,0.3025,0.0012499999999999734,False,True
35,,482.0,177.0,154,482.01214884300003,176.97472607900002,545,210,False,5.3,70.75407689438534,25.28210372557143,0.2718701232904805,0.051296249677449154,88.43926381258974,131.82987084718857,bin_2070,0.30375,0.0012500000000000289,False,True
36,,482.0,176.0,154,482.00534263300005,176.024623437,545,210,False,5.3,70.75307781768808,25.146374776714286,0.27146525164088875,0.05121985880016769,-90.421736444872,-178.86100025746174,bin_2070,0.305,0.0012499999999999734,False,True
37,,482.0,176.0,154,482.00203026300005,175.99297035599997,545,210,False,5.3,70.75259159823854,25.141852907999994,0.009095868517608607,0.0017162016070959637,-96.13721846077415,-5.715482015902154,bin_2070,0.30625,0.0012500000000000289,False,False
38,,483.0,177.0,154,482.982922248,176.97876802,545,210,False,5.3,70.8965757428257,25.28268114571428,0.4028102601980725,0.07600193588642877,44.36515139187632,140.50236985265047,bin_2070,0.3075,0.0012499999999999734,False,True
39,,483.0,177.0,154,483.01061771800005,177.009032168,545,210,False,5.3,70.90064113291744,25.287004595428574,0.011869223063035112,0.0022394760496292666,46.76199167366173,2.3968402817854155,bin_2070,0.30875,0.0012500000000000289,False,False
40,,484.0,178.0,154,483.986933775,177.986341036,545,210,False,5.3,71.04395358165138,25.426620148,0.40015477246656667,0.07550090046538994,44.251383769607834,-2.5106079040538987,bin_2071,0.25,-0.058750000000000024,False,False
41,,484.0,177.0,154,484.012151679,177.02976699799999,545,210,False,5.3,71.04765529233028,25.289966714,0.2734071227012451,0.05158624956627267,-88.4483335738068,-132.69971734341465,bin_2071,0.252,0.0020000000000000018,False,True
42,,484.0,178.0,154,484.00534369,177.97709009,545,210,False,5.3,71.0466559544954,25.425298584285713,0.27067111993072074,0.05107002262843788,90.42308437346381,178.87141794727063,bin_2071,0.254,0.0020000000000000018,False,True
43,,484.0,176.0,154,484.002030657,176.04334281799999,545,210,False,5.3,71.04616963772477,25.149048974,0.5525000766950534,0.10424529748963272,-90.10086482891559,179.4760507976206,bin_2071,0.256,0.0020000000000000018,False,True
44,,485.0,177.0,154,484.982922395,176.96512835400003,545,210,False,5.3,71.19015374605505,25.280732622000002,0.39024098504515004,0.07363037453682077,42.44512270078116,132.54598752969676,bin_2071,0.258,0.0020000000000000018,False,True
45,,485.0,176.0,154,485.010617772,176.020233595,545,210,False,5.3,71.19421912249541,25.145747656428576,0.2700923413643645,0.050960819125351796,-88.27492992641065,-130.72005262719182,bin_2071,0.26,0.0020000000000000018,False,True
46,,485.0,177.0,154,485.004770123,176.97345897900001,545,210,False,5.3,71.193360752,25.281922711285716,0.2723555203424574,0.051387834026878756,90.3611553917732,178.63608531818386,bin_2071,0.262,0.0020000000000000018,False,True
47,,486.0,177.0,154,485.983980463,177.006313066,545,210,False,5.3,71.33709804961468,25.286616152285713,0.28762780890582085,0.05426939790675865,1.8702094234657711,-88.49094596830743,bin_2071,0.264,0.0020000000000000018,False,True
48,,486.0,177.0,154,486.01101390300005,177.00312848299998,545,210,False,5.3,71.34106626099084,25.286161211857138,0.007988409683898143,0.001507247110169461,-6.540189986736854,-8.410399410202626,bin_2071,0.266,0.0020000000000000018,False,False
49,,486.0,177.0,154,486.00491785099996,177.001203146,545,210,False,5.3,71.34017142766972,25.285886163714284,0.0018723014217646064,0.0003532644192008691,-162.9139536279753,-156.37376364123844,bin_2071,0.268,0.0020000000000000018,False,True
50,,487.0,177.0,154,486.98403552800005,177.000450207,545,210,False,5.3,71.48389512337616,25.285778601,0.28744747191273234,0.0542353720590061,-0.042880113682948175,162.87107351429236,bin_2071,0.27,0.0020000000000000018,False,True
51,,487.0,177.0,154,487.011034426,177.000167884,545,210,False,5.3,71.48785826436696,25.285738269142858,0.00792669241782541,0.0014956023429859265,-0.5830641477299255,-0.5401840340469773,bin_2071,0.272,0.0020000000000000018,False,False
52,,487.0,177.0,154,487.004925501,177.000062577,545,210,False,5.3,71.48696154143119,25.285723225285714,0.001793698236814551,0.0003384336295876512,-179.0388684890022,-178.45580434127228,bin_2071,0.274,0.0020000000000000018,False,True
53,,488.0,177.0,154,487.984038379,177.000023324,545,210,False,5.3,71.63068453269726,25.28571761771429,0.28744598275093597,0.05423509108508226,-0.0022354821098934307,179.03663300689232,bin_2071,0.276,0.0020000000000000018,False,True
54,,488.0,178.0,154,488.011035489,177.982172365,545,210,False,5.3,71.63464741122935,25.426024623571426,0.2807259182822583,0.052967154392878926,88.38214874137445,88.38438422348435,bin_2071,0.278,0.0020000000000000018,False,True
55,,488.0,178.0,154,488.00492589699996,178.01033813599997,545,210,False,5.3,71.63375059038532,25.430048305142854,0.008244828928376491,0.0015556280996936777,102.56502492500572,14.182876183631265,bin_2071,0.27999999999999997,0.0019999999999999463,False,False
56,,489.0,177.0,154,488.984038526,177.022502221,545,210,False,5.3,71.77747354510092,25.288928888714285,0.40284477112318223,0.0760084473817325,-44.47631526486684,-147.04134018987256,bin_2071,0.282,0.0020000000000000018,False,True
57,,489.0,178.0,154,489.01103554400004,177.973606719,545,210,False,5.3,71.78143641012845,25.42480095985714,0.27185969922646325,0.051294282872917596,88.32937638219536,132.8056916470622,bin_2071,0.284,0.0020000000000000018,False,True
58,,490.0,177.0,154,489.98708959,177.024171065,545,210,False,5.3,71.9247103985321,25.289167295000002,0.3945829534871857,0.07444961386550673,-43.43084678002195,-131.7602231622173,bin_2071,0.286,0.0020000000000000018,False,True
59,,490.0,178.0,154,490.012209757,177.974963739,545,210,False,5.3,71.92839776249541,25.424994819857144,0.27175513361712483,0.051274553512665064,88.44495057232803,131.87579735235,bin_2071,0.288,0.0020000000000000018,False,True
60,,491.0,176.0,154,490.98752901,176.04254834900001,545,210,False,5.3,72.07156389137614,25.148935478428577,0.621949517078902,0.11734896548658529,-62.58845841504158,-151.0334089873696,bin_2072,0.33499999999999996,0.046999999999999986,False,True
61,,490.0,175.0,154,490.03020994800005,175.000504805,545,210,False,5.3,71.93103999236699,25.000072115000002,0.4094252906892912,0.07725005484703608,-133.34932640852685,-70.76086799348528,bin_2071,0.292,-0.04299999999999998,False,True
62,,485.0,172.0,154,485.08427315800003,172.035126055,545,210,False,5.3,71.20503092227523,24.576446579285715,1.681127912283563,0.3171939457138798,-149.7364830384944,-16.387156629967564,bin_1991,0.35716666666666663,0.06516666666666665,True,False
63,,484.0,173.0,154,483.963558653,172.94341866599999,545,210,False,5.3,71.04052237108257,24.706202666571425,0.41904513171353147,0.07906511919123235,141.73539632423092,-68.5281206372747,bin_1991,0.35824999999999996,0.001083333333333325,False,True
64,,495.0,173.0,154,494.769134792,172.99341337200002,545,210,False,5.3,72.62666198781652,24.713344767428577,3.1723113928979667,0.5985493194147107,0.25799082630725445,-141.47740549792366,bin_1992,0.30066666666666664,-0.05758333333333332,True,True
65,,497.0,176.0,154,497.06408184800006,175.944730079,545,210,False,5.3,72.96353495016514,25.134961439857147,1.0793405602149415,0.20364916230470595,51.375042303219615,51.11705147691236,bin_2072,0.34125,0.04058333333333336,True,True
66,,504.0,174.0,154,503.94188708,174.066054225,545,210,False,5.3,73.97312103926606,24.866579175000002,2.0892995107412853,0.3942074548568463,-14.88686471250244,-66.26190701572206,bin_1993,0.433,0.09175,True,True
67,,513.0,161.0,154,512.938743784,161.22496587,545,210,False,5.3,75.29376055544955,23.03213798142857,4.520735880087288,0.8529690339787336,-54.24936587156975,-39.36250115906731,bin_1915,0.6795833333333334,0.24658333333333343,True,True
68,,514.0,171.0,154,514.117964589,170.683200293,545,210,False,5.3,75.46685718737616,24.383314327571426,2.724437529003225,0.5140448167930612,82.69971004810614,136.9490759196759,bin_1995,0.7456666666666667,0.06608333333333327,True,True
69,,505.0,165.0,154,505.22906828,165.14813208799998,545,210,False,5.3,74.16206506862385,23.592590298285714,3.05137802551437,0.5757317029272396,-148.78349443141883,128.51679552047503,bin_1914,0.62375,-0.12191666666666667,True,True
70,,512.0,166.0,154,511.80885404800006,165.943096226,545,210,False,5.3,75.12790518135782,23.706156603714287,1.9449878447894393,0.36697883863951686,6.706212342149203,155.48970677356803,bin_1915,0.6858333333333334,0.06208333333333338,True,True
71,,517.0,166.0,154,516.9511965830001,165.99126215,545,210,False,5.3,75.88274445255047,23.713037450000005,1.5097412644294521,0.28485684234517966,0.5222734790794884,-6.183938863069715,bin_1915,0.6879166666666667,0.002083333333333326,True,False
72,,518.0,166.0,154,518.0542293780001,165.997340073,545,210,False,5.3,76.04465752337615,23.713905724714287,0.32383079782614804,0.06110015053323548,0.3072512889844317,-0.2150221900950567,bin_1916,0.742,0.05408333333333326,False,False
73,,519.0,167.0,154,519.023677747,166.98120083700002,545,210,False,5.3,76.18696187111927,23.854457262428575,0.40002630983696985,0.07547666223339054,44.644952300364984,44.33770101138055,bin_1916,0.74425,0.0022499999999999742,False,True
74,,520.0,166.0,154,520.008990907,166.027813726,545,210,False,5.3,76.33159499552295,23.718259103714285,0.3973345145437737,0.07496877632901391,-43.27959807082199,-87.92455037118697,bin_1916,0.7464999999999999,0.0022499999999999742,False,True
75,,522.0,167.0,154,521.985522658,166.976360284,545,210,False,5.3,76.62172809658716,23.853765754857147,0.6404350672381723,0.1208368051392778,25.034924230028796,68.31452230085078,bin_1916,0.74875,0.0022500000000000853,False,True
76,,522.0,166.0,154,522.0294235480001,166.025234395,545,210,False,5.3,76.62817226392661,23.717890627857145,0.2720557106915093,0.0513312661682093,-87.28466028604677,-112.31958451607557,bin_1916,0.751,0.0022499999999999742,False,True
77,,523.0,166.0,154,522.994796569,165.99319815799998,545,210,False,5.3,76.76987839544954,23.713314022571428,0.2835600326360067,0.05350189295018995,-1.84980742216144,85.43485286388534,bin_1916,0.75325,0.0022499999999999742,False,True
78,,523.0,166.0,154,523.015123111,165.996689258,545,210,False,5.3,76.77286210803669,23.713812751142857,0.006050213546872969,0.0011415497258250886,9.48928351023899,11.33909093240043,bin_1916,0.7555,0.0022499999999999742,False,False
79,1.0,521.0,167.8,154,521.012098488,167.797351406,545,210,False,5.3,76.47884014502752,23.971050200857142,0.7813322475548446,0.14742117878393296,138.817581193518,129.32829768327903,bin_1916,0.7577499999999999,0.0022499999999999742,False,True
80,1.0,519.0,169.6,154,519.009073866,169.598013555,545,210,False,5.3,76.18481818216515,24.228287650714286,0.7813322475220116,0.14742117877773803,138.81758116357292,-2.994508463416423e-08,bin_1996,0.7233333333333334,-0.03441666666666654,False,False
81,1.0,517.0,171.4,154,517.006049244,171.39867570299998,545,210,False,5.3,75.89079621930274,24.48552510042857,0.7813322473339219,0.14742117874224941,138.81758117934436,1.5771433936606627e-08,bin_1995,0.77925,0.055916666666666615,False,False
82,1.0,515.0,173.2,154,515.003024622,173.199337852,545,210,False,5.3,75.59677425644037,24.742762550285715,0.7813322475220116,0.14742117877773803,138.81758116357292,-1.5771433936606627e-08,bin_1995,0.7818333333333334,0.002583333333333382,False,False
83,,513.0,175.0,154,513.0,175.0,545,210,False,5.3,75.30275229357798,25.0,0.7813322473339005,0.1474211787422454,138.817581179343,1.5770069694553968e-08,bin_2075,0.809,0.027166666666666672,False,False
84,,512.0,184.0,154,512.166666667,182.5,545,210,False,5.3,75.18042813460549,26.071428571428573,2.1567775810609673,0.40693916623791837,96.51321280858535,-42.30436837075764,bin_2155,0.808,-0.0010000000000000009,True,True
85,,492.0,181.0,154,492.751552795,181.05590062099998,545,210,False,5.3,72.33050316256882,25.865128660142854,5.714764036995661,1.0782573654708796,-175.85970395079707,87.6270832406176,bin_2072,0.36624999999999996,-0.4417500000000001,True,True
86,,494.0,174.0,154,493.89211618300004,174.14603132099998,545,210,False,5.3,72.49792531126606,24.878004474428568,2.0024428420272016,0.3778194041560758,-80.37389859713416,95.48580535366291,bin_1992,0.3318333333333333,-0.03441666666666665,True,True
87,,478.0,158.0,154,478.27108633800003,158.226494412,545,210,False,5.3,70.20493010466055,22.603784916,6.459071641483748,1.2186927625441033,-135.23553946845445,-54.86164087132029,bin_1830,0.59025,0.25841666666666674,True,True
88,,489.0,153.0,154,488.632423051,152.895695705,545,210,False,5.3,71.72586026436697,21.84224224357143,3.4018676003832096,0.6418618113930584,-26.597517628898547,108.6380218395559,bin_1751,0.4806666666666667,-0.10958333333333337,True,True
89,,488.0,144.0,154,488.05471522199997,144.023473077,545,210,False,5.3,71.64105911515595,20.57478186814286,2.540588150951697,0.4793562548965466,-93.82774677263431,-67.23022914373577,bin_1671,0.48125,0.0005833333333333246,True,True
90,,481.0,140.0,154,481.136595442,139.922543841,545,210,False,5.3,70.62555529423854,19.988934834428573,2.3447513788968775,0.4424059205465807,-150.01923077309593,-56.191484000461614,bin_1590,0.56,0.07875000000000004,True,True
91,,475.0,148.0,154,475.038635662,147.752967117,545,210,False,5.3,69.7304419320367,21.107566731,2.865355301681987,0.5406330757890542,128.66629895636967,-81.3144702705344,bin_1749,0.53925,-0.020750000000000046,True,True
92,,474.0,151.0,154,473.924630878,150.986668559,545,210,False,5.3,69.56691829401836,21.569524079857143,0.9800909597662287,0.18492282259740164,109.49294207794722,-19.173356878422453,bin_1749,0.5409999999999999,0.0017499999999999183,False,False
93,,473.0,153.0,154,472.96761285599996,153.01663568200001,545,210,False,5.3,69.42643858436696,21.85951938314286,0.644458919564366,0.12159602255931434,115.84650543988359,6.3535633619363665,bin_1749,0.54275,0.0017500000000000293,False,False
94,,472.0,156.0,154,471.98772323300005,155.989397932,545,210,False,5.3,69.28260157548625,22.284199704571428,0.8967551740189086,0.16919908943752993,108.71097226043345,-7.135533179450135,bin_1829,0.548,0.005250000000000088,False,False
95,,472.0,157.0,154,471.977578095,157.030917019,545,210,False,5.3,69.28111238091743,22.43298814557143,0.29759178668555003,0.056149393714254724,90.57344316602664,-18.137529094406815,bin_1829,0.55,0.0020000000000000018,False,False
96,,472.0,158.0,154,471.99078898199997,158.01319188600002,545,210,False,5.3,69.28305159368807,22.573313126571428,0.2806767595567536,0.05295787916165162,89.20825476485491,-1.3651884011717215,bin_1829,0.552,0.0020000000000000018,False,False
97,,471.0,160.0,154,471.01436237,159.987160344,545,210,False,5.3,69.13972291669724,22.855308620571424,0.6326596819277955,0.11936975130713123,116.9426753932535,27.73442062839858,bin_1829,0.554,0.0020000000000000018,False,False
98,,470.0,161.0,154,470.006204679,161.01220105299998,545,210,False,5.3,68.9917364666422,23.001743007571427,0.4163797261921405,0.07856221248908311,135.30203649901622,18.35936110576273,bin_1908,0.4661666666666666,-0.08783333333333343,False,False
99,,470.0,162.0,154,469.984517005,162.005360414,545,210,False,5.3,68.98855295486239,23.143622916285715,0.28383124031034124,0.05355306420949835,91.2853912073096,-44.016645291706624,bin_1908,0.46725,0.0010833333333333806,False,True
100,,469.0,163.0,154,469.01121396900004,163.00203681,545,210,False,5.3,68.84568278444038,23.28600525857143,0.4034085620865162,0.07611482303519174,135.09798499520005,43.81259378789045,bin_1908,0.4683333333333333,0.001083333333333325,False,True
101,,468.0,164.0,154,468.004992424,164.000761012,545,210,False,5.3,68.69798053930275,23.428680144571427,0.4107168188122377,0.07749373939853542,135.99187454730108,0.8938895521010295,bin_1908,0.46941666666666665,0.001083333333333325,False,False
102,,467.0,165.0,154,467.00189965,165.00028373,545,210,False,5.3,68.55073756330275,23.57146910428572,0.4102154604479284,0.07739914348074121,135.8798213054827,-0.11205324181838705,bin_1908,0.4705,0.001083333333333325,False,False
103,,466.0,166.0,154,466.00070989,166.000105755,545,210,False,5.3,68.40377392880734,23.714300822142857,0.4098741733269892,0.0773347496843376,135.81687074055864,-0.06295056492405138,bin_1908,0.4715833333333333,0.001083333333333325,False,False
104,,469.0,164.0,154,468.928919366,164.053548399,545,210,False,5.3,68.83360284271559,23.43622119985714,1.023877280853745,0.19318439261391418,-32.901017447476484,-168.71788818803512,bin_1908,0.4726666666666667,0.0010833333333333806,True,True
105,,470.0,165.0,154,470.00576558,164.96901000399998,545,210,False,5.3,68.99167201174312,23.567001429142856,0.4103136876541035,0.07741767691586858,39.60302127899376,72.50403872647024,bin_1908,0.47375,0.001083333333333325,False,True
