frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
2,,312.0,95.0,174,311.666666667,95.1666666667,543,218,False,4.6,45.917740945414366,13.096330275233944,,,,,bin_1085,0.9500000000000001,,False,False
3,,314.0,93.0,174,313.913043478,93.0807453416,543,218,False,4.6,46.24869885495396,12.809276881871558,0.8762026900841553,0.19047884567046855,-40.93644270191971,,bin_1006,0.91525,-0.03475000000000006,False,False
4,,296.0,85.0,174,296.39539552900004,85.16543970020001,543,218,False,4.6,43.667829912191536,11.720014637642203,5.602633929294039,1.2179638976726173,-157.1177008913382,-116.18125818941849,bin_923,1.116,0.2007500000000001,True,True
5,,296.0,84.0,174,295.839013507,83.9402554787,543,218,False,4.6,43.58585834357274,11.551411304408257,0.3749475805465259,0.08151034359707085,-115.92809405440536,41.189606836932825,bin_923,1.1375,0.021499999999999853,False,True
6,,298.0,75.0,174,297.88932608700003,75.115182984,543,218,False,4.6,43.887930178563536,10.33695178678899,2.5029257387551307,0.5441142910337241,-76.03229252745118,39.89580152695419,bin_843,1.0395,-0.09799999999999986,True,True
7,,300.0,73.0,174,299.956321832,72.9245861758,543,218,False,4.6,44.19245993841621,10.035493510431193,0.8570075075996454,0.1863059799129664,-44.70959569563761,31.322696831813566,bin_844,1.0971666666666666,0.05766666666666653,False,True
8,,301.0,71.0,174,301.001441948,70.9662280939,543,218,False,4.6,44.34643711941067,9.7659946918211,0.6207691535482062,0.13494981598874048,-60.258667805008834,-15.549072109371224,bin_764,1.088,-0.009166666666666545,False,False
9,,302.0,69.0,174,302.001385509,68.98714162659999,543,218,False,4.6,44.493758454364645,9.49364334311009,0.6192861467119251,0.13462742319824458,-61.589988099441165,-1.3313202944323308,bin_764,1.104,0.016000000000000014,False,False
10,,303.0,68.0,174,303.000556985,67.9773581588,543,218,False,4.6,44.64096603830571,9.354682315431193,0.40487153509893403,0.08801555110846393,-43.3493572492946,18.240630850146566,bin_764,1.1199999999999999,0.015999999999999792,False,False
11,,305.0,66.0,174,304.982373208,66.0085431884,543,218,False,4.6,44.93294632898711,9.083744475467888,0.7966424625147029,0.17318314402493543,-42.85922240424281,0.4901348450517915,bin_764,1.136,0.016000000000000014,False,False
12,,306.0,65.0,174,306.01041308599997,64.98616053159999,543,218,False,4.6,45.08440708449355,8.943049614440366,0.4134508646895592,0.08988062275859984,-42.889613262067265,-0.030390857824457385,bin_685,0.91,-0.22599999999999987,False,False
13,,307.0,64.0,174,307.004693833,63.9940271497,543,218,False,4.6,45.230894119042354,8.806517497665137,0.40049704219645604,0.08706457439053393,-42.98550832688903,-0.09589506482176802,bin_685,0.9183333333333334,0.008333333333333415,False,False
14,,308.0,63.0,174,308.00178835599996,62.9977348411,543,218,False,4.6,45.37779570622467,8.669413051527522,0.4018840900925781,0.0873661065418648,-43.024294328003265,-0.03878600111423225,bin_685,0.9266666666666667,0.008333333333333304,False,False
15,,308.0,61.0,174,308.018504737,61.0169902025,543,218,False,4.6,45.38025852478822,8.396833514105504,0.5451813265198231,0.11851767967822242,-89.48233359301533,-46.45803926501206,bin_685,0.935,0.008333333333333304,False,True
16,,309.0,61.0,174,308.98991432,60.9715133237,543,218,False,4.6,45.5233759587477,8.39057522803211,0.28650840160611746,0.06228443513176467,-2.5038535156000146,86.97848007741531,bin_685,0.9433333333333334,0.008333333333333304,False,True
17,,310.0,60.0,174,309.995428205,60.005552631099995,543,218,False,4.6,45.67151796758748,8.257644857490824,0.39807807372588744,0.08653871167954075,-41.902174308951125,-39.39832079335111,bin_685,0.9516666666666667,0.008333333333333304,False,True
18,,309.0,59.0,174,309.033929785,59.0028433701,543,218,False,4.6,45.52986074180479,8.119657344509175,0.39551143273138367,0.08598074624595298,-135.75183602001184,-93.84966171106072,bin_685,0.9600000000000001,0.008333333333333415,False,True
19,,310.0,59.0,174,309.978678753,58.9832604713,543,218,False,4.6,45.669050276685084,8.1169624501789,0.2784312416065707,0.06052853078403711,-1.1091838349943837,134.64265218501745,bin_685,0.9683333333333334,0.008333333333333304,False,True
20,,310.0,59.0,174,310.008264059,58.99290913390001,543,218,False,4.6,45.673409069465926,8.118290247784405,0.009113094093117417,0.0019811074115472648,16.94205079874926,18.051234633743643,bin_685,0.9766666666666667,0.008333333333333304,False,False
21,,310.0,58.0,174,310.003855912,58.0151526907,543,218,False,4.6,45.67275961871087,7.983736608811927,0.269110412634065,0.058502263616101086,-90.27654769196035,-107.21859849070961,bin_605,1.0035,0.026833333333333376,False,True
22,,311.0,58.0,174,310.983637954,57.988662921099994,543,218,False,4.6,45.81711056412523,7.980091227674311,0.28879393515555596,0.06278129025120782,-1.4466172664817163,88.82993042547864,bin_605,1.0103333333333333,0.006833333333333247,False,True
23,,311.0,59.0,174,311.01088616,58.9771253639,543,218,False,4.6,45.82112503278084,8.116118169344038,0.2721723337784797,0.059167898647495595,88.30956011617188,89.75617738265359,bin_685,1.0016666666666667,-0.0086666666666666,False,True
24,,311.0,58.0,174,311.004870236,58.026254471499996,543,218,False,4.6,45.82023870880295,7.985264376811926,0.26171358841474635,0.05689425835103182,-90.38808081628727,-178.69764093245914,bin_605,1.024,0.022333333333333316,False,True
25,,311.0,57.0,174,311.001854108,57.011449853900004,543,218,False,4.6,45.81979434372007,7.845612365215597,0.2793054371345311,0.060718573290115464,-90.18231142963808,0.20576938664919453,bin_605,1.0308333333333333,0.006833333333333247,False,False
26,,313.0,59.0,174,312.965020261,58.950838203800004,543,218,False,4.6,46.10902692611418,8.112500670247707,0.7871082621375031,0.17111049176902243,42.69916114377255,132.88147257341063,bin_686,0.9179999999999999,-0.11283333333333334,False,True
27,,314.0,60.0,174,314.00309181299997,59.996956106499994,543,218,False,4.6,46.26196564464088,8.256461849518349,0.4200717689232761,0.0913199497659296,43.26804107020845,0.5688799264358977,bin_686,0.9259999999999999,0.008000000000000007,False,False
28,,323.0,65.0,174,322.859233614,64.9282513839,543,218,False,4.6,47.566737917348064,8.935080465674313,2.9413968857118906,0.6394341055895415,27.479168133416767,-15.78887293679168,bin_687,0.9246666666666666,-0.0013333333333332975,True,False
29,,336.0,72.0,174,335.869397364,71.9342062903,543,218,False,4.6,49.483520790276245,9.8992027005,4.2911948292456215,0.9328684411403526,26.701929580186157,-0.7772385532306103,bin_769,0.8667499999999999,-0.05791666666666673,True,False
30,,352.0,81.0,174,351.894074166,80.93793618779999,543,218,False,4.6,51.84443081635359,11.138248099238531,5.33259023416112,1.1592587465567654,27.69124652994358,0.9893169497574235,bin_931,0.7575,-0.10924999999999996,True,False
31,,367.0,89.0,174,366.975616525,88.9929076416,543,218,False,4.6,54.06638917495396,12.246730409394496,4.9662186739138985,1.0796127551986736,26.513520289372625,-1.177726240570955,bin_1014,0.6878333333333333,-0.06966666666666665,True,False
32,,384.0,96.0,174,383.955961704,96.01596048180001,543,218,False,4.6,56.56809748861878,13.21320557088991,5.3638116016307915,1.1660460003545199,21.122846704081216,-5.39067358529141,bin_1096,0.6306666666666667,-0.05716666666666659,True,False
33,,401.0,103.0,174,400.981913707,103.00683900799999,543,218,False,4.6,59.07652503970534,14.17525307449541,5.37317194150482,1.168080856848874,20.983123838382806,-0.13972286569840975,bin_1179,0.58975,-0.04091666666666671,True,False
34,,421.0,109.0,174,420.939669938,109.020427936,543,218,False,4.6,62.01689428184163,15.002811183853211,6.109213927982882,1.328089984344105,15.719097299091134,-5.264026539291672,bin_1262,0.5895,-0.00024999999999997247,True,False
35,,439.0,115.0,174,439.01062220800003,115.00846940299999,543,218,False,4.6,64.67928135661143,15.826853587568808,5.573993476502337,1.2117377122831168,17.19795625074124,1.4788589516501052,bin_1264,0.4870833333333333,-0.10241666666666671,True,False
36,,456.0,120.0,174,456.02337978099996,120.021033949,543,218,False,4.6,67.1857649769429,16.516656048027524,5.199341332686247,1.1302915940622278,15.387290256573857,-1.8106659941673815,bin_1347,0.385,-0.1020833333333333,True,False
37,,476.0,125.0,174,475.956134401,125.008695194,543,218,False,4.6,70.12245074047881,17.203031448715596,6.031661285060418,1.311230714143569,13.155275244636842,-2.2320150119370155,bin_1430,0.48091666666666666,0.09591666666666665,True,False
38,,494.0,130.0,174,494.01680707199995,130.003281773,543,218,False,4.6,72.78332332552485,17.890359877018348,5.496421847785232,1.1948743147359202,14.483448615260222,1.3281733706233805,bin_1432,0.4275,-0.05341666666666667,True,False
39,1.0,509.0,133.5,174,509.008403536,133.501640887,543,218,False,4.6,74.99202998688766,18.371785443165138,4.521130695606227,0.982854499044832,12.296276340378384,-2.1871722748818385,bin_1514,0.528,0.10050000000000003,True,False
40,,524.0,137.0,174,524.0,137.0,543,218,False,4.6,77.20073664825046,18.853211009174313,4.521130695547585,0.9828544990320838,12.296276336970536,-3.4078482258337317e-09,bin_1517,0.8666666666666667,0.33866666666666667,True,False
41,,527.0,142.0,174,526.5,141.16666666700002,543,218,False,4.6,77.56906077348066,19.42660550463303,1.3630024338187392,0.29630487691711727,57.285043714063,44.988767377092465,bin_1597,0.95275,0.08608333333333329,True,True
42,,531.0,148.0,174,530.832298137,147.745341615,543,218,False,4.6,78.20733674209944,20.331927745183485,2.215404767848569,0.48160973214099334,54.815157694240014,-2.4698860198229866,bin_1678,1.105,0.15225,True,False
43,,530.0,147.0,174,530.036005889,147.043501539,543,218,False,4.6,78.09001928383057,20.23534424848624,0.3039194488606173,0.06606944540448202,-140.5365280744749,164.6483142312851,bin_1678,1.1075,0.0024999999999999467,False,True
44,,529.0,147.0,174,529.018399581,147.004808981,543,218,False,4.6,77.94009570254146,20.230019584541285,0.3000362129655738,0.06522526368816822,-177.96594643815294,-37.42941836367805,bin_1677,0.972,-0.13549999999999995,False,True
45,,527.0,145.0,174,527.025012396,145.037069133,543,218,False,4.6,77.64641066607734,19.959229697201835,0.7989444629715858,0.1736835789068665,-137.32264838767588,40.64329805047706,bin_1597,0.96375,-0.00824999999999998,False,True
46,,527.0,144.0,174,526.974498556,143.997659214,543,218,False,4.6,77.63896847970534,19.81619163495413,0.28646307538371385,0.06227458160515519,-92.97838014436964,44.344268243306246,bin_1597,0.9664999999999999,0.002749999999999919,False,True
47,,525.0,144.0,174,525.0245041000001,143.9805165,543,218,False,4.6,77.35167647882136,19.81383254587156,0.5746033730260212,0.12491377674478722,-179.52952811203664,-86.551147967667,bin_1597,0.96925,0.00275000000000003,False,True
48,,523.0,143.0,174,523.010760578,143.00968408100002,543,218,False,4.6,77.0549923503499,19.680231754266057,0.6507553875443016,0.1414685625096308,-155.75733134380044,23.7721967682362,bin_1597,0.972,0.00275000000000003,False,False
49,,523.0,143.0,174,522.9684158069999,142.986583998,543,218,False,4.6,77.04875371005524,19.67705284376147,0.014003728749506495,0.003044288858588369,-152.9988005922649,2.7585307515355453,bin_1597,0.97475,0.00275000000000003,False,False
50,,522.0,142.0,174,522.004361024,142.012021229,543,218,False,4.6,76.90671985620627,19.542938701238533,0.3906928146964231,0.08493322058617894,-136.64274843209785,16.356052160167053,bin_1596,0.8516666666666667,-0.12308333333333332,False,False
51,,522.0,142.0,174,521.984561136,141.987458738,543,218,False,4.6,76.90380274563536,19.539558541926603,0.00892972811611187,0.0019412452426330153,-130.7945145773271,5.84823385477074,bin_1596,0.8535,0.0018333333333333535,False,False
52,,521.0,142.0,174,521.011265413,141.994511101,543,218,False,4.6,76.76040742732965,19.54052905059633,0.2867972050008372,0.06234721847844288,179.61222442689507,-49.593260995777825,bin_1596,0.8553333333333333,0.0018333333333332424,False,True
53,,520.0,141.0,174,520.0050132719999,141.015751549,543,218,False,4.6,76.6121566514917,19.405837369128438,0.4006002575795604,0.08708701251729575,-137.7436144010967,42.64416117200824,bin_1596,0.8571666666666666,0.0018333333333333535,False,True
54,,520.0,141.0,174,519.9840711730001,140.98888621,543,218,False,4.6,76.60907125937386,19.40214030412844,0.009630770298377606,0.0020936457170386102,-129.84674631206946,7.896868089027237,bin_1596,0.859,0.0018333333333333535,False,False
55,,522.0,141.0,174,521.957538733,140.995044919,543,218,False,4.6,76.89982154445673,19.40298783288991,0.5815030406825703,0.12641370449621095,0.16701508477084925,130.0137613968403,bin_1596,0.8608333333333333,0.0018333333333333535,False,True
56,,525.0,141.0,174,524.964589831,140.99811426899998,543,218,False,4.6,77.34284933053407,19.403410220504586,0.886055974863629,0.1926208641007889,0.054626416372224366,-0.11238866839862488,bin_1597,0.994,0.13316666666666666,False,False
57,,524.0,141.0,174,524.0572101930001,140.999295298,543,218,False,4.6,77.20916540596686,19.40357274743119,0.2673680467272996,0.05812348841897817,179.93034239237141,179.87571597599919,bin_1597,0.99675,0.00275000000000003,False,True
58,,523.0,140.0,174,523.024692503,140.017573585,543,218,False,4.6,77.05704493598527,19.268473429128445,0.40690275591735336,0.08845712085159857,-138.39148250208152,41.6781751055471,bin_1597,0.9994999999999999,0.002749999999999919,False,True
59,,525.0,140.0,174,524.955855534,139.989567172,543,218,False,4.6,77.34156250961325,19.26461933559633,0.5690873526625144,0.12371464188315531,-0.7760848835766506,137.61539761850486,bin_1597,1.0022499999999999,0.002749999999999919,False,True
60,,525.0,140.0,174,525.016666375,139.995298813,543,218,False,4.6,77.3505217495396,19.265408093532113,0.01798778687209778,0.0039103884504560395,5.031261822454573,5.807346706031224,bin_1597,1.005,0.00275000000000003,False,False
61,,525.0,139.0,174,525.007796759,139.016045231,543,218,False,4.6,77.34921499211787,19.130648426284402,0.26953200575570124,0.058593914294717664,-90.55557675398067,-95.58683857643524,bin_1597,1.00775,0.00275000000000003,False,True
62,,526.0,139.0,174,525.985145492,138.988995674,543,218,False,4.6,77.4932074389687,19.126926010183485,0.28808110754936866,0.06262632772812363,-1.4808501737552229,89.07472658022544,bin_1597,1.0105,0.00275000000000003,False,True
63,,526.0,138.0,174,526.011449895,138.012922045,543,218,False,4.6,77.49708285745858,18.99260395114679,0.2687559071896209,0.05842519721513498,-88.34737835275375,-86.86652817899852,bin_1517,0.9395,-0.07099999999999995,False,True
64,,525.0,138.0,174,525.022916765,137.987794579,543,218,False,4.6,77.35144261731124,18.989146042981652,0.2913625691749341,0.06333968895107263,-178.63989287988971,-90.29251452713596,bin_1517,0.9426666666666668,0.003166666666666762,False,True
65,,525.0,137.0,174,524.9915975619999,137.012472607,543,218,False,4.6,77.34682837009207,18.854927422981653,0.26859582448060215,0.058390396626217866,-91.96897278853395,86.67092009135577,bin_1517,0.9458333333333334,0.003166666666666651,False,True
66,,526.0,137.0,174,525.978221104,136.987626982,543,218,False,4.6,77.49218727130756,18.851508300275228,0.29079821569367004,0.0632170034116674,-1.3474591617584797,90.62151362677547,bin_1517,0.9490000000000001,0.003166666666666651,False,True
67,,526.0,137.0,174,526.008826637,136.994573809,543,218,False,4.6,77.49669637377531,18.852464285642203,0.009218657838653693,0.0020040560518812377,11.97016300937507,13.31762217113355,bin_1517,0.9521666666666667,0.003166666666666651,False,False
68,,526.0,138.0,174,526.004100678,137.98010226600002,543,218,False,4.6,77.49600009988951,18.98808746779817,0.27124993887877485,0.058967378017124976,90.29414738633888,78.32398437696381,bin_1517,0.9553333333333334,0.003166666666666651,False,True
69,,526.0,138.0,174,526.0015671890001,138.009564712,543,218,False,4.6,77.49562684184163,18.99214193284404,0.008143220094896509,0.0017702652380209803,95.2598798083839,4.965732422045022,bin_1517,0.9585,0.003166666666666651,False,False
70,,526.0,137.0,174,526.000585972,137.022213865,543,218,False,4.6,77.49548227948434,18.856267963073392,0.27174809334756783,0.05907567246686258,-90.06095950414901,174.6791606874671,bin_1517,0.9616666666666667,0.003166666666666651,False,True
71,1.0,526.5,138.0,174,526.500292986,138.01110693299998,543,218,False,4.6,77.56910393900553,18.99235416509174,0.3094485619965499,0.06727142652098912,61.586929750892374,151.64788925504138,bin_1517,0.9648333333333334,0.003166666666666762,False,True
72,,527.0,139.0,174,527.0,139.0,543,218,False,4.6,77.64272559852671,19.128440366972477,0.30944856175446794,0.06727142646836261,61.58692972664968,-2.4242694962595124e-08,bin_1597,1.038,0.0731666666666666,False,False
73,,526.0,137.0,174,526.166666667,137.33333333299998,543,218,False,4.6,77.51995089016573,18.899082568761465,0.5203023298557358,0.11310920214255127,-118.16004208617386,-179.74697181282355,bin_1517,0.9711666666666667,-0.0668333333333333,False,True
74,,526.0,137.0,174,526.00621118,137.01242236,543,218,False,4.6,77.49631103941068,18.85492050825688,0.10018243621976049,0.02177879048255663,-118.16004217474209,-8.856822830694e-08,bin_1517,0.9743333333333334,0.003166666666666651,False,False
75,,526.0,138.0,174,525.9994645959999,137.9773792,543,218,False,4.6,77.49531706755064,18.987712733944953,0.2655918913163662,0.05773736767747091,90.42886041464945,-151.41109741060848,bin_1517,0.9775,0.003166666666666651,False,True
76,,526.0,138.0,174,525.999658083,138.008525795,543,218,False,4.6,77.49534557392266,18.99199896261468,0.008572646924360472,0.0018636188966001026,89.61894923223551,-0.8099111824139413,bin_1517,0.9806666666666667,0.003166666666666651,False,False
77,,526.0,138.0,174,525.999865659,138.003994135,543,218,False,4.6,77.4953761560221,18.9913753396789,0.0012487446990278159,0.00027146623891909045,-87.19249801663626,-176.8114472488718,bin_1517,0.9838333333333333,0.003166666666666651,False,True
78,,526.0,138.0,174,525.999949596,138.00152784,543,218,False,4.6,77.49538852243094,18.9910359412844,0.000679247225258955,0.0001476624402736859,-87.91327908135476,-0.7207810647184942,bin_1517,0.9870000000000001,0.003166666666666762,False,False
79,,526.0,138.0,174,525.999981198,138.00057132799998,543,218,False,4.6,77.49539317834254,18.990904311192658,0.0002634248170940784,5.726626458566922e-05,-87.97422524888387,-0.060946167529110085,bin_1517,0.9901666666666666,0.00316666666666654,False,False
80,,526.0,138.0,174,525.999992991,138.000213033,543,218,False,4.6,77.4953949158011,18.990855004541285,9.867450799282277e-05,2.1450979998439735e-05,-87.98185707079163,-0.007631821907764902,bin_1517,0.9933333333333334,0.003166666666666762,False,False
81,,526.0,138.0,174,525.999997388,138.000079405,543,218,False,4.6,77.49539556360958,18.990836615366973,3.680116235523976e-05,8.000252685921688e-06,-87.98243528331652,-0.0005782125248856573,bin_1517,0.9965,0.003166666666666651,False,False
82,,526.0,138.0,174,525.999999026,138.000029596,543,218,False,4.6,77.49539580493553,18.990829760917432,1.3717392861330015e-05,2.9820419263760905e-06,-87.98360911422337,-0.001173830906850526,bin_1517,0.9996666666666667,0.003166666666666651,False,False
83,,526.0,138.0,174,525.999999637,138.000011031,543,218,False,4.6,77.49539589495394,18.990827206100917,5.112803825590492e-06,1.1114790925196723e-06,-87.98203019088977,0.0015789233335965491,bin_1517,1.0028333333333335,0.003166666666666762,False,False
84,,526.0,138.0,174,525.999999865,138.000004111,543,218,False,4.6,77.49539592854512,18.990826253807338,1.905771684154531e-06,4.1429819220750677e-07,-87.97978783724534,0.0022423536444335923,bin_1517,1.006,0.00316666666666654,False,False
85,,526.0,138.0,174,525.99999995,138.000001532,543,218,False,4.6,77.49539594106814,18.990825898899082,7.102582513619962e-07,1.544039676873905e-07,-87.97914399605952,0.0006438411858198378,bin_1517,1.0091666666666668,0.003166666666666762,False,False
86,,525.0,138.0,174,525.017836309,138.00000057100002,543,218,False,4.6,77.35069411550644,18.99082576665138,0.28940365112351435,0.06291383720076399,-179.99994763552445,-92.02080363946493,bin_1517,1.0123333333333333,0.00316666666666654,False,True
87,,525.0,138.0,174,524.9896650969999,138.000000213,543,218,False,4.6,77.34654366069981,18.99082571738532,0.00830090961385325,0.0018045455682289674,-179.999319896873,0.0006277386514454975,bin_1517,1.0155,0.003166666666666762,False,False
88,,526.0,138.0,174,525.977498984,138.000000079,543,218,False,4.6,77.49208088162062,18.990825698944953,0.29107444184163234,0.0632770525742679,-7.259690828029352e-06,179.9993126371822,bin_1517,1.0186666666666668,0.003166666666666762,False,True
89,,526.0,138.0,174,526.008557402,138.00000003,543,218,False,4.6,77.49665670747697,18.990825692201835,0.009151651712708986,0.0019894895027628232,-8.443332809198537e-05,-7.717363726395602e-05,bin_1517,1.0218333333333334,0.00316666666666654,False,False
