frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
2,313.0,49.0,0,313.5,49.3333333333,555,214,False,5.0,45.189189189189186,6.9158878504626164,,,,,bin_525,0.8364999999999999,,False,False
3,311.0,46.0,0,311.093167702,46.1242236025,555,214,False,5.0,44.8422584074955,6.466012654556075,1.136219449188476,0.22724388983769522,-127.63837371680754,,bin_524,0.9505,0.1140000000000001,True,False
4,309.0,44.0,0,309.035068933,44.0323919154,555,214,False,5.0,44.54559552187387,6.172765221785046,0.8342731555843104,0.16685463111686208,-135.33172643499043,-7.693352718182894,bin_524,0.9606666666666667,0.010166666666666657,False,False
5,309.0,43.0,0,308.97645198,42.9931198359,555,214,False,5.0,44.53714623135135,6.02707287419159,0.29187429251392827,0.058374858502785655,-93.31909706599781,42.01262936899262,bin_524,0.9708333333333334,0.010166666666666768,False,True
6,326.0,12.0,0,325.684955419,12.533883288599998,555,214,False,5.0,46.945579159495495,1.7570864423271024,9.804760741124854,1.9609521482249708,-60.575367029574515,32.743730036423294,bin_126,1.612,0.6411666666666667,True,True
7,331.0,12.0,0,331.082069496,11.671430606300001,555,214,False,5.0,47.72354154897297,1.636181860696262,1.5746026766150603,0.31492053532301206,-8.833775727442262,51.74159130213225,bin_127,1.4605833333333333,-0.15141666666666675,True,True
8,331.0,12.0,0,331.129325161,11.852288075399999,555,214,False,5.0,47.73035317636036,1.6615357115046727,0.052505847997335674,0.010501169599467135,74.96187830778878,83.79565403523104,bin_127,1.4706666666666666,0.010083333333333222,False,True
9,330.0,12.0,0,330.070763146,11.9437371424,555,214,False,5.0,47.577767660684685,1.6743556741682242,0.30624624756366536,0.06124924951273307,175.19739032081696,100.23551201302818,bin_127,1.48075,0.010083333333333444,False,True
10,330.0,12.0,0,330.00961785,11.978972141400002,555,214,False,5.0,47.568953924324326,1.6792951600093462,0.020206975924622155,0.004041395184924431,150.73240395776426,-24.464986363052702,bin_127,1.4908333333333332,0.010083333333333222,False,False
11,330.0,12.0,0,330.002782829,11.9921598271,555,214,False,5.0,47.56796869607207,1.681143900995327,0.004189757960687399,0.0008379515921374799,118.05397859112946,-32.6784253666348,bin_127,1.5009166666666667,0.010083333333333444,False,True
12,330.0,12.0,0,330.000998828,11.9970777149,555,214,False,5.0,47.56771154277477,1.6818333245186916,0.0014716420935583807,0.0002943284187116761,110.45539304682418,-7.59858554430528,bin_127,1.511,0.010083333333333222,False,False
13,330.0,11.0,0,330.000370442,11.0167471409,555,214,False,5.0,47.567620964612615,1.5444038047990654,0.27485909913823553,0.05497181982764711,-90.03776296145423,159.50684399172158,bin_127,1.5210833333333333,0.010083333333333444,False,True
14,330.0,12.0,0,330.000137982,11.9714228199,555,214,False,5.0,47.56758745686487,1.678236843911215,0.2676660866136263,0.05353321732272526,90.01434513106307,-179.9478919074827,bin_127,1.5311666666666666,0.010083333333333222,False,True
15,330.0,12.0,0,330.000051424,12.005518903199999,555,214,False,5.0,47.567574980036035,1.6830166686728971,0.009559682091711548,0.0019119364183423095,90.1495594600243,0.13521432896123997,bin_127,1.54125,0.010083333333333444,False,False
16,346.0,27.0,0,345.714637925,26.7352858854,555,214,False,5.0,49.8327406018018,3.7479372736542054,6.13021121949509,1.226042243899018,42.352240732358354,-47.79731872766595,bin_289,1.264,-0.27725,True,True
17,345.0,32.0,0,345.183201801,32.0669339099,555,214,False,5.0,49.75613719654054,4.495364566808411,1.5026851170480713,0.30053702340961425,95.8517802768459,53.49953954448755,bin_369,1.1363333333333334,-0.1276666666666666,True,True
18,344.0,34.0,0,344.08213907199996,34.0863809338,555,214,False,5.0,49.59742545181982,4.778464616887851,0.6491072523621287,0.12982145047242574,119.2758919324056,23.4241116555597,bin_369,1.1420000000000001,0.005666666666666709,False,False
19,343.0,34.0,0,343.031277617,34.0708080665,555,214,False,5.0,49.44594992677477,4.776281504649533,0.30298251214693356,0.06059650242938671,-179.17429262603554,61.54981544155885,bin_369,1.1476666666666666,0.005666666666666487,False,True
20,344.0,33.0,0,343.976016726,33.046075388,555,214,False,5.0,49.58212853708108,4.6326273908411215,0.3958844190873782,0.07917688381747565,-46.53024617379966,132.64404645223587,bin_369,1.1533333333333333,0.005666666666666709,False,True
21,344.0,31.0,0,344.007191794,31.0359513175,555,214,False,5.0,49.586622240576574,4.350834296845794,0.5636578437121756,0.11273156874243513,-89.08639200709108,-42.55614583329142,bin_369,1.159,0.005666666666666709,False,True
22,315.0,81.0,0,315.52070593,80.0868092102,555,214,False,5.0,45.480462116036044,11.227122786476635,16.0179766963242,3.20359533926484,120.84344169626335,-150.07016629664557,bin_925,1.3753333333333333,0.21633333333333327,True,True
23,306.0,147.0,0,305.86213869,146.329916475,555,214,False,5.0,44.08823620756757,20.51353969275701,18.780397433223918,3.7560794866447837,98.5263206883608,-22.317121007902557,bin_1644,1.0731666666666666,-0.3021666666666667,True,False
24,306.0,181.0,0,305.77220518,181.30523313700002,555,214,False,5.0,44.075272818738746,25.41662146780374,9.806197824283439,1.9612395648566878,90.15148548840814,-8.374835199952656,bin_2044,0.916,-0.15716666666666657,True,False
25,307.0,190.0,0,306.888818846,190.586232051,555,214,False,5.0,44.23622613996397,26.717696081915886,2.621984838324203,0.5243969676648406,82.94788323044077,-7.2036022579673755,bin_2124,1.0095833333333333,0.09358333333333324,True,False
26,307.0,196.0,0,306.975139845,196.29461661099998,555,214,False,5.0,44.248668806486485,27.51793690808411,1.6006751073426393,0.32013502146852785,89.10919961680888,6.161316386368114,bin_2204,1.2961666666666667,0.2865833333333334,True,False
27,307.0,195.0,0,306.99152761700003,195.23830510099998,555,214,False,5.0,44.25103100785586,27.36985585528037,0.2961997852448469,0.05923995704896938,-89.08609043684027,-178.19529005364916,bin_2204,1.30525,0.009083333333333332,False,True
28,307.0,195.0,0,306.99688018,195.07713287299998,555,214,False,5.0,44.25180254846847,27.34726161771028,0.04521481378002376,0.009042962756004752,-88.04424245972308,1.041847977117186,bin_2204,1.3143333333333334,0.009083333333333332,False,False
29,308.0,195.0,0,307.981002685,195.028189318,555,214,False,5.0,44.393658044684685,27.340400371682243,0.2840426623154077,0.05680853246308154,-2.7691158812382572,85.27512657848482,bin_2204,1.3234166666666667,0.009083333333333332,False,True
30,255.0,186.0,0,255.955227627,186.171006775,555,214,False,5.0,36.89444722551352,26.098739267523364,15.202616249574275,3.040523249914855,-170.59870008887674,-167.82958420763848,bin_2116,1.72,0.3965833333333333,True,True
31,217.0,188.0,0,217.134534423,187.875217995,555,214,False,5.0,31.298671628540536,26.337647382476636,11.201746581505732,2.2403493163011463,177.5552774775489,-11.846022433574376,bin_2111,2.3299166666666666,0.6099166666666667,True,False
32,200.0,190.0,0,199.664980568,189.94447024599998,555,214,False,5.0,28.780537739531532,26.627729473738313,5.069574302698939,1.0139148605397879,173.428649946511,-4.1266275310379115,bin_2108,2.9546666666666663,0.6247499999999997,True,False
33,195.0,190.0,0,194.64266520200002,190.014544135,555,214,False,5.0,28.05660038947748,26.637552916121493,1.4480079928281295,0.2896015985656259,179.2225746506974,5.793924704186395,bin_2108,2.9745,0.01983333333333359,True,False
34,194.0,192.0,0,193.784345756,191.971434625,555,214,False,5.0,27.93287866753153,26.91188335864486,0.6018779151168063,0.12037558302336127,114.27514775390047,-64.94742689679693,bin_2107,3.1395,0.16500000000000004,False,True
35,194.0,193.0,0,193.897839415,193.00556316200002,555,214,False,5.0,27.949238113873875,27.05685464887851,0.29178284032229773,0.058356568064459546,83.56163115661495,-30.71351659728552,bin_2187,3.8033333333333337,0.6638333333333337,False,True
36,193.0,191.0,0,192.978717086,191.056358185,555,214,False,5.0,27.816752012396393,26.783601614719625,0.6073542220541094,0.12147084441082187,-115.86631976455473,160.57204907883033,bin_2107,3.183,-0.6203333333333338,False,True
37,192.0,186.0,0,191.992871205,186.07711234299998,555,214,False,5.0,27.67464810162162,26.08557649668224,1.4246860522495337,0.2849372104499067,-101.50702233771057,14.359297426844165,bin_2107,3.2047499999999998,0.021749999999999936,True,False
38,190.0,179.0,0,190.015217776,179.067098603,555,214,False,5.0,27.389580940684684,25.10286429014019,2.046447230818709,0.40928944616374185,-106.17649478143456,-4.66947244372399,bin_2027,3.3888333333333334,0.1840833333333336,True,False
39,189.0,174.0,0,188.98869097099998,173.991171632,555,214,False,5.0,27.241613112936935,24.391285742803742,1.4536003674708347,0.29072007349416695,-101.74685696122079,4.42963782021377,bin_1947,3.9174999999999995,0.5286666666666662,True,False
40,189.0,170.0,0,188.977136,169.977253929,555,214,False,5.0,27.23994753153153,23.82858699939252,1.1254024169122543,0.22508048338245085,-90.1695943120143,11.577262649206489,bin_1867,3.8533333333333335,-0.06416666666666604,True,False
41,188.0,166.0,0,188.008422117,165.990591141,555,214,False,5.0,27.100313097945946,23.269709038457943,1.152115185667054,0.23042303713341078,-104.02803616386852,-13.858441851854224,bin_1867,3.8974166666666665,0.04408333333333303,True,False
42,189.0,164.0,0,188.968277248,163.960775963,555,214,False,5.0,27.238670594306306,22.985155508831777,0.6328143741155579,0.12656287482311157,-64.06974628674097,39.958289877127555,bin_1787,4.022,0.12458333333333371,False,True
43,188.0,162.0,0,188.02218078400003,161.983671349,555,214,False,5.0,27.10229632922523,22.707991310607476,0.6177958658124023,0.12355917316248047,-116.19876375540053,-52.12901746865957,bin_1787,4.068,0.045999999999999375,False,True
44,189.0,162.0,0,188.974221744,161.95815961,555,214,False,5.0,27.239527458594598,22.704414898598127,0.2745554486135939,0.05491108972271878,-1.4928605647905069,114.70590319061003,bin_1787,4.114000000000001,0.04600000000000115,False,True
45,190.0,166.0,0,189.988762804,165.911349102,555,214,False,5.0,27.385767611387386,23.25860034140187,1.1463118027909132,0.22926236055818264,75.21758595982574,76.71044652461624,bin_1867,4.07375,-0.04025000000000034,True,True
46,189.0,171.0,0,189.031406412,170.945626005,555,214,False,5.0,27.24777029362162,23.964340094158878,1.4382098015686986,0.28764196031373973,101.06377510681524,25.846189146989502,bin_1867,4.1178333333333335,0.04408333333333303,True,False
47,188.0,179.0,0,188.013409039,178.925204129,555,214,False,5.0,27.10103193354955,25.082972541448598,2.256431429001137,0.4512862858002274,97.47319391177933,-3.5905811950359094,bin_2027,3.6940833333333334,-0.42375000000000007,True,False
48,188.0,187.0,0,187.987242942,186.96951290099997,555,214,False,5.0,27.097260243891892,26.210679378644855,2.2554262890212655,0.4510852578042531,90.19162878694522,-7.281565124834117,bin_2107,3.444,-0.25008333333333344,True,False
49,188.0,192.0,0,187.99439559099997,192.042021094,555,214,False,5.0,27.098291256360355,26.921778658037383,1.4222000536342028,0.28444001072684055,89.91692774358418,-0.2747010433610342,bin_2107,3.46575,0.021749999999999936,True,False
50,187.0,192.0,0,187.01570681799998,192.107398245,555,214,False,5.0,26.95721900079279,26.930943679205612,0.28273930681059817,0.05654786136211963,176.2828969494445,86.36596920586032,bin_2106,3.743333333333333,0.2775833333333333,False,True
51,187.0,192.0,0,186.98886945799998,192.044419024,555,214,False,5.0,26.9533505525045,26.922114816448598,0.019278351562450786,0.0038556703124901573,-113.66107617066105,70.05602687989443,bin_2106,3.766,0.022666666666666835,False,True
52,187.0,192.0,0,186.99503867099997,192.016765738,555,214,False,5.0,26.95423980843243,26.918238187570097,0.007954628229399333,0.0015909256458798665,-77.08049009611925,36.5805860745418,bin_2106,3.788666666666667,0.022666666666666835,False,True
53,187.0,191.0,0,186.99811194,191.024095229,555,214,False,5.0,26.95468280216216,26.77907877042056,0.2783202445014954,0.05566404890029908,-89.81760784970471,-12.737117753585466,bin_2106,3.8113333333333332,0.02266666666666639,False,False
54,187.0,192.0,0,186.99929443,191.97416204599998,555,214,False,5.0,26.95485325117117,26.912265707383174,0.2663740920611284,0.05327481841222568,89.9266744642572,179.74428231396192,bin_2106,3.834,0.022666666666666835,False,True
55,187.0,192.0,0,186.99973693400003,192.00653987799998,555,214,False,5.0,26.954917035531533,26.916804655794394,0.009078793118987353,0.0018157586237974705,89.19489410769954,-0.7317803565576639,bin_2106,3.8566666666666665,0.02266666666666639,False,False
56,187.0,192.0,0,186.999901947,192.003211333,555,214,False,5.0,26.95494082118919,26.91633803733645,0.0009344485920706329,0.0001868897184141266,-87.08190015398519,-176.27679426168473,bin_2106,3.8793333333333333,0.022666666666666835,False,True
57,187.0,192.0,0,186.999963454,192.001233945,555,214,False,5.0,26.954949687063063,26.916060833411215,0.000554691337174105,0.000110938267434821,-88.16812098635964,-1.086220832374451,bin_2106,3.902,0.022666666666666835,False,False
58,187.0,192.0,0,186.999986379,192.000461682,555,214,False,5.0,26.95495299156757,26.91595257224299,0.00021662317785157417,4.3324635570314836e-05,-88.25167788352086,-0.08355689716121617,bin_2106,3.9246666666666665,0.02266666666666639,False,False
59,187.0,192.0,0,186.999994923,192.000172161,555,214,False,5.0,26.954954223135136,26.915911985186913,8.121147405778472e-05,1.6242294811556943e-05,-88.26195872857564,-0.010280845054779775,bin_2106,3.9473333333333334,0.022666666666666835,False,False
60,177.0,188.0,0,177.17836138400003,188.071409481,555,214,False,5.0,25.53922326255856,26.36515086182243,3.0381783803751743,0.6076356760750349,-158.74249620291872,-70.48053747434308,bin_2105,4.085,0.1376666666666666,True,True
61,132.0,130.0,0,132.69928508,130.993191336,555,214,False,5.0,19.127824876396396,18.363531495700933,20.506773685431202,4.101354737086241,-128.70389206928925,30.038604133629462,bin_1459,14.332999999999998,10.247999999999998,True,True
62,122.0,120.0,0,121.66664584899999,119.5602895,555,214,False,5.0,17.53753453679279,16.76078824766355,4.515665746428079,0.9031331492856157,-134.77654620320078,-6.072654133911527,bin_1297,21.671666666666667,7.3386666666666684,True,False
63,73.0,88.0,0,73.5429451999,88.1897550869,555,214,False,5.0,10.60078489367928,12.363049778537384,16.42663681391508,3.285327362783016,-147.6262500516664,-12.849703848465623,bin_970,31.57475,9.903083333333335,True,False
64,61.0,80.0,0,60.574348389099995,79.6595763367,555,214,False,5.0,8.731437605636035,11.167230327574767,4.43821740910252,0.8876434818205039,-147.3929963401457,0.2332537115207174,bin_888,40.59466666666667,9.019916666666667,True,False
65,26.0,33.0,0,26.221534905100004,33.549060115900005,555,214,False,5.0,3.7796807070414418,4.7031392685841125,16.285499022345256,3.257099804469051,-127.45358473231889,19.9394116078268,bin_323,99.45291666666667,58.85825,True,False
66,24.0,19.0,0,23.5121642812,18.6483915465,555,214,False,5.0,3.38914079729009,2.6142604971728973,4.250146323486296,0.8500292646972593,-100.58984649342182,26.86373823889707,bin_163,99.95949999999999,0.5065833333333245,True,False
67,24.0,12.0,0,23.7552066975,11.7174763721,555,214,False,5.0,3.4241739383783782,1.6426368745934579,1.9445099999011628,0.38890199998023256,-87.93502142961931,12.654825063802505,bin_83,98.216,-1.7434999999999974,True,False
68,24.0,11.0,0,23.9057483731,10.7804323542,555,214,False,5.0,3.445873639365766,1.5112755636728972,0.2662830901856913,0.053256618037138256,-80.6199640377178,7.3150573919015045,bin_83,98.204,-0.012000000000000455,False,False
69,24.0,11.0,0,23.9647267662,10.8948591971,555,214,False,5.0,3.4543750293621622,1.5273167098738318,0.03630933782434426,0.007261867564868851,62.07757447218751,142.6975385099053,bin_83,98.192,-0.012000000000000455,False,True
70,24.0,12.0,0,23.9868462238,11.9418608401,555,214,False,5.0,3.457563419646847,1.6740926411355141,0.29362111525121326,0.05872422305024265,88.75556858231477,26.67799411012726,bin_83,98.17999999999999,-0.012000000000000455,False,False
71,24.0,11.0,0,23.9950970556,11.013096369500001,555,214,False,5.0,3.458752728735135,1.543892014415888,0.26041211687854227,0.05208242337570845,-89.47665001399811,-178.23221859631286,bin_83,98.16799999999999,-0.012000000000000455,False,True
72,24.0,12.0,0,23.9981725816,11.9708722797,555,214,False,5.0,3.4591960477981982,1.6781596653785047,0.2685367656527554,0.05370735313055108,89.8108239862065,179.2874740002046,bin_83,98.15599999999999,-0.012000000000000455,False,True
73,24.0,11.0,0,23.999318892399998,11.023188806199999,555,214,False,5.0,3.459361281787387,1.545306841990654,0.26570585228326943,0.05314117045665388,-89.92873914840752,-179.739563134614,bin_83,98.14399999999999,-0.012000000000000455,False,True
74,24.0,11.0,0,23.9997461407,10.9924357302,555,214,False,5.0,3.459422867127928,1.5409956631121497,0.008623237460868198,0.0017246474921736397,-89.18158345894174,0.7471556894657709,bin_83,98.13199999999999,-0.012000000000000455,False,False
75,24.0,12.0,0,23.9999053827,11.978568760999998,555,214,False,5.0,3.45944582092973,1.67923861135514,0.27648590029722037,0.055297180059444076,89.99048663261554,179.1720700915573,bin_83,98.12,-0.011999999999986244,False,True
76,24.0,11.0,0,23.999964734699997,11.026794228599998,555,214,False,5.0,3.459454376172973,1.5458122750373828,0.26685267318407324,0.05337053463681465,-89.99632621757165,-179.9868128501872,bin_83,98.108,-0.012000000000000455,False,True
77,24.0,12.0,0,23.9999868561,11.9759784597,555,214,False,5.0,3.4594575648432437,1.678875485004673,0.26612642001099224,0.05322528400219845,89.99862698826526,179.9949532058369,bin_83,98.096,-0.012000000000000455,False,True
78,23.0,12.0,0,23.0178314287,12.0072556674,555,214,False,5.0,3.3178856113441437,1.6832601402897198,0.2832796725465491,0.05665593450930982,178.22604720094503,88.22742021267977,bin_83,98.084,-0.012000000000000455,False,True
79,23.0,12.0,0,22.9896632785,12.0034799752,555,214,False,5.0,3.3138253374414415,1.6827308376448598,0.008189257708686622,0.0016378515417373243,-172.57273103947102,9.201221759583973,bin_83,98.072,-0.012000000000000455,False,False
80,24.0,13.0,0,23.977498305799998,12.9834978326,555,214,False,5.0,3.456215972007207,1.820116518588785,0.3957267650309613,0.07914535300619227,43.97513792571245,-143.45213103481652,bin_83,98.06,-0.012000000000000455,False,True
81,23.0,12.0,0,23.0263934771,12.0286702616,555,214,False,5.0,3.319119780482883,1.6862621862056073,0.38320933197520324,0.07664186639504064,-135.68549778452396,-179.66063571023642,bin_83,98.048,-0.012000000000000455,False,True
82,23.0,12.0,0,22.993665336,11.994515874700001,555,214,False,5.0,3.3144022105945945,1.6814741880420563,0.013443272230384025,0.0026886544460768052,-134.57549416591834,1.1100036186056172,bin_83,98.036,-0.012000000000000455,False,False
83,23.0,12.0,0,22.996865064899996,11.9971821669,555,214,False,5.0,3.314863432778378,1.68184796732243,0.001187327845627578,0.00023746556912551559,39.021670177690424,173.59716434360877,bin_83,98.024,-0.012000000000000455,False,True
84,23.0,12.0,0,22.998794526199998,11.9989127194,555,214,False,5.0,3.315141553326126,1.6820905681401868,0.0007381224718321117,0.00014762449436642235,41.09775384524723,2.0760836675568086,bin_83,98.012,-0.012000000000000455,False,False
85,24.0,13.0,0,23.9817126015,12.981756654100002,555,214,False,5.0,3.456823438054054,1.8198724281448602,0.39525990136316785,0.07905198027263358,44.200467121822044,3.1027132765748107,bin_83,98.0,-0.012000000000000455,False,False
86,23.0,12.0,0,23.028003017399996,12.028019436500001,555,214,False,5.0,3.3193517862918913,1.6861709490420564,0.38353378235818947,0.0767067564716379,-135.79654301981427,-179.9970101416363,bin_83,97.988,-0.012000000000000455,False,True
87,23.0,12.0,0,22.9942670935,11.9942732131,555,214,False,5.0,3.314488950414414,1.6814401700607475,0.013568705544932905,0.002713741108986581,-135.7886313022132,0.007911717601075452,bin_83,97.976,-0.012000000000000455,False,False
88,23.0,12.0,0,22.997089438099998,11.997091718900002,555,214,False,5.0,3.3148957748612613,1.681835287696262,0.0011342382050467973,0.00022684764100935946,44.16365127202725,179.95228257424043,bin_83,97.964,-0.012000000000000455,False,True
89,23.0,12.0,0,22.9988781577,11.9988790078,555,214,False,5.0,3.315153608317117,1.6820858422149534,0.0007190428576803749,0.00014380857153607497,44.179713318927824,0.016062046900572113,bin_83,97.952,-0.012000000000000455,False,False
