frames,interpolated,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,speed_mm_s,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,wall,turn
7,,187.0,9.0,25,187.0,9.0,548,215,False,27.2992700729927,1.255813953488372,,,,bin_107,19.688666666666666,,False,True,False
8,,188.0,11.0,25,187.83333333299998,10.6666666667,548,215,False,27.42092457416058,1.488372093027907,0.5249118246734209,62.38528825500013,,bin_107,19.79133333333333,0.102666666667,False,True,False
9,,189.0,14.0,25,188.956521739,13.8757763975,548,215,False,27.584893684525547,1.9361548461627904,0.9537195880528713,69.88827735937507,7.50298910437494,bin_107,19.894,0.102666666667,False,True,False
10,,189.0,18.0,25,189.003747825,17.924508098,548,215,False,27.591788003649636,2.5010941532093023,1.129962746788367,89.30081731699791,19.41253995762284,bin_187,20.574166666666667,0.680166666667,True,True,False
11,,190.0,21.0,25,189.98401597900002,20.988544539,548,215,False,27.734892843649636,2.9286341217209304,0.9017082009305436,71.49373709024157,-17.80708022675634,bin_187,20.70058333333333,0.126416666667,False,True,False
12,,190.0,24.0,25,190.011116351,23.9965300093,548,215,False,27.738849102335767,3.3483530245534885,0.8394750964209907,89.45994757236396,17.966210482122392,bin_267,19.049999999999997,-1.65058333333,False,True,False
13,,190.0,27.0,25,190.004960985,26.998744908699997,548,215,False,27.737950508759123,3.767266731446511,0.8378293413178349,90.12290249668584,0.6629549243218804,bin_267,19.1875,0.1375,False,True,False
14,,190.0,28.0,25,190.001888183,28.035209613200003,548,215,False,27.73750192452555,3.911889713469768,0.2892473554390008,90.17771657419758,0.05481407751173606,bin_267,19.325,0.1375,False,True,False
15,,190.0,31.0,25,190.000705629,30.9791574779,548,215,False,27.73732928890511,4.322673136451162,0.8215669185145383,90.02407909206941,-0.1536374821281612,bin_347,22.3325,3.0075,False,True,False
16,,190.0,34.0,25,190.000263088,33.9906062378,548,215,False,27.73726468437956,4.742875288995349,0.8404043150210802,90.00880901394665,-0.015270078122767927,bin_347,22.476,0.1435,False,True,False
17,,190.0,35.0,25,190.000098061,35.0320936784,548,215,False,27.737240592846714,4.88819911791628,0.29064766183571344,90.00949839507898,0.0006893811323323007,bin_347,22.6195,0.1435,False,True,False
18,,190.0,38.0,25,190.00003654900001,37.9779925462,548,215,False,27.7372316129927,5.299254773888372,0.822111312140358,90.00125167414193,-0.008246720937052032,bin_427,24.5395,1.92,False,True,False
19,,190.0,39.0,25,190.000013622,39.0258445376,548,215,False,27.7372282659854,5.445466679665116,0.2924238116301049,90.00131158534099,5.991119905957021e-05,bin_427,24.690583333333333,0.151083333333,False,True,False
20,,190.0,39.0,25,190.000005077,39.0290983081,548,215,False,27.737227018540146,5.445920694153489,0.000908032404205859,90.15742486250902,0.15611327716803203,bin_427,24.84166666666667,0.151083333333,False,True,False
21,,190.0,41.0,25,190.000001892,40.9761042611,548,215,False,27.737226553576644,5.717595943409302,0.5433504985124227,90.00009805989463,-0.15732680261439214,bin_427,24.99275,0.151083333333,False,True,False
22,,190.0,42.0,25,190.000000705,42.0072674795,548,215,False,27.737226380291972,5.861479183186047,0.28776647955369844,90.00006900373089,-2.90561637399378e-05,bin_427,25.143833333333333,0.151083333333,False,True,False
23,,190.0,43.0,25,190.000000263,43.0034826992,548,215,False,27.73722631576642,6.000485958027906,0.2780135496837486,90.00002659612638,-4.2407604510685815e-05,bin_507,22.81008333333333,-2.33375,False,True,False
24,,190.0,45.0,25,190.000000098,44.983498767600004,548,215,False,27.73722629167883,6.276767269897674,0.5525626237395386,90.00000499533346,-2.1600792919684864e-05,bin_507,22.994,0.183916666667,False,True,False
25,,190.0,46.0,25,190.000000037,46.010834278599994,548,215,False,27.737226282773726,6.420116410967441,0.2866982821395331,90.00000355931597,-1.4360174844796347e-06,bin_507,23.177916666666665,0.183916666667,False,True,False
26,,191.0,46.0,25,190.98216368599998,46.0226872262,548,215,False,27.880607837372256,6.421770310632558,0.2867821862193929,0.6608748825166767,-89.33912867679929,bin_507,23.36183333333333,0.183916666667,False,True,True
27,,191.0,48.0,25,191.010334901,47.9736756775,548,215,False,27.884720423503648,6.694001257325581,0.5445240185779419,89.13449992359914,88.47362504108246,bin_507,23.545749999999998,0.183916666667,False,True,True
28,,191.0,49.0,25,191.004664688,49.0063604392,548,215,False,27.883892655182482,6.838096805469768,0.28819585143001103,90.32913653566395,1.1946366120648122,bin_507,23.729666666666667,0.183916666667,False,True,False
29,,191.0,51.0,25,191.001777493,50.985308214300005,548,215,False,27.883471166861312,7.114229053158141,0.5522651387362327,90.08745622202395,-0.24168031364000342,bin_587,22.441916666666668,-1.28775,False,True,False
30,,190.0,50.0,25,190.018500688,50.047216605299994,548,215,False,27.739927107737227,6.983332549576743,0.3885294921091775,-137.63860119963664,132.27394257833942,bin_507,24.097499999999997,1.65558333333,False,True,True
31,,191.0,52.0,25,190.972076483,51.9666109727,548,215,False,27.8791352529927,7.251155019446513,0.603681316830702,62.53559550610916,-159.8258032942542,bin_587,22.913083333333333,-1.18441666667,False,True,True
32,,191.0,53.0,25,191.005762538,53.0029517192,548,215,False,27.884052925255475,7.39576070500465,0.28937856034076226,88.05226661724117,25.516671111132013,bin_587,23.148666666666667,0.235583333333,False,True,False
33,,191.0,54.0,25,191.00292160599997,54.0018369434,548,215,False,27.88363819065693,7.535140038613953,0.2787599012925679,90.17048777152057,2.1182211542793965,bin_587,23.38425,0.235583333333,False,True,False
34,,191.0,55.0,25,191.001125959,55.0007199163,548,215,False,27.88337605240876,7.674519058088372,0.2787585319670895,90.10775938600152,-0.06272838551905124,bin_587,23.619833333333332,0.235583333333,False,True,False
35,,191.0,55.0,25,191.000421434,55.0181063388,548,215,False,27.883273202043796,7.676945070530233,0.004856383249141756,92.42759066771382,2.319831281712297,bin_587,23.855416666666667,0.235583333333,False,True,False
36,,191.0,56.0,25,191.00015716,55.989765822399995,548,215,False,27.883234621897806,7.812525463590696,0.271160797099119,90.01630382851576,-2.4112868391980555,bin_587,24.091,0.235583333333,False,True,False
