frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
2,72.0,122.0,0,72.8333333333,122.0,542,212,False,5.0,10.750307503070111,17.264150943396228,,,,,bin_1370,7.605,,False,False
3,66.0,122.0,0,66.2546583851,122.0,542,212,False,5.0,9.779285370494465,17.264150943396228,1.9420442651512921,0.3884088530302584,180.0,,bin_1369,7.87925,0.27424999999999944,True,False
4,60.0,121.0,0,60.107348413900006,121.021549993,542,212,False,5.0,8.871933345225093,17.12569103674528,1.835711135783863,0.3671422271567726,-171.32372345581493,8.676276544185043,bin_1368,8.148,0.2687499999999998,True,False
5,55.0,117.0,0,55.0226108218,117.064300139,542,212,False,5.0,8.121418571483396,16.56570284985849,1.8728152018363229,0.37456304036726457,-143.27195274654449,28.051770709270443,bin_1288,8.946250000000001,0.7982500000000012,True,False
6,53.0,112.0,0,52.9538592792,112.04459326899999,542,212,False,5.0,7.816067790287823,15.855366972028301,1.5463714416782666,0.3092742883356533,-113.26132968880923,30.01062305773526,bin_1207,11.717,2.7707499999999996,True,True
7,48.0,102.0,0,48.0337294648,102.10684334700001,542,212,False,5.0,7.089849367498155,14.449081605707548,3.165458405430095,0.633091681086019,-117.31223756277521,-4.050907873965983,bin_1127,18.169500000000003,6.452500000000002,True,False
8,45.0,95.0,0,44.9793332966,94.9906270079,542,212,False,5.0,6.639015984738007,13.442069859608491,2.20664758925609,0.441329517851218,-114.11778868266711,3.194448880108098,bin_1046,32.872,14.702499999999997,True,False
9,43.0,87.0,0,42.972870030500005,87.0119888046,542,212,False,5.0,6.342859045092252,12.313017283669812,2.334496649930436,0.4668993299860872,-104.6978891208942,9.419899561772908,bin_966,50.17575,17.30375,True,False
10,41.0,78.0,0,40.9889585525,78.023045674,542,212,False,5.0,6.050030782656827,11.040997029339623,2.6105814821278326,0.5221162964255666,-102.9640409974614,1.7338481234328071,bin_886,60.204166666666666,10.028416666666665,True,False
11,41.0,69.0,0,40.9601675296,69.0094784931,542,212,False,5.0,6.045781185180812,9.765492239589623,2.5510237378385177,0.5102047475677035,-90.19089156,12.773149437461399,bin_726,78.73058333333333,18.526416666666663,True,False
12,41.0,61.0,0,40.9834445796,60.9857389956,542,212,False,5.0,6.04921691211808,8.630057405037736,2.2708800652905112,0.45417601305810223,-89.82662848956736,0.36426307043264217,bin_646,82.771,4.0404166666666725,True,False
13,39.0,51.0,0,39.0294204,51.029505837100004,542,212,False,5.0,5.76080005904059,7.221156486382076,2.8762378759260407,0.5752475751852082,-101.56920877391188,-11.742580284344527,bin_565,92.2405,9.469499999999996,True,False
14,37.0,44.0,0,37.012668638200005,43.9591546637,542,212,False,5.0,5.463124522243543,6.220635093919811,2.0877296587269516,0.41754593174539034,-106.56881605942448,-4.999607285512596,bin_485,91.049,-1.1914999999999907,True,False
15,35.0,36.0,0,35.0048033027,36.0001317112,542,212,False,5.0,5.16676063508487,5.094358261018868,2.329232541367374,0.46584650827347474,-104.74238515200791,1.8264309074165652,bin_405,93.78375,2.734749999999991,True,False
16,33.0,28.0,0,33.0017941651,28.0007839246,542,212,False,5.0,4.871113529904059,3.9623750836698113,2.3399086517238734,0.4679817303447747,-104.63732411917405,0.10506103283385926,bin_244,99.72533333333334,5.941583333333341,True,False
17,32.0,21.0,0,31.9828325719,20.9824910187,542,212,False,5.0,4.720713294745388,2.969220427174528,2.008956348409838,0.40179126968196754,-98.61126373219663,6.02606038697742,bin_164,99.59266666666666,-0.1326666666666796,True,False
18,30.0,14.0,0,30.0105842137,13.992622257899999,542,212,False,5.0,4.42960652600738,1.9800880553632074,2.062160032364291,0.41243200647285816,-106.39942855734535,-7.788164825148712,bin_84,99.30199999999999,-0.29066666666666663,True,False
19,29.0,9.0,0,28.9869212836,8.96153678054,542,212,False,5.0,4.278512366583026,1.2681419972462262,1.4556052138962128,0.29112104277924256,-101.98193125319926,4.417497304146082,bin_84,99.29599999999999,-0.006000000000000227,True,False
20,28.0,9.0,0,27.9943106951,8.89477346107,542,212,False,5.0,4.132001578612546,1.258694357698585,0.29363016796475894,0.05872603359295179,-176.31043248615248,-74.32850123295322,bin_84,99.28999999999999,-0.006000000000000227,False,True
21,26.0,8.0,0,26.0156768505,7.974267199419999,542,212,False,5.0,3.8399523026568265,1.1284340376537734,0.6395640095078422,0.12791280190156845,-155.9620906371733,20.348341848979175,bin_83,98.768,-0.5219999999999914,False,False
22,26.0,8.0,0,25.971022040900003,7.9732180724,542,212,False,5.0,3.833361186848709,1.1282855762830188,0.013185575205446812,0.0026371150410893626,-178.70966129197996,-22.74757065480665,bin_83,98.756,-0.012000000000000455,False,False
23,25.0,8.0,0,25.0053694374,7.98919529185,542,212,False,5.0,3.690829437254612,1.1305465035636793,0.28509936116745543,0.05701987223349109,179.09121492038298,-2.1991237876370633,bin_83,98.744,-0.012000000000000455,False,False
24,25.0,8.0,0,24.984938759400002,7.99593355048,542,212,False,5.0,3.6878138390258304,1.1315000307283019,0.006325518707933452,0.0012651037415866903,162.4531319315805,-16.638082988802495,bin_83,98.732,-0.012000000000000455,False,False
25,25.0,7.0,0,24.9935699165,7.016318815489999,542,212,False,5.0,3.689087810553506,0.9928753040787734,0.27726116094476555,0.05545223218895311,-89.47346235636346,108.07340571205606,bin_3,65.50291666666666,-33.229083333333335,False,True
26,25.0,8.0,0,24.9975643342,7.97126308658,542,212,False,5.0,3.6896773925018453,1.1280089273462264,0.27026981884230955,0.05405396376846191,89.75002266526484,179.22348502162828,bin_83,98.708,33.205083333333334,False,True
27,25.0,8.0,0,24.999090320100002,8.005459363810001,542,212,False,5.0,3.689902630273063,1.1328480231806606,0.009688669784531126,0.0019377339569062253,87.33506699822635,-2.414955667038484,bin_83,98.696,-0.012000000000000455,False,False
28,25.0,8.0,0,24.999660858899997,8.00280860799,542,212,False,5.0,3.689986842642066,1.1324729162249998,0.0007688873812937878,0.00015377747625875754,-77.34676221202493,-164.6818292102513,bin_83,98.684,-0.012000000000000455,False,True
29,25.0,8.0,0,24.999873592600004,8.001083842469999,542,212,False,5.0,3.690018242450185,1.132228845632547,0.000492164208573157,9.843284171463141e-05,-82.66913559075608,-5.322373378731157,bin_83,98.672,-0.012000000000000455,False,False
30,25.0,9.0,0,24.9999528858,8.98256940924,542,212,False,5.0,3.690029946243542,1.2711183126283019,0.27777893497775263,0.05555578699555053,89.99517185876961,172.6643074495257,bin_83,98.66,-0.012000000000000455,False,True
31,25.0,8.0,0,24.9999824398,8.02832253237,542,212,False,5.0,3.690034308457564,1.13608337722217,0.2700698709531824,0.054013974190636485,-89.99814909784676,-179.99332095661637,bin_83,98.648,-0.012000000000000455,False,True
32,25.0,8.0,0,24.999993455,7.994386189760001,542,212,False,5.0,3.690035934317343,1.1312810645886793,0.009604625817428533,0.0019209251634857067,-89.98060207509253,0.017547022754229147,bin_83,98.636,-0.012000000000000455,False,False
33,25.0,8.0,0,24.9999975606,7.99713382744,542,212,False,5.0,3.6900365403099635,1.1316698812415094,0.0007776342501331703,0.00015552685002663406,89.91070137761272,179.89130345270524,bin_83,98.624,-0.012000000000000455,False,True
34,25.0,8.0,0,24.9999990908,7.99889470233,542,212,False,5.0,3.6900367661697415,1.1319190616504717,0.0004983610226464265,9.96722045292853e-05,89.9480665091185,0.037365131505779914,bin_83,98.612,-0.012000000000000455,False,False
35,25.0,7.0,0,24.999999661100002,7.01742259408,542,212,False,5.0,3.6900368503468637,0.9930314991622642,0.2777751249764661,0.055555024995293224,-89.99996527411278,-179.94803178323127,bin_3,65.29208333333334,-33.31991666666666,False,True
36,25.0,8.0,0,24.9999998737,7.97167448714,542,212,False,5.0,3.6900368817269373,1.1280671444066037,0.27007129048868633,0.054014258097737265,89.99998668539868,179.99995195951146,bin_83,98.588,33.295916666666656,False,True
37,25.0,8.0,0,24.999999952899998,8.00561269937,542,212,False,5.0,3.690036893416974,1.132869721608962,0.009605154404745108,0.0019210308809490216,89.999860535349,-0.0001261500496809731,bin_83,98.576,-0.012000000000000455,False,False
38,25.0,7.0,0,24.9999999825,7.020702086110001,542,212,False,5.0,3.690036897785978,0.9934955782231133,0.27874828677169766,0.05574965735433953,-89.99999820393153,-179.9998587392805,bin_3,65.22883333333334,-33.34716666666665,False,True
39,25.0,8.0,0,24.999999993499998,7.97293392013,542,212,False,5.0,3.6900368994095936,1.128245366056132,0.2694995756660375,0.0538999151332075,89.99999930963666,179.9999975135682,bin_83,98.55199999999999,33.32316666666665,False,True
40,25.0,8.0,0,24.999999997600003,8.00608388555,542,212,False,5.0,3.6900369000147606,1.132936398898585,0.009382065684906038,0.0018764131369812076,89.99999260855387,-6.701082796212177e-06,bin_83,98.53999999999999,-0.012000000000000455,False,False
41,25.0,8.0,0,24.999999999099998,8.003041461830001,542,212,False,5.0,3.690036900236162,1.1325058672400945,0.0008610633169811061,0.00017221266339622121,-89.99997053555778,-179.99996314411163,bin_83,98.52799999999999,-0.012000000000000455,False,True
42,25.0,8.0,0,24.999999999699998,8.00117063474,542,212,False,5.0,3.690036900324723,1.1322411275575472,0.0005294793650945393,0.00010589587301890785,-89.99998083341677,-1.0297858992203146e-05,bin_83,98.51599999999999,-0.012000000000000455,False,False
43,25.0,8.0,0,24.999999999899998,8.000438085839999,542,212,False,5.0,3.6900369003542433,1.1321374649773583,0.00020732516037781098,4.1465032075562194e-05,-89.99998368366356,-2.8502467870339387e-06,bin_83,98.50399999999999,-0.012000000000000455,False,False
44,25.0,8.0,0,25.0,8.00016336613,542,212,False,5.0,3.690036900369004,1.1320985895466982,7.775086132034154e-05,1.5550172264068307e-05,-89.99997824532879,5.43833476740474e-06,bin_83,98.49199999999999,-0.012000000000000455,False,False
45,25.0,8.0,0,25.0,8.000060893119999,542,212,False,5.0,3.690036900369004,1.1320840886490564,2.9001795283534193e-05,5.800359056706839e-06,-90.0,-2.1754671209350818e-05,bin_83,98.47999999999999,-0.012000000000000455,False,False
46,25.0,7.0,0,25.0,7.01785902359,542,212,False,5.0,3.690036900369004,0.9930932580551886,0.2779816611877357,0.05559633223754714,-90.0,0.0,bin_3,65.06016666666667,-33.419833333333315,False,False
47,25.0,7.0,0,25.0,6.98967356353,542,212,False,5.0,3.690036900369004,0.989104749556132,0.00797701699811304,0.001595403399622608,-90.0,0.0,bin_3,65.03908333333334,-0.021083333333336896,False,False
48,25.0,8.0,0,25.0,7.977502139179999,542,212,False,5.0,3.690036900369004,1.128891812148113,0.2795741251839621,0.05591482503679242,90.0,-180.0,bin_83,98.444,33.404916666666665,False,True
49,25.0,8.0,0,25.0,8.00855857829,542,212,False,5.0,3.690036900369004,1.1332865912674528,0.00878955823867944,0.001757911647735888,90.0,0.0,bin_83,98.432,-0.012000000000000455,False,False
50,25.0,8.0,0,25.0,8.00400076417,542,212,False,5.0,3.690036900369004,1.1326416175712264,0.001289947392452806,0.0002579894784905612,-90.0,180.0,bin_83,98.42,-0.012000000000000455,False,True
51,25.0,9.0,0,25.0,8.983693621910001,542,212,False,5.0,3.690036900369004,1.271277399326887,0.27727156351132143,0.05545431270226429,90.0,-180.0,bin_83,98.408,-0.012000000000000455,False,True
52,25.0,8.0,0,25.0,8.0287433158,542,212,False,5.0,3.690036900369004,1.1361429220471697,0.2702689545594348,0.05405379091188696,-90.0,180.0,bin_83,98.396,-0.012000000000000455,False,True
53,25.0,8.0,0,25.0,7.994543107,542,212,False,5.0,3.690036900369004,1.1313032698584906,0.0096793043773582,0.00193586087547164,-90.0,0.0,bin_83,98.384,-0.012000000000000455,False,False
54,25.0,8.0,0,25.0,7.9971923169700005,542,212,False,5.0,3.690036900369004,1.1316781580617925,0.000749776406603786,0.0001499552813207572,90.0,-180.0,bin_83,98.372,-0.012000000000000455,False,True
55,25.0,8.0,0,25.0,7.99891650247,542,212,False,5.0,3.690036900369004,1.1319221465759435,0.00048797702830194467,9.759540566038894e-05,90.0,0.0,bin_83,98.36,-0.012000000000000455,False,False
56,25.0,8.0,0,25.0,7.99959439173,542,212,False,5.0,3.690036900369004,1.132018074301415,0.0001918554509430237,3.837109018860474e-05,90.0,0.0,bin_83,98.348,-0.012000000000000455,False,False
57,25.0,8.0,0,25.0,7.99984873877,542,212,False,5.0,3.690036900369004,1.1320540668070755,7.198501132110735e-05,1.439700226422147e-05,90.0,0.0,bin_83,98.336,-0.012000000000000455,False,False
58,25.0,8.0,0,25.0,7.999943618560001,542,212,False,5.0,3.690036900369004,1.132067493192453,2.6852770754981492e-05,5.3705541509962986e-06,90.0,0.0,bin_83,98.324,-0.012000000000000455,False,False
